project_id,name,start_date,end_date,status,manager_id
P6382,Project 6382,2023-02-13,2024-10-30,Completed,E02642
P6383,Project 6383,2023-05-05,2025-07-04,On Hold,E08174
P6384,Project 6384,2025-06-08,2024-10-15,Planning,E08459
P6385,Project 6385,2022-12-14,2024-11-04,Completed,E06624
P6386,Project 6386,2025-04-28,2024-12-31,Planning,E01120
P6387,Project 6387,2023-04-26,2025-08-17,On Hold,E00602
P6388,Project 6388,2022-07-26,2025-05-30,On Hold,E00710
P6389,Project 6389,2021-08-16,2025-06-07,Active,E09726
P6390,Project 6390,2025-09-18,2025-03-04,Planning,E01982
P6391,Project 6391,2023-03-03,2024-12-15,Active,E02410
P6392,Project 6392,2021-09-20,2025-08-05,Planning,E01242
P6393,Project 6393,2022-04-03,2025-06-03,Active,E07994
P6394,Project 6394,2022-11-29,2025-01-24,Planning,E08614
P6395,Project 6395,2025-02-10,2025-05-03,Active,E03048
P6396,Project 6396,2021-10-04,2025-05-23,Completed,E02435
P6397,Project 6397,2021-02-17,2025-07-11,Completed,E09370
P6398,Project 6398,2021-03-01,2024-10-18,Active,E00333
P6399,Project 6399,2020-09-25,2025-06-17,Planning,E01946
P6400,Project 6400,2025-06-21,2025-02-05,Planning,E07550
P6401,Project 6401,2024-05-12,2025-05-03,On Hold,E04171
P6402,Project 6402,2025-02-09,2025-06-12,Completed,E06633
P6403,Project 6403,2024-07-20,2024-11-20,On Hold,E00862
P6404,Project 6404,2025-05-14,2025-07-09,Completed,E03791
P6405,Project 6405,2021-09-24,2025-03-18,Planning,E03324
P6406,Project 6406,2025-09-19,2025-05-22,Active,E03490
P6407,Project 6407,2023-05-10,2025-06-15,Active,E06793
P6408,Project 6408,2024-04-15,2025-05-03,Active,E02949
P6409,Project 6409,2023-10-11,2025-05-10,On Hold,E06510
P6410,Project 6410,2020-10-29,2025-08-02,Planning,E00901
P6411,Project 6411,2025-08-22,2025-09-03,Completed,E09166
P6412,Project 6412,2022-09-21,2025-05-10,Completed,E03684
P6413,Project 6413,2023-02-05,2025-04-16,Active,E09707
P6414,Project 6414,2023-10-29,2025-07-15,Active,E00530
P6415,Project 6415,2024-04-04,2025-01-25,Planning,E00861
P6416,Project 6416,2022-10-08,2025-01-07,Active,E04716
P6417,Project 6417,2021-10-19,2025-02-16,Active,E02758
P6418,Project 6418,2022-06-12,2025-02-28,Planning,E01432
P6419,Project 6419,2021-08-03,2025-01-08,Planning,E05316
P6420,Project 6420,2022-05-25,2025-02-07,Planning,E00040
P6421,Project 6421,2022-07-04,2025-08-26,Active,E06526
P6422,Project 6422,2023-03-30,2025-03-23,On Hold,E04442
P6423,Project 6423,2023-01-03,2025-08-31,Active,E08722
P6424,Project 6424,2023-03-03,2025-07-01,On Hold,E03215
P6425,Project 6425,2022-01-31,2024-12-13,On Hold,E00264
P6426,Project 6426,2023-04-23,2025-07-16,Active,E06376
P6427,Project 6427,2020-11-07,2025-04-01,Completed,E00547
P6428,Project 6428,2025-05-05,2025-03-06,Planning,E07961
P6429,Project 6429,2022-07-15,2024-12-22,Active,E05324
P6430,Project 6430,2022-06-29,2025-08-04,Completed,E08470
P6431,Project 6431,2024-07-26,2024-10-01,Completed,E05485
P6432,Project 6432,2021-05-15,2025-05-24,On Hold,E06898
P6433,Project 6433,2021-03-16,2025-08-23,Completed,E02092
P6434,Project 6434,2024-04-27,2024-10-03,On Hold,E09158
P6435,Project 6435,2023-11-10,2025-08-27,On Hold,E00268
P6436,Project 6436,2022-01-16,2025-01-19,Planning,E00319
P6437,Project 6437,2024-08-13,2025-06-14,Planning,E05499
P6438,Project 6438,2023-09-10,2024-12-21,Completed,E00698
P6439,Project 6439,2025-07-30,2024-12-31,Completed,E05406
P6440,Project 6440,2022-04-21,2025-09-13,Completed,E06720
P6441,Project 6441,2021-01-05,2025-06-05,Active,E07141
P6442,Project 6442,2023-06-17,2025-01-29,Completed,E07885
P6443,Project 6443,2021-07-25,2025-03-11,Planning,E07211
P6444,Project 6444,2024-03-05,2025-07-18,On Hold,E01800
P6445,Project 6445,2022-03-16,2025-05-14,Planning,E08621
P6446,Project 6446,2025-04-08,2025-05-05,Completed,E06460
P6447,Project 6447,2024-07-20,2025-01-06,Active,E03553
P6448,Project 6448,2023-05-25,2025-09-10,On Hold,E09241
P6449,Project 6449,2025-05-18,2025-03-17,Active,E04747
P6450,Project 6450,2021-12-10,2024-12-19,Active,E04981
P6451,Project 6451,2022-03-04,2025-01-24,On Hold,E04182
P6452,Project 6452,2023-02-12,2025-01-09,Active,E06783
P6453,Project 6453,2021-05-13,2025-02-07,Completed,E01876
P6454,Project 6454,2022-12-24,2025-02-18,Planning,E02416
P6455,Project 6455,2025-09-11,2025-09-07,On Hold,E09891
P6456,Project 6456,2025-06-26,2024-12-31,Planning,E03100
P6457,Project 6457,2024-07-07,2025-06-20,Completed,E09573
P6458,Project 6458,2022-03-17,2024-12-21,Completed,E07150
P6459,Project 6459,2021-09-11,2024-12-31,Planning,E02082
P6460,Project 6460,2022-02-11,2024-11-26,Planning,E02993
P6461,Project 6461,2024-08-06,2025-09-01,Active,E07702
P6462,Project 6462,2025-05-19,2025-02-20,Completed,E09383
P6463,Project 6463,2024-11-03,2024-10-12,On Hold,E08403
P6464,Project 6464,2025-08-05,2025-07-25,Completed,E08006
P6465,Project 6465,2025-01-30,2025-09-15,Planning,E05998
P6466,Project 6466,2022-08-30,2024-11-15,Planning,E04320
P6467,Project 6467,2023-08-11,2025-08-13,Planning,E05067
P6468,Project 6468,2021-07-15,2025-09-06,On Hold,E04892
P6469,Project 6469,2021-07-23,2025-04-04,Planning,E09389
P6470,Project 6470,2020-10-10,2025-01-28,Completed,E03908
P6471,Project 6471,2021-01-11,2025-02-03,Planning,E02799
P6472,Project 6472,2023-12-04,2025-04-11,Completed,E01315
P6473,Project 6473,2024-01-24,2025-03-22,Completed,E08626
P6474,Project 6474,2023-04-16,2025-08-20,Completed,E00422
P6475,Project 6475,2024-04-07,2025-02-18,Completed,E04603
P6476,Project 6476,2022-03-20,2025-05-26,Planning,E02534
P6477,Project 6477,2022-10-21,2025-06-03,Planning,E03250
P6478,Project 6478,2023-05-14,2025-03-01,Planning,E08013
P6479,Project 6479,2021-10-30,2024-12-06,Planning,E04905
P6480,Project 6480,2023-08-19,2025-09-02,Completed,E06682
P6481,Project 6481,2021-06-07,2024-10-29,Completed,E07031
P6482,Project 6482,2024-01-07,2025-01-14,On Hold,E03408
P6483,Project 6483,2025-08-02,2025-09-17,Completed,E09163
P6484,Project 6484,2022-10-31,2025-08-01,Active,E03431
P6485,Project 6485,2022-10-16,2025-07-29,Active,E02223
P6486,Project 6486,2023-09-14,2025-07-12,Planning,E01104
P6487,Project 6487,2024-07-27,2025-01-24,On Hold,E07248
P6488,Project 6488,2023-06-21,2025-03-04,On Hold,E03738
P6489,Project 6489,2023-01-19,2025-01-08,On Hold,E02150
P6490,Project 6490,2023-02-23,2024-10-15,Active,E02160
P6491,Project 6491,2023-06-05,2025-06-02,On Hold,E08198
P6492,Project 6492,2021-11-26,2025-03-16,Planning,E02002
P6493,Project 6493,2021-07-10,2025-01-23,On Hold,E09413
P6494,Project 6494,2025-04-20,2025-01-20,Planning,E07322
P6495,Project 6495,2021-09-09,2025-04-01,Planning,E02980
P6496,Project 6496,2022-02-28,2025-08-31,On Hold,E04799
P6497,Project 6497,2023-07-30,2025-07-20,On Hold,E02905
P6498,Project 6498,2025-05-13,2025-06-07,Planning,E01642
P6499,Project 6499,2022-10-11,2024-11-09,Planning,E06420
P6500,Project 6500,2025-03-26,2025-04-12,Completed,E02028
P6501,Project 6501,2022-04-01,2025-02-03,Planning,E01776
P6502,Project 6502,2024-12-09,2025-01-11,Completed,E02606
P6503,Project 6503,2023-01-22,2025-09-14,Completed,E06841
P6504,Project 6504,2021-06-17,2025-02-03,Planning,E04558
P6505,Project 6505,2021-03-29,2025-09-08,On Hold,E04913
P6506,Project 6506,2024-05-22,2024-12-12,On Hold,E03187
P6507,Project 6507,2024-10-20,2024-10-20,Completed,E06146
P6508,Project 6508,2023-07-07,2025-03-07,Active,E05243
P6509,Project 6509,2025-04-07,2024-11-02,On Hold,E03415
P6510,Project 6510,2025-01-30,2025-09-07,Active,E08170
P6511,Project 6511,2023-11-26,2025-05-04,On Hold,E03086
P6512,Project 6512,2024-05-03,2025-08-10,Completed,E00617
P6513,Project 6513,2023-08-22,2025-02-02,Completed,E04627
P6514,Project 6514,2022-06-13,2025-03-10,Active,E04020
P6515,Project 6515,2022-05-28,2025-01-03,Active,E09065
P6516,Project 6516,2023-10-31,2024-10-18,Completed,E04844
P6517,Project 6517,2024-06-07,2025-09-11,Completed,E04107
P6518,Project 6518,2025-04-23,2025-07-01,On Hold,E06411
P6519,Project 6519,2022-03-09,2025-05-07,Planning,E02837
P6520,Project 6520,2023-06-29,2024-11-12,On Hold,E07990
P6521,Project 6521,2024-04-27,2025-02-27,Completed,E01970
P6522,Project 6522,2025-04-05,2025-05-16,Completed,E05559
P6523,Project 6523,2022-04-12,2025-06-22,Planning,E06344
P6524,Project 6524,2024-07-30,2024-10-04,Active,E00425
P6525,Project 6525,2022-10-06,2025-06-24,On Hold,E09491
P6526,Project 6526,2023-10-18,2025-08-26,Planning,E02796
P6527,Project 6527,2022-04-29,2024-11-28,On Hold,E03447
P6528,Project 6528,2025-01-24,2025-06-23,Planning,E09063
P6529,Project 6529,2022-03-20,2025-03-06,On Hold,E02616
P6530,Project 6530,2022-06-24,2025-04-17,On Hold,E07712
P6531,Project 6531,2021-08-16,2024-12-22,On Hold,E09295
P6532,Project 6532,2024-11-11,2024-12-31,Active,E08007
P6533,Project 6533,2024-10-06,2025-01-23,Active,E04904
P6534,Project 6534,2023-10-29,2025-04-30,Planning,E06806
P6535,Project 6535,2023-08-20,2025-01-28,Active,E01258
P6536,Project 6536,2025-01-11,2025-04-11,Active,E03432
P6537,Project 6537,2024-04-11,2024-12-06,Planning,E00169
P6538,Project 6538,2022-12-11,2025-06-14,Planning,E08963
P6539,Project 6539,2024-11-19,2025-08-25,Completed,E09925
P6540,Project 6540,2022-07-23,2025-07-17,On Hold,E03775
P6541,Project 6541,2023-04-25,2025-08-29,Completed,E07908
P6542,Project 6542,2023-08-23,2024-11-28,Completed,E08130
P6543,Project 6543,2023-09-08,2025-08-29,Active,E06736
P6544,Project 6544,2023-12-14,2025-05-05,Completed,E07035
P6545,Project 6545,2023-01-27,2025-05-19,Completed,E07517
P6546,Project 6546,2025-09-13,2025-02-27,Active,E02334
P6547,Project 6547,2023-09-20,2024-09-29,Active,E00209
P6548,Project 6548,2021-12-15,2024-12-14,Completed,E08983
P6549,Project 6549,2020-10-12,2025-01-22,Completed,E00393
P6550,Project 6550,2021-06-23,2024-10-22,On Hold,E00483
P6551,Project 6551,2023-06-24,2024-10-23,Completed,E02650
P6552,Project 6552,2022-06-07,2024-10-21,Active,E08419
P6553,Project 6553,2021-12-13,2025-04-20,Completed,E03897
P6554,Project 6554,2023-12-28,2024-10-02,Completed,E07173
P6555,Project 6555,2021-05-26,2025-07-28,Active,E01988
P6556,Project 6556,2025-02-18,2025-03-15,Planning,E00738
P6557,Project 6557,2023-10-08,2025-08-19,On Hold,E03898
P6558,Project 6558,2025-05-16,2024-11-14,Active,E00196
P6559,Project 6559,2022-08-21,2025-07-23,On Hold,E00123
P6560,Project 6560,2023-03-05,2025-03-19,On Hold,E00090
P6561,Project 6561,2024-09-24,2025-06-20,Active,E02953
P6562,Project 6562,2022-07-05,2025-01-31,Planning,E01650
P6563,Project 6563,2025-07-23,2025-01-04,Planning,E07786
P6564,Project 6564,2021-05-18,2025-08-16,On Hold,E07729
P6565,Project 6565,2024-07-28,2025-05-26,On Hold,E01052
P6566,Project 6566,2023-04-18,2025-09-06,Active,E03581
P6567,Project 6567,2025-09-10,2025-04-28,Completed,E04977
P6568,Project 6568,2024-02-23,2025-06-03,Planning,E07752
P6569,Project 6569,2022-06-02,2024-11-11,Planning,E03560
P6570,Project 6570,2021-01-24,2025-08-09,On Hold,E01168
P6571,Project 6571,2022-09-24,2024-10-29,Planning,E06911
P6572,Project 6572,2024-10-03,2025-06-17,Planning,E09702
P6573,Project 6573,2024-12-06,2025-08-23,On Hold,E01805
P6574,Project 6574,2021-08-04,2025-08-13,Planning,E07054
P6575,Project 6575,2023-03-08,2025-03-01,Completed,E00128
P6576,Project 6576,2024-04-20,2025-05-11,Completed,E07557
P6577,Project 6577,2021-06-29,2025-09-04,On Hold,E02620
P6578,Project 6578,2021-04-27,2024-11-02,Active,E01543
P6579,Project 6579,2023-07-06,2025-02-05,Planning,E08673
P6580,Project 6580,2021-01-27,2025-03-12,Planning,E02757
P6581,Project 6581,2022-09-23,2025-05-02,Active,E03564
P6582,Project 6582,2020-12-06,2025-03-27,Planning,E05222
P6583,Project 6583,2022-05-30,2025-05-03,Active,E09036
P6584,Project 6584,2022-01-04,2025-03-17,On Hold,E02342
P6585,Project 6585,2021-01-28,2025-06-26,Active,E07754
P6586,Project 6586,2021-02-08,2025-09-15,Completed,E00040
P6587,Project 6587,2024-06-07,2025-06-10,On Hold,E01167
P6588,Project 6588,2022-09-11,2025-04-12,Completed,E03509
P6589,Project 6589,2022-03-04,2024-11-25,On Hold,E04157
P6590,Project 6590,2022-07-12,2025-07-19,On Hold,E06911
P6591,Project 6591,2024-12-21,2025-03-05,Completed,E05044
P6592,Project 6592,2021-08-11,2025-01-21,Active,E02426
P6593,Project 6593,2024-12-15,2025-08-01,Completed,E07745
P6594,Project 6594,2025-03-03,2025-07-16,On Hold,E03046
P6595,Project 6595,2022-04-01,2025-06-05,Active,E01922
P6596,Project 6596,2020-10-24,2025-01-05,Completed,E02642
P6597,Project 6597,2024-05-19,2025-01-23,On Hold,E05459
P6598,Project 6598,2024-12-03,2025-05-20,Planning,E03654
P6599,Project 6599,2025-07-09,2025-02-27,Active,E07464
P6600,Project 6600,2024-10-27,2025-07-24,Active,E05826
P6601,Project 6601,2025-09-02,2024-12-28,Active,E02130
P6602,Project 6602,2023-07-26,2024-10-18,Active,E02412
P6603,Project 6603,2023-03-14,2025-03-20,Planning,E04751
P6604,Project 6604,2022-07-23,2024-12-30,Active,E09353
P6605,Project 6605,2022-11-21,2024-10-05,Planning,E00332
P6606,Project 6606,2024-11-27,2025-08-19,Active,E01976
P6607,Project 6607,2024-07-13,2024-12-22,Completed,E02150
P6608,Project 6608,2022-07-03,2025-01-07,Completed,E05854
P6609,Project 6609,2023-10-10,2025-03-17,Active,E07418
P6610,Project 6610,2024-08-17,2024-11-16,Planning,E07716
P6611,Project 6611,2025-09-06,2024-11-21,Planning,E07985
P6612,Project 6612,2021-10-18,2025-01-19,Planning,E03421
P6613,Project 6613,2022-06-06,2025-04-15,Planning,E02049
P6614,Project 6614,2020-12-11,2025-05-30,Active,E07334
P6615,Project 6615,2021-02-12,2025-07-11,Planning,E03499
P6616,Project 6616,2022-12-07,2025-07-23,On Hold,E02881
P6617,Project 6617,2022-02-16,2025-06-18,Completed,E08215
P6618,Project 6618,2024-02-27,2025-08-01,Completed,E09656
P6619,Project 6619,2024-06-09,2025-01-07,Active,E05989
P6620,Project 6620,2022-01-24,2025-03-23,Active,E06137
P6621,Project 6621,2022-04-20,2025-04-02,Active,E04263
P6622,Project 6622,2022-05-09,2025-06-11,On Hold,E09944
P6623,Project 6623,2021-03-19,2025-02-12,On Hold,E06165
P6624,Project 6624,2025-09-06,2024-12-13,On Hold,E04738
P6625,Project 6625,2023-03-02,2025-06-22,Active,E04700
P6626,Project 6626,2024-10-20,2025-02-13,Completed,E03370
P6627,Project 6627,2024-07-21,2025-08-05,On Hold,E02226
P6628,Project 6628,2023-02-16,2024-10-23,Planning,E03442
P6629,Project 6629,2023-07-14,2025-06-04,Active,E09061
P6630,Project 6630,2024-07-16,2024-09-27,Planning,E05632
P6631,Project 6631,2021-12-28,2025-05-05,Planning,E03822
P6632,Project 6632,2022-06-19,2025-01-28,Planning,E02512
P6633,Project 6633,2022-09-16,2025-02-19,Active,E00264
P6634,Project 6634,2023-10-01,2025-06-08,Planning,E08290
P6635,Project 6635,2023-01-01,2025-01-02,Completed,E06250
P6636,Project 6636,2025-09-09,2025-08-11,Completed,E08190
P6637,Project 6637,2023-01-23,2024-12-26,Planning,E07618
P6638,Project 6638,2021-02-09,2025-08-29,Completed,E06125
P6639,Project 6639,2020-11-04,2025-04-29,Completed,E07424
P6640,Project 6640,2022-05-24,2024-10-16,On Hold,E04065
P6641,Project 6641,2023-05-19,2025-01-19,Planning,E06398
P6642,Project 6642,2022-12-29,2025-09-14,Planning,E08347
P6643,Project 6643,2023-11-04,2025-09-23,Active,E01072
P6644,Project 6644,2025-02-25,2025-06-19,Active,E07377
P6645,Project 6645,2023-08-28,2025-07-11,Completed,E09029
P6646,Project 6646,2023-11-22,2024-11-09,Planning,E02615
P6647,Project 6647,2022-10-06,2025-09-06,On Hold,E02146
P6648,Project 6648,2021-05-22,2024-11-01,On Hold,E02902
P6649,Project 6649,2021-01-22,2024-10-17,On Hold,E09233
P6650,Project 6650,2023-12-21,2024-11-16,Completed,E07345
P6651,Project 6651,2022-01-11,2025-07-29,On Hold,E05437
P6652,Project 6652,2022-05-01,2025-03-28,Completed,E09720
P6653,Project 6653,2024-04-21,2025-09-04,On Hold,E06705
P6654,Project 6654,2023-07-27,2025-01-29,Planning,E00501
P6655,Project 6655,2022-12-24,2025-06-14,Planning,E02206
P6656,Project 6656,2022-02-21,2024-12-18,Active,E03743
P6657,Project 6657,2022-08-20,2024-12-09,Planning,E08209
P6658,Project 6658,2022-08-10,2025-07-08,Planning,E00474
P6659,Project 6659,2024-07-20,2025-05-04,Completed,E05822
P6660,Project 6660,2022-10-07,2024-11-11,Active,E00504
P6661,Project 6661,2021-09-24,2025-07-17,Completed,E00732
P6662,Project 6662,2023-07-22,2025-05-29,Active,E04869
P6663,Project 6663,2021-05-29,2025-02-23,Planning,E01101
P6664,Project 6664,2022-04-24,2024-10-28,Completed,E04936
P6665,Project 6665,2024-06-05,2025-06-20,Active,E02262
P6666,Project 6666,2021-03-30,2025-01-12,Completed,E08964
P6667,Project 6667,2022-05-09,2024-11-02,Completed,E05079
P6668,Project 6668,2023-12-31,2025-08-17,On Hold,E08438
P6669,Project 6669,2021-01-30,2024-11-15,Completed,E08514
P6670,Project 6670,2021-04-09,2025-03-04,Completed,E01717
P6671,Project 6671,2021-03-24,2025-05-29,Completed,E04033
P6672,Project 6672,2025-07-29,2025-05-02,Planning,E03284
P6673,Project 6673,2023-03-24,2025-09-06,On Hold,E06589
P6674,Project 6674,2022-06-19,2025-04-30,Planning,E00324
P6675,Project 6675,2024-07-25,2025-09-24,Active,E03154
P6676,Project 6676,2021-09-17,2025-06-02,Planning,E03950
P6677,Project 6677,2023-07-28,2025-01-24,Completed,E04540
P6678,Project 6678,2023-10-07,2025-01-16,Active,E02223
P6679,Project 6679,2020-11-25,2024-11-20,On Hold,E08898
P6680,Project 6680,2024-06-02,2024-11-03,Completed,E06345
P6681,Project 6681,2025-05-30,2024-12-03,On Hold,E05383
P6682,Project 6682,2023-06-05,2024-11-20,On Hold,E03334
P6683,Project 6683,2021-05-01,2024-11-01,Planning,E03889
P6684,Project 6684,2024-01-19,2025-08-02,On Hold,E03579
P6685,Project 6685,2025-05-04,2025-03-16,On Hold,E09063
P6686,Project 6686,2021-04-15,2024-12-22,Completed,E04351
P6687,Project 6687,2024-04-09,2024-12-20,Active,E00919
P6688,Project 6688,2022-11-06,2025-02-09,Completed,E09124
P6689,Project 6689,2022-07-09,2025-04-04,Active,E08551
P6690,Project 6690,2023-06-03,2025-01-07,Planning,E09907
P6691,Project 6691,2022-04-07,2024-10-09,Completed,E08341
P6692,Project 6692,2022-10-05,2025-02-21,Active,E04477
P6693,Project 6693,2023-11-19,2025-07-04,Active,E03293
P6694,Project 6694,2025-06-21,2024-10-08,Completed,E06279
P6695,Project 6695,2023-11-21,2024-12-05,Planning,E04736
P6696,Project 6696,2021-01-15,2025-02-05,On Hold,E02784
P6697,Project 6697,2021-08-02,2025-06-16,Completed,E02160
P6698,Project 6698,2025-08-22,2024-10-14,Completed,E06978
P6699,Project 6699,2025-02-22,2025-05-15,Planning,E00415
P6700,Project 6700,2022-11-19,2025-03-22,Active,E07374
P6701,Project 6701,2023-10-19,2025-05-04,Completed,E01570
P6702,Project 6702,2022-10-13,2024-12-31,Completed,E03645
P6703,Project 6703,2025-07-13,2025-04-29,Planning,E08804
P6704,Project 6704,2022-03-27,2025-04-26,Active,E07411
P6705,Project 6705,2024-07-26,2025-07-27,On Hold,E09317
P6706,Project 6706,2024-10-07,2024-12-28,Planning,E03510
P6707,Project 6707,2024-01-17,2024-11-05,Completed,E00617
P6708,Project 6708,2023-07-02,2024-10-08,Active,E00473
P6709,Project 6709,2022-12-15,2025-03-09,Completed,E02106
P6710,Project 6710,2023-02-15,2025-04-07,On Hold,E08150
P6711,Project 6711,2023-07-23,2025-02-01,Planning,E02058
P6712,Project 6712,2023-09-12,2025-07-18,On Hold,E08140
P6713,Project 6713,2025-03-28,2025-08-14,Active,E03269
P6714,Project 6714,2021-04-01,2025-01-12,Active,E09909
P6715,Project 6715,2020-10-11,2025-06-30,Active,E09687
P6716,Project 6716,2023-09-07,2024-11-28,Completed,E02789
P6717,Project 6717,2024-11-13,2025-07-18,On Hold,E05590
P6718,Project 6718,2022-12-08,2025-04-05,Planning,E04706
P6719,Project 6719,2024-10-24,2025-09-09,Completed,E06834
P6720,Project 6720,2022-01-28,2025-05-31,Planning,E09098
P6721,Project 6721,2022-08-26,2025-06-26,Completed,E04640
P6722,Project 6722,2023-04-11,2025-09-17,Completed,E03421
P6723,Project 6723,2022-07-21,2025-09-19,Completed,E00197
P6724,Project 6724,2021-06-16,2025-05-05,Completed,E05011
P6725,Project 6725,2022-01-17,2025-04-07,Completed,E04030
P6726,Project 6726,2022-07-14,2025-05-06,Active,E05078
P6727,Project 6727,2025-01-31,2025-03-20,Completed,E08805
P6728,Project 6728,2021-07-06,2025-07-28,Completed,E00366
P6729,Project 6729,2024-05-16,2025-07-13,Completed,E04676
P6730,Project 6730,2023-03-19,2025-03-27,Planning,E07606
P6731,Project 6731,2020-10-20,2025-06-01,Active,E06316
P6732,Project 6732,2025-08-05,2025-02-02,On Hold,E01263
P6733,Project 6733,2020-10-26,2025-05-16,On Hold,E06014
P6734,Project 6734,2021-07-30,2025-08-10,Planning,E02779
P6735,Project 6735,2022-09-14,2025-08-10,Active,E06460
P6736,Project 6736,2020-12-11,2024-10-13,On Hold,E00324
P6737,Project 6737,2021-03-28,2025-07-14,Active,E04901
P6738,Project 6738,2025-04-19,2025-08-22,On Hold,E02730
P6739,Project 6739,2021-06-03,2024-12-09,Active,E04920
P6740,Project 6740,2023-04-22,2025-09-18,Active,E06421
P6741,Project 6741,2021-10-11,2025-06-15,Planning,E05001
