survey_id,subject_id,category,topic,rating,date
S06015,E00248,Employee,Support,3,2024-09-08
S06016,E00175,Customer,Experience,1,2024-08-09
S06017,E00095,Employee,Experience,5,2024-02-08
S06018,E00049,Employee,Net Promoter Score,2,2023-12-29
S06019,E00045,Employee,Net Promoter Score,5,2024-03-30
S06020,E00238,Employee,Satisfaction,3,2025-02-10
S06021,C01247,Customer,Satisfaction,4,2023-11-14
S06022,C03484,Customer,Net Promoter Score,3,2025-03-01
S06023,C02588,Customer,Support,3,2025-02-21
S06024,E00056,Employee,Support,4,2023-12-07
S06025,E00189,Employee,Support,1,2025-08-03
S06026,E00196,Customer,Net Promoter Score,1,2024-05-02
S06027,E00231,Customer,Net Promoter Score,4,2025-07-09
S06028,C02445,Employee,Support,4,2024-10-15
S06029,E00289,Employee,Support,2,2025-08-12
S06030,C01180,Employee,Net Promoter Score,4,2024-11-16
S06031,C03368,Customer,Satisfaction,4,2025-09-20
S06032,C04821,Customer,Experience,5,2025-01-01
S06033,E00247,Employee,Net Promoter Score,1,2025-07-31
S06034,E00367,Customer,Net Promoter Score,1,2025-08-25
S06035,E00232,Employee,Support,2,2025-09-23
S06036,E00234,Employee,Satisfaction,1,2024-01-09
S06037,C00465,Employee,Net Promoter Score,4,2024-10-30
S06038,E00166,Employee,Net Promoter Score,2,2023-12-12
S06039,E00200,Customer,Support,1,2024-03-19
S06040,C00867,Employee,Support,4,2024-12-27
S06041,E00485,Customer,Experience,5,2024-11-24
S06042,C02997,Customer,Satisfaction,5,2024-03-19
S06043,E00046,Customer,Net Promoter Score,4,2024-12-06
S06044,C01206,Employee,Net Promoter Score,1,2025-04-03
S06045,C01523,Employee,Support,4,2024-10-26
S06046,E00147,Employee,Support,3,2024-03-20
S06047,C01807,Customer,Satisfaction,5,2024-05-23
S06048,C00137,Customer,Satisfaction,2,2025-02-09
S06049,C04520,Customer,Satisfaction,5,2023-12-12
S06050,C04789,Employee,Satisfaction,1,2024-12-22
S06051,E00119,Customer,Satisfaction,2,2024-11-13
S06052,E00207,Customer,Experience,4,2024-03-02
S06053,C03250,Employee,Net Promoter Score,5,2025-06-14
S06054,C00899,Customer,Satisfaction,4,2024-12-09
S06055,E00075,Customer,Net Promoter Score,2,2024-05-30
S06056,E00122,Customer,Net Promoter Score,3,2024-07-21
S06057,C00285,Employee,Net Promoter Score,1,2023-10-17
S06058,C03840,Employee,Satisfaction,3,2025-04-29
S06059,E00342,Customer,Satisfaction,4,2024-02-05
S06060,C04691,Employee,Net Promoter Score,1,2023-11-19
S06061,C02968,Customer,Net Promoter Score,4,2024-05-06
S06062,C04434,Customer,Support,2,2023-11-11
S06063,C02562,Customer,Support,2,2025-06-27
S06064,C04889,Customer,Net Promoter Score,5,2025-07-18
S06065,E00421,Customer,Support,5,2025-06-30
S06066,E00029,Employee,Satisfaction,4,2024-02-10
S06067,E00167,Customer,Experience,1,2025-01-22
S06068,C00278,Employee,Experience,3,2023-10-13
S06069,E00042,Employee,Experience,2,2025-03-11
S06070,C00369,Employee,Support,5,2023-11-18
S06071,C02138,Employee,Support,1,2024-02-26
S06072,E00411,Employee,Experience,1,2024-09-20
S06073,E00114,Customer,Net Promoter Score,2,2024-12-19
S06074,E00480,Employee,Satisfaction,1,2025-09-12
S06075,E00111,Customer,Experience,3,2024-02-01
S06076,E00197,Employee,Net Promoter Score,4,2024-03-26
S06077,C03547,Employee,Net Promoter Score,4,2024-07-08
S06078,C04554,Employee,Net Promoter Score,5,2024-08-15
S06079,E00456,Customer,Support,2,2025-09-26
S06080,E00191,Employee,Satisfaction,2,2025-05-05
S06081,C04583,Employee,Experience,5,2025-01-10
S06082,E00232,Customer,Satisfaction,5,2024-02-23
S06083,C00644,Employee,Experience,2,2025-06-25
S06084,C04399,Employee,Experience,3,2024-07-05
S06085,C03694,Customer,Experience,1,2023-12-24
S06086,E00339,Employee,Experience,5,2024-02-28
S06087,C01065,Customer,Satisfaction,1,2025-07-21
S06088,C03113,Customer,Satisfaction,4,2025-04-05
S06089,E00309,Employee,Satisfaction,2,2024-07-18
S06090,C04081,Customer,Support,2,2024-11-05
S06091,C04470,Employee,Support,1,2024-05-21
S06092,C02938,Employee,Experience,3,2025-06-23
S06093,C03158,Customer,Satisfaction,2,2024-05-18
S06094,E00049,Customer,Experience,5,2024-06-24
S06095,E00421,Customer,Satisfaction,5,2024-06-25
S06096,C00803,Customer,Net Promoter Score,2,2025-09-21
S06097,C02011,Employee,Support,2,2024-11-14
S06098,C00855,Employee,Net Promoter Score,2,2025-02-23
S06099,C01243,Employee,Net Promoter Score,3,2025-07-09
S06100,C04423,Customer,Experience,3,2025-03-02
S06101,C02336,Customer,Experience,2,2024-12-05
S06102,E00139,Employee,Support,2,2024-08-26
S06103,E00213,Employee,Net Promoter Score,2,2025-01-26
S06104,E00499,Customer,Satisfaction,5,2024-04-14
S06105,C04964,Employee,Satisfaction,2,2025-08-25
S06106,C03048,Employee,Satisfaction,2,2024-11-22
S06107,C00531,Customer,Satisfaction,2,2025-09-11
S06108,E00473,Customer,Satisfaction,5,2023-10-05
S06109,C03996,Employee,Support,2,2024-04-05
S06110,C04096,Employee,Satisfaction,5,2024-03-23
S06111,C00613,Employee,Experience,1,2023-10-19
S06112,C00943,Employee,Net Promoter Score,4,2024-06-03
S06113,C00651,Employee,Satisfaction,2,2023-10-28
S06114,C04254,Employee,Satisfaction,5,2025-02-17
S06115,E00296,Employee,Support,4,2025-03-26
S06116,E00005,Customer,Net Promoter Score,1,2024-06-07
S06117,E00036,Customer,Net Promoter Score,1,2025-07-02
S06118,C02052,Employee,Satisfaction,5,2024-07-12
S06119,C03818,Customer,Satisfaction,5,2025-08-24
S06120,E00291,Employee,Net Promoter Score,3,2024-06-21
S06121,E00295,Customer,Experience,1,2024-03-16
S06122,E00201,Customer,Support,3,2024-12-28
S06123,E00221,Customer,Satisfaction,4,2024-05-07
S06124,E00241,Employee,Support,4,2025-06-15
S06125,E00464,Employee,Experience,2,2024-01-23
S06126,E00369,Employee,Net Promoter Score,3,2025-06-23
S06127,C04730,Customer,Net Promoter Score,4,2024-04-23
S06128,E00292,Customer,Support,1,2024-11-24
S06129,E00213,Employee,Experience,2,2023-11-23
S06130,E00457,Customer,Satisfaction,4,2024-09-29
S06131,C03324,Customer,Experience,1,2025-02-23
S06132,E00367,Employee,Net Promoter Score,4,2024-04-01
S06133,C02023,Employee,Satisfaction,5,2024-06-10
S06134,C04121,Employee,Satisfaction,5,2024-07-25
S06135,C01917,Customer,Support,1,2023-11-04
S06136,E00460,Employee,Net Promoter Score,2,2024-06-17
S06137,E00021,Customer,Experience,1,2023-12-23
S06138,E00438,Customer,Net Promoter Score,1,2024-08-09
S06139,C02704,Customer,Support,5,2025-04-15
S06140,E00245,Customer,Support,1,2025-03-17
S06141,C04666,Employee,Support,4,2024-07-19
S06142,E00071,Customer,Support,4,2025-08-20
S06143,C04055,Customer,Satisfaction,1,2025-03-18
S06144,C03019,Employee,Experience,1,2024-11-24
S06145,E00151,Customer,Experience,1,2024-10-24
S06146,E00492,Employee,Satisfaction,4,2024-09-09
S06147,E00474,Employee,Support,5,2025-09-12
S06148,C02478,Customer,Experience,2,2025-09-14
S06149,E00153,Employee,Satisfaction,1,2025-05-27
S06150,E00018,Employee,Net Promoter Score,4,2024-05-12
S06151,E00290,Customer,Experience,3,2025-07-31
S06152,E00034,Employee,Experience,3,2025-03-01
S06153,C02964,Customer,Support,1,2025-01-23
S06154,C04230,Employee,Satisfaction,5,2025-09-17
S06155,C00313,Customer,Net Promoter Score,4,2024-03-14
S06156,E00363,Employee,Experience,5,2024-06-29
S06157,E00216,Customer,Support,1,2025-02-17
S06158,E00106,Employee,Support,1,2023-11-21
S06159,C04386,Customer,Net Promoter Score,2,2024-09-04
S06160,C04802,Employee,Support,2,2025-06-10
S06161,E00266,Employee,Support,1,2024-05-31
S06162,C03374,Customer,Experience,3,2025-03-27
S06163,C04209,Employee,Net Promoter Score,3,2025-01-20
S06164,C02958,Employee,Satisfaction,2,2024-06-20
S06165,C01238,Employee,Experience,4,2025-02-19
S06166,C04472,Customer,Support,5,2024-02-03
S06167,C02263,Customer,Net Promoter Score,2,2024-11-17
S06168,E00088,Employee,Experience,1,2024-07-10
S06169,C03352,Customer,Experience,5,2025-05-13
S06170,E00070,Employee,Satisfaction,4,2024-12-12
S06171,C03837,Employee,Satisfaction,5,2024-03-02
S06172,E00189,Employee,Support,5,2025-08-21
S06173,E00282,Customer,Support,5,2024-03-25
S06174,E00209,Customer,Support,3,2023-12-13
S06175,C03255,Customer,Support,2,2024-11-21
S06176,E00087,Customer,Support,4,2025-07-04
S06177,E00187,Customer,Support,3,2025-06-19
S06178,C04830,Customer,Experience,5,2025-05-29
S06179,E00201,Customer,Satisfaction,5,2024-11-17
S06180,E00353,Employee,Net Promoter Score,2,2024-06-29
S06181,E00480,Customer,Experience,5,2025-02-11
S06182,E00234,Customer,Support,5,2023-12-08
S06183,E00308,Customer,Satisfaction,3,2025-02-21
S06184,E00351,Customer,Satisfaction,3,2025-05-20
S06185,C04354,Employee,Support,4,2023-12-30
S06186,C02453,Customer,Experience,3,2024-01-27
S06187,C00107,Employee,Support,1,2025-08-25
S06188,E00162,Employee,Support,5,2024-07-03
S06189,C00126,Customer,Net Promoter Score,2,2024-03-22
S06190,C02266,Employee,Support,1,2025-05-23
S06191,C01647,Employee,Experience,3,2025-08-02
S06192,C00808,Customer,Net Promoter Score,4,2024-10-19
S06193,E00356,Employee,Net Promoter Score,5,2024-05-15
S06194,C03750,Employee,Net Promoter Score,2,2025-05-31
S06195,C00166,Customer,Support,3,2024-12-25
S06196,C00797,Employee,Experience,3,2024-01-10
S06197,E00291,Customer,Support,2,2023-12-09
S06198,E00006,Customer,Satisfaction,5,2023-10-19
S06199,C04533,Employee,Experience,4,2024-06-27
S06200,C02509,Customer,Support,4,2024-01-20
S06201,C00086,Customer,Support,3,2023-12-10
S06202,C02160,Employee,Net Promoter Score,5,2024-08-19
S06203,E00451,Customer,Experience,1,2025-07-07
S06204,C03347,Employee,Net Promoter Score,2,2024-08-23
S06205,C02585,Customer,Satisfaction,3,2024-01-28
S06206,E00157,Customer,Support,3,2024-04-27
S06207,E00274,Employee,Experience,4,2025-09-21
S06208,C04014,Customer,Net Promoter Score,2,2024-05-18
S06209,E00348,Employee,Satisfaction,1,2025-07-21
S06210,C04275,Employee,Satisfaction,3,2024-05-20
S06211,C01032,Customer,Experience,2,2023-10-26
S06212,E00260,Customer,Net Promoter Score,4,2025-07-16
S06213,E00211,Employee,Satisfaction,1,2025-01-06
S06214,E00085,Employee,Satisfaction,5,2024-11-04
S06215,E00377,Employee,Net Promoter Score,4,2023-11-08
S06216,E00160,Customer,Experience,5,2025-07-18
S06217,E00406,Employee,Experience,2,2025-08-14
S06218,E00229,Employee,Satisfaction,3,2025-08-17
S06219,E00319,Employee,Support,2,2025-06-04
S06220,C02462,Customer,Satisfaction,5,2024-10-06
S06221,C04155,Employee,Satisfaction,5,2023-11-24
S06222,C04963,Employee,Experience,3,2025-10-04
S06223,E00016,Customer,Satisfaction,4,2025-04-21
S06224,E00103,Employee,Experience,4,2025-08-02
S06225,E00251,Customer,Support,2,2023-10-23
S06226,C01486,Employee,Experience,4,2024-01-13
S06227,C04500,Employee,Satisfaction,3,2024-11-23
S06228,C03492,Employee,Satisfaction,1,2025-05-24
S06229,E00167,Employee,Experience,5,2025-05-01
S06230,E00234,Customer,Experience,1,2024-06-06
S06231,C02764,Employee,Support,3,2023-12-25
S06232,E00327,Customer,Support,2,2025-05-25
S06233,C03055,Employee,Net Promoter Score,2,2024-05-20
S06234,C00394,Employee,Net Promoter Score,4,2023-10-06
S06235,E00357,Customer,Satisfaction,4,2025-01-28
S06236,C00854,Employee,Support,5,2024-12-30
S06237,C02647,Employee,Support,2,2024-04-04
S06238,E00044,Employee,Experience,1,2024-04-09
S06239,C03324,Customer,Experience,3,2025-09-12
S06240,E00411,Employee,Net Promoter Score,2,2025-01-01
S06241,C03388,Customer,Support,3,2025-05-04
S06242,C03569,Customer,Satisfaction,1,2024-11-21
S06243,C01443,Customer,Satisfaction,2,2023-12-21
S06244,C00049,Customer,Net Promoter Score,3,2025-03-23
S06245,C01152,Customer,Satisfaction,2,2025-07-24
S06246,C01782,Employee,Satisfaction,5,2024-03-14
S06247,E00253,Customer,Support,4,2024-09-16
S06248,C02991,Customer,Net Promoter Score,4,2024-11-13
S06249,C03381,Employee,Support,1,2025-05-31
S06250,C03296,Employee,Experience,3,2025-01-03
S06251,E00303,Employee,Experience,2,2024-04-26
S06252,E00410,Customer,Net Promoter Score,2,2024-11-15
S06253,E00175,Customer,Experience,3,2024-01-29
S06254,E00330,Employee,Net Promoter Score,3,2024-11-11
S06255,E00239,Employee,Experience,1,2024-08-08
S06256,C03095,Customer,Experience,5,2024-02-10
S06257,C02262,Customer,Support,1,2024-06-26
S06258,E00189,Customer,Experience,4,2024-01-26
S06259,C00775,Employee,Net Promoter Score,1,2025-02-03
S06260,C00010,Customer,Support,4,2025-01-04
S06261,C01611,Customer,Support,5,2025-02-10
S06262,C01280,Employee,Net Promoter Score,2,2024-10-02
S06263,E00361,Employee,Net Promoter Score,4,2024-05-09
S06264,C01976,Employee,Satisfaction,3,2024-08-31
S06265,C04318,Employee,Support,3,2023-12-08
S06266,C01761,Employee,Experience,5,2023-10-30
S06267,C01228,Employee,Net Promoter Score,3,2024-11-27
S06268,C04881,Customer,Support,2,2024-08-26
S06269,C01651,Customer,Support,4,2025-09-07
S06270,C00913,Customer,Satisfaction,5,2025-06-14
S06271,C00351,Customer,Experience,3,2025-06-09
S06272,C02339,Customer,Experience,4,2024-12-28
S06273,E00038,Customer,Support,4,2024-12-18
S06274,C04324,Customer,Satisfaction,4,2024-10-16
S06275,C04691,Customer,Support,2,2023-10-12
S06276,C04206,Customer,Satisfaction,1,2024-09-11
S06277,E00262,Employee,Support,3,2025-05-16
S06278,E00001,Customer,Experience,2,2024-11-09
S06279,E00490,Customer,Experience,3,2024-12-06
S06280,E00219,Employee,Experience,4,2023-11-05
S06281,E00018,Customer,Net Promoter Score,5,2024-11-03
S06282,C03139,Employee,Experience,4,2025-08-26
S06283,C00142,Employee,Experience,3,2024-05-11
S06284,E00234,Employee,Support,2,2023-10-25
S06285,C02971,Employee,Net Promoter Score,4,2025-01-04
S06286,C02386,Customer,Support,3,2025-09-28
S06287,E00271,Employee,Satisfaction,3,2025-09-01
S06288,E00150,Customer,Support,3,2025-04-19
S06289,C04344,Employee,Satisfaction,5,2025-06-30
S06290,C03509,Customer,Net Promoter Score,2,2025-06-25
S06291,E00215,Customer,Support,5,2025-07-10
S06292,C01743,Employee,Net Promoter Score,1,2025-03-05
S06293,C00984,Customer,Net Promoter Score,3,2025-06-21
S06294,E00061,Employee,Satisfaction,5,2024-12-16
S06295,C01856,Customer,Satisfaction,2,2024-05-31
S06296,E00112,Customer,Experience,5,2025-02-06
S06297,E00008,Customer,Experience,3,2025-03-21
S06298,E00421,Employee,Support,1,2024-07-22
S06299,C02707,Customer,Experience,2,2024-09-05
S06300,C01227,Customer,Satisfaction,2,2024-01-31
S06301,C01828,Employee,Satisfaction,2,2024-06-18
S06302,E00057,Employee,Experience,3,2025-08-18
S06303,E00046,Customer,Experience,1,2025-05-01
S06304,E00238,Customer,Net Promoter Score,1,2025-08-24
S06305,C03110,Employee,Support,1,2024-12-11
S06306,C02274,Customer,Satisfaction,1,2025-03-03
S06307,E00305,Employee,Net Promoter Score,3,2024-11-18
S06308,C01040,Employee,Support,3,2025-02-13
S06309,C02191,Employee,Satisfaction,3,2024-01-31
S06310,E00048,Customer,Support,3,2025-02-13
S06311,E00443,Customer,Net Promoter Score,5,2024-09-11
S06312,E00182,Customer,Satisfaction,5,2024-10-13
S06313,E00088,Employee,Experience,4,2023-11-24
S06314,E00279,Customer,Net Promoter Score,2,2025-04-23
S06315,E00044,Employee,Net Promoter Score,5,2023-12-15
S06316,C04094,Customer,Satisfaction,3,2025-03-12
S06317,C02222,Customer,Net Promoter Score,5,2025-05-09
S06318,C04409,Employee,Experience,4,2025-01-02
S06319,E00053,Customer,Experience,4,2025-04-23
S06320,C00806,Customer,Net Promoter Score,4,2025-10-02
S06321,C04541,Customer,Net Promoter Score,2,2025-08-30
S06322,E00294,Customer,Satisfaction,1,2023-12-07
S06323,E00211,Employee,Satisfaction,4,2025-05-30
S06324,C03747,Customer,Satisfaction,5,2024-05-19
S06325,E00366,Customer,Net Promoter Score,1,2024-03-26
S06326,C01877,Employee,Experience,4,2023-10-06
S06327,C00795,Employee,Experience,4,2024-03-09
S06328,C02143,Employee,Support,4,2025-09-25
S06329,E00471,Customer,Support,3,2024-02-22
S06330,C03087,Customer,Experience,5,2024-06-08
S06331,E00145,Customer,Support,5,2025-05-09
S06332,C00438,Employee,Satisfaction,4,2024-09-06
S06333,C02442,Employee,Satisfaction,5,2024-02-04
S06334,C03272,Employee,Experience,5,2023-11-12
S06335,C03544,Employee,Experience,5,2025-07-02
S06336,C00131,Customer,Support,3,2023-11-20
S06337,C01666,Employee,Experience,1,2024-02-06
S06338,E00224,Employee,Experience,1,2024-05-10
S06339,E00343,Customer,Satisfaction,5,2024-07-11
S06340,E00129,Employee,Net Promoter Score,2,2024-02-24
S06341,C00375,Customer,Experience,1,2025-09-25
S06342,C02101,Employee,Support,2,2023-11-03
S06343,E00399,Employee,Experience,1,2025-08-30
S06344,C03711,Customer,Support,2,2023-11-01
S06345,C04634,Employee,Support,2,2024-11-24
S06346,C01173,Employee,Support,2,2025-05-02
S06347,C00956,Customer,Satisfaction,5,2024-11-15
S06348,E00332,Customer,Experience,1,2024-02-11
S06349,C00236,Employee,Experience,5,2024-04-06
S06350,C03253,Customer,Support,2,2025-01-12
S06351,E00150,Employee,Satisfaction,3,2025-08-28
S06352,E00040,Customer,Net Promoter Score,5,2024-02-03
S06353,E00342,Employee,Experience,4,2024-03-27
S06354,E00060,Customer,Satisfaction,1,2024-05-13
S06355,E00078,Customer,Satisfaction,5,2024-03-15
S06356,C02109,Employee,Experience,1,2025-07-10
S06357,E00418,Employee,Experience,5,2024-12-08
S06358,C00334,Customer,Net Promoter Score,5,2025-03-07
S06359,E00162,Employee,Net Promoter Score,3,2025-01-17
S06360,E00166,Employee,Satisfaction,2,2024-07-19
S06361,C04147,Employee,Support,5,2024-09-02
S06362,C01457,Customer,Net Promoter Score,1,2024-01-20
S06363,E00435,Employee,Experience,4,2024-05-21
S06364,E00116,Customer,Net Promoter Score,1,2024-03-01
S06365,C02515,Customer,Satisfaction,2,2025-05-15
S06366,E00286,Customer,Satisfaction,5,2024-10-06
S06367,E00282,Employee,Experience,1,2024-05-13
S06368,C02487,Customer,Satisfaction,5,2025-08-05
S06369,E00366,Employee,Experience,5,2024-12-22
S06370,E00009,Employee,Net Promoter Score,1,2025-05-19
S06371,C02420,Customer,Support,5,2025-10-04
S06372,E00279,Employee,Satisfaction,1,2024-01-22
S06373,C00381,Customer,Net Promoter Score,1,2025-09-30
S06374,E00234,Customer,Satisfaction,4,2025-05-21
S06375,E00067,Customer,Satisfaction,5,2025-06-25
S06376,C04898,Customer,Satisfaction,2,2025-05-25
S06377,C04679,Customer,Experience,1,2024-10-12
S06378,E00131,Customer,Net Promoter Score,5,2025-01-03
S06379,E00422,Customer,Net Promoter Score,3,2025-05-25
S06380,E00320,Customer,Net Promoter Score,5,2024-03-05
S06381,E00320,Employee,Support,1,2025-03-02
S06382,E00196,Employee,Net Promoter Score,5,2024-12-06
S06383,C01668,Customer,Satisfaction,2,2024-03-29
S06384,E00242,Employee,Support,5,2025-03-13
S06385,C04660,Customer,Net Promoter Score,4,2025-02-04
S06386,C01975,Employee,Satisfaction,1,2024-07-07
S06387,E00090,Employee,Satisfaction,5,2024-12-31
S06388,C00369,Employee,Satisfaction,2,2024-03-17
S06389,E00221,Employee,Satisfaction,5,2025-09-12
S06390,C00591,Customer,Net Promoter Score,2,2024-07-16
S06391,E00131,Employee,Support,2,2025-09-04
S06392,C00605,Employee,Satisfaction,1,2025-07-18
S06393,E00183,Employee,Net Promoter Score,4,2024-08-15
S06394,E00207,Customer,Experience,5,2024-04-27
S06395,C00264,Customer,Support,2,2024-01-15
S06396,E00079,Customer,Satisfaction,2,2024-08-05
S06397,C03601,Employee,Experience,3,2025-04-19
S06398,C04045,Employee,Support,2,2024-08-31
S06399,C04511,Customer,Satisfaction,2,2025-02-07
S06400,C04977,Customer,Support,5,2024-03-07
S06401,C01038,Employee,Experience,2,2024-02-01
S06402,E00296,Employee,Net Promoter Score,5,2025-06-28
S06403,C01328,Customer,Net Promoter Score,4,2025-09-23
S06404,C02520,Employee,Satisfaction,3,2024-06-14
S06405,C01882,Employee,Net Promoter Score,4,2024-01-05
S06406,E00116,Employee,Satisfaction,5,2025-02-21
S06407,C00463,Customer,Support,1,2024-08-29
S06408,E00084,Employee,Satisfaction,3,2025-07-09
S06409,E00132,Employee,Net Promoter Score,3,2024-03-13
S06410,E00384,Customer,Satisfaction,1,2024-02-09
S06411,E00345,Customer,Experience,1,2023-12-31
S06412,E00321,Employee,Net Promoter Score,2,2024-09-30
S06413,C03262,Customer,Satisfaction,4,2024-11-26
S06414,C03849,Employee,Support,3,2024-12-02
S06415,E00356,Employee,Support,3,2024-04-06
S06416,C04152,Employee,Experience,2,2024-01-23
