redemption_id,customer_id,reward_type,date
RW5136,C00352,Data Voucher,2022-06-04
RW5137,C00180,Event Ticket,2024-01-15
RW5138,C00038,Discount Coupon,2024-06-09
RW5139,C00374,Event Ticket,2021-04-15
RW5140,C00262,Discount Coupon,2021-10-31
RW5141,C00108,Discount Coupon,2024-05-05
RW5142,C00100,Discount Coupon,2022-05-19
RW5143,C00147,Data Voucher,2024-03-17
RW5144,C00412,Event Ticket,2024-06-04
RW5145,C00298,Discount Coupon,2024-05-25
RW5146,C00466,Event Ticket,2023-06-25
RW5147,C00455,Data Voucher,2022-04-03
RW5148,C00359,Data Voucher,2025-09-18
RW5149,C00113,Data Voucher,2020-08-15
RW5150,C00261,Discount Coupon,2021-11-21
RW5151,C00447,Data Voucher,2024-09-27
RW5152,C00203,Discount Coupon,2025-01-31
RW5153,C00192,Data Voucher,2024-08-22
RW5154,C00391,Event Ticket,2022-12-18
RW5155,C00356,Event Ticket,2020-02-02
RW5156,C00193,Event Ticket,2022-11-17
RW5157,C00106,Event Ticket,2021-03-28
RW5158,C00234,Event Ticket,2021-03-28
RW5159,C00418,Discount Coupon,2022-03-09
RW5160,C00391,Discount Coupon,2021-09-26
RW5161,C00283,Discount Coupon,2024-05-17
RW5162,C00442,Discount Coupon,2024-12-05
RW5163,C00068,Discount Coupon,2020-10-05
RW5164,C00365,Event Ticket,2024-04-26
RW5165,C00130,Data Voucher,2025-09-10
RW5166,C00228,Event Ticket,2022-05-28
RW5167,C00421,Data Voucher,2024-07-13
RW5168,C00073,Data Voucher,2021-04-14
RW5169,C00247,Data Voucher,2025-02-08
RW5170,C00126,Event Ticket,2025-04-17
RW5171,C00418,Discount Coupon,2022-09-16
RW5172,C00311,Data Voucher,2022-04-19
RW5173,C00346,Data Voucher,2022-12-31
RW5174,C00478,Event Ticket,2020-01-12
RW5175,C00137,Event Ticket,2020-07-25
RW5176,C00423,Data Voucher,2025-09-14
RW5177,C00093,Event Ticket,2024-11-25
RW5178,C00072,Data Voucher,2020-11-15
RW5179,C00438,Discount Coupon,2021-03-31
RW5180,C00401,Event Ticket,2022-11-10
RW5181,C00415,Discount Coupon,2023-12-19
RW5182,C00272,Data Voucher,2023-03-09
RW5183,C00303,Data Voucher,2022-09-23
RW5184,C00343,Discount Coupon,2025-06-21
RW5185,C00150,Discount Coupon,2020-01-15
RW5186,C00078,Data Voucher,2021-07-18
RW5187,C00310,Event Ticket,2022-04-12
RW5188,C00144,Event Ticket,2020-10-22
RW5189,C00302,Event Ticket,2022-01-30
RW5190,C00213,Event Ticket,2022-02-03
RW5191,C00402,Event Ticket,2021-03-13
RW5192,C00438,Data Voucher,2021-04-05
RW5193,C00145,Data Voucher,2024-06-23
RW5194,C00165,Event Ticket,2023-10-19
RW5195,C00084,Discount Coupon,2023-01-24
RW5196,C00265,Event Ticket,2020-10-20
RW5197,C00244,Data Voucher,2025-08-05
RW5198,C00342,Data Voucher,2023-07-11
RW5199,C00309,Event Ticket,2021-07-29
RW5200,C00339,Discount Coupon,2020-04-28
RW5201,C00091,Data Voucher,2020-03-30
RW5202,C00067,Data Voucher,2024-12-03
RW5203,C00324,Data Voucher,2023-09-11
RW5204,C00062,Data Voucher,2022-02-17
RW5205,C00275,Data Voucher,2020-08-14
RW5206,C00052,Data Voucher,2020-10-06
RW5207,C00321,Discount Coupon,2023-05-12
RW5208,C00149,Event Ticket,2025-03-08
RW5209,C00400,Event Ticket,2020-01-07
RW5210,C00110,Data Voucher,2024-11-27
RW5211,C00491,Data Voucher,2023-01-30
RW5212,C00377,Event Ticket,2024-04-17
RW5213,C00492,Event Ticket,2025-07-25
RW5214,C00240,Data Voucher,2022-09-16
RW5215,C00179,Event Ticket,2024-10-21
RW5216,C00480,Event Ticket,2021-11-25
RW5217,C00384,Data Voucher,2020-03-31
RW5218,C00049,Discount Coupon,2021-07-26
RW5219,C00069,Discount Coupon,2025-03-25
RW5220,C00265,Data Voucher,2020-11-01
RW5221,C00332,Discount Coupon,2021-12-12
RW5222,C00029,Discount Coupon,2024-07-23
RW5223,C00490,Data Voucher,2020-02-24
RW5224,C00039,Discount Coupon,2025-01-14
RW5225,C00194,Discount Coupon,2020-03-28
RW5226,C00097,Discount Coupon,2023-06-19
RW5227,C00105,Data Voucher,2023-03-16
RW5228,C00465,Discount Coupon,2022-10-26
RW5229,C00181,Discount Coupon,2023-12-06
RW5230,C00460,Discount Coupon,2024-04-17
RW5231,C00277,Event Ticket,2023-10-26
RW5232,C00254,Data Voucher,2021-01-04
RW5233,C00404,Discount Coupon,2022-07-26
RW5234,C00356,Data Voucher,2025-02-19
RW5235,C00443,Discount Coupon,2021-06-11
RW5236,C00153,Discount Coupon,2025-05-16
RW5237,C00021,Data Voucher,2024-06-30
RW5238,C00416,Data Voucher,2020-12-22
RW5239,C00453,Event Ticket,2021-03-03
RW5240,C00411,Data Voucher,2024-06-21
RW5241,C00404,Event Ticket,2023-05-11
RW5242,C00265,Data Voucher,2023-01-23
RW5243,C00217,Data Voucher,2024-07-16
RW5244,C00433,Data Voucher,2022-07-07
RW5245,C00387,Event Ticket,2024-11-10
RW5246,C00047,Discount Coupon,2020-04-12
RW5247,C00325,Event Ticket,2020-03-22
RW5248,C00064,Event Ticket,2025-05-11
RW5249,C00239,Event Ticket,2024-01-08
RW5250,C00274,Discount Coupon,2021-12-12
RW5251,C00176,Discount Coupon,2022-03-17
RW5252,C00245,Event Ticket,2023-09-01
RW5253,C00031,Discount Coupon,2022-02-19
RW5254,C00225,Data Voucher,2025-05-09
RW5255,C00254,Data Voucher,2024-05-18
RW5256,C00099,Discount Coupon,2022-04-04
RW5257,C00041,Data Voucher,2023-06-16
RW5258,C00015,Data Voucher,2024-02-04
RW5259,C00078,Data Voucher,2024-04-06
RW5260,C00292,Discount Coupon,2021-07-11
RW5261,C00214,Data Voucher,2025-08-21
RW5262,C00144,Data Voucher,2025-05-25
RW5263,C00416,Event Ticket,2020-09-21
RW5264,C00427,Event Ticket,2022-01-13
RW5265,C00197,Data Voucher,2021-08-15
RW5266,C00017,Event Ticket,2024-12-28
RW5267,C00090,Discount Coupon,2020-12-08
RW5268,C00216,Discount Coupon,2024-10-21
RW5269,C00277,Event Ticket,2021-02-01
RW5270,C00471,Discount Coupon,2025-03-27
RW5271,C00375,Data Voucher,2025-09-18
RW5272,C00237,Data Voucher,2024-03-22
RW5273,C00289,Data Voucher,2020-03-20
RW5274,C00255,Data Voucher,2023-02-18
RW5275,C00308,Event Ticket,2020-04-24
RW5276,C00412,Discount Coupon,2021-03-23
RW5277,C00038,Discount Coupon,2025-02-24
RW5278,C00201,Data Voucher,2025-02-21
RW5279,C00451,Data Voucher,2020-06-26
RW5280,C00412,Event Ticket,2023-07-21
RW5281,C00057,Event Ticket,2021-05-12
RW5282,C00049,Data Voucher,2025-09-10
RW5283,C00320,Data Voucher,2024-09-29
RW5284,C00282,Data Voucher,2024-01-30
RW5285,C00008,Data Voucher,2020-09-26
RW5286,C00120,Discount Coupon,2021-11-02
RW5287,C00492,Event Ticket,2025-01-26
RW5288,C00499,Discount Coupon,2024-06-29
RW5289,C00047,Event Ticket,2025-07-18
RW5290,C00215,Data Voucher,2021-08-01
RW5291,C00307,Event Ticket,2024-05-26
RW5292,C00244,Event Ticket,2023-06-27
RW5293,C00377,Discount Coupon,2021-09-09
RW5294,C00337,Data Voucher,2021-09-02
RW5295,C00125,Discount Coupon,2021-10-26
RW5296,C00370,Data Voucher,2025-03-20
RW5297,C00459,Event Ticket,2024-09-14
RW5298,C00481,Discount Coupon,2025-03-08
RW5299,C00282,Discount Coupon,2024-09-13
RW5300,C00274,Event Ticket,2022-09-27
RW5301,C00418,Event Ticket,2022-03-15
RW5302,C00112,Discount Coupon,2021-06-14
RW5303,C00229,Event Ticket,2025-08-02
RW5304,C00376,Discount Coupon,2025-03-05
RW5305,C00452,Discount Coupon,2024-01-12
RW5306,C00267,Data Voucher,2021-04-30
RW5307,C00201,Event Ticket,2025-06-01
RW5308,C00030,Event Ticket,2025-06-24
RW5309,C00342,Event Ticket,2021-05-17
RW5310,C00416,Event Ticket,2020-10-29
RW5311,C00349,Data Voucher,2023-05-02
RW5312,C00096,Discount Coupon,2020-08-08
RW5313,C00235,Discount Coupon,2021-03-24
RW5314,C00152,Event Ticket,2024-10-19
RW5315,C00495,Data Voucher,2022-08-12
RW5316,C00253,Discount Coupon,2021-10-22
RW5317,C00413,Data Voucher,2021-09-20
RW5318,C00382,Data Voucher,2025-06-19
RW5319,C00096,Discount Coupon,2021-08-08
RW5320,C00142,Data Voucher,2023-02-15
RW5321,C00197,Discount Coupon,2025-03-27
RW5322,C00460,Discount Coupon,2020-07-21
RW5323,C00170,Discount Coupon,2025-01-21
RW5324,C00041,Discount Coupon,2021-05-05
RW5325,C00348,Event Ticket,2020-07-01
RW5326,C00365,Discount Coupon,2024-11-06
RW5327,C00453,Event Ticket,2024-06-25
RW5328,C00342,Event Ticket,2023-09-29
RW5329,C00274,Data Voucher,2020-09-11
RW5330,C00455,Discount Coupon,2021-12-25
RW5331,C00119,Data Voucher,2020-11-08
RW5332,C00452,Data Voucher,2022-03-20
RW5333,C00463,Discount Coupon,2020-11-13
RW5334,C00361,Discount Coupon,2021-04-25
RW5335,C00423,Discount Coupon,2021-01-25
RW5336,C00123,Data Voucher,2021-12-30
RW5337,C00229,Discount Coupon,2020-04-05
RW5338,C00243,Data Voucher,2022-04-12
RW5339,C00011,Data Voucher,2021-05-20
RW5340,C00278,Discount Coupon,2023-04-16
RW5341,C00226,Data Voucher,2023-06-25
RW5342,C00090,Data Voucher,2025-05-15
RW5343,C00496,Discount Coupon,2022-11-05
RW5344,C00335,Discount Coupon,2022-04-14
RW5345,C00060,Event Ticket,2020-11-15
RW5346,C00233,Event Ticket,2021-01-02
RW5347,C00240,Data Voucher,2020-08-26
RW5348,C00031,Event Ticket,2024-06-01
RW5349,C00216,Data Voucher,2025-05-16
RW5350,C00225,Discount Coupon,2025-08-08
RW5351,C00274,Event Ticket,2020-09-10
RW5352,C00187,Discount Coupon,2021-06-26
RW5353,C00402,Discount Coupon,2024-04-26
RW5354,C00094,Event Ticket,2022-08-10
RW5355,C00216,Discount Coupon,2023-09-06
RW5356,C00142,Data Voucher,2024-12-14
RW5357,C00123,Discount Coupon,2025-09-08
RW5358,C00008,Event Ticket,2025-04-09
RW5359,C00074,Event Ticket,2020-01-16
RW5360,C00439,Data Voucher,2025-07-20
RW5361,C00478,Event Ticket,2020-06-05
RW5362,C00123,Data Voucher,2021-10-03
RW5363,C00403,Data Voucher,2023-09-27
RW5364,C00390,Discount Coupon,2025-01-06
RW5365,C00375,Data Voucher,2022-10-30
RW5366,C00346,Data Voucher,2024-02-27
RW5367,C00198,Data Voucher,2021-12-17
RW5368,C00362,Event Ticket,2023-06-21
RW5369,C00104,Event Ticket,2021-10-30
RW5370,C00330,Data Voucher,2020-01-30
RW5371,C00392,Data Voucher,2025-06-22
RW5372,C00212,Data Voucher,2025-06-27
RW5373,C00233,Event Ticket,2023-10-01
RW5374,C00332,Discount Coupon,2021-12-09
RW5375,C00383,Data Voucher,2025-05-10
RW5376,C00289,Event Ticket,2023-04-12
RW5377,C00133,Data Voucher,2020-07-27
RW5378,C00123,Event Ticket,2023-11-15
RW5379,C00333,Data Voucher,2021-05-19
RW5380,C00105,Event Ticket,2023-08-22
RW5381,C00428,Data Voucher,2025-08-20
RW5382,C00399,Data Voucher,2021-05-06
RW5383,C00270,Event Ticket,2020-03-01
RW5384,C00283,Data Voucher,2022-10-16
RW5385,C00127,Discount Coupon,2023-06-23
RW5386,C00197,Discount Coupon,2025-09-06
RW5387,C00395,Event Ticket,2025-08-27
RW5388,C00309,Event Ticket,2023-04-21
RW5389,C00408,Data Voucher,2024-09-30
RW5390,C00004,Event Ticket,2023-12-14
RW5391,C00341,Discount Coupon,2023-03-31
RW5392,C00259,Data Voucher,2022-02-06
RW5393,C00286,Data Voucher,2020-06-01
RW5394,C00049,Event Ticket,2020-08-14
RW5395,C00499,Data Voucher,2023-06-05
RW5396,C00319,Discount Coupon,2020-06-29
RW5397,C00056,Event Ticket,2021-10-03
RW5398,C00346,Discount Coupon,2021-04-05
RW5399,C00416,Discount Coupon,2020-02-17
RW5400,C00360,Event Ticket,2021-09-08
RW5401,C00110,Discount Coupon,2021-11-29
RW5402,C00460,Discount Coupon,2025-07-18
RW5403,C00207,Discount Coupon,2023-05-13
RW5404,C00149,Discount Coupon,2020-07-17
RW5405,C00493,Data Voucher,2023-01-20
RW5406,C00340,Event Ticket,2020-06-14
RW5407,C00255,Event Ticket,2024-12-24
RW5408,C00452,Event Ticket,2025-09-11
RW5409,C00373,Data Voucher,2022-08-11
RW5410,C00348,Data Voucher,2025-02-13
RW5411,C00205,Discount Coupon,2023-11-28
RW5412,C00349,Discount Coupon,2024-06-25
RW5413,C00067,Data Voucher,2025-09-14
RW5414,C00076,Event Ticket,2024-12-05
RW5415,C00425,Discount Coupon,2025-04-03
RW5416,C00386,Event Ticket,2024-07-02
RW5417,C00215,Data Voucher,2024-03-28
RW5418,C00041,Data Voucher,2023-04-09
RW5419,C00156,Data Voucher,2020-07-24
RW5420,C00208,Event Ticket,2024-03-04
RW5421,C00367,Data Voucher,2021-11-13
RW5422,C00396,Event Ticket,2021-01-20
RW5423,C00395,Data Voucher,2022-11-29
RW5424,C00200,Data Voucher,2025-08-01
RW5425,C00495,Event Ticket,2021-06-18
RW5426,C00388,Event Ticket,2020-06-07
RW5427,C00250,Event Ticket,2025-01-20
RW5428,C00302,Data Voucher,2024-08-28
RW5429,C00001,Event Ticket,2022-09-27
RW5430,C00019,Event Ticket,2020-07-15
RW5431,C00425,Event Ticket,2021-06-20
RW5432,C00056,Data Voucher,2024-08-19
RW5433,C00216,Event Ticket,2021-09-11
RW5434,C00240,Event Ticket,2021-02-13
RW5435,C00286,Discount Coupon,2024-05-07
RW5436,C00453,Data Voucher,2023-05-07
RW5437,C00112,Data Voucher,2020-05-17
RW5438,C00222,Event Ticket,2022-05-04
RW5439,C00247,Data Voucher,2024-05-06
RW5440,C00139,Discount Coupon,2022-05-14
RW5441,C00338,Discount Coupon,2020-01-24
RW5442,C00172,Event Ticket,2023-06-24
RW5443,C00167,Discount Coupon,2022-07-02
RW5444,C00063,Data Voucher,2022-05-08
RW5445,C00003,Data Voucher,2020-10-26
RW5446,C00270,Data Voucher,2021-10-29
RW5447,C00118,Event Ticket,2020-09-02
RW5448,C00435,Data Voucher,2022-07-27
RW5449,C00002,Event Ticket,2022-02-02
RW5450,C00435,Discount Coupon,2025-05-12
RW5451,C00228,Data Voucher,2023-06-07
RW5452,C00084,Event Ticket,2022-06-30
RW5453,C00162,Discount Coupon,2020-12-04
RW5454,C00402,Event Ticket,2022-10-18
RW5455,C00230,Discount Coupon,2023-07-18
RW5456,C00003,Event Ticket,2022-08-08
RW5457,C00357,Event Ticket,2021-03-01
RW5458,C00332,Discount Coupon,2022-01-10
RW5459,C00186,Discount Coupon,2024-06-03
RW5460,C00011,Data Voucher,2022-06-05
RW5461,C00275,Data Voucher,2024-09-29
RW5462,C00183,Event Ticket,2020-09-07
RW5463,C00029,Discount Coupon,2020-11-19
RW5464,C00341,Event Ticket,2024-02-20
RW5465,C00196,Discount Coupon,2022-10-10
RW5466,C00027,Event Ticket,2021-12-10
RW5467,C00476,Event Ticket,2023-07-24
RW5468,C00039,Event Ticket,2021-08-03
RW5469,C00487,Discount Coupon,2021-01-08
RW5470,C00281,Data Voucher,2024-11-01
RW5471,C00332,Discount Coupon,2023-02-12
RW5472,C00322,Discount Coupon,2021-11-16
RW5473,C00477,Data Voucher,2023-03-29
RW5474,C00396,Event Ticket,2024-07-29
RW5475,C00466,Discount Coupon,2025-03-04
RW5476,C00375,Data Voucher,2023-12-14
RW5477,C00079,Discount Coupon,2021-06-10
RW5478,C00248,Event Ticket,2020-01-20
RW5479,C00403,Data Voucher,2023-04-08
RW5480,C00074,Event Ticket,2023-02-14
RW5481,C00374,Event Ticket,2025-04-28
RW5482,C00325,Discount Coupon,2025-08-22
RW5483,C00056,Data Voucher,2024-12-26
RW5484,C00499,Discount Coupon,2021-02-02
RW5485,C00299,Discount Coupon,2021-02-22
RW5486,C00115,Event Ticket,2025-09-19
RW5487,C00202,Discount Coupon,2021-02-16
RW5488,C00190,Discount Coupon,2024-12-16
RW5489,C00177,Event Ticket,2025-02-18
RW5490,C00082,Discount Coupon,2020-08-13
RW5491,C00474,Discount Coupon,2025-09-03
RW5492,C00016,Data Voucher,2024-08-04
RW5493,C00259,Data Voucher,2023-09-29
RW5494,C00463,Event Ticket,2021-02-11
RW5495,C00279,Discount Coupon,2024-09-13
RW5496,C00074,Data Voucher,2021-05-24
RW5497,C00234,Discount Coupon,2021-10-29
RW5498,C00406,Discount Coupon,2020-06-11
RW5499,C00261,Event Ticket,2020-04-14
RW5500,C00249,Event Ticket,2023-01-30
RW5501,C00314,Event Ticket,2023-05-13
RW5502,C00216,Data Voucher,2023-08-06
RW5503,C00338,Data Voucher,2024-09-11
RW5504,C00403,Event Ticket,2023-03-21
RW5505,C00074,Discount Coupon,2022-02-27
RW5506,C00464,Discount Coupon,2025-09-13
RW5507,C00430,Data Voucher,2023-08-12
RW5508,C00118,Event Ticket,2021-10-24
RW5509,C00381,Data Voucher,2024-07-02
RW5510,C00243,Event Ticket,2024-11-09
RW5511,C00225,Discount Coupon,2024-08-19
RW5512,C00299,Data Voucher,2021-06-17
RW5513,C00048,Data Voucher,2023-04-28
RW5514,C00136,Event Ticket,2021-12-02
RW5515,C00216,Discount Coupon,2020-08-05
RW5516,C00023,Discount Coupon,2022-03-13
RW5517,C00031,Data Voucher,2023-12-23
RW5518,C00372,Data Voucher,2023-02-06
RW5519,C00344,Event Ticket,2023-10-28
RW5520,C00089,Event Ticket,2023-11-06
RW5521,C00213,Event Ticket,2023-05-03
RW5522,C00020,Data Voucher,2020-12-31
RW5523,C00164,Data Voucher,2021-06-02
RW5524,C00368,Event Ticket,2020-01-24
RW5525,C00307,Data Voucher,2020-09-11
RW5526,C00133,Event Ticket,2025-01-26
RW5527,C00297,Data Voucher,2025-01-12
RW5528,C00255,Event Ticket,2025-08-27
RW5529,C00007,Event Ticket,2023-06-02
RW5530,C00304,Data Voucher,2024-10-20
RW5531,C00254,Discount Coupon,2022-07-01
RW5532,C00102,Data Voucher,2022-12-24
RW5533,C00407,Discount Coupon,2024-01-29
RW5534,C00173,Discount Coupon,2022-06-26
RW5535,C00098,Data Voucher,2020-03-18
RW5536,C00469,Data Voucher,2023-07-30
RW5537,C00449,Discount Coupon,2020-09-22
RW5538,C00063,Event Ticket,2025-02-25
RW5539,C00305,Event Ticket,2023-04-07
RW5540,C00114,Event Ticket,2022-03-26
RW5541,C00218,Event Ticket,2021-12-22
RW5542,C00365,Event Ticket,2020-06-02
RW5543,C00104,Discount Coupon,2020-12-14
RW5544,C00131,Discount Coupon,2025-07-10
RW5545,C00453,Discount Coupon,2022-04-02
RW5546,C00399,Data Voucher,2021-10-17
RW5547,C00112,Data Voucher,2020-05-04
RW5548,C00462,Data Voucher,2021-02-02
RW5549,C00414,Discount Coupon,2022-09-13
RW5550,C00187,Event Ticket,2023-08-27
RW5551,C00359,Event Ticket,2022-01-19
RW5552,C00494,Discount Coupon,2020-11-17
RW5553,C00358,Event Ticket,2025-03-29
RW5554,C00211,Event Ticket,2023-11-29
RW5555,C00088,Event Ticket,2023-04-06
RW5556,C00492,Data Voucher,2021-03-23
RW5557,C00372,Event Ticket,2021-07-08
RW5558,C00145,Event Ticket,2022-03-19
RW5559,C00296,Event Ticket,2024-10-13
RW5560,C00320,Event Ticket,2020-08-01
RW5561,C00473,Data Voucher,2021-11-25
RW5562,C00472,Data Voucher,2022-05-20
RW5563,C00406,Discount Coupon,2020-06-13
RW5564,C00010,Data Voucher,2024-10-30
RW5565,C00197,Data Voucher,2024-02-05
RW5566,C00440,Event Ticket,2022-02-17
RW5567,C00442,Discount Coupon,2024-05-08
RW5568,C00370,Discount Coupon,2025-04-29
RW5569,C00389,Event Ticket,2024-03-21
RW5570,C00424,Data Voucher,2020-12-15
RW5571,C00145,Discount Coupon,2020-04-18
RW5572,C00196,Event Ticket,2020-12-14
RW5573,C00065,Discount Coupon,2021-10-15
RW5574,C00495,Discount Coupon,2021-07-17
RW5575,C00405,Event Ticket,2022-02-28
RW5576,C00410,Discount Coupon,2023-04-01
RW5577,C00452,Event Ticket,2022-12-14
RW5578,C00172,Event Ticket,2025-03-12
RW5579,C00258,Event Ticket,2022-06-07
RW5580,C00418,Event Ticket,2025-07-26
RW5581,C00478,Event Ticket,2020-05-12
RW5582,C00046,Data Voucher,2020-09-01
RW5583,C00445,Event Ticket,2022-03-17
RW5584,C00055,Discount Coupon,2023-02-08
RW5585,C00118,Discount Coupon,2023-04-08
RW5586,C00392,Data Voucher,2024-02-17
RW5587,C00412,Data Voucher,2025-03-26
RW5588,C00457,Discount Coupon,2020-08-17
RW5589,C00087,Data Voucher,2024-12-06
RW5590,C00276,Data Voucher,2022-10-13
RW5591,C00319,Event Ticket,2022-05-17
RW5592,C00429,Data Voucher,2023-04-18
RW5593,C00261,Discount Coupon,2024-11-13
RW5594,C00417,Discount Coupon,2022-02-03
RW5595,C00087,Discount Coupon,2024-11-27
RW5596,C00030,Discount Coupon,2021-06-07
RW5597,C00393,Data Voucher,2025-02-07
RW5598,C00216,Event Ticket,2022-07-25
RW5599,C00173,Discount Coupon,2023-11-29
RW5600,C00283,Discount Coupon,2020-05-25
RW5601,C00249,Discount Coupon,2023-06-30
RW5602,C00409,Event Ticket,2020-03-19
RW5603,C00127,Event Ticket,2024-01-26
RW5604,C00104,Data Voucher,2024-07-10
RW5605,C00284,Discount Coupon,2024-03-09
RW5606,C00335,Event Ticket,2025-01-17
RW5607,C00344,Event Ticket,2021-06-27
RW5608,C00145,Discount Coupon,2022-07-24
RW5609,C00432,Data Voucher,2020-04-11
RW5610,C00277,Event Ticket,2022-11-22
RW5611,C00218,Event Ticket,2021-04-28
RW5612,C00455,Event Ticket,2023-08-08
RW5613,C00029,Discount Coupon,2021-01-20
RW5614,C00445,Event Ticket,2021-05-29
RW5615,C00425,Event Ticket,2022-01-25
RW5616,C00259,Data Voucher,2020-06-26
RW5617,C00299,Discount Coupon,2023-04-22
RW5618,C00023,Data Voucher,2024-12-05
RW5619,C00313,Data Voucher,2024-02-09
RW5620,C00185,Event Ticket,2024-05-08
RW5621,C00321,Data Voucher,2023-02-24
RW5622,C00467,Event Ticket,2024-09-24
RW5623,C00373,Discount Coupon,2020-09-03
RW5624,C00192,Discount Coupon,2024-12-24
RW5625,C00161,Discount Coupon,2023-02-09
RW5626,C00418,Data Voucher,2023-06-21
RW5627,C00483,Data Voucher,2023-02-28
RW5628,C00386,Event Ticket,2023-10-14
RW5629,C00232,Event Ticket,2023-05-12
RW5630,C00312,Event Ticket,2023-10-09
RW5631,C00062,Event Ticket,2020-02-07
RW5632,C00098,Event Ticket,2021-09-23
RW5633,C00442,Event Ticket,2023-03-29
RW5634,C00473,Discount Coupon,2023-08-19
RW5635,C00288,Event Ticket,2022-08-04
RW5636,C00327,Event Ticket,2020-12-14
RW5637,C00042,Discount Coupon,2024-06-22
RW5638,C00226,Discount Coupon,2020-02-03
RW5639,C00421,Event Ticket,2020-11-04
RW5640,C00122,Event Ticket,2025-05-21
RW5641,C00424,Discount Coupon,2020-08-17
RW5642,C00355,Event Ticket,2021-06-24
RW5643,C00338,Data Voucher,2020-06-25
RW5644,C00135,Data Voucher,2022-08-05
RW5645,C00100,Data Voucher,2023-12-22
RW5646,C00030,Discount Coupon,2022-02-10
RW5647,C00100,Data Voucher,2020-02-05
RW5648,C00391,Event Ticket,2020-12-20
RW5649,C00352,Discount Coupon,2023-01-01
RW5650,C00054,Data Voucher,2023-07-11
RW5651,C00338,Data Voucher,2021-12-08
RW5652,C00293,Data Voucher,2023-06-02
RW5653,C00058,Data Voucher,2021-06-20
RW5654,C00359,Discount Coupon,2024-11-25
RW5655,C00179,Data Voucher,2023-08-13
RW5656,C00151,Discount Coupon,2023-03-07
RW5657,C00024,Event Ticket,2024-01-19
RW5658,C00030,Event Ticket,2025-05-01
RW5659,C00165,Data Voucher,2020-07-10
RW5660,C00085,Data Voucher,2022-10-28
RW5661,C00449,Discount Coupon,2024-01-03
RW5662,C00251,Data Voucher,2021-06-09
RW5663,C00189,Event Ticket,2024-03-25
RW5664,C00349,Event Ticket,2020-04-12
RW5665,C00347,Data Voucher,2022-06-16
RW5666,C00032,Discount Coupon,2022-02-19
RW5667,C00122,Event Ticket,2023-11-11
RW5668,C00390,Discount Coupon,2025-04-20
RW5669,C00190,Data Voucher,2022-10-25
RW5670,C00152,Discount Coupon,2020-08-30
RW5671,C00231,Event Ticket,2021-05-01
RW5672,C00372,Discount Coupon,2024-08-25
RW5673,C00088,Discount Coupon,2023-02-07
RW5674,C00472,Discount Coupon,2022-08-02
RW5675,C00178,Event Ticket,2024-05-04
RW5676,C00105,Event Ticket,2022-09-26
RW5677,C00433,Data Voucher,2021-09-27
RW5678,C00195,Data Voucher,2020-12-09
RW5679,C00007,Data Voucher,2021-08-14
RW5680,C00153,Discount Coupon,2023-04-04
RW5681,C00028,Event Ticket,2025-06-14
RW5682,C00096,Discount Coupon,2020-02-02
RW5683,C00099,Discount Coupon,2021-12-29
RW5684,C00318,Discount Coupon,2023-08-31
RW5685,C00203,Data Voucher,2022-10-22
RW5686,C00050,Discount Coupon,2022-11-16
RW5687,C00026,Event Ticket,2020-08-11
RW5688,C00397,Discount Coupon,2022-11-22
RW5689,C00166,Discount Coupon,2020-07-18
RW5690,C00326,Data Voucher,2020-03-22
RW5691,C00016,Discount Coupon,2025-01-08
RW5692,C00357,Data Voucher,2024-05-20
