customer_id,interests,preferred_channel,last_engagement_date
C5893,"Finance, Sports",App Notification,2025-09-12
C5894,"Finance, Travel",WhatsApp,2025-09-12
C5895,"Travel, Finance",SMS,2025-09-12
C5896,"News, Sports",Email,2025-09-12
C5897,"Sports, News",SMS,2025-09-12
C5898,"Travel, Streaming",SMS,2025-09-12
C5899,"Sports, Travel",App Notification,2025-09-12
C5900,"Travel, Streaming",SMS,2025-09-12
C5901,"News, Sports",Email,2025-09-12
C5902,"Travel, Gaming",WhatsApp,2025-09-12
C5903,"Streaming, News",Email,2025-09-12
C5904,"Finance, Streaming",WhatsApp,2025-09-12
C5905,"Travel, News",App Notification,2025-09-12
C5906,"Travel, Gaming",App Notification,2025-09-12
C5907,"Streaming, Finance",SMS,2025-09-12
C5908,"News, Streaming",SMS,2025-09-12
C5909,"News, Sports",Email,2025-09-12
C5910,"Streaming, Gaming",App Notification,2025-09-12
C5911,"Travel, Sports",App Notification,2025-09-12
C5912,"News, Travel",Email,2025-09-12
C5913,"Finance, Gaming",SMS,2025-09-12
C5914,"News, Finance",WhatsApp,2025-09-12
C5915,"News, Finance",App Notification,2025-09-12
C5916,"Streaming, Sports",WhatsApp,2025-09-12
C5917,"Travel, Streaming",WhatsApp,2025-09-12
C5918,"News, Gaming",WhatsApp,2025-09-12
C5919,"Finance, Travel",Email,2025-09-12
C5920,"Sports, Travel",WhatsApp,2025-09-12
C5921,"Sports, News",SMS,2025-09-12
C5922,"Gaming, Travel",SMS,2025-09-12
C5923,"Sports, Finance",WhatsApp,2025-09-12
C5924,"Sports, Gaming",Email,2025-09-12
C5925,"Travel, Gaming",Email,2025-09-12
C5926,"Travel, Finance",Email,2025-09-12
C5927,"Travel, Gaming",Email,2025-09-12
C5928,"Travel, Sports",WhatsApp,2025-09-12
C5929,"News, Gaming",SMS,2025-09-12
C5930,"Travel, Sports",SMS,2025-09-12
C5931,"Sports, News",Email,2025-09-12
C5932,"Gaming, News",SMS,2025-09-12
C5933,"Gaming, Travel",WhatsApp,2025-09-12
C5934,"Finance, Streaming",WhatsApp,2025-09-12
C5935,"Finance, Streaming",SMS,2025-09-12
C5936,"Sports, Travel",SMS,2025-09-12
C5937,"Finance, News",App Notification,2025-09-12
C5938,"Streaming, Travel",SMS,2025-09-12
C5939,"Finance, Travel",SMS,2025-09-12
C5940,"Travel, Sports",Email,2025-09-12
C5941,"Gaming, Finance",SMS,2025-09-12
C5942,"Sports, News",WhatsApp,2025-09-12
C5943,"Sports, Travel",WhatsApp,2025-09-12
C5944,"Gaming, Streaming",SMS,2025-09-12
C5945,"News, Travel",App Notification,2025-09-12
C5946,"News, Travel",Email,2025-09-12
C5947,"Travel, Streaming",Email,2025-09-12
C5948,"Streaming, Travel",Email,2025-09-12
C5949,"News, Finance",WhatsApp,2025-09-12
C5950,"Travel, Sports",SMS,2025-09-12
C5951,"Gaming, Travel",WhatsApp,2025-09-12
C5952,"Travel, Gaming",SMS,2025-09-12
C5953,"News, Gaming",SMS,2025-09-12
C5954,"Gaming, Finance",Email,2025-09-12
C5955,"Travel, News",SMS,2025-09-12
C5956,"Streaming, Travel",Email,2025-09-12
C5957,"Travel, Streaming",SMS,2025-09-12
C5958,"Streaming, Gaming",WhatsApp,2025-09-12
C5959,"Gaming, News",Email,2025-09-12
C5960,"Finance, News",SMS,2025-09-12
C5961,"Sports, Gaming",SMS,2025-09-12
C5962,"Gaming, Travel",SMS,2025-09-12
C5963,"Travel, Gaming",Email,2025-09-12
C5964,"Travel, Streaming",Email,2025-09-12
C5965,"Finance, Gaming",SMS,2025-09-12
C5966,"News, Gaming",App Notification,2025-09-12
C5967,"Streaming, Travel",SMS,2025-09-12
C5968,"Finance, Sports",SMS,2025-09-12
C5969,"Streaming, News",Email,2025-09-12
C5970,"Travel, News",WhatsApp,2025-09-12
C5971,"Finance, Sports",App Notification,2025-09-12
C5972,"Travel, Streaming",WhatsApp,2025-09-12
C5973,"Sports, Travel",App Notification,2025-09-12
C5974,"Finance, Gaming",Email,2025-09-12
C5975,"Streaming, Gaming",SMS,2025-09-12
C5976,"Gaming, News",WhatsApp,2025-09-12
C5977,"Streaming, Sports",Email,2025-09-12
C5978,"Travel, Finance",WhatsApp,2025-09-12
C5979,"Streaming, Travel",App Notification,2025-09-12
C5980,"Gaming, Travel",Email,2025-09-12
C5981,"Finance, Streaming",WhatsApp,2025-09-12
C5982,"Finance, Travel",App Notification,2025-09-12
C5983,"News, Gaming",SMS,2025-09-12
C5984,"Sports, Travel",Email,2025-09-12
C5985,"Travel, Finance",WhatsApp,2025-09-12
C5986,"Streaming, Gaming",SMS,2025-09-12
C5987,"Streaming, Travel",App Notification,2025-09-12
C5988,"News, Travel",Email,2025-09-12
C5989,"Gaming, Travel",App Notification,2025-09-12
C5990,"Sports, Streaming",App Notification,2025-09-12
C5991,"Gaming, Finance",App Notification,2025-09-12
C5992,"Gaming, Sports",SMS,2025-09-12
C5993,"Sports, Gaming",App Notification,2025-09-12
C5994,"Streaming, Finance",WhatsApp,2025-09-12
C5995,"Finance, Streaming",WhatsApp,2025-09-12
C5996,"News, Sports",SMS,2025-09-12
C5997,"Travel, News",Email,2025-09-12
C5998,"Sports, Gaming",SMS,2025-09-12
C5999,"Streaming, Travel",WhatsApp,2025-09-12
C6000,"Sports, Finance",App Notification,2025-09-12
C6001,"Streaming, Gaming",WhatsApp,2025-09-12
C6002,"Gaming, News",App Notification,2025-09-12
C6003,"Finance, Sports",WhatsApp,2025-09-12
C6004,"Sports, Travel",App Notification,2025-09-12
C6005,"Finance, Travel",App Notification,2025-09-12
C6006,"News, Travel",SMS,2025-09-12
C6007,"Sports, News",SMS,2025-09-12
C6008,"Gaming, Travel",WhatsApp,2025-09-12
C6009,"Streaming, Gaming",SMS,2025-09-12
C6010,"Streaming, Sports",Email,2025-09-12
C6011,"Travel, Finance",SMS,2025-09-12
C6012,"Travel, Streaming",SMS,2025-09-12
C6013,"Streaming, Travel",Email,2025-09-12
C6014,"Sports, Gaming",WhatsApp,2025-09-12
C6015,"Streaming, News",SMS,2025-09-12
C6016,"Gaming, Finance",WhatsApp,2025-09-12
C6017,"Gaming, Streaming",Email,2025-09-12
C6018,"Travel, Gaming",WhatsApp,2025-09-12
C6019,"Streaming, Sports",SMS,2025-09-12
C6020,"News, Travel",App Notification,2025-09-12
C6021,"Gaming, Travel",Email,2025-09-12
C6022,"News, Travel",App Notification,2025-09-12
C6023,"Travel, Gaming",WhatsApp,2025-09-12
C6024,"Streaming, Gaming",WhatsApp,2025-09-12
C6025,"Sports, Streaming",App Notification,2025-09-12
C6026,"Finance, Gaming",SMS,2025-09-12
C6027,"Gaming, Streaming",WhatsApp,2025-09-12
C6028,"Gaming, Finance",App Notification,2025-09-12
C6029,"News, Streaming",App Notification,2025-09-12
C6030,"News, Travel",WhatsApp,2025-09-12
C6031,"Gaming, Finance",WhatsApp,2025-09-12
C6032,"Gaming, News",SMS,2025-09-12
C6033,"Travel, Gaming",WhatsApp,2025-09-12
C6034,"Gaming, Streaming",Email,2025-09-12
C6035,"News, Streaming",WhatsApp,2025-09-12
C6036,"Streaming, Sports",SMS,2025-09-12
C6037,"Finance, Streaming",WhatsApp,2025-09-12
C6038,"Travel, News",WhatsApp,2025-09-12
C6039,"Travel, News",WhatsApp,2025-09-12
C6040,"Gaming, News",SMS,2025-09-12
C6041,"Streaming, Travel",Email,2025-09-12
C6042,"Gaming, Travel",WhatsApp,2025-09-12
C6043,"Sports, Streaming",Email,2025-09-12
C6044,"Sports, Streaming",SMS,2025-09-12
C6045,"Sports, Gaming",Email,2025-09-12
C6046,"Travel, Sports",Email,2025-09-12
C6047,"Sports, Gaming",WhatsApp,2025-09-12
C6048,"News, Finance",Email,2025-09-12
C6049,"Travel, Streaming",App Notification,2025-09-12
C6050,"Streaming, News",Email,2025-09-12
C6051,"Gaming, Streaming",App Notification,2025-09-12
C6052,"Travel, News",WhatsApp,2025-09-12
C6053,"News, Finance",WhatsApp,2025-09-12
C6054,"Sports, News",App Notification,2025-09-12
C6055,"Finance, Gaming",Email,2025-09-12
C6056,"Travel, Gaming",Email,2025-09-12
C6057,"News, Travel",Email,2025-09-12
C6058,"News, Sports",Email,2025-09-12
C6059,"Streaming, Finance",Email,2025-09-12
C6060,"News, Streaming",Email,2025-09-12
C6061,"Sports, Streaming",App Notification,2025-09-12
C6062,"Travel, Gaming",Email,2025-09-12
C6063,"News, Gaming",SMS,2025-09-12
C6064,"Finance, Travel",WhatsApp,2025-09-12
C6065,"Sports, Finance",WhatsApp,2025-09-12
C6066,"Streaming, Travel",WhatsApp,2025-09-12
C6067,"News, Gaming",Email,2025-09-12
C6068,"Streaming, Finance",App Notification,2025-09-12
C6069,"Gaming, Finance",SMS,2025-09-12
C6070,"Finance, Travel",WhatsApp,2025-09-12
C6071,"Finance, Gaming",WhatsApp,2025-09-12
C6072,"News, Gaming",Email,2025-09-12
C6073,"Sports, Travel",Email,2025-09-12
C6074,"Finance, Travel",Email,2025-09-12
C6075,"Gaming, Finance",App Notification,2025-09-12
C6076,"News, Travel",App Notification,2025-09-12
C6077,"News, Sports",WhatsApp,2025-09-12
C6078,"Travel, Finance",SMS,2025-09-12
C6079,"Travel, Finance",Email,2025-09-12
C6080,"News, Streaming",App Notification,2025-09-12
C6081,"Streaming, Sports",Email,2025-09-12
C6082,"Travel, Sports",App Notification,2025-09-12
C6083,"Finance, News",Email,2025-09-12
C6084,"Gaming, Travel",App Notification,2025-09-12
C6085,"Streaming, Sports",App Notification,2025-09-12
C6086,"Streaming, Sports",App Notification,2025-09-12
C6087,"Streaming, News",App Notification,2025-09-12
C6088,"Streaming, News",App Notification,2025-09-12
C6089,"News, Finance",WhatsApp,2025-09-12
C6090,"Finance, News",App Notification,2025-09-12
C6091,"News, Finance",SMS,2025-09-12
C6092,"Sports, News",SMS,2025-09-12
C6093,"Finance, Gaming",SMS,2025-09-12
C6094,"Streaming, News",WhatsApp,2025-09-12
C6095,"Streaming, Gaming",WhatsApp,2025-09-12
C6096,"News, Sports",App Notification,2025-09-12
C6097,"Gaming, Travel",App Notification,2025-09-12
C6098,"News, Streaming",WhatsApp,2025-09-12
C6099,"Sports, Gaming",App Notification,2025-09-12
C6100,"Gaming, Streaming",WhatsApp,2025-09-12
C6101,"News, Streaming",App Notification,2025-09-12
C6102,"Streaming, Travel",App Notification,2025-09-12
C6103,"Sports, News",App Notification,2025-09-12
C6104,"Travel, News",WhatsApp,2025-09-12
C6105,"News, Streaming",App Notification,2025-09-12
C6106,"Finance, Streaming",WhatsApp,2025-09-12
C6107,"Travel, Finance",SMS,2025-09-12
C6108,"Travel, News",Email,2025-09-12
C6109,"Gaming, News",App Notification,2025-09-12
C6110,"Finance, News",Email,2025-09-12
C6111,"News, Finance",App Notification,2025-09-12
C6112,"Finance, Streaming",SMS,2025-09-12
C6113,"News, Gaming",SMS,2025-09-12
C6114,"Finance, Streaming",WhatsApp,2025-09-12
C6115,"News, Sports",App Notification,2025-09-12
C6116,"Streaming, News",SMS,2025-09-12
C6117,"News, Streaming",SMS,2025-09-12
C6118,"Sports, News",SMS,2025-09-12
C6119,"Sports, Travel",App Notification,2025-09-12
C6120,"Sports, Gaming",Email,2025-09-12
C6121,"News, Gaming",Email,2025-09-12
C6122,"Travel, Streaming",SMS,2025-09-12
C6123,"Gaming, News",SMS,2025-09-12
C6124,"Streaming, Finance",Email,2025-09-12
C6125,"News, Finance",Email,2025-09-12
C6126,"Sports, Streaming",WhatsApp,2025-09-12
C6127,"Streaming, Sports",App Notification,2025-09-12
C6128,"Finance, Gaming",App Notification,2025-09-12
C6129,"Sports, Streaming",App Notification,2025-09-12
C6130,"News, Streaming",Email,2025-09-12
C6131,"Finance, Travel",SMS,2025-09-12
C6132,"Gaming, Streaming",WhatsApp,2025-09-12
C6133,"News, Finance",Email,2025-09-12
C6134,"Streaming, News",WhatsApp,2025-09-12
C6135,"Travel, Gaming",SMS,2025-09-12
C6136,"News, Travel",App Notification,2025-09-12
C6137,"Travel, Finance",WhatsApp,2025-09-12
C6138,"Travel, Streaming",SMS,2025-09-12
C6139,"Travel, News",Email,2025-09-12
C6140,"Sports, News",WhatsApp,2025-09-12
C6141,"Sports, Gaming",App Notification,2025-09-12
C6142,"Finance, Sports",SMS,2025-09-12
C6143,"Travel, Finance",App Notification,2025-09-12
C6144,"Sports, Finance",App Notification,2025-09-12
C6145,"News, Sports",Email,2025-09-12
C6146,"Travel, Finance",SMS,2025-09-12
C6147,"News, Travel",WhatsApp,2025-09-12
C6148,"Finance, Streaming",App Notification,2025-09-12
C6149,"Sports, Gaming",WhatsApp,2025-09-12
C6150,"News, Streaming",SMS,2025-09-12
C6151,"Sports, News",App Notification,2025-09-12
C6152,"News, Finance",App Notification,2025-09-12
C6153,"Streaming, Travel",App Notification,2025-09-12
C6154,"Travel, Gaming",Email,2025-09-12
C6155,"Streaming, Travel",WhatsApp,2025-09-12
C6156,"Finance, News",WhatsApp,2025-09-12
C6157,"Sports, Travel",Email,2025-09-12
C6158,"Sports, News",WhatsApp,2025-09-12
C6159,"News, Travel",App Notification,2025-09-12
C6160,"Travel, Streaming",App Notification,2025-09-12
C6161,"Sports, Streaming",SMS,2025-09-12
C6162,"News, Streaming",Email,2025-09-12
C6163,"Finance, Gaming",App Notification,2025-09-12
C6164,"Sports, Streaming",Email,2025-09-12
C6165,"Streaming, News",App Notification,2025-09-12
C6166,"Sports, Finance",Email,2025-09-12
C6167,"Sports, Gaming",Email,2025-09-12
C6168,"Streaming, Finance",App Notification,2025-09-12
C6169,"Travel, Finance",SMS,2025-09-12
C6170,"Gaming, Travel",App Notification,2025-09-12
C6171,"Finance, News",SMS,2025-09-12
C6172,"Travel, Streaming",App Notification,2025-09-12
C6173,"Sports, Gaming",WhatsApp,2025-09-12
C6174,"Sports, Travel",WhatsApp,2025-09-12
C6175,"Gaming, Sports",WhatsApp,2025-09-12
C6176,"Streaming, Gaming",SMS,2025-09-12
C6177,"News, Streaming",App Notification,2025-09-12
C6178,"Finance, News",App Notification,2025-09-12
C6179,"News, Streaming",WhatsApp,2025-09-12
C6180,"Finance, Streaming",SMS,2025-09-12
C6181,"News, Streaming",App Notification,2025-09-12
C6182,"Sports, Finance",App Notification,2025-09-12
C6183,"Travel, Finance",Email,2025-09-12
C6184,"Finance, Sports",Email,2025-09-12
C6185,"Finance, Travel",WhatsApp,2025-09-12
C6186,"Finance, Sports",Email,2025-09-12
C6187,"Finance, Travel",WhatsApp,2025-09-12
C6188,"News, Travel",App Notification,2025-09-12
C6189,"Gaming, Travel",App Notification,2025-09-12
C6190,"Travel, Streaming",SMS,2025-09-12
C6191,"Gaming, Finance",Email,2025-09-12
C6192,"Gaming, Sports",WhatsApp,2025-09-12
C6193,"Finance, Streaming",Email,2025-09-12
C6194,"News, Travel",SMS,2025-09-12
C6195,"Finance, Gaming",Email,2025-09-12
C6196,"Travel, Streaming",SMS,2025-09-12
C6197,"Travel, Sports",App Notification,2025-09-12
C6198,"Streaming, Gaming",WhatsApp,2025-09-12
C6199,"News, Finance",WhatsApp,2025-09-12
C6200,"News, Finance",WhatsApp,2025-09-12
C6201,"News, Finance",WhatsApp,2025-09-12
C6202,"News, Gaming",WhatsApp,2025-09-12
C6203,"Gaming, News",Email,2025-09-12
C6204,"Finance, Gaming",Email,2025-09-12
C6205,"Streaming, News",Email,2025-09-12
C6206,"Gaming, Finance",App Notification,2025-09-12
C6207,"Finance, Sports",SMS,2025-09-12
C6208,"Streaming, Sports",SMS,2025-09-12
C6209,"News, Sports",WhatsApp,2025-09-12
C6210,"Gaming, Finance",Email,2025-09-12
C6211,"Sports, Finance",WhatsApp,2025-09-12
C6212,"News, Finance",Email,2025-09-12
C6213,"Travel, Sports",App Notification,2025-09-12
C6214,"Gaming, Finance",App Notification,2025-09-12
C6215,"Travel, Streaming",SMS,2025-09-12
C6216,"Sports, Gaming",WhatsApp,2025-09-12
C6217,"Gaming, Sports",SMS,2025-09-12
C6218,"News, Finance",App Notification,2025-09-12
C6219,"Streaming, Finance",Email,2025-09-12
C6220,"Streaming, Gaming",Email,2025-09-12
C6221,"Sports, Finance",SMS,2025-09-12
C6222,"News, Sports",SMS,2025-09-12
C6223,"Gaming, Finance",SMS,2025-09-12
C6224,"Finance, Travel",SMS,2025-09-12
C6225,"Gaming, Travel",Email,2025-09-12
C6226,"Streaming, Gaming",SMS,2025-09-12
C6227,"Streaming, Gaming",WhatsApp,2025-09-12
C6228,"News, Gaming",WhatsApp,2025-09-12
C6229,"Travel, News",App Notification,2025-09-12
C6230,"News, Travel",SMS,2025-09-12
C6231,"Sports, News",SMS,2025-09-12
C6232,"Gaming, Travel",SMS,2025-09-12
C6233,"Gaming, Travel",SMS,2025-09-12
C6234,"Finance, Streaming",App Notification,2025-09-12
C6235,"Gaming, News",Email,2025-09-12
C6236,"Travel, Gaming",SMS,2025-09-12
C6237,"Sports, Gaming",WhatsApp,2025-09-12
C6238,"Finance, Sports",Email,2025-09-12
C6239,"Streaming, News",SMS,2025-09-12
C6240,"News, Sports",SMS,2025-09-12
C6241,"Gaming, Finance",App Notification,2025-09-12
C6242,"Finance, News",SMS,2025-09-12
C6243,"Gaming, Sports",Email,2025-09-12
C6244,"Streaming, Gaming",WhatsApp,2025-09-12
C6245,"News, Finance",App Notification,2025-09-12
C6246,"Travel, Streaming",WhatsApp,2025-09-12
C6247,"Gaming, Travel",SMS,2025-09-12
C6248,"Gaming, Travel",Email,2025-09-12
C6249,"Finance, Streaming",Email,2025-09-12
C6250,"Travel, Streaming",Email,2025-09-12
C6251,"Finance, Travel",SMS,2025-09-12
C6252,"News, Travel",WhatsApp,2025-09-12
C6253,"Streaming, Finance",WhatsApp,2025-09-12
C6254,"Streaming, News",App Notification,2025-09-12
C6255,"Streaming, Travel",SMS,2025-09-12
C6256,"Sports, News",App Notification,2025-09-12
C6257,"Sports, Finance",WhatsApp,2025-09-12
C6258,"Finance, Streaming",SMS,2025-09-12
C6259,"Travel, Finance",App Notification,2025-09-12
C6260,"Travel, Streaming",SMS,2025-09-12
C6261,"News, Travel",Email,2025-09-12
C6262,"Sports, Streaming",Email,2025-09-12
C6263,"Sports, Gaming",Email,2025-09-12
C6264,"Streaming, Gaming",SMS,2025-09-12
C6265,"Gaming, Finance",Email,2025-09-12
C6266,"News, Finance",Email,2025-09-12
C6267,"Travel, Streaming",SMS,2025-09-12
C6268,"Finance, Sports",WhatsApp,2025-09-12
C6269,"Travel, Finance",App Notification,2025-09-12
C6270,"Travel, Sports",SMS,2025-09-12
C6271,"Gaming, Travel",Email,2025-09-12
C6272,"Gaming, News",WhatsApp,2025-09-12
C6273,"Travel, Gaming",Email,2025-09-12
C6274,"Finance, Sports",WhatsApp,2025-09-12
C6275,"News, Finance",SMS,2025-09-12
C6276,"Sports, Finance",Email,2025-09-12
C6277,"News, Finance",App Notification,2025-09-12
C6278,"Streaming, Sports",SMS,2025-09-12
C6279,"Gaming, Travel",WhatsApp,2025-09-12
C6280,"Sports, Finance",App Notification,2025-09-12
C6281,"Finance, Streaming",App Notification,2025-09-12
C6282,"Sports, News",WhatsApp,2025-09-12
C6283,"Finance, Sports",App Notification,2025-09-12
C6284,"Sports, Streaming",WhatsApp,2025-09-12
C6285,"Finance, News",Email,2025-09-12
C6286,"News, Travel",SMS,2025-09-12
C6287,"Sports, Gaming",WhatsApp,2025-09-12
C6288,"Sports, Finance",Email,2025-09-12
C6289,"Sports, Streaming",App Notification,2025-09-12
C6290,"Streaming, Travel",SMS,2025-09-12
C6291,"Streaming, Gaming",WhatsApp,2025-09-12
C6292,"Streaming, Gaming",App Notification,2025-09-12
C6293,"Streaming, Finance",WhatsApp,2025-09-12
C6294,"Sports, Travel",Email,2025-09-12
C6295,"Streaming, Travel",Email,2025-09-12
C6296,"Sports, Gaming",Email,2025-09-12
C6297,"Travel, Sports",WhatsApp,2025-09-12
C6298,"Travel, Sports",WhatsApp,2025-09-12
C6299,"Streaming, Gaming",SMS,2025-09-12
C6300,"Streaming, Finance",Email,2025-09-12
C6301,"Travel, News",SMS,2025-09-12
C6302,"Sports, Gaming",App Notification,2025-09-12
C6303,"Gaming, Finance",WhatsApp,2025-09-12
C6304,"Finance, Gaming",WhatsApp,2025-09-12
C6305,"Streaming, Gaming",SMS,2025-09-12
C6306,"Travel, Streaming",Email,2025-09-12
C6307,"Finance, Travel",SMS,2025-09-12
C6308,"Travel, News",App Notification,2025-09-12
C6309,"Finance, Gaming",Email,2025-09-12
C6310,"Streaming, News",SMS,2025-09-12
C6311,"Gaming, Sports",SMS,2025-09-12
C6312,"Travel, News",App Notification,2025-09-12
C6313,"News, Gaming",Email,2025-09-12
C6314,"Gaming, News",WhatsApp,2025-09-12
C6315,"Travel, Gaming",SMS,2025-09-12
C6316,"Sports, Finance",Email,2025-09-12
C6317,"Streaming, News",WhatsApp,2025-09-12
C6318,"Sports, Streaming",App Notification,2025-09-12
C6319,"Gaming, Travel",SMS,2025-09-12
C6320,"Streaming, Sports",Email,2025-09-12
C6321,"Finance, Gaming",SMS,2025-09-12
C6322,"News, Streaming",WhatsApp,2025-09-12
C6323,"Streaming, News",SMS,2025-09-12
C6324,"Sports, Travel",SMS,2025-09-12
C6325,"Finance, News",WhatsApp,2025-09-12
C6326,"Sports, News",SMS,2025-09-12
C6327,"Streaming, Gaming",WhatsApp,2025-09-12
C6328,"Streaming, Sports",App Notification,2025-09-12
C6329,"Streaming, Finance",Email,2025-09-12
C6330,"Sports, Gaming",App Notification,2025-09-12
C6331,"Streaming, News",WhatsApp,2025-09-12
C6332,"Gaming, Travel",WhatsApp,2025-09-12
C6333,"Travel, Streaming",SMS,2025-09-12
C6334,"Streaming, News",Email,2025-09-12
C6335,"News, Gaming",SMS,2025-09-12
C6336,"Sports, Streaming",SMS,2025-09-12
C6337,"Streaming, Travel",SMS,2025-09-12
C6338,"Finance, Sports",WhatsApp,2025-09-12
C6339,"News, Sports",Email,2025-09-12
C6340,"Gaming, Finance",Email,2025-09-12
C6341,"Gaming, Finance",App Notification,2025-09-12
C6342,"Finance, Sports",Email,2025-09-12
C6343,"Streaming, Gaming",Email,2025-09-12
C6344,"Travel, Finance",App Notification,2025-09-12
C6345,"Travel, Streaming",App Notification,2025-09-12
C6346,"Travel, News",SMS,2025-09-12
C6347,"Finance, Sports",SMS,2025-09-12
C6348,"News, Streaming",Email,2025-09-12
C6349,"News, Finance",WhatsApp,2025-09-12
C6350,"Gaming, News",App Notification,2025-09-12
C6351,"Sports, Streaming",App Notification,2025-09-12
C6352,"Gaming, Streaming",Email,2025-09-12
C6353,"Travel, Streaming",App Notification,2025-09-12
C6354,"Gaming, Sports",App Notification,2025-09-12
C6355,"Finance, Sports",WhatsApp,2025-09-12
C6356,"Finance, Gaming",App Notification,2025-09-12
C6357,"Finance, Travel",Email,2025-09-12
C6358,"Travel, Finance",WhatsApp,2025-09-12
C6359,"Sports, Streaming",Email,2025-09-12
C6360,"News, Sports",WhatsApp,2025-09-12
