event_id,customer_id,event_name,attended,date
EV6226,C00233,Football Tournament,1,2025-01-03
EV6227,C00384,Football Tournament,0,2021-02-21
EV6228,C00158,Music Festival,0,2021-04-29
EV6229,C00370,Hackathon,1,2020-09-24
EV6230,C00380,Football Tournament,1,2021-02-14
EV6231,C00344,Workshop,0,2024-04-28
EV6232,C00113,Football Tournament,0,2022-11-21
EV6233,C00497,Music Festival,1,2025-09-02
EV6234,C00355,Football Tournament,0,2020-11-01
EV6235,C00166,Workshop,0,2023-12-10
EV6236,C00075,Hackathon,1,2021-01-06
EV6237,C00083,Music Festival,0,2023-04-09
EV6238,C00299,Music Festival,1,2024-02-12
EV6239,C00376,Music Festival,0,2025-03-16
EV6240,C00386,Music Festival,1,2020-03-04
EV6241,C00044,Workshop,1,2022-01-14
EV6242,C00481,Football Tournament,0,2024-08-05
EV6243,C00120,Workshop,1,2023-08-08
EV6244,C00449,Workshop,0,2022-04-01
EV6245,C00475,Music Festival,1,2020-12-19
EV6246,C00473,Hackathon,0,2020-10-18
EV6247,C00192,Workshop,0,2024-01-23
EV6248,C00326,Music Festival,1,2025-05-05
EV6249,C00422,Music Festival,1,2025-07-23
EV6250,C00409,Workshop,0,2025-01-28
EV6251,C00087,Music Festival,1,2022-07-19
EV6252,C00117,Workshop,0,2020-07-18
EV6253,C00092,Hackathon,1,2020-02-07
EV6254,C00282,Hackathon,1,2022-06-09
EV6255,C00102,Hackathon,1,2024-09-21
EV6256,C00356,Workshop,0,2024-11-04
EV6257,C00495,Music Festival,1,2021-09-24
EV6258,C00185,Music Festival,1,2020-11-01
EV6259,C00005,Music Festival,0,2023-11-05
EV6260,C00271,Football Tournament,1,2022-08-20
EV6261,C00414,Football Tournament,0,2025-03-17
EV6262,C00150,Workshop,1,2020-11-11
EV6263,C00111,Music Festival,1,2024-12-05
EV6264,C00496,Football Tournament,0,2025-03-12
EV6265,C00155,Hackathon,1,2020-09-26
EV6266,C00498,Hackathon,1,2020-10-23
EV6267,C00280,Workshop,0,2025-07-11
EV6268,C00264,Workshop,0,2021-10-08
EV6269,C00023,Football Tournament,0,2022-08-07
EV6270,C00277,Music Festival,0,2023-10-20
EV6271,C00417,Workshop,0,2023-10-21
EV6272,C00060,Music Festival,0,2021-01-04
EV6273,C00336,Hackathon,0,2020-02-21
EV6274,C00316,Football Tournament,0,2023-08-30
EV6275,C00437,Football Tournament,1,2020-07-13
EV6276,C00348,Workshop,1,2021-10-18
EV6277,C00071,Music Festival,1,2024-06-09
EV6278,C00263,Music Festival,1,2020-06-14
EV6279,C00459,Music Festival,1,2021-03-22
EV6280,C00368,Workshop,1,2020-10-26
EV6281,C00192,Music Festival,0,2021-12-21
EV6282,C00455,Music Festival,0,2023-04-23
EV6283,C00459,Football Tournament,0,2021-12-28
EV6284,C00463,Music Festival,0,2024-04-15
EV6285,C00149,Football Tournament,1,2022-04-22
EV6286,C00067,Workshop,0,2025-08-01
EV6287,C00189,Football Tournament,0,2021-03-21
EV6288,C00272,Music Festival,1,2020-06-19
EV6289,C00470,Football Tournament,1,2023-09-11
EV6290,C00001,Football Tournament,1,2022-03-24
EV6291,C00296,Music Festival,0,2023-11-15
EV6292,C00455,Hackathon,1,2020-02-11
EV6293,C00245,Music Festival,1,2021-04-16
EV6294,C00411,Workshop,1,2024-09-19
EV6295,C00212,Hackathon,0,2025-06-23
EV6296,C00319,Workshop,0,2023-02-22
EV6297,C00046,Football Tournament,0,2024-11-30
EV6298,C00208,Football Tournament,1,2022-04-19
EV6299,C00268,Workshop,1,2022-02-10
EV6300,C00022,Football Tournament,1,2021-03-06
EV6301,C00248,Hackathon,0,2022-09-10
EV6302,C00054,Football Tournament,0,2025-09-02
EV6303,C00133,Hackathon,1,2021-05-31
EV6304,C00032,Workshop,1,2024-08-02
EV6305,C00388,Music Festival,0,2025-08-19
EV6306,C00092,Music Festival,1,2020-02-11
EV6307,C00403,Hackathon,1,2025-05-28
EV6308,C00383,Music Festival,0,2025-07-31
EV6309,C00246,Music Festival,0,2025-01-31
EV6310,C00353,Football Tournament,0,2022-11-08
EV6311,C00266,Music Festival,0,2024-01-21
EV6312,C00373,Hackathon,0,2021-11-18
EV6313,C00192,Hackathon,1,2020-08-18
EV6314,C00261,Hackathon,0,2025-08-16
EV6315,C00065,Hackathon,0,2023-01-06
EV6316,C00359,Music Festival,1,2020-10-16
EV6317,C00370,Hackathon,1,2020-01-22
EV6318,C00051,Workshop,0,2020-08-17
EV6319,C00301,Hackathon,0,2024-11-01
EV6320,C00296,Workshop,0,2021-03-04
EV6321,C00491,Hackathon,1,2020-04-24
EV6322,C00150,Music Festival,0,2021-06-18
EV6323,C00369,Hackathon,1,2023-10-11
EV6324,C00175,Football Tournament,1,2020-09-18
EV6325,C00397,Music Festival,0,2024-02-26
EV6326,C00139,Music Festival,1,2020-04-30
EV6327,C00039,Music Festival,1,2020-11-29
EV6328,C00341,Music Festival,0,2021-08-04
EV6329,C00061,Music Festival,0,2021-03-22
EV6330,C00312,Hackathon,0,2021-10-03
EV6331,C00045,Workshop,1,2022-02-28
EV6332,C00496,Music Festival,1,2024-03-17
EV6333,C00188,Music Festival,1,2022-06-15
EV6334,C00117,Hackathon,0,2025-07-07
EV6335,C00166,Hackathon,0,2020-12-10
EV6336,C00272,Football Tournament,0,2022-11-10
EV6337,C00278,Workshop,1,2020-03-11
EV6338,C00019,Workshop,1,2021-10-14
EV6339,C00358,Football Tournament,0,2021-09-13
EV6340,C00458,Workshop,1,2022-08-13
EV6341,C00386,Football Tournament,1,2022-07-04
EV6342,C00236,Football Tournament,0,2024-07-09
EV6343,C00275,Hackathon,0,2023-06-05
EV6344,C00002,Workshop,0,2022-10-18
EV6345,C00075,Football Tournament,1,2022-06-30
EV6346,C00387,Workshop,1,2023-06-28
EV6347,C00128,Football Tournament,1,2025-08-02
EV6348,C00037,Hackathon,1,2023-05-02
EV6349,C00430,Workshop,1,2023-11-24
EV6350,C00288,Hackathon,1,2021-05-19
EV6351,C00412,Football Tournament,1,2023-08-09
EV6352,C00314,Music Festival,1,2021-11-28
EV6353,C00400,Workshop,1,2020-04-28
EV6354,C00474,Hackathon,1,2022-09-18
EV6355,C00405,Football Tournament,0,2024-08-17
EV6356,C00180,Hackathon,0,2023-11-23
EV6357,C00156,Hackathon,0,2024-10-07
EV6358,C00327,Music Festival,1,2024-03-31
EV6359,C00080,Football Tournament,0,2022-01-28
EV6360,C00057,Music Festival,1,2022-07-11
EV6361,C00122,Football Tournament,1,2025-04-18
EV6362,C00107,Workshop,0,2021-07-30
EV6363,C00381,Workshop,1,2021-09-15
EV6364,C00412,Hackathon,0,2025-03-12
EV6365,C00370,Workshop,1,2023-07-14
EV6366,C00211,Music Festival,1,2021-11-21
EV6367,C00378,Hackathon,0,2025-06-22
EV6368,C00184,Music Festival,1,2020-02-18
EV6369,C00500,Hackathon,0,2021-02-10
EV6370,C00274,Workshop,1,2022-06-19
EV6371,C00010,Hackathon,1,2023-11-09
EV6372,C00189,Football Tournament,1,2020-05-05
EV6373,C00335,Football Tournament,1,2023-12-03
EV6374,C00290,Football Tournament,0,2022-03-02
EV6375,C00116,Football Tournament,1,2020-01-04
EV6376,C00243,Workshop,1,2024-05-05
EV6377,C00010,Music Festival,0,2023-07-02
EV6378,C00040,Workshop,1,2020-06-07
EV6379,C00225,Football Tournament,0,2020-01-09
EV6380,C00289,Football Tournament,0,2022-07-13
EV6381,C00039,Hackathon,0,2022-11-19
EV6382,C00234,Football Tournament,0,2020-10-25
EV6383,C00435,Hackathon,0,2025-06-28
EV6384,C00186,Football Tournament,0,2022-06-20
EV6385,C00145,Hackathon,0,2023-08-26
EV6386,C00147,Hackathon,1,2023-08-01
EV6387,C00115,Workshop,0,2021-06-11
EV6388,C00313,Music Festival,1,2020-07-31
EV6389,C00301,Workshop,0,2021-04-13
EV6390,C00318,Workshop,0,2022-08-03
EV6391,C00293,Football Tournament,1,2022-02-08
EV6392,C00328,Workshop,0,2020-12-22
EV6393,C00414,Music Festival,1,2024-02-12
EV6394,C00107,Football Tournament,0,2020-04-04
EV6395,C00040,Workshop,1,2023-04-04
EV6396,C00004,Workshop,1,2021-01-15
EV6397,C00417,Hackathon,0,2024-06-06
EV6398,C00482,Music Festival,1,2022-10-01
EV6399,C00167,Workshop,0,2023-03-23
EV6400,C00458,Hackathon,0,2023-04-16
EV6401,C00216,Music Festival,0,2025-04-05
EV6402,C00104,Football Tournament,1,2025-06-07
EV6403,C00323,Hackathon,1,2024-07-01
EV6404,C00196,Music Festival,1,2022-08-14
EV6405,C00457,Workshop,1,2021-01-31
EV6406,C00278,Music Festival,1,2024-10-19
EV6407,C00264,Workshop,1,2020-01-30
EV6408,C00163,Hackathon,1,2020-04-22
EV6409,C00365,Workshop,0,2020-07-10
EV6410,C00271,Football Tournament,1,2023-03-13
EV6411,C00240,Football Tournament,1,2025-03-03
EV6412,C00472,Workshop,0,2024-11-15
EV6413,C00318,Workshop,1,2020-08-26
EV6414,C00491,Workshop,1,2021-12-31
EV6415,C00095,Music Festival,1,2025-09-15
EV6416,C00133,Hackathon,0,2025-07-31
EV6417,C00051,Football Tournament,0,2021-08-04
EV6418,C00018,Football Tournament,1,2023-03-15
EV6419,C00038,Football Tournament,0,2025-08-24
EV6420,C00046,Music Festival,0,2024-12-24
EV6421,C00222,Workshop,0,2025-08-16
EV6422,C00444,Music Festival,1,2020-04-03
EV6423,C00108,Workshop,1,2022-04-13
EV6424,C00475,Hackathon,1,2022-05-02
EV6425,C00294,Football Tournament,0,2022-10-14
EV6426,C00191,Hackathon,0,2022-01-20
EV6427,C00028,Football Tournament,1,2024-01-27
EV6428,C00436,Workshop,1,2025-09-13
EV6429,C00076,Hackathon,1,2022-07-31
EV6430,C00224,Football Tournament,0,2023-03-19
EV6431,C00231,Hackathon,0,2023-06-02
EV6432,C00494,Workshop,0,2020-07-19
EV6433,C00478,Music Festival,1,2022-11-24
EV6434,C00147,Workshop,1,2023-10-27
EV6435,C00290,Football Tournament,0,2022-06-15
EV6436,C00464,Music Festival,0,2022-01-30
EV6437,C00114,Football Tournament,1,2025-02-28
EV6438,C00263,Music Festival,1,2021-09-21
EV6439,C00164,Workshop,1,2024-03-17
EV6440,C00275,Music Festival,1,2020-01-04
EV6441,C00356,Music Festival,0,2025-01-10
EV6442,C00352,Workshop,1,2020-03-20
EV6443,C00247,Workshop,0,2025-05-24
EV6444,C00124,Workshop,1,2024-10-07
EV6445,C00216,Workshop,0,2021-03-16
EV6446,C00092,Workshop,1,2021-10-23
EV6447,C00335,Football Tournament,1,2023-01-19
EV6448,C00168,Music Festival,1,2020-04-06
EV6449,C00008,Music Festival,0,2025-01-03
EV6450,C00283,Hackathon,0,2020-04-28
EV6451,C00335,Football Tournament,0,2020-06-15
EV6452,C00201,Football Tournament,0,2022-01-04
EV6453,C00131,Music Festival,0,2023-09-23
EV6454,C00267,Music Festival,0,2020-06-19
EV6455,C00368,Music Festival,0,2024-12-13
EV6456,C00195,Hackathon,1,2024-05-22
EV6457,C00041,Hackathon,1,2021-01-29
EV6458,C00113,Music Festival,0,2022-03-06
EV6459,C00321,Music Festival,0,2022-04-04
EV6460,C00437,Football Tournament,0,2024-07-03
EV6461,C00251,Workshop,1,2023-04-03
EV6462,C00264,Hackathon,0,2022-10-25
EV6463,C00167,Music Festival,1,2024-10-17
EV6464,C00008,Hackathon,1,2023-06-01
EV6465,C00002,Hackathon,1,2025-04-23
EV6466,C00063,Football Tournament,0,2025-01-14
EV6467,C00337,Football Tournament,0,2024-11-07
EV6468,C00488,Music Festival,1,2023-07-12
EV6469,C00167,Music Festival,0,2025-07-12
EV6470,C00288,Music Festival,1,2023-03-18
EV6471,C00336,Workshop,0,2025-07-08
EV6472,C00252,Football Tournament,0,2022-06-24
EV6473,C00118,Workshop,1,2021-05-09
EV6474,C00180,Music Festival,1,2021-07-08
EV6475,C00470,Football Tournament,1,2021-07-05
EV6476,C00258,Football Tournament,1,2023-01-15
EV6477,C00477,Music Festival,1,2022-04-06
EV6478,C00204,Hackathon,0,2025-01-12
EV6479,C00115,Workshop,1,2021-03-21
EV6480,C00201,Music Festival,0,2024-06-19
EV6481,C00196,Workshop,1,2025-07-19
EV6482,C00287,Workshop,0,2023-11-30
EV6483,C00336,Workshop,1,2022-07-27
EV6484,C00358,Music Festival,0,2025-09-13
EV6485,C00048,Workshop,1,2025-07-14
EV6486,C00116,Music Festival,0,2022-01-12
EV6487,C00290,Workshop,0,2023-09-14
EV6488,C00195,Music Festival,0,2024-02-04
EV6489,C00262,Football Tournament,0,2023-08-04
EV6490,C00407,Football Tournament,0,2020-04-09
EV6491,C00333,Workshop,1,2025-06-16
EV6492,C00496,Hackathon,0,2020-10-20
EV6493,C00299,Hackathon,0,2020-05-22
EV6494,C00107,Music Festival,0,2023-02-13
EV6495,C00426,Music Festival,0,2024-02-25
EV6496,C00119,Music Festival,0,2024-10-20
EV6497,C00102,Football Tournament,1,2021-01-19
EV6498,C00009,Music Festival,1,2024-08-18
EV6499,C00449,Hackathon,0,2024-07-05
EV6500,C00307,Hackathon,0,2021-10-13
EV6501,C00077,Hackathon,1,2023-04-11
EV6502,C00194,Music Festival,1,2023-07-23
EV6503,C00244,Workshop,0,2022-07-23
EV6504,C00054,Football Tournament,0,2020-06-10
EV6505,C00275,Workshop,1,2024-01-17
EV6506,C00306,Hackathon,1,2022-02-10
EV6507,C00152,Hackathon,0,2022-10-06
EV6508,C00303,Football Tournament,1,2025-06-17
EV6509,C00314,Music Festival,0,2020-10-08
EV6510,C00287,Football Tournament,0,2021-09-15
EV6511,C00401,Music Festival,1,2024-03-15
EV6512,C00177,Hackathon,1,2023-03-21
EV6513,C00369,Workshop,1,2022-04-10
EV6514,C00140,Hackathon,0,2020-07-11
EV6515,C00326,Hackathon,1,2025-08-02
EV6516,C00407,Football Tournament,0,2021-12-05
EV6517,C00262,Football Tournament,1,2022-07-11
EV6518,C00019,Workshop,1,2024-12-03
EV6519,C00368,Music Festival,1,2022-10-12
EV6520,C00323,Hackathon,0,2021-07-19
EV6521,C00050,Workshop,0,2022-09-02
EV6522,C00202,Hackathon,0,2024-03-28
EV6523,C00142,Football Tournament,1,2022-08-11
EV6524,C00025,Workshop,1,2022-12-04
EV6525,C00218,Workshop,0,2022-01-05
EV6526,C00034,Workshop,0,2020-11-23
EV6527,C00392,Music Festival,0,2020-03-23
EV6528,C00366,Music Festival,0,2022-06-03
EV6529,C00476,Hackathon,0,2025-08-18
EV6530,C00412,Workshop,0,2025-08-30
EV6531,C00180,Football Tournament,1,2022-04-20
EV6532,C00313,Football Tournament,0,2025-09-20
EV6533,C00285,Football Tournament,0,2024-04-23
EV6534,C00115,Hackathon,1,2021-09-23
EV6535,C00008,Workshop,0,2025-03-09
EV6536,C00237,Music Festival,1,2021-12-07
EV6537,C00206,Hackathon,0,2021-10-10
EV6538,C00492,Football Tournament,0,2023-07-04
EV6539,C00336,Music Festival,1,2024-12-28
EV6540,C00319,Hackathon,0,2022-10-26
EV6541,C00228,Football Tournament,1,2023-02-01
EV6542,C00403,Music Festival,1,2025-05-27
EV6543,C00252,Football Tournament,0,2020-04-22
EV6544,C00109,Music Festival,1,2021-09-27
EV6545,C00094,Hackathon,0,2024-08-01
EV6546,C00369,Hackathon,0,2020-07-22
EV6547,C00336,Hackathon,1,2021-01-29
EV6548,C00052,Workshop,0,2023-06-30
EV6549,C00477,Music Festival,1,2020-03-08
EV6550,C00405,Music Festival,0,2024-08-10
EV6551,C00302,Football Tournament,0,2021-07-23
EV6552,C00142,Football Tournament,1,2021-11-27
EV6553,C00252,Football Tournament,0,2020-02-06
EV6554,C00257,Football Tournament,1,2023-09-17
EV6555,C00095,Hackathon,0,2024-08-27
EV6556,C00205,Football Tournament,0,2022-11-26
EV6557,C00342,Workshop,0,2023-12-15
EV6558,C00383,Football Tournament,1,2024-10-16
EV6559,C00394,Workshop,1,2020-12-17
EV6560,C00374,Music Festival,1,2021-12-25
EV6561,C00031,Workshop,1,2023-02-19
EV6562,C00391,Workshop,1,2020-04-28
EV6563,C00361,Hackathon,0,2020-02-29
EV6564,C00085,Workshop,0,2024-12-28
EV6565,C00211,Football Tournament,0,2021-06-11
EV6566,C00409,Football Tournament,0,2024-08-08
EV6567,C00008,Hackathon,1,2021-05-28
EV6568,C00189,Music Festival,1,2021-07-09
EV6569,C00344,Music Festival,0,2022-02-23
EV6570,C00302,Workshop,0,2020-03-31
EV6571,C00069,Workshop,1,2024-07-04
EV6572,C00394,Music Festival,1,2021-05-02
EV6573,C00377,Workshop,1,2021-12-05
EV6574,C00064,Workshop,0,2023-10-16
EV6575,C00036,Hackathon,1,2024-02-21
EV6576,C00419,Music Festival,1,2023-11-08
EV6577,C00364,Hackathon,0,2021-04-17
EV6578,C00327,Hackathon,1,2022-06-02
EV6579,C00233,Workshop,0,2024-07-01
EV6580,C00133,Football Tournament,0,2022-05-04
EV6581,C00187,Football Tournament,0,2022-12-25
EV6582,C00316,Hackathon,1,2021-09-30
EV6583,C00003,Workshop,1,2025-05-01
EV6584,C00418,Music Festival,1,2023-02-04
EV6585,C00467,Music Festival,1,2023-05-18
EV6586,C00284,Music Festival,0,2025-06-22
EV6587,C00392,Football Tournament,1,2024-05-11
EV6588,C00366,Football Tournament,1,2024-12-24
EV6589,C00301,Hackathon,0,2024-02-14
EV6590,C00225,Football Tournament,0,2025-02-08
EV6591,C00236,Music Festival,1,2022-10-31
EV6592,C00134,Hackathon,0,2021-10-03
EV6593,C00289,Workshop,1,2020-03-26
EV6594,C00447,Music Festival,0,2021-12-31
EV6595,C00299,Football Tournament,1,2023-05-04
EV6596,C00123,Hackathon,1,2024-06-16
EV6597,C00480,Hackathon,0,2020-12-16
EV6598,C00280,Workshop,1,2023-12-27
EV6599,C00247,Music Festival,0,2020-03-07
EV6600,C00411,Hackathon,0,2021-01-29
EV6601,C00033,Workshop,0,2020-07-03
EV6602,C00415,Music Festival,0,2023-10-17
EV6603,C00320,Workshop,0,2024-02-13
EV6604,C00294,Football Tournament,0,2023-11-29
EV6605,C00045,Hackathon,1,2024-07-13
EV6606,C00037,Football Tournament,1,2022-03-14
EV6607,C00014,Workshop,0,2020-05-03
EV6608,C00142,Music Festival,0,2021-09-08
EV6609,C00094,Workshop,0,2021-03-16
EV6610,C00098,Football Tournament,0,2020-12-04
EV6611,C00023,Workshop,0,2022-07-03
EV6612,C00223,Football Tournament,1,2020-07-10
EV6613,C00473,Music Festival,0,2023-04-01
EV6614,C00416,Football Tournament,0,2025-03-15
EV6615,C00487,Football Tournament,0,2020-03-02
EV6616,C00021,Football Tournament,1,2024-12-31
EV6617,C00198,Hackathon,0,2020-08-31
EV6618,C00438,Workshop,0,2024-06-16
EV6619,C00064,Workshop,0,2024-03-15
EV6620,C00320,Music Festival,1,2022-07-06
EV6621,C00427,Hackathon,0,2023-11-01
EV6622,C00146,Music Festival,1,2025-03-16
EV6623,C00135,Music Festival,1,2022-02-13
EV6624,C00286,Football Tournament,0,2020-02-22
EV6625,C00296,Football Tournament,0,2024-04-19
EV6626,C00118,Hackathon,1,2025-06-10
EV6627,C00042,Workshop,1,2021-11-28
EV6628,C00036,Music Festival,0,2025-08-21
EV6629,C00001,Football Tournament,1,2021-03-29
EV6630,C00137,Workshop,1,2023-09-12
EV6631,C00022,Football Tournament,0,2022-03-09
EV6632,C00376,Hackathon,1,2022-08-06
EV6633,C00281,Music Festival,1,2024-08-17
EV6634,C00296,Workshop,1,2024-12-17
EV6635,C00492,Hackathon,1,2020-03-02
EV6636,C00310,Hackathon,0,2020-06-30
EV6637,C00151,Workshop,0,2024-12-20
EV6638,C00176,Workshop,0,2024-08-05
EV6639,C00383,Music Festival,1,2024-11-27
EV6640,C00118,Football Tournament,0,2020-10-08
EV6641,C00326,Hackathon,0,2020-06-21
EV6642,C00293,Football Tournament,1,2021-01-30
EV6643,C00089,Workshop,1,2022-09-01
EV6644,C00111,Workshop,0,2022-02-09
EV6645,C00208,Hackathon,0,2021-06-06
EV6646,C00077,Music Festival,1,2025-01-30
EV6647,C00254,Hackathon,0,2023-12-04
EV6648,C00162,Music Festival,0,2020-10-01
EV6649,C00351,Music Festival,1,2025-03-31
EV6650,C00205,Music Festival,1,2024-10-10
EV6651,C00349,Hackathon,0,2022-07-27
EV6652,C00447,Music Festival,0,2022-06-11
EV6653,C00339,Hackathon,0,2023-07-12
EV6654,C00161,Hackathon,1,2024-01-24
EV6655,C00116,Music Festival,1,2022-09-12
EV6656,C00101,Hackathon,0,2022-08-06
EV6657,C00220,Music Festival,1,2022-04-12
EV6658,C00289,Football Tournament,1,2022-03-28
EV6659,C00368,Music Festival,0,2020-02-16
EV6660,C00249,Hackathon,1,2022-07-28
EV6661,C00329,Music Festival,0,2024-05-12
EV6662,C00271,Music Festival,1,2023-09-13
EV6663,C00075,Workshop,0,2024-06-25
EV6664,C00347,Music Festival,1,2024-11-14
EV6665,C00168,Hackathon,0,2022-06-19
EV6666,C00138,Music Festival,0,2025-02-25
EV6667,C00204,Music Festival,0,2023-04-09
EV6668,C00293,Football Tournament,0,2021-07-24
EV6669,C00093,Football Tournament,0,2022-04-17
EV6670,C00383,Workshop,1,2022-02-23
EV6671,C00054,Workshop,0,2025-01-25
EV6672,C00417,Music Festival,0,2022-06-11
EV6673,C00475,Music Festival,0,2021-06-23
EV6674,C00124,Workshop,1,2021-08-24
EV6675,C00294,Workshop,0,2021-03-30
EV6676,C00060,Workshop,1,2021-09-14
EV6677,C00239,Music Festival,1,2025-03-21
EV6678,C00146,Workshop,1,2024-01-08
EV6679,C00211,Hackathon,1,2024-01-19
EV6680,C00283,Football Tournament,1,2024-11-12
EV6681,C00412,Music Festival,0,2020-12-07
EV6682,C00367,Workshop,1,2023-04-08
EV6683,C00280,Workshop,0,2022-09-30
EV6684,C00050,Hackathon,0,2022-09-19
EV6685,C00122,Football Tournament,1,2022-09-04
EV6686,C00168,Hackathon,1,2025-04-02
EV6687,C00370,Workshop,1,2023-04-21
EV6688,C00492,Hackathon,1,2023-01-30
EV6689,C00200,Workshop,1,2025-06-22
EV6690,C00489,Hackathon,0,2021-03-29
EV6691,C00434,Music Festival,0,2020-07-08
EV6692,C00330,Workshop,1,2022-10-24
EV6693,C00380,Workshop,1,2020-12-12
EV6694,C00248,Hackathon,1,2020-02-26
EV6695,C00220,Hackathon,1,2021-01-28
EV6696,C00147,Hackathon,0,2025-05-13
EV6697,C00340,Music Festival,0,2025-07-05
EV6698,C00221,Music Festival,1,2023-09-07
EV6699,C00260,Music Festival,1,2022-03-12
EV6700,C00082,Music Festival,0,2022-04-25
EV6701,C00437,Music Festival,1,2020-03-06
EV6702,C00444,Music Festival,0,2023-02-18
EV6703,C00287,Workshop,0,2020-12-30
EV6704,C00062,Football Tournament,1,2024-04-16
EV6705,C00160,Hackathon,0,2021-12-07
EV6706,C00165,Hackathon,0,2024-10-01
EV6707,C00318,Workshop,0,2025-05-31
EV6708,C00069,Hackathon,0,2025-08-26
EV6709,C00216,Workshop,1,2023-10-12
EV6710,C00326,Workshop,1,2022-01-11
EV6711,C00190,Workshop,0,2024-03-09
EV6712,C00393,Football Tournament,0,2023-06-04
EV6713,C00166,Workshop,0,2021-10-02
EV6714,C00282,Workshop,1,2021-02-18
EV6715,C00376,Workshop,1,2025-05-24
EV6716,C00499,Football Tournament,1,2022-02-08
EV6717,C00052,Football Tournament,0,2022-11-05
EV6718,C00285,Football Tournament,0,2024-03-11
EV6719,C00114,Football Tournament,1,2020-06-08
EV6720,C00335,Music Festival,0,2025-02-23
EV6721,C00276,Workshop,0,2020-10-13
EV6722,C00339,Football Tournament,0,2020-01-07
EV6723,C00024,Music Festival,1,2023-09-09
EV6724,C00093,Hackathon,1,2023-06-26
EV6725,C00084,Hackathon,0,2022-06-07
EV6726,C00060,Football Tournament,1,2022-11-30
EV6727,C00334,Football Tournament,0,2025-04-24
EV6728,C00223,Football Tournament,1,2023-12-31
EV6729,C00304,Workshop,0,2021-04-27
EV6730,C00427,Music Festival,0,2023-09-19
EV6731,C00292,Hackathon,1,2024-04-08
EV6732,C00357,Workshop,1,2020-01-17
EV6733,C00202,Music Festival,1,2025-01-11
EV6734,C00083,Hackathon,0,2025-01-18
EV6735,C00463,Workshop,0,2024-12-10
EV6736,C00450,Hackathon,0,2022-04-26
EV6737,C00003,Workshop,1,2020-08-21
EV6738,C00489,Music Festival,1,2023-11-03
EV6739,C00494,Workshop,0,2023-07-08
EV6740,C00135,Workshop,0,2020-06-27
EV6741,C00423,Football Tournament,0,2021-06-07
EV6742,C00378,Football Tournament,0,2021-01-22
EV6743,C00453,Workshop,1,2021-08-11
EV6744,C00142,Music Festival,0,2020-09-22
EV6745,C00199,Football Tournament,1,2025-06-13
EV6746,C00413,Music Festival,0,2020-07-02
EV6747,C00416,Workshop,1,2024-01-04
EV6748,C00162,Football Tournament,0,2022-04-01
EV6749,C00470,Hackathon,0,2023-10-13
EV6750,C00051,Hackathon,0,2025-04-15
EV6751,C00080,Workshop,0,2023-02-05
EV6752,C00102,Workshop,0,2023-08-15
EV6753,C00353,Workshop,0,2021-06-15
EV6754,C00366,Music Festival,0,2025-09-15
EV6755,C00385,Football Tournament,1,2025-07-10
