interaction_id,customer_id,content_id,type,date
IN05512,C00252,M070,Like,2023-03-12
IN05513,C00028,M178,Share,2020-12-30
IN05514,C00321,M043,Click,2023-06-17
IN05515,C00159,M160,Click,2024-02-23
IN05516,C00293,M083,Like,2025-02-26
IN05517,C00036,M197,Like,2023-01-02
IN05518,C00174,M103,Like,2021-10-18
IN05519,C00223,M097,Like,2025-07-24
IN05520,C00009,M151,Click,2023-09-12
IN05521,C00135,M118,View,2023-07-03
IN05522,C00483,M044,Click,2021-03-20
IN05523,C00009,M171,Share,2025-05-31
IN05524,C00161,M103,Click,2024-07-25
IN05525,C00338,M077,View,2021-12-13
IN05526,C00416,M028,Click,2021-07-20
IN05527,C00147,M149,Like,2021-03-15
IN05528,C00354,M022,Click,2021-06-23
IN05529,C00478,M031,View,2024-12-02
IN05530,C00173,M142,Share,2021-08-13
IN05531,C00395,M032,View,2022-11-01
IN05532,C00018,M115,View,2020-12-01
IN05533,C00485,M122,Click,2023-05-06
IN05534,C00240,M158,Like,2021-11-30
IN05535,C00076,M142,Share,2022-01-28
IN05536,C00262,M025,View,2023-01-08
IN05537,C00318,M194,View,2021-11-28
IN05538,C00481,M135,Like,2023-12-05
IN05539,C00196,M171,Click,2020-04-17
IN05540,C00267,M020,View,2023-01-17
IN05541,C00313,M031,Click,2022-11-22
IN05542,C00394,M061,View,2021-02-28
IN05543,C00053,M200,View,2022-02-11
IN05544,C00281,M058,Like,2020-10-03
IN05545,C00462,M179,Click,2021-04-01
IN05546,C00050,M146,Like,2020-10-20
IN05547,C00025,M086,View,2022-10-26
IN05548,C00225,M125,Click,2024-06-08
IN05549,C00432,M043,Like,2024-10-30
IN05550,C00176,M027,Like,2024-10-26
IN05551,C00102,M088,View,2022-10-28
IN05552,C00071,M114,View,2025-04-25
IN05553,C00495,M091,Like,2023-04-03
IN05554,C00163,M127,Click,2023-06-08
IN05555,C00169,M117,View,2021-05-21
IN05556,C00225,M093,Click,2025-07-15
IN05557,C00041,M068,Click,2022-01-23
IN05558,C00203,M079,Share,2023-09-10
IN05559,C00463,M156,Share,2023-01-17
IN05560,C00206,M187,Click,2022-05-14
IN05561,C00014,M132,View,2021-08-18
IN05562,C00390,M165,Share,2020-05-13
IN05563,C00145,M076,View,2020-08-05
IN05564,C00179,M108,View,2023-06-23
IN05565,C00453,M014,Click,2024-06-24
IN05566,C00126,M181,Click,2024-03-18
IN05567,C00231,M159,Like,2022-03-16
IN05568,C00204,M142,Like,2021-01-30
IN05569,C00043,M175,Share,2020-12-18
IN05570,C00181,M167,View,2022-01-03
IN05571,C00420,M184,Like,2023-12-04
IN05572,C00059,M122,Like,2024-03-04
IN05573,C00302,M184,Like,2025-08-13
IN05574,C00059,M178,Like,2020-02-21
IN05575,C00384,M123,Click,2025-04-09
IN05576,C00449,M167,Like,2024-12-13
IN05577,C00391,M049,Share,2023-07-18
IN05578,C00024,M112,View,2025-02-05
IN05579,C00318,M047,Share,2024-07-21
IN05580,C00123,M100,View,2025-03-24
IN05581,C00279,M196,Click,2024-03-20
IN05582,C00378,M093,Click,2023-07-08
IN05583,C00349,M123,Like,2023-01-29
IN05584,C00465,M009,Click,2020-02-15
IN05585,C00060,M032,Share,2021-04-14
IN05586,C00482,M141,Like,2021-12-23
IN05587,C00367,M168,View,2022-05-19
IN05588,C00275,M187,View,2023-08-07
IN05589,C00156,M136,Share,2022-01-26
IN05590,C00337,M143,Click,2023-02-27
IN05591,C00468,M110,Share,2020-09-13
IN05592,C00311,M070,View,2021-09-18
IN05593,C00141,M193,Share,2020-07-26
IN05594,C00225,M009,View,2024-06-23
IN05595,C00372,M023,View,2025-05-14
IN05596,C00040,M057,View,2024-03-04
IN05597,C00245,M006,Click,2020-09-03
IN05598,C00409,M092,View,2022-05-02
IN05599,C00451,M096,Share,2025-01-09
IN05600,C00052,M042,Like,2025-03-07
IN05601,C00092,M073,Click,2025-09-20
IN05602,C00117,M199,Click,2021-10-16
IN05603,C00281,M036,Click,2021-11-16
IN05604,C00051,M064,View,2024-11-10
IN05605,C00183,M032,Like,2022-04-27
IN05606,C00345,M127,Share,2022-06-13
IN05607,C00438,M056,Like,2020-05-03
IN05608,C00241,M043,Share,2021-10-10
IN05609,C00245,M188,Share,2024-05-23
IN05610,C00484,M127,View,2022-07-25
IN05611,C00149,M079,View,2024-12-07
IN05612,C00284,M090,Like,2023-03-13
IN05613,C00070,M134,Like,2025-01-16
IN05614,C00124,M143,View,2021-02-14
IN05615,C00080,M056,Like,2024-01-19
IN05616,C00322,M170,Like,2024-12-28
IN05617,C00337,M061,View,2021-04-04
IN05618,C00209,M018,Like,2020-10-19
IN05619,C00492,M156,View,2024-01-21
IN05620,C00133,M045,Like,2022-03-24
IN05621,C00033,M129,Like,2020-08-25
IN05622,C00444,M163,Like,2022-01-24
IN05623,C00438,M018,Click,2023-05-11
IN05624,C00356,M111,Click,2020-06-13
IN05625,C00112,M096,Click,2022-11-11
IN05626,C00278,M087,Like,2022-10-14
IN05627,C00021,M069,Click,2021-06-07
IN05628,C00438,M039,Like,2023-06-30
IN05629,C00021,M027,Like,2024-03-10
IN05630,C00164,M133,Share,2024-05-05
IN05631,C00178,M143,View,2023-12-15
IN05632,C00206,M081,Click,2024-05-15
IN05633,C00058,M036,Click,2025-07-05
IN05634,C00113,M047,Like,2022-09-09
IN05635,C00005,M021,Click,2024-01-09
IN05636,C00065,M134,View,2021-07-28
IN05637,C00324,M101,Like,2022-10-20
IN05638,C00292,M128,Click,2024-10-23
IN05639,C00342,M061,Like,2021-02-03
IN05640,C00073,M005,View,2022-12-23
IN05641,C00017,M187,Click,2022-05-16
IN05642,C00115,M010,Click,2024-06-25
IN05643,C00489,M148,View,2023-02-23
IN05644,C00268,M078,Share,2020-02-17
IN05645,C00065,M127,View,2025-01-17
IN05646,C00404,M184,Like,2024-09-13
IN05647,C00436,M043,Click,2022-03-09
IN05648,C00246,M160,Click,2025-07-14
IN05649,C00289,M179,Share,2025-02-19
IN05650,C00398,M018,Like,2021-04-05
IN05651,C00480,M069,Share,2021-04-09
IN05652,C00279,M175,Share,2024-10-28
IN05653,C00102,M157,Share,2020-09-27
IN05654,C00158,M097,Like,2024-04-05
IN05655,C00465,M153,Click,2023-03-23
IN05656,C00458,M195,Share,2023-03-20
IN05657,C00295,M049,Share,2021-06-27
IN05658,C00157,M001,View,2023-02-10
IN05659,C00146,M183,Like,2020-10-03
IN05660,C00044,M180,Like,2021-03-06
IN05661,C00312,M079,Click,2025-01-24
IN05662,C00248,M117,Share,2022-09-13
IN05663,C00467,M018,Click,2025-02-15
IN05664,C00051,M083,Click,2025-09-17
IN05665,C00265,M100,Click,2021-10-19
IN05666,C00004,M049,Click,2022-04-18
IN05667,C00392,M125,Share,2022-03-19
IN05668,C00140,M067,View,2023-01-31
IN05669,C00038,M162,Like,2023-09-18
IN05670,C00329,M123,View,2024-07-17
IN05671,C00304,M080,Share,2021-02-19
IN05672,C00491,M172,Like,2021-04-20
IN05673,C00014,M088,Click,2023-01-14
IN05674,C00107,M032,View,2024-11-09
IN05675,C00273,M041,Click,2024-06-03
IN05676,C00224,M164,View,2023-05-08
IN05677,C00458,M148,Share,2021-03-27
IN05678,C00182,M061,Share,2021-03-30
IN05679,C00063,M013,Click,2022-07-20
IN05680,C00219,M195,Click,2024-08-10
IN05681,C00323,M040,Click,2023-10-02
IN05682,C00400,M121,View,2021-11-29
IN05683,C00033,M199,View,2024-12-21
IN05684,C00347,M112,View,2022-01-07
IN05685,C00445,M014,Share,2021-01-06
IN05686,C00494,M121,Like,2022-10-15
IN05687,C00436,M112,Click,2024-05-13
IN05688,C00206,M143,Like,2022-07-16
IN05689,C00251,M174,Like,2023-06-18
IN05690,C00370,M024,Click,2025-08-23
IN05691,C00380,M025,Click,2020-08-11
IN05692,C00392,M188,Share,2021-06-08
IN05693,C00339,M106,Click,2023-02-01
IN05694,C00362,M073,Share,2022-11-29
IN05695,C00273,M100,Share,2023-05-02
IN05696,C00354,M105,View,2020-05-14
IN05697,C00138,M083,Click,2020-01-17
IN05698,C00119,M105,Share,2025-03-28
IN05699,C00124,M089,View,2021-05-27
IN05700,C00316,M100,View,2025-07-31
IN05701,C00062,M035,Like,2023-05-27
IN05702,C00402,M016,View,2025-03-01
IN05703,C00319,M188,Share,2022-04-04
IN05704,C00023,M003,Click,2023-05-31
IN05705,C00335,M072,Share,2021-10-23
IN05706,C00151,M134,Share,2020-12-07
IN05707,C00280,M170,Click,2025-09-27
IN05708,C00125,M100,View,2023-07-15
IN05709,C00477,M099,Click,2023-08-30
IN05710,C00474,M181,Click,2023-05-24
IN05711,C00102,M042,Click,2022-10-12
IN05712,C00050,M110,View,2021-08-01
IN05713,C00061,M077,View,2021-04-19
IN05714,C00248,M004,Like,2023-04-15
IN05715,C00033,M173,Like,2021-11-25
IN05716,C00011,M102,Click,2020-10-07
IN05717,C00007,M196,Click,2024-10-20
IN05718,C00024,M081,View,2022-01-22
IN05719,C00153,M062,Share,2025-07-14
IN05720,C00143,M035,View,2023-12-19
IN05721,C00378,M098,View,2023-09-23
IN05722,C00012,M138,Click,2023-09-19
IN05723,C00128,M185,Like,2025-03-28
IN05724,C00025,M186,Click,2021-07-12
IN05725,C00187,M035,Share,2023-10-18
IN05726,C00247,M070,Share,2025-02-12
IN05727,C00369,M149,Share,2020-07-28
IN05728,C00402,M055,Share,2025-08-04
IN05729,C00416,M190,Share,2021-11-09
IN05730,C00212,M027,Like,2025-08-18
IN05731,C00217,M017,Click,2023-05-31
IN05732,C00139,M080,Like,2021-06-02
IN05733,C00451,M092,Like,2023-01-20
IN05734,C00386,M045,View,2021-08-18
IN05735,C00387,M184,Like,2024-08-17
IN05736,C00166,M080,Share,2020-02-07
IN05737,C00104,M172,Like,2023-10-23
IN05738,C00027,M099,Click,2020-05-13
IN05739,C00408,M072,Click,2023-10-25
IN05740,C00093,M080,Click,2021-09-28
IN05741,C00228,M099,Share,2021-12-21
IN05742,C00378,M142,View,2025-07-04
IN05743,C00437,M177,Click,2025-01-09
IN05744,C00111,M135,Like,2021-10-03
IN05745,C00457,M005,Click,2023-11-21
IN05746,C00132,M128,View,2022-02-26
IN05747,C00427,M051,Click,2025-07-01
IN05748,C00292,M185,Share,2022-12-06
IN05749,C00460,M069,Share,2023-02-26
IN05750,C00342,M094,Like,2023-11-01
IN05751,C00099,M199,Share,2022-05-03
IN05752,C00143,M070,Like,2025-04-07
IN05753,C00163,M051,View,2022-07-01
IN05754,C00349,M055,View,2023-08-18
IN05755,C00004,M128,Click,2021-02-12
IN05756,C00222,M198,Like,2021-07-29
IN05757,C00278,M147,Click,2023-02-18
IN05758,C00098,M116,Share,2025-09-16
IN05759,C00261,M053,Like,2020-08-16
IN05760,C00107,M175,Click,2023-07-11
IN05761,C00031,M155,Share,2024-07-16
IN05762,C00032,M009,Click,2022-11-12
IN05763,C00047,M037,Click,2025-08-18
IN05764,C00004,M196,Click,2020-05-29
IN05765,C00410,M149,Share,2023-06-30
IN05766,C00019,M011,Like,2024-03-17
IN05767,C00206,M144,Click,2023-01-21
IN05768,C00057,M099,View,2021-03-11
IN05769,C00033,M158,View,2025-08-12
IN05770,C00044,M071,Share,2020-01-21
IN05771,C00432,M008,Share,2025-07-12
IN05772,C00186,M199,Like,2020-12-08
IN05773,C00441,M156,Like,2020-09-12
IN05774,C00091,M100,Like,2025-08-29
IN05775,C00169,M141,View,2022-12-17
IN05776,C00308,M098,Like,2020-09-04
IN05777,C00005,M068,Share,2022-04-16
IN05778,C00097,M061,Click,2025-06-21
IN05779,C00435,M178,Click,2021-10-05
IN05780,C00441,M108,View,2020-01-01
IN05781,C00284,M146,View,2022-05-18
IN05782,C00339,M138,Share,2024-08-07
IN05783,C00409,M006,Share,2024-04-11
IN05784,C00486,M007,Like,2025-01-22
IN05785,C00355,M006,View,2025-09-04
IN05786,C00008,M044,Click,2023-03-01
IN05787,C00059,M118,Like,2024-10-19
IN05788,C00252,M112,View,2021-07-13
IN05789,C00362,M097,Click,2024-09-04
IN05790,C00057,M192,Click,2023-03-25
IN05791,C00082,M128,Share,2022-06-09
IN05792,C00447,M084,Like,2023-06-02
IN05793,C00163,M067,Click,2020-09-25
IN05794,C00442,M019,View,2020-10-27
IN05795,C00265,M086,Share,2021-10-09
IN05796,C00350,M176,Like,2021-07-02
IN05797,C00034,M084,View,2020-12-22
IN05798,C00410,M089,View,2020-10-02
IN05799,C00158,M173,Share,2021-10-26
IN05800,C00085,M162,Share,2020-06-09
IN05801,C00020,M123,View,2021-04-12
IN05802,C00205,M052,Share,2023-06-26
IN05803,C00211,M013,Share,2020-09-24
IN05804,C00169,M100,Like,2025-04-25
IN05805,C00332,M022,Like,2022-12-02
IN05806,C00297,M072,View,2024-09-25
IN05807,C00293,M200,Click,2025-05-31
IN05808,C00450,M030,Share,2020-07-25
IN05809,C00071,M116,View,2022-03-10
IN05810,C00079,M068,View,2025-04-06
IN05811,C00271,M047,Share,2025-07-23
IN05812,C00176,M165,Share,2024-08-29
IN05813,C00338,M074,Click,2020-07-07
IN05814,C00247,M050,View,2023-07-25
IN05815,C00135,M160,View,2021-01-14
IN05816,C00020,M141,View,2021-06-21
IN05817,C00190,M114,Like,2023-05-23
IN05818,C00339,M089,Share,2023-10-10
IN05819,C00352,M144,View,2025-01-17
IN05820,C00292,M173,Share,2021-09-01
IN05821,C00190,M187,Like,2020-05-11
IN05822,C00161,M134,Share,2025-02-23
IN05823,C00436,M168,Click,2020-03-04
IN05824,C00244,M030,Share,2025-03-31
IN05825,C00388,M161,View,2022-12-13
IN05826,C00244,M020,Like,2025-09-17
IN05827,C00374,M153,Click,2023-10-10
IN05828,C00476,M165,Like,2021-07-05
IN05829,C00229,M011,Click,2024-04-24
IN05830,C00155,M175,Share,2025-07-28
IN05831,C00339,M200,Share,2022-06-26
IN05832,C00322,M029,Share,2022-11-11
IN05833,C00128,M088,View,2025-08-25
IN05834,C00346,M034,View,2020-11-22
IN05835,C00443,M019,Like,2024-02-27
IN05836,C00205,M141,Like,2020-04-04
IN05837,C00238,M026,Click,2022-04-08
IN05838,C00096,M105,Click,2023-06-03
IN05839,C00186,M136,Share,2022-09-26
IN05840,C00047,M168,Click,2025-05-13
IN05841,C00363,M053,Click,2020-06-18
IN05842,C00254,M173,Share,2024-12-11
IN05843,C00259,M092,Share,2020-02-19
IN05844,C00051,M075,View,2021-12-15
IN05845,C00275,M082,Like,2024-07-17
IN05846,C00088,M125,Click,2020-11-15
IN05847,C00022,M023,Share,2021-12-09
IN05848,C00475,M095,Like,2023-03-23
IN05849,C00094,M146,View,2025-04-11
IN05850,C00337,M019,View,2025-04-05
IN05851,C00253,M056,View,2025-07-29
IN05852,C00408,M147,Share,2021-05-27
IN05853,C00139,M104,Like,2021-03-15
IN05854,C00077,M114,Share,2022-02-20
IN05855,C00473,M174,View,2020-12-01
IN05856,C00208,M147,Click,2025-07-06
IN05857,C00198,M178,View,2023-03-14
IN05858,C00213,M171,Share,2021-12-07
IN05859,C00048,M135,Share,2023-06-04
IN05860,C00456,M126,View,2021-02-15
IN05861,C00397,M092,Like,2021-10-14
IN05862,C00395,M126,Click,2020-03-23
IN05863,C00024,M109,View,2022-12-25
IN05864,C00250,M165,Click,2021-01-29
IN05865,C00403,M055,Click,2024-01-21
IN05866,C00214,M105,Click,2024-05-05
IN05867,C00355,M038,Share,2023-03-13
IN05868,C00139,M045,Share,2024-03-24
IN05869,C00194,M124,Share,2020-01-12
IN05870,C00317,M024,Click,2024-11-14
IN05871,C00439,M135,Click,2020-02-05
IN05872,C00301,M129,Share,2020-04-15
IN05873,C00036,M059,Share,2022-02-04
IN05874,C00147,M101,Click,2022-12-26
IN05875,C00046,M134,Click,2022-11-29
IN05876,C00407,M197,Like,2022-01-30
IN05877,C00014,M147,Click,2023-11-03
IN05878,C00481,M029,Share,2021-02-15
IN05879,C00026,M192,Share,2022-03-09
IN05880,C00070,M120,Like,2024-09-14
IN05881,C00069,M025,Like,2023-05-11
IN05882,C00298,M097,Click,2022-10-13
IN05883,C00027,M190,View,2023-11-25
IN05884,C00350,M045,Like,2021-11-19
IN05885,C00248,M159,Click,2021-09-01
IN05886,C00085,M160,Share,2024-09-05
IN05887,C00128,M062,Click,2024-12-13
IN05888,C00369,M036,View,2022-04-22
IN05889,C00184,M200,Click,2022-10-04
IN05890,C00372,M033,Share,2025-08-11
IN05891,C00420,M120,View,2021-03-13
IN05892,C00037,M073,Click,2024-06-21
IN05893,C00404,M080,Like,2025-04-30
IN05894,C00058,M158,Like,2021-08-13
IN05895,C00288,M115,Click,2020-12-14
IN05896,C00464,M053,View,2024-08-12
IN05897,C00449,M197,View,2025-06-25
IN05898,C00139,M186,Share,2021-10-04
IN05899,C00261,M186,Share,2021-09-24
IN05900,C00194,M139,Click,2022-06-05
IN05901,C00178,M183,Click,2024-02-15
IN05902,C00342,M049,Share,2020-11-10
IN05903,C00210,M180,Share,2022-02-05
IN05904,C00089,M030,View,2024-09-02
IN05905,C00254,M135,Click,2025-03-23
IN05906,C00455,M009,Click,2022-02-04
IN05907,C00384,M015,Share,2025-07-21
IN05908,C00009,M080,View,2025-02-26
IN05909,C00071,M027,Share,2021-07-14
IN05910,C00184,M102,Like,2021-11-21
IN05911,C00358,M131,View,2021-10-27
IN05912,C00496,M194,View,2022-10-04
IN05913,C00325,M070,Share,2020-04-22
IN05914,C00399,M138,Click,2023-02-21
IN05915,C00322,M185,Like,2020-10-18
IN05916,C00370,M173,Share,2022-09-25
IN05917,C00419,M088,Share,2025-02-09
IN05918,C00343,M051,View,2020-04-03
IN05919,C00321,M006,Click,2022-03-27
IN05920,C00153,M046,View,2022-08-15
IN05921,C00208,M002,Click,2020-04-14
IN05922,C00200,M050,Share,2020-08-19
IN05923,C00262,M143,Like,2023-12-27
IN05924,C00479,M184,Like,2021-10-19
IN05925,C00012,M020,View,2021-01-04
IN05926,C00437,M005,Share,2022-08-24
IN05927,C00175,M158,Share,2023-11-13
IN05928,C00317,M008,View,2022-07-11
IN05929,C00168,M057,Click,2024-09-29
IN05930,C00218,M184,View,2023-12-22
IN05931,C00142,M068,View,2020-11-17
IN05932,C00496,M186,Like,2021-05-17
IN05933,C00149,M198,Click,2021-10-23
IN05934,C00128,M024,View,2022-10-26
IN05935,C00179,M080,Like,2021-12-12
IN05936,C00461,M150,Share,2024-11-05
IN05937,C00499,M077,Share,2021-10-20
IN05938,C00426,M165,View,2024-01-17
IN05939,C00317,M163,View,2022-09-17
IN05940,C00110,M092,Click,2022-10-09
IN05941,C00284,M046,Like,2021-08-15
IN05942,C00192,M046,Click,2024-02-26
IN05943,C00264,M048,View,2020-07-29
IN05944,C00007,M046,View,2024-08-28
IN05945,C00382,M079,Click,2023-04-20
IN05946,C00133,M010,View,2021-07-30
IN05947,C00107,M116,Share,2023-06-09
IN05948,C00409,M007,Like,2020-03-28
IN05949,C00127,M134,Like,2024-12-09
IN05950,C00206,M082,Share,2022-06-19
IN05951,C00068,M107,View,2020-11-11
IN05952,C00221,M108,Like,2021-07-02
IN05953,C00179,M156,Click,2023-02-07
IN05954,C00023,M123,View,2021-08-21
IN05955,C00001,M111,Share,2022-03-11
IN05956,C00352,M119,View,2024-02-11
IN05957,C00430,M143,View,2021-09-25
IN05958,C00091,M049,Share,2022-03-19
IN05959,C00472,M177,Click,2025-02-26
IN05960,C00326,M136,Like,2024-12-22
IN05961,C00433,M028,Like,2024-03-23
IN05962,C00117,M110,Click,2021-08-20
IN05963,C00398,M006,Like,2024-01-16
IN05964,C00329,M177,Like,2023-11-10
IN05965,C00019,M125,Click,2022-12-25
IN05966,C00474,M191,View,2020-08-07
IN05967,C00024,M127,Share,2020-06-27
IN05968,C00401,M023,Click,2022-10-11
IN05969,C00451,M171,Click,2025-07-03
IN05970,C00302,M106,Share,2020-01-12
IN05971,C00210,M110,View,2020-02-01
IN05972,C00125,M165,Share,2020-09-30
IN05973,C00395,M096,View,2020-09-04
IN05974,C00166,M017,Like,2022-04-15
IN05975,C00450,M058,Click,2022-07-30
IN05976,C00027,M019,Like,2023-10-08
IN05977,C00388,M038,Click,2024-01-06
IN05978,C00124,M198,Like,2021-03-05
IN05979,C00275,M089,Click,2021-10-05
IN05980,C00156,M112,Share,2022-05-04
IN05981,C00274,M197,Share,2021-02-25
IN05982,C00182,M009,Like,2023-09-23
IN05983,C00344,M021,View,2022-05-03
IN05984,C00476,M180,Click,2022-01-14
IN05985,C00434,M137,View,2021-04-21
IN05986,C00304,M136,Like,2022-08-24
IN05987,C00132,M172,Like,2022-11-02
IN05988,C00314,M101,Share,2024-01-31
IN05989,C00136,M040,Like,2022-01-06
IN05990,C00320,M162,Like,2023-09-21
IN05991,C00039,M011,View,2023-03-21
IN05992,C00302,M090,Click,2021-07-26
IN05993,C00166,M114,Click,2022-09-09
IN05994,C00181,M093,Share,2020-02-02
IN05995,C00133,M190,View,2023-09-08
IN05996,C00011,M031,Click,2024-01-01
IN05997,C00162,M198,Share,2025-08-15
IN05998,C00053,M179,View,2024-01-10
IN05999,C00449,M158,Like,2022-02-22
IN06000,C00482,M025,Click,2023-01-14
IN06001,C00371,M114,View,2021-11-10
IN06002,C00230,M060,Like,2024-02-07
IN06003,C00053,M050,View,2021-12-15
IN06004,C00373,M172,Click,2023-09-19
IN06005,C00010,M073,View,2020-03-21
IN06006,C00106,M177,Click,2025-01-16
IN06007,C00479,M153,Click,2021-05-14
IN06008,C00352,M106,Share,2022-01-24
IN06009,C00323,M121,Like,2022-10-23
IN06010,C00460,M138,Share,2020-08-13
IN06011,C00425,M070,Click,2023-06-02
IN06012,C00429,M161,Click,2021-12-16
IN06013,C00207,M116,View,2023-04-03
IN06014,C00093,M011,Share,2024-01-03
IN06015,C00171,M001,View,2020-01-31
IN06016,C00194,M060,Like,2023-06-10
IN06017,C00405,M002,Like,2022-02-07
IN06018,C00056,M001,View,2021-07-18
IN06019,C00342,M009,Click,2020-08-26
IN06020,C00270,M044,View,2021-09-07
IN06021,C00480,M005,View,2024-02-19
IN06022,C00235,M073,Click,2022-07-14
IN06023,C00033,M072,Like,2022-05-08
IN06024,C00080,M018,Click,2021-04-19
IN06025,C00084,M162,Click,2024-07-20
IN06026,C00225,M055,Like,2022-12-30
IN06027,C00169,M014,Share,2021-01-14
IN06028,C00056,M019,Like,2023-05-14
IN06029,C00132,M028,View,2020-03-29
IN06030,C00162,M094,Click,2024-08-23
IN06031,C00153,M148,View,2025-06-02
IN06032,C00318,M066,Share,2023-06-06
IN06033,C00142,M013,View,2024-03-25
IN06034,C00207,M200,Like,2023-11-03
IN06035,C00124,M197,Share,2022-11-06
IN06036,C00240,M033,Click,2025-06-13
IN06037,C00309,M131,Click,2022-03-20
IN06038,C00194,M123,View,2021-10-12
IN06039,C00136,M038,View,2024-01-12
IN06040,C00028,M151,Like,2022-01-01
IN06041,C00111,M103,Share,2020-11-24
IN06042,C00322,M132,Like,2022-12-16
IN06043,C00085,M050,Like,2020-06-26
IN06044,C00212,M126,View,2020-09-08
IN06045,C00415,M037,Like,2025-08-11
IN06046,C00125,M050,Click,2021-12-31
IN06047,C00227,M015,Click,2022-12-30
IN06048,C00088,M064,Like,2023-07-25
IN06049,C00069,M097,Share,2022-07-10
IN06050,C00142,M056,Like,2024-05-03
IN06051,C00362,M196,Like,2020-04-17
IN06052,C00321,M188,View,2022-10-26
IN06053,C00193,M135,Share,2024-09-22
IN06054,C00491,M175,View,2020-01-15
IN06055,C00293,M019,Like,2020-12-20
IN06056,C00183,M116,Like,2025-07-21
IN06057,C00044,M122,Share,2024-01-07
IN06058,C00108,M048,Click,2021-01-26
IN06059,C00107,M099,Click,2024-10-29
IN06060,C00134,M109,Click,2022-01-17
IN06061,C00017,M090,Share,2025-04-13
IN06062,C00324,M115,Click,2021-08-07
IN06063,C00341,M050,Share,2023-06-12
IN06064,C00327,M111,Share,2024-05-28
IN06065,C00310,M092,Share,2024-08-03
IN06066,C00142,M135,Share,2021-07-13
IN06067,C00093,M093,Click,2020-04-03
IN06068,C00371,M102,View,2024-05-01
IN06069,C00143,M111,View,2023-01-01
IN06070,C00152,M105,Share,2022-08-15
IN06071,C00445,M043,View,2023-05-15
IN06072,C00398,M126,View,2020-01-01
IN06073,C00427,M030,Click,2021-07-04
IN06074,C00026,M174,Share,2024-02-03
IN06075,C00242,M081,Click,2023-11-22
IN06076,C00116,M006,View,2024-02-14
IN06077,C00442,M077,Share,2020-07-01
IN06078,C00077,M001,Share,2023-04-09
IN06079,C00223,M200,Share,2021-09-13
IN06080,C00490,M023,Click,2024-10-25
IN06081,C00161,M015,Share,2021-11-03
IN06082,C00273,M068,View,2020-06-04
IN06083,C00216,M083,Share,2021-04-10
IN06084,C00463,M196,Like,2023-01-06
IN06085,C00128,M036,View,2021-10-31
IN06086,C00252,M054,Share,2023-02-05
IN06087,C00353,M001,Share,2023-08-07
IN06088,C00379,M106,View,2024-09-11
IN06089,C00266,M026,Like,2021-11-17
IN06090,C00284,M199,Like,2025-02-09
IN06091,C00392,M024,View,2020-07-22
IN06092,C00326,M183,View,2025-02-15
IN06093,C00358,M009,Like,2024-11-15
IN06094,C00099,M057,Like,2021-07-12
IN06095,C00382,M055,View,2023-04-05
IN06096,C00448,M150,View,2021-08-21
IN06097,C00435,M133,View,2025-08-23
IN06098,C00005,M143,View,2020-07-25
IN06099,C00304,M085,Share,2025-08-11
IN06100,C00131,M193,Share,2021-12-23
IN06101,C00481,M115,Like,2021-04-07
IN06102,C00057,M166,View,2021-07-20
IN06103,C00406,M115,Share,2022-03-11
