employee_id,department,role,completed_trainings,preferred_learning_mode
E5123,IT,Executive,9,Interactive
E5124,HR,Executive,9,Video
E5125,Finance,Analyst,10,Interactive
E5126,Finance,Manager,0,Text
E5127,Finance,Executive,2,Text
E5128,IT,Executive,2,Video
E5129,Operations,Manager,2,Text
E5130,IT,Manager,0,Text
E5131,IT,Intern,0,Interactive
E5132,Operations,Manager,7,Text
E5133,Finance,Analyst,1,Video
E5134,Marketing,Intern,4,Video
E5135,IT,Analyst,10,Interactive
E5136,Marketing,Manager,7,Interactive
E5137,Marketing,Intern,10,Text
E5138,Finance,Manager,1,Text
E5139,Finance,Intern,0,Video
E5140,HR,Analyst,6,Video
E5141,IT,Analyst,9,Video
E5142,Operations,Manager,3,Video
E5143,Marketing,Manager,7,Text
E5144,Finance,Executive,0,Text
E5145,HR,Executive,1,Interactive
E5146,Finance,Analyst,10,Video
E5147,HR,Intern,0,Text
E5148,Marketing,Analyst,4,Video
E5149,Operations,Intern,1,Interactive
E5150,Operations,Analyst,6,Interactive
E5151,Marketing,Intern,7,Text
E5152,HR,Executive,10,Interactive
E5153,Finance,Intern,10,Interactive
E5154,Finance,Executive,9,Text
E5155,Finance,Analyst,2,Interactive
E5156,Finance,Analyst,0,Video
E5157,IT,Manager,1,Video
E5158,IT,Intern,4,Text
E5159,Operations,Manager,2,Text
E5160,IT,Analyst,8,Video
E5161,Finance,Intern,1,Interactive
E5162,Marketing,Manager,3,Video
E5163,HR,Analyst,2,Text
E5164,IT,Intern,7,Video
E5165,Operations,Analyst,1,Interactive
E5166,Marketing,Intern,0,Video
E5167,Operations,Analyst,9,Interactive
E5168,Operations,Intern,10,Interactive
E5169,HR,Intern,3,Interactive
E5170,Operations,Executive,4,Interactive
E5171,Marketing,Analyst,4,Video
E5172,Finance,Analyst,2,Interactive
E5173,IT,Manager,6,Interactive
E5174,HR,Manager,3,Video
E5175,Operations,Executive,10,Video
E5176,Operations,Intern,10,Video
E5177,Operations,Executive,8,Interactive
E5178,HR,Intern,8,Interactive
E5179,HR,Intern,7,Text
E5180,IT,Manager,7,Video
E5181,Marketing,Manager,1,Interactive
E5182,HR,Manager,8,Text
E5183,Marketing,Intern,3,Text
E5184,IT,Intern,10,Interactive
E5185,Finance,Manager,10,Text
E5186,HR,Manager,9,Interactive
E5187,IT,Executive,10,Interactive
E5188,Marketing,Manager,6,Text
E5189,Finance,Manager,6,Text
E5190,HR,Executive,8,Video
E5191,IT,Manager,2,Interactive
E5192,Marketing,Executive,0,Interactive
E5193,Operations,Intern,10,Text
E5194,HR,Intern,9,Interactive
E5195,Finance,Manager,8,Video
E5196,Finance,Intern,9,Interactive
E5197,Finance,Intern,1,Video
E5198,IT,Intern,2,Interactive
E5199,Finance,Manager,9,Text
E5200,Finance,Manager,4,Video
E5201,Finance,Analyst,2,Interactive
E5202,Finance,Intern,10,Interactive
E5203,Finance,Manager,1,Text
E5204,Finance,Intern,0,Text
E5205,Marketing,Analyst,6,Video
E5206,HR,Manager,2,Video
E5207,Operations,Intern,1,Interactive
E5208,IT,Analyst,8,Text
E5209,Marketing,Executive,3,Text
E5210,Operations,Executive,3,Video
E5211,IT,Analyst,4,Interactive
E5212,Marketing,Analyst,3,Interactive
E5213,Marketing,Executive,7,Text
E5214,Operations,Manager,2,Text
E5215,Operations,Executive,6,Interactive
E5216,IT,Manager,9,Video
E5217,HR,Manager,9,Text
E5218,Operations,Intern,5,Text
E5219,Operations,Intern,1,Interactive
E5220,Marketing,Intern,6,Text
E5221,Marketing,Intern,1,Text
E5222,Operations,Analyst,9,Video
E5223,Marketing,Manager,1,Video
E5224,Operations,Intern,4,Interactive
E5225,Operations,Analyst,7,Video
E5226,Marketing,Analyst,10,Video
E5227,IT,Executive,3,Text
E5228,IT,Manager,0,Interactive
E5229,Operations,Executive,8,Text
E5230,Finance,Manager,2,Interactive
E5231,Operations,Executive,3,Video
E5232,IT,Executive,0,Text
E5233,Finance,Analyst,8,Text
E5234,Marketing,Intern,2,Video
E5235,Operations,Intern,3,Interactive
E5236,Marketing,Intern,1,Text
E5237,Marketing,Executive,6,Interactive
E5238,Marketing,Analyst,9,Interactive
E5239,IT,Manager,0,Interactive
E5240,HR,Analyst,0,Interactive
E5241,Finance,Executive,3,Text
E5242,Operations,Manager,10,Interactive
E5243,Marketing,Manager,6,Text
E5244,Marketing,Executive,5,Interactive
E5245,Marketing,Intern,6,Video
E5246,Marketing,Intern,4,Text
E5247,Finance,Manager,1,Video
E5248,Finance,Executive,1,Video
E5249,IT,Analyst,5,Text
E5250,HR,Intern,1,Video
E5251,HR,Analyst,8,Interactive
E5252,Marketing,Executive,3,Interactive
E5253,HR,Executive,4,Interactive
E5254,HR,Manager,0,Interactive
E5255,IT,Executive,9,Text
E5256,Operations,Executive,7,Text
E5257,HR,Manager,10,Interactive
E5258,Operations,Analyst,2,Interactive
E5259,IT,Analyst,2,Video
E5260,IT,Executive,7,Video
E5261,HR,Analyst,10,Text
E5262,IT,Manager,2,Interactive
E5263,IT,Executive,9,Video
E5264,IT,Analyst,9,Text
E5265,Marketing,Intern,8,Video
E5266,Finance,Manager,9,Interactive
E5267,Operations,Intern,8,Interactive
E5268,Operations,Executive,6,Video
E5269,IT,Manager,3,Video
E5270,Marketing,Intern,10,Text
E5271,Marketing,Analyst,10,Text
E5272,Marketing,Intern,6,Interactive
E5273,Marketing,Manager,0,Text
E5274,HR,Intern,3,Text
E5275,Operations,Intern,3,Interactive
E5276,Marketing,Analyst,8,Text
E5277,IT,Manager,8,Video
E5278,IT,Analyst,6,Interactive
E5279,Finance,Executive,7,Text
E5280,Operations,Manager,0,Video
E5281,Operations,Manager,8,Text
E5282,IT,Manager,10,Interactive
E5283,Finance,Analyst,4,Video
E5284,IT,Analyst,9,Interactive
E5285,Finance,Executive,7,Interactive
E5286,IT,Manager,6,Interactive
E5287,HR,Intern,10,Text
E5288,Operations,Manager,5,Interactive
E5289,IT,Intern,9,Video
E5290,Finance,Analyst,8,Interactive
E5291,Operations,Executive,7,Interactive
E5292,Finance,Executive,7,Text
E5293,IT,Manager,0,Video
E5294,Operations,Manager,0,Interactive
E5295,Marketing,Manager,0,Video
E5296,Finance,Manager,2,Interactive
E5297,IT,Analyst,8,Text
E5298,Operations,Analyst,4,Interactive
E5299,IT,Manager,1,Interactive
E5300,IT,Intern,2,Text
E5301,IT,Intern,4,Text
E5302,Marketing,Intern,5,Interactive
E5303,HR,Manager,7,Interactive
E5304,Operations,Executive,10,Video
E5305,IT,Intern,9,Video
E5306,Operations,Analyst,10,Text
E5307,Marketing,Manager,7,Video
E5308,Operations,Manager,0,Video
E5309,Operations,Executive,2,Interactive
E5310,Operations,Analyst,10,Interactive
E5311,HR,Intern,8,Interactive
E5312,Marketing,Manager,7,Video
E5313,Operations,Manager,0,Interactive
E5314,Marketing,Intern,6,Text
E5315,HR,Executive,1,Video
E5316,Finance,Manager,9,Interactive
E5317,IT,Analyst,10,Text
E5318,Finance,Executive,9,Interactive
E5319,Marketing,Intern,0,Text
E5320,IT,Manager,6,Video
E5321,IT,Intern,5,Text
E5322,Finance,Intern,7,Video
E5323,Operations,Analyst,2,Video
E5324,Finance,Analyst,7,Video
E5325,HR,Intern,8,Video
E5326,Operations,Intern,0,Interactive
E5327,Marketing,Manager,6,Video
E5328,HR,Executive,1,Interactive
E5329,Finance,Analyst,7,Interactive
E5330,Operations,Analyst,7,Interactive
E5331,HR,Analyst,0,Text
E5332,HR,Manager,2,Interactive
E5333,HR,Intern,7,Video
E5334,IT,Intern,3,Text
E5335,Operations,Analyst,0,Video
E5336,IT,Intern,1,Text
E5337,Marketing,Analyst,5,Interactive
E5338,IT,Intern,4,Video
E5339,Finance,Executive,1,Text
E5340,HR,Analyst,2,Video
E5341,Finance,Analyst,10,Video
E5342,HR,Analyst,1,Interactive
E5343,Operations,Manager,3,Interactive
E5344,Operations,Analyst,0,Video
E5345,Operations,Manager,10,Video
E5346,Marketing,Executive,3,Interactive
E5347,HR,Executive,3,Interactive
E5348,Operations,Intern,7,Interactive
E5349,Finance,Executive,1,Video
E5350,Finance,Executive,7,Text
E5351,Marketing,Manager,1,Text
E5352,Operations,Analyst,3,Interactive
E5353,Marketing,Intern,8,Text
E5354,Finance,Analyst,0,Video
E5355,IT,Analyst,2,Video
E5356,Operations,Manager,2,Video
E5357,Finance,Executive,0,Interactive
E5358,IT,Manager,0,Interactive
E5359,Finance,Intern,10,Interactive
E5360,Finance,Analyst,2,Text
E5361,Finance,Manager,10,Text
E5362,Finance,Executive,6,Video
E5363,Marketing,Executive,6,Text
E5364,IT,Analyst,5,Interactive
E5365,HR,Manager,2,Video
E5366,Finance,Intern,1,Video
E5367,Operations,Analyst,6,Interactive
E5368,Finance,Analyst,4,Text
E5369,Finance,Analyst,7,Video
E5370,Finance,Executive,3,Text
E5371,Marketing,Analyst,8,Interactive
E5372,Finance,Executive,1,Video
E5373,HR,Manager,3,Interactive
E5374,Operations,Manager,2,Interactive
E5375,Finance,Executive,9,Text
E5376,Operations,Manager,2,Interactive
E5377,IT,Manager,1,Text
E5378,Finance,Executive,10,Video
E5379,HR,Manager,3,Text
E5380,Operations,Manager,10,Video
E5381,HR,Analyst,9,Text
E5382,HR,Intern,6,Text
E5383,Operations,Analyst,4,Interactive
E5384,Marketing,Intern,10,Interactive
E5385,Marketing,Intern,0,Interactive
E5386,IT,Manager,6,Video
E5387,IT,Analyst,0,Video
E5388,Marketing,Intern,0,Video
E5389,IT,Manager,5,Text
E5390,HR,Manager,1,Interactive
E5391,IT,Analyst,7,Video
E5392,HR,Analyst,3,Interactive
E5393,Operations,Executive,10,Text
E5394,IT,Intern,5,Interactive
E5395,HR,Manager,8,Text
E5396,IT,Executive,3,Text
E5397,Operations,Executive,5,Video
E5398,Marketing,Executive,4,Interactive
E5399,Operations,Analyst,1,Video
E5400,HR,Executive,2,Interactive
E5401,Marketing,Intern,8,Video
E5402,HR,Manager,1,Text
E5403,Operations,Executive,10,Text
E5404,HR,Analyst,4,Text
E5405,Operations,Executive,2,Video
E5406,Finance,Manager,7,Video
E5407,Marketing,Intern,3,Interactive
E5408,HR,Executive,2,Text
E5409,IT,Intern,5,Interactive
E5410,Marketing,Executive,4,Video
E5411,IT,Analyst,9,Video
E5412,IT,Executive,5,Video
E5413,IT,Analyst,5,Interactive
E5414,IT,Manager,4,Interactive
E5415,Operations,Intern,8,Video
E5416,Marketing,Executive,4,Interactive
E5417,Finance,Analyst,2,Video
E5418,Operations,Intern,2,Interactive
E5419,IT,Intern,1,Interactive
E5420,HR,Analyst,1,Interactive
E5421,Operations,Intern,8,Video
E5422,HR,Intern,6,Video
E5423,Finance,Analyst,0,Video
E5424,IT,Manager,0,Text
E5425,Marketing,Executive,5,Interactive
E5426,HR,Manager,6,Interactive
E5427,Marketing,Intern,5,Interactive
E5428,Marketing,Analyst,8,Video
E5429,Finance,Manager,10,Video
E5430,IT,Intern,1,Video
E5431,Operations,Intern,3,Video
E5432,Finance,Intern,10,Video
E5433,Marketing,Manager,9,Text
E5434,IT,Analyst,2,Interactive
E5435,Operations,Analyst,5,Video
E5436,HR,Executive,8,Text
E5437,Finance,Executive,10,Text
E5438,HR,Intern,7,Interactive
E5439,Marketing,Manager,7,Video
E5440,HR,Intern,7,Interactive
E5441,HR,Intern,3,Interactive
E5442,Marketing,Intern,3,Interactive
E5443,Finance,Intern,8,Text
E5444,Marketing,Executive,4,Text
E5445,Operations,Analyst,8,Interactive
E5446,Operations,Manager,8,Text
E5447,IT,Analyst,6,Video
E5448,Finance,Executive,8,Interactive
E5449,Operations,Manager,3,Interactive
E5450,Finance,Intern,9,Interactive
E5451,Marketing,Analyst,2,Interactive
E5452,Marketing,Intern,1,Interactive
E5453,HR,Manager,8,Text
E5454,IT,Manager,10,Text
E5455,HR,Manager,0,Interactive
E5456,IT,Manager,6,Interactive
E5457,IT,Analyst,0,Text
E5458,Marketing,Analyst,0,Interactive
E5459,IT,Intern,0,Video
E5460,IT,Executive,8,Text
E5461,Finance,Manager,5,Interactive
E5462,Operations,Analyst,8,Video
E5463,Marketing,Intern,10,Video
E5464,HR,Manager,6,Interactive
E5465,Marketing,Executive,10,Interactive
E5466,IT,Executive,0,Interactive
E5467,IT,Executive,4,Text
E5468,Finance,Executive,8,Text
E5469,Marketing,Executive,3,Video
E5470,Finance,Analyst,9,Interactive
E5471,Finance,Analyst,10,Text
E5472,Finance,Analyst,0,Text
E5473,Finance,Analyst,4,Interactive
E5474,Operations,Analyst,3,Text
E5475,Finance,Executive,0,Interactive
E5476,Operations,Manager,9,Text
E5477,Operations,Executive,9,Text
E5478,Operations,Analyst,10,Interactive
E5479,Marketing,Executive,10,Text
E5480,HR,Manager,1,Interactive
E5481,Finance,Manager,9,Text
E5482,HR,Executive,3,Interactive
E5483,HR,Executive,7,Video
E5484,IT,Executive,10,Text
E5485,Marketing,Intern,5,Video
E5486,HR,Intern,4,Text
E5487,HR,Manager,10,Text
E5488,IT,Intern,3,Text
E5489,Finance,Manager,1,Video
E5490,Operations,Analyst,2,Video
E5491,Operations,Analyst,5,Video
E5492,Operations,Executive,10,Video
E5493,Operations,Executive,8,Video
E5494,Finance,Intern,6,Text
E5495,Operations,Executive,1,Video
E5496,HR,Analyst,10,Video
E5497,HR,Intern,1,Text
E5498,IT,Intern,6,Text
E5499,Finance,Intern,8,Video
E5500,Finance,Analyst,4,Video
E5501,Operations,Executive,6,Video
E5502,Marketing,Intern,0,Text
E5503,Marketing,Executive,9,Text
E5504,Operations,Executive,6,Video
E5505,IT,Intern,2,Interactive
E5506,HR,Executive,4,Video
E5507,Marketing,Executive,2,Video
E5508,Marketing,Manager,4,Interactive
E5509,HR,Analyst,2,Interactive
E5510,IT,Analyst,3,Video
E5511,Operations,Intern,7,Video
E5512,Marketing,Manager,0,Text
E5513,IT,Analyst,7,Text
E5514,Finance,Analyst,9,Text
E5515,HR,Intern,1,Text
E5516,Finance,Manager,7,Text
E5517,IT,Executive,5,Video
E5518,Marketing,Executive,6,Video
E5519,Operations,Executive,7,Text
E5520,Finance,Analyst,5,Video
E5521,Operations,Intern,7,Interactive
E5522,IT,Analyst,5,Interactive
E5523,Operations,Intern,9,Interactive
E5524,Operations,Analyst,5,Interactive
E5525,Finance,Manager,8,Interactive
E5526,IT,Analyst,0,Interactive
E5527,Marketing,Analyst,10,Video
E5528,Operations,Intern,3,Interactive
E5529,Operations,Manager,8,Video
E5530,Finance,Manager,6,Interactive
E5531,Finance,Executive,8,Text
E5532,Marketing,Intern,0,Video
E5533,HR,Manager,2,Video
E5534,Operations,Analyst,5,Video
E5535,Marketing,Intern,3,Interactive
E5536,IT,Analyst,9,Video
E5537,Finance,Intern,4,Interactive
E5538,HR,Manager,7,Text
E5539,IT,Analyst,1,Video
E5540,HR,Executive,7,Text
E5541,Finance,Executive,5,Interactive
E5542,Operations,Manager,10,Video
E5543,Operations,Executive,4,Interactive
E5544,HR,Analyst,3,Interactive
E5545,Marketing,Analyst,1,Text
E5546,Operations,Executive,4,Video
E5547,Marketing,Analyst,6,Interactive
E5548,HR,Executive,0,Interactive
E5549,HR,Executive,5,Video
E5550,Marketing,Analyst,2,Video
E5551,Finance,Analyst,5,Text
E5552,IT,Analyst,0,Text
E5553,IT,Manager,5,Text
E5554,IT,Analyst,5,Text
E5555,Marketing,Analyst,7,Video
E5556,Finance,Manager,2,Video
E5557,Marketing,Analyst,10,Interactive
E5558,Marketing,Manager,4,Text
E5559,Operations,Analyst,9,Text
E5560,HR,Manager,1,Text
E5561,Marketing,Analyst,7,Text
E5562,Marketing,Manager,4,Text
E5563,Operations,Executive,9,Interactive
E5564,Marketing,Manager,7,Text
E5565,Marketing,Intern,4,Video
E5566,Finance,Manager,7,Interactive
E5567,HR,Manager,7,Interactive
E5568,Operations,Analyst,9,Video
E5569,HR,Analyst,5,Interactive
E5570,Finance,Manager,7,Video
E5571,HR,Intern,3,Video
E5572,Operations,Executive,7,Interactive
E5573,Operations,Intern,8,Interactive
E5574,HR,Executive,9,Interactive
E5575,Marketing,Analyst,0,Interactive
E5576,Finance,Analyst,10,Text
E5577,Finance,Intern,1,Video
E5578,HR,Manager,10,Video
E5579,Operations,Executive,0,Video
E5580,IT,Executive,6,Video
E5581,Marketing,Executive,0,Interactive
E5582,IT,Analyst,6,Video
E5583,Marketing,Intern,0,Text
E5584,Operations,Intern,10,Text
E5585,HR,Manager,4,Text
E5586,Operations,Analyst,0,Text
E5587,IT,Analyst,9,Video
E5588,Operations,Intern,3,Interactive
E5589,IT,Executive,8,Text
E5590,Operations,Analyst,5,Text
E5591,IT,Executive,5,Interactive
E5592,Operations,Analyst,6,Text
E5593,Operations,Executive,8,Text
E5594,IT,Executive,2,Text
E5595,Finance,Analyst,2,Video
E5596,Marketing,Intern,7,Text
E5597,Finance,Manager,10,Video
E5598,IT,Executive,1,Interactive
E5599,Operations,Analyst,7,Text
E5600,Marketing,Executive,4,Video
E5601,Operations,Intern,9,Text
E5602,Marketing,Analyst,3,Text
E5603,Operations,Analyst,7,Video
E5604,HR,Executive,1,Interactive
E5605,HR,Manager,4,Text
E5606,Marketing,Analyst,3,Interactive
E5607,HR,Intern,8,Video
E5608,Finance,Analyst,9,Text
E5609,Finance,Intern,3,Text
E5610,Finance,Analyst,6,Video
E5611,IT,Executive,0,Video
E5612,HR,Analyst,7,Video
E5613,Marketing,Analyst,4,Text
E5614,Marketing,Intern,4,Video
E5615,HR,Intern,9,Video
E5616,HR,Executive,3,Text
E5617,Finance,Manager,9,Interactive
E5618,HR,Executive,8,Interactive
E5619,HR,Analyst,8,Interactive
E5620,HR,Executive,1,Interactive
E5621,Operations,Manager,7,Video
E5622,IT,Analyst,10,Interactive
E5623,Marketing,Analyst,0,Interactive
E5624,IT,Executive,3,Video
E5625,Marketing,Intern,9,Text
E5626,Finance,Analyst,4,Text
E5627,Finance,Intern,2,Text
E5628,IT,Intern,6,Interactive
E5629,Operations,Intern,4,Video
E5630,Operations,Executive,2,Interactive
E5631,Marketing,Manager,0,Text
E5632,Finance,Executive,9,Video
E5633,Operations,Intern,0,Text
E5634,Finance,Analyst,10,Video
E5635,Operations,Intern,10,Text
E5636,Operations,Analyst,2,Text
E5637,Finance,Manager,3,Video
E5638,Marketing,Intern,10,Video
E5639,Finance,Executive,5,Video
E5640,IT,Executive,2,Interactive
E5641,HR,Intern,8,Video
E5642,Marketing,Manager,10,Video
E5643,Operations,Manager,8,Interactive
E5644,HR,Intern,4,Text
E5645,Marketing,Analyst,10,Interactive
E5646,HR,Analyst,2,Video
E5647,Operations,Analyst,0,Text
E5648,IT,Manager,10,Interactive
E5649,Marketing,Intern,6,Interactive
E5650,Operations,Intern,4,Interactive
E5651,Marketing,Intern,7,Video
E5652,Operations,Executive,8,Text
E5653,Finance,Analyst,1,Text
E5654,Operations,Manager,8,Video
E5655,HR,Analyst,10,Video
E5656,HR,Executive,5,Text
E5657,Marketing,Executive,6,Interactive
E5658,Operations,Executive,7,Video
E5659,Marketing,Executive,6,Text
E5660,IT,Intern,3,Text
E5661,Marketing,Intern,10,Video
E5662,Marketing,Executive,7,Text
E5663,IT,Analyst,2,Video
E5664,Marketing,Executive,7,Interactive
E5665,Marketing,Intern,4,Text
E5666,IT,Intern,3,Interactive
E5667,Operations,Manager,9,Video
E5668,HR,Analyst,7,Video
E5669,Finance,Manager,5,Text
E5670,Operations,Intern,4,Text
E5671,HR,Intern,1,Text
E5672,HR,Intern,4,Text
E5673,HR,Manager,5,Video
E5674,IT,Executive,5,Text
E5675,Finance,Manager,1,Interactive
E5676,IT,Intern,9,Text
E5677,Finance,Intern,1,Interactive
E5678,HR,Executive,7,Text
E5679,Operations,Manager,1,Interactive
E5680,IT,Manager,7,Text
E5681,Marketing,Manager,5,Text
E5682,IT,Executive,10,Video
E5683,Finance,Intern,7,Text
E5684,Finance,Manager,1,Video
E5685,Marketing,Executive,7,Text
E5686,IT,Intern,8,Text
E5687,Finance,Analyst,8,Text
E5688,HR,Manager,0,Video
E5689,Finance,Analyst,0,Video
E5690,Marketing,Executive,3,Video
E5691,IT,Intern,1,Interactive
E5692,Marketing,Executive,6,Interactive
E5693,HR,Intern,7,Video
E5694,Finance,Analyst,4,Video
E5695,Finance,Analyst,5,Text
E5696,IT,Manager,5,Text
E5697,Operations,Manager,7,Video
E5698,Operations,Intern,8,Video
E5699,HR,Intern,6,Interactive
E5700,IT,Analyst,5,Video
E5701,Operations,Executive,10,Interactive
E5702,Operations,Intern,1,Interactive
E5703,Finance,Manager,8,Video
E5704,Marketing,Executive,7,Text
E5705,Finance,Executive,6,Interactive
E5706,Finance,Intern,9,Video
E5707,Operations,Analyst,7,Interactive
E5708,HR,Analyst,3,Interactive
E5709,IT,Executive,5,Video
E5710,IT,Analyst,4,Text
E5711,HR,Manager,8,Interactive
E5712,Marketing,Manager,0,Text
E5713,Marketing,Analyst,6,Video
E5714,IT,Manager,8,Video
E5715,Finance,Intern,10,Interactive
E5716,HR,Manager,4,Text
E5717,Operations,Executive,9,Interactive
E5718,Operations,Manager,1,Interactive
E5719,HR,Manager,5,Interactive
E5720,Finance,Intern,5,Video
E5721,IT,Executive,9,Text
E5722,IT,Analyst,0,Text
E5723,Finance,Intern,5,Text
E5724,IT,Analyst,6,Interactive
E5725,HR,Executive,1,Text
E5726,Operations,Executive,7,Video
E5727,IT,Intern,7,Video
E5728,Finance,Executive,6,Video
E5729,IT,Manager,5,Interactive
E5730,IT,Manager,7,Interactive
E5731,HR,Executive,2,Interactive
E5732,Finance,Manager,0,Text
E5733,Marketing,Analyst,9,Video
E5734,Finance,Intern,6,Text
E5735,Finance,Intern,7,Text
E5736,IT,Intern,4,Text
E5737,Operations,Executive,2,Video
E5738,HR,Manager,0,Video
E5739,HR,Manager,7,Video
E5740,IT,Manager,2,Text
E5741,Finance,Analyst,3,Interactive
E5742,IT,Executive,4,Interactive
E5743,HR,Manager,3,Text
E5744,Operations,Executive,6,Video
E5745,Finance,Manager,10,Video
E5746,Finance,Manager,1,Video
E5747,IT,Manager,0,Text
E5748,IT,Analyst,6,Text
E5749,Finance,Intern,6,Text
E5750,IT,Intern,9,Interactive
E5751,HR,Executive,4,Video
E5752,Marketing,Intern,7,Interactive
E5753,Operations,Manager,7,Text
E5754,Operations,Analyst,0,Interactive
E5755,Finance,Executive,4,Video
E5756,Finance,Analyst,6,Video
E5757,Marketing,Analyst,3,Text
E5758,IT,Executive,2,Interactive
E5759,IT,Executive,9,Text
E5760,Operations,Intern,1,Text
E5761,HR,Analyst,0,Video
E5762,IT,Intern,10,Text
E5763,Finance,Executive,5,Text
E5764,IT,Intern,0,Interactive
E5765,Marketing,Intern,3,Video
E5766,Finance,Executive,5,Interactive
E5767,Finance,Executive,0,Video
E5768,IT,Executive,4,Video
E5769,Marketing,Intern,1,Video
E5770,IT,Manager,7,Interactive
E5771,Marketing,Executive,10,Interactive
E5772,HR,Manager,1,Video
E5773,HR,Intern,9,Text
E5774,Finance,Manager,7,Interactive
E5775,Finance,Executive,8,Interactive
E5776,Marketing,Intern,7,Video
E5777,Marketing,Analyst,4,Video
E5778,HR,Manager,7,Video
E5779,IT,Executive,9,Text
E5780,HR,Intern,9,Video
E5781,Marketing,Executive,1,Interactive
E5782,Operations,Intern,7,Video
E5783,Marketing,Analyst,5,Interactive
E5784,Marketing,Analyst,5,Interactive
E5785,Marketing,Analyst,10,Interactive
E5786,Operations,Manager,1,Interactive
