survey_id,customer_id,score,comment,date
SV4777,C00362,3,Great service,2025-08-19
SV4778,C00107,2,Too expensive,2021-11-24
SV4779,C00349,3,Network issue,2023-09-19
SV4780,C00394,2,Network issue,2022-11-05
SV4781,C00456,3,Network issue,2021-09-20
SV4782,C00254,1,Network issue,2023-07-09
SV4783,C00499,3,Happy with Zain,2021-06-22
SV4784,C00275,2,Great service,2022-06-29
SV4785,C00246,3,Great service,2023-07-21
SV4786,C00188,3,Happy with Zain,2020-02-17
SV4787,C00168,5,Happy with Zain,2021-04-24
SV4788,C00314,2,Network issue,2022-06-09
SV4789,C00059,5,Too expensive,2020-04-14
SV4790,C00090,5,Network issue,2024-02-08
SV4791,C00062,2,Happy with Zain,2021-04-13
SV4792,C00102,4,Happy with Zain,2022-10-23
SV4793,C00152,5,Network issue,2023-10-17
SV4794,C00372,4,Too expensive,2024-08-30
SV4795,C00369,5,Happy with Zain,2024-04-15
SV4796,C00245,4,Happy with Zain,2022-05-02
SV4797,C00381,5,Great service,2022-03-23
SV4798,C00306,4,Great service,2024-10-02
SV4799,C00264,5,Happy with Zain,2025-03-09
SV4800,C00386,4,Great service,2022-10-22
SV4801,C00453,3,Great service,2021-08-24
SV4802,C00446,4,Happy with Zain,2024-03-30
SV4803,C00020,4,Great service,2022-10-25
SV4804,C00106,3,Great service,2023-03-10
SV4805,C00313,5,Great service,2023-12-14
SV4806,C00114,5,Network issue,2022-08-12
SV4807,C00372,4,Too expensive,2024-10-03
SV4808,C00395,5,Happy with Zain,2024-09-23
SV4809,C00339,4,Happy with Zain,2020-09-16
SV4810,C00023,2,Too expensive,2023-09-16
SV4811,C00076,2,Happy with Zain,2023-05-22
SV4812,C00483,2,Great service,2025-08-02
SV4813,C00041,3,Network issue,2023-08-27
SV4814,C00196,4,Happy with Zain,2024-08-06
SV4815,C00375,1,Too expensive,2025-04-21
SV4816,C00180,4,Great service,2020-05-19
SV4817,C00031,2,Great service,2021-02-12
SV4818,C00169,1,Great service,2020-02-24
SV4819,C00044,1,Happy with Zain,2021-04-30
SV4820,C00220,3,Network issue,2023-01-07
SV4821,C00168,3,Happy with Zain,2021-08-04
SV4822,C00405,4,Happy with Zain,2021-01-27
SV4823,C00131,4,Happy with Zain,2022-09-12
SV4824,C00218,1,Great service,2024-05-25
SV4825,C00026,4,Too expensive,2021-05-29
SV4826,C00037,1,Network issue,2021-03-11
SV4827,C00352,4,Great service,2025-07-11
SV4828,C00184,4,Too expensive,2022-03-06
SV4829,C00227,4,Too expensive,2021-01-16
SV4830,C00204,2,Network issue,2024-12-17
SV4831,C00190,3,Happy with Zain,2020-05-27
SV4832,C00100,2,Network issue,2022-09-16
SV4833,C00161,4,Happy with Zain,2020-11-28
SV4834,C00495,2,Network issue,2025-03-06
SV4835,C00286,1,Happy with Zain,2021-11-22
SV4836,C00159,3,Happy with Zain,2022-05-10
SV4837,C00303,4,Too expensive,2022-05-29
SV4838,C00230,3,Too expensive,2025-06-16
SV4839,C00328,1,Great service,2023-08-29
SV4840,C00449,2,Network issue,2025-03-11
SV4841,C00019,2,Too expensive,2022-09-27
SV4842,C00191,3,Great service,2020-10-03
SV4843,C00083,2,Network issue,2020-09-26
SV4844,C00409,1,Great service,2022-08-12
SV4845,C00350,5,Great service,2021-03-11
SV4846,C00163,3,Network issue,2024-11-27
SV4847,C00109,2,Happy with Zain,2020-03-28
SV4848,C00246,4,Too expensive,2023-08-06
SV4849,C00258,2,Happy with Zain,2021-01-01
SV4850,C00427,1,Great service,2021-01-16
SV4851,C00442,1,Network issue,2022-06-26
SV4852,C00432,2,Too expensive,2021-01-02
SV4853,C00152,2,Happy with Zain,2025-09-16
SV4854,C00253,1,Happy with Zain,2021-11-13
SV4855,C00277,5,Too expensive,2021-09-20
SV4856,C00055,5,Great service,2024-06-14
SV4857,C00099,4,Great service,2021-02-27
SV4858,C00344,4,Great service,2025-09-14
SV4859,C00263,1,Great service,2025-09-29
SV4860,C00106,4,Network issue,2023-10-08
SV4861,C00011,4,Network issue,2022-08-09
SV4862,C00090,2,Network issue,2023-10-18
SV4863,C00105,4,Great service,2020-02-04
SV4864,C00258,1,Great service,2020-10-14
SV4865,C00441,1,Happy with Zain,2021-06-22
SV4866,C00026,5,Happy with Zain,2020-07-27
SV4867,C00063,3,Too expensive,2024-06-30
SV4868,C00361,3,Network issue,2022-02-02
SV4869,C00111,1,Network issue,2023-10-20
SV4870,C00153,5,Too expensive,2021-02-04
SV4871,C00477,2,Happy with Zain,2025-04-25
SV4872,C00321,2,Great service,2025-06-29
SV4873,C00246,5,Happy with Zain,2020-03-12
SV4874,C00456,5,Network issue,2024-12-30
SV4875,C00285,4,Network issue,2020-05-30
SV4876,C00343,1,Great service,2024-10-07
SV4877,C00147,1,Network issue,2024-11-22
SV4878,C00229,1,Network issue,2022-06-13
SV4879,C00349,1,Great service,2023-02-11
SV4880,C00481,4,Happy with Zain,2022-05-08
SV4881,C00430,4,Great service,2021-04-04
SV4882,C00059,2,Happy with Zain,2020-08-18
SV4883,C00486,3,Too expensive,2021-06-20
SV4884,C00060,5,Happy with Zain,2023-04-29
SV4885,C00294,1,Network issue,2024-12-22
SV4886,C00416,5,Too expensive,2024-12-31
SV4887,C00067,2,Too expensive,2023-12-16
SV4888,C00454,4,Happy with Zain,2022-06-06
SV4889,C00043,5,Happy with Zain,2023-07-06
SV4890,C00036,1,Network issue,2023-05-10
SV4891,C00486,3,Too expensive,2024-12-20
SV4892,C00087,4,Happy with Zain,2022-03-06
SV4893,C00218,4,Network issue,2022-08-08
SV4894,C00167,3,Too expensive,2023-09-16
SV4895,C00306,3,Happy with Zain,2024-01-11
SV4896,C00052,5,Great service,2023-04-02
SV4897,C00348,1,Great service,2025-03-25
SV4898,C00443,2,Great service,2020-12-17
SV4899,C00169,5,Happy with Zain,2025-04-16
SV4900,C00220,4,Network issue,2023-06-12
SV4901,C00050,2,Great service,2021-08-02
SV4902,C00306,1,Great service,2022-12-20
SV4903,C00430,3,Happy with Zain,2023-10-01
SV4904,C00047,4,Too expensive,2025-02-13
SV4905,C00211,5,Great service,2025-09-15
SV4906,C00125,1,Too expensive,2022-12-01
SV4907,C00228,5,Too expensive,2022-08-15
SV4908,C00020,3,Happy with Zain,2024-09-16
SV4909,C00004,3,Network issue,2020-03-26
SV4910,C00222,3,Too expensive,2024-07-25
SV4911,C00010,2,Too expensive,2023-10-21
SV4912,C00260,1,Too expensive,2022-09-20
SV4913,C00466,1,Too expensive,2023-12-27
SV4914,C00079,5,Network issue,2024-02-22
SV4915,C00467,5,Network issue,2024-06-24
SV4916,C00472,5,Great service,2021-03-16
SV4917,C00135,3,Happy with Zain,2021-09-13
SV4918,C00306,5,Too expensive,2021-11-25
SV4919,C00391,4,Network issue,2025-05-02
SV4920,C00445,4,Too expensive,2025-09-27
SV4921,C00462,2,Too expensive,2020-04-06
SV4922,C00311,2,Happy with Zain,2022-06-21
SV4923,C00076,2,Too expensive,2020-01-06
SV4924,C00476,4,Great service,2023-03-11
SV4925,C00199,1,Great service,2022-05-31
SV4926,C00233,4,Network issue,2024-10-27
SV4927,C00208,3,Happy with Zain,2022-11-09
SV4928,C00454,1,Too expensive,2021-12-08
SV4929,C00131,1,Happy with Zain,2024-10-29
SV4930,C00362,4,Great service,2024-04-11
SV4931,C00235,5,Network issue,2021-07-15
SV4932,C00146,4,Too expensive,2024-07-31
SV4933,C00392,5,Happy with Zain,2020-04-05
SV4934,C00157,4,Too expensive,2022-09-19
SV4935,C00114,1,Happy with Zain,2023-05-03
SV4936,C00102,3,Too expensive,2023-03-22
SV4937,C00117,1,Happy with Zain,2021-10-16
SV4938,C00445,1,Network issue,2022-07-15
SV4939,C00180,3,Happy with Zain,2024-05-24
SV4940,C00083,2,Great service,2025-06-29
SV4941,C00049,2,Too expensive,2023-07-06
SV4942,C00009,4,Happy with Zain,2024-04-18
SV4943,C00129,4,Happy with Zain,2023-07-31
SV4944,C00488,3,Network issue,2023-07-05
SV4945,C00002,2,Too expensive,2024-02-09
SV4946,C00329,2,Happy with Zain,2023-01-11
SV4947,C00483,3,Happy with Zain,2022-10-23
SV4948,C00467,5,Great service,2020-03-21
SV4949,C00171,5,Happy with Zain,2023-07-11
SV4950,C00206,2,Network issue,2020-01-30
SV4951,C00051,5,Network issue,2023-12-09
SV4952,C00208,2,Happy with Zain,2025-08-21
SV4953,C00487,3,Great service,2025-05-03
SV4954,C00031,5,Great service,2025-09-25
SV4955,C00103,1,Happy with Zain,2024-10-10
SV4956,C00401,5,Great service,2020-10-13
SV4957,C00031,2,Great service,2023-05-09
SV4958,C00217,3,Happy with Zain,2021-07-04
SV4959,C00007,3,Great service,2024-12-18
SV4960,C00460,4,Network issue,2022-06-07
SV4961,C00450,1,Too expensive,2025-03-15
SV4962,C00357,1,Too expensive,2020-12-14
SV4963,C00071,4,Happy with Zain,2024-03-11
SV4964,C00375,5,Great service,2020-01-11
SV4965,C00420,2,Happy with Zain,2025-01-31
SV4966,C00357,1,Happy with Zain,2021-03-31
SV4967,C00075,4,Great service,2021-07-26
SV4968,C00475,2,Great service,2022-11-21
SV4969,C00045,3,Network issue,2023-12-18
SV4970,C00416,1,Too expensive,2020-06-19
SV4971,C00226,2,Happy with Zain,2023-01-28
SV4972,C00217,1,Too expensive,2021-11-30
SV4973,C00134,3,Network issue,2021-11-09
SV4974,C00186,5,Great service,2024-01-02
SV4975,C00356,1,Too expensive,2021-08-20
SV4976,C00403,3,Happy with Zain,2024-06-20
SV4977,C00148,5,Network issue,2022-12-01
SV4978,C00018,2,Happy with Zain,2024-03-12
SV4979,C00040,1,Great service,2025-02-04
SV4980,C00347,1,Great service,2021-10-24
SV4981,C00277,2,Great service,2020-08-07
SV4982,C00071,1,Happy with Zain,2025-02-25
SV4983,C00473,4,Network issue,2023-05-13
SV4984,C00461,5,Great service,2020-05-08
SV4985,C00298,1,Happy with Zain,2020-12-04
SV4986,C00232,3,Network issue,2023-11-08
SV4987,C00457,2,Great service,2023-04-23
SV4988,C00283,5,Great service,2020-03-24
SV4989,C00460,4,Too expensive,2024-02-18
SV4990,C00059,3,Happy with Zain,2020-07-13
SV4991,C00019,1,Happy with Zain,2023-10-18
SV4992,C00283,3,Network issue,2023-03-03
SV4993,C00034,1,Too expensive,2025-06-09
SV4994,C00236,2,Network issue,2023-02-16
SV4995,C00190,4,Network issue,2020-07-08
SV4996,C00214,5,Happy with Zain,2025-08-10
SV4997,C00168,2,Happy with Zain,2021-06-28
SV4998,C00152,2,Network issue,2020-09-07
SV4999,C00311,2,Network issue,2021-05-10
SV5000,C00338,2,Happy with Zain,2024-04-20
SV5001,C00073,4,Happy with Zain,2024-02-06
SV5002,C00060,5,Happy with Zain,2024-04-18
SV5003,C00327,2,Network issue,2024-12-29
SV5004,C00114,3,Too expensive,2025-08-12
SV5005,C00155,3,Happy with Zain,2024-10-11
SV5006,C00012,2,Great service,2024-10-25
SV5007,C00429,1,Network issue,2024-03-01
SV5008,C00355,2,Great service,2021-02-12
SV5009,C00172,4,Happy with Zain,2022-06-07
SV5010,C00264,2,Happy with Zain,2023-02-01
SV5011,C00116,3,Too expensive,2020-09-17
SV5012,C00246,2,Too expensive,2021-02-09
SV5013,C00370,4,Great service,2021-04-12
SV5014,C00166,3,Great service,2023-11-18
SV5015,C00200,5,Network issue,2025-05-27
SV5016,C00471,2,Great service,2024-11-02
SV5017,C00296,1,Too expensive,2020-06-25
SV5018,C00079,4,Too expensive,2024-12-13
SV5019,C00100,3,Happy with Zain,2021-11-12
SV5020,C00322,3,Happy with Zain,2024-05-28
SV5021,C00403,1,Great service,2022-08-18
SV5022,C00131,5,Too expensive,2023-11-05
SV5023,C00287,5,Happy with Zain,2025-08-06
SV5024,C00060,5,Too expensive,2023-09-08
SV5025,C00142,2,Network issue,2020-09-15
SV5026,C00155,3,Too expensive,2024-08-22
SV5027,C00362,2,Great service,2021-03-23
SV5028,C00115,2,Happy with Zain,2021-04-17
SV5029,C00096,2,Happy with Zain,2020-04-11
SV5030,C00027,3,Too expensive,2022-02-15
SV5031,C00493,1,Great service,2023-05-28
SV5032,C00367,2,Happy with Zain,2020-07-06
SV5033,C00298,2,Too expensive,2025-04-21
SV5034,C00205,3,Happy with Zain,2020-05-05
SV5035,C00020,1,Happy with Zain,2025-06-20
SV5036,C00225,1,Happy with Zain,2024-07-02
SV5037,C00498,4,Too expensive,2024-04-02
SV5038,C00190,4,Great service,2023-11-12
SV5039,C00195,4,Happy with Zain,2023-06-27
SV5040,C00020,2,Network issue,2021-01-01
SV5041,C00011,5,Too expensive,2020-04-17
SV5042,C00484,2,Network issue,2020-06-10
SV5043,C00398,5,Great service,2022-03-09
SV5044,C00347,1,Happy with Zain,2022-03-02
SV5045,C00229,3,Too expensive,2023-09-12
SV5046,C00197,3,Network issue,2021-11-25
SV5047,C00330,5,Too expensive,2020-01-15
SV5048,C00272,3,Too expensive,2024-06-12
SV5049,C00149,2,Happy with Zain,2022-11-05
SV5050,C00171,4,Great service,2025-03-12
SV5051,C00355,2,Great service,2024-07-09
SV5052,C00265,3,Happy with Zain,2020-02-15
SV5053,C00418,5,Happy with Zain,2020-02-27
SV5054,C00234,4,Too expensive,2021-01-10
SV5055,C00137,1,Great service,2021-05-17
SV5056,C00054,3,Network issue,2025-04-22
SV5057,C00217,1,Great service,2025-03-23
SV5058,C00103,3,Network issue,2022-10-31
SV5059,C00168,1,Great service,2023-05-06
SV5060,C00258,2,Happy with Zain,2022-06-09
SV5061,C00380,4,Great service,2020-03-12
SV5062,C00312,5,Great service,2021-11-29
SV5063,C00324,1,Great service,2024-08-30
SV5064,C00136,1,Happy with Zain,2023-04-18
SV5065,C00238,1,Happy with Zain,2020-10-01
SV5066,C00374,4,Happy with Zain,2022-02-09
SV5067,C00175,1,Happy with Zain,2024-11-02
SV5068,C00462,3,Great service,2020-10-02
SV5069,C00388,1,Happy with Zain,2020-05-01
SV5070,C00207,5,Happy with Zain,2023-11-27
SV5071,C00115,3,Great service,2024-07-02
SV5072,C00185,5,Great service,2022-02-13
SV5073,C00143,5,Happy with Zain,2025-01-06
SV5074,C00174,3,Great service,2023-12-31
SV5075,C00060,3,Great service,2023-09-23
SV5076,C00406,1,Too expensive,2023-07-30
SV5077,C00204,1,Happy with Zain,2022-05-13
SV5078,C00485,5,Network issue,2023-11-29
SV5079,C00227,4,Happy with Zain,2020-01-04
SV5080,C00469,3,Happy with Zain,2020-11-19
SV5081,C00086,3,Network issue,2023-10-17
SV5082,C00361,5,Network issue,2021-01-20
SV5083,C00322,2,Great service,2021-01-27
SV5084,C00385,5,Too expensive,2020-04-18
SV5085,C00002,2,Great service,2023-01-16
SV5086,C00349,4,Great service,2025-03-28
SV5087,C00376,2,Happy with Zain,2023-03-07
SV5088,C00186,1,Too expensive,2024-11-19
SV5089,C00148,3,Network issue,2023-09-30
SV5090,C00308,4,Great service,2024-09-03
SV5091,C00119,3,Great service,2025-06-06
SV5092,C00457,2,Network issue,2021-06-03
SV5093,C00264,5,Happy with Zain,2021-04-16
SV5094,C00094,4,Too expensive,2023-05-31
SV5095,C00021,1,Happy with Zain,2021-05-13
SV5096,C00293,3,Network issue,2021-02-07
SV5097,C00101,2,Happy with Zain,2022-09-09
SV5098,C00088,5,Network issue,2023-12-13
SV5099,C00259,4,Happy with Zain,2021-07-25
SV5100,C00492,4,Too expensive,2022-03-25
SV5101,C00371,3,Network issue,2023-12-05
SV5102,C00226,4,Network issue,2022-06-27
SV5103,C00298,1,Great service,2023-03-20
SV5104,C00325,3,Great service,2025-05-06
SV5105,C00422,1,Happy with Zain,2020-01-06
SV5106,C00160,3,Happy with Zain,2024-06-02
SV5107,C00315,1,Great service,2020-06-17
SV5108,C00199,5,Happy with Zain,2020-07-10
SV5109,C00398,3,Great service,2024-12-23
SV5110,C00162,1,Happy with Zain,2020-08-05
SV5111,C00009,5,Great service,2020-01-29
SV5112,C00280,5,Too expensive,2023-05-13
SV5113,C00456,3,Too expensive,2022-01-15
SV5114,C00200,1,Great service,2020-04-09
SV5115,C00120,4,Great service,2021-05-12
SV5116,C00203,5,Too expensive,2024-04-18
SV5117,C00160,5,Happy with Zain,2023-11-19
SV5118,C00187,3,Too expensive,2023-08-01
SV5119,C00154,3,Happy with Zain,2020-01-13
SV5120,C00411,5,Great service,2020-08-20
SV5121,C00337,3,Happy with Zain,2024-07-11
SV5122,C00409,2,Network issue,2022-02-20
SV5123,C00248,2,Great service,2025-06-01
SV5124,C00486,2,Happy with Zain,2022-01-04
SV5125,C00044,3,Network issue,2025-09-27
SV5126,C00205,2,Great service,2023-08-28
SV5127,C00022,2,Too expensive,2021-05-04
SV5128,C00460,4,Too expensive,2024-07-26
SV5129,C00272,1,Network issue,2022-09-20
SV5130,C00304,3,Great service,2020-11-24
SV5131,C00405,2,Great service,2022-09-08
SV5132,C00115,4,Great service,2022-04-18
SV5133,C00001,1,Network issue,2023-06-01
SV5134,C00492,5,Great service,2023-01-09
SV5135,C00078,1,Great service,2024-10-26
SV5136,C00284,3,Too expensive,2020-03-05
SV5137,C00348,5,Too expensive,2020-07-19
SV5138,C00284,2,Great service,2020-04-30
SV5139,C00014,2,Too expensive,2023-12-06
SV5140,C00447,3,Too expensive,2025-07-29
SV5141,C00136,3,Happy with Zain,2025-07-24
SV5142,C00051,2,Happy with Zain,2025-08-29
SV5143,C00274,5,Too expensive,2022-02-03
SV5144,C00426,2,Too expensive,2024-11-19
SV5145,C00190,5,Network issue,2023-10-16
SV5146,C00209,1,Happy with Zain,2023-07-18
SV5147,C00279,1,Network issue,2021-02-28
SV5148,C00084,2,Network issue,2024-12-02
SV5149,C00276,2,Happy with Zain,2022-10-18
SV5150,C00026,4,Too expensive,2021-11-20
SV5151,C00343,1,Happy with Zain,2024-09-13
SV5152,C00297,5,Great service,2022-09-22
SV5153,C00037,4,Great service,2022-01-05
SV5154,C00355,4,Too expensive,2025-06-21
SV5155,C00164,1,Happy with Zain,2022-05-12
SV5156,C00119,1,Happy with Zain,2024-04-30
SV5157,C00014,3,Network issue,2020-05-16
SV5158,C00289,3,Great service,2023-04-06
SV5159,C00063,3,Great service,2024-06-06
SV5160,C00478,4,Too expensive,2023-09-15
SV5161,C00111,3,Network issue,2021-08-28
SV5162,C00461,5,Great service,2021-05-08
SV5163,C00445,5,Great service,2022-12-22
SV5164,C00388,5,Happy with Zain,2021-09-02
SV5165,C00465,3,Network issue,2025-09-20
SV5166,C00180,1,Happy with Zain,2020-02-02
SV5167,C00039,4,Network issue,2022-11-23
SV5168,C00134,2,Great service,2024-02-05
SV5169,C00311,4,Too expensive,2020-08-29
SV5170,C00254,4,Network issue,2024-12-22
SV5171,C00476,1,Too expensive,2023-05-18
SV5172,C00144,2,Network issue,2024-01-31
SV5173,C00124,5,Too expensive,2021-10-02
SV5174,C00181,3,Too expensive,2025-02-10
SV5175,C00291,5,Too expensive,2024-01-06
SV5176,C00256,3,Network issue,2024-05-17
SV5177,C00291,3,Happy with Zain,2023-01-20
SV5178,C00078,5,Happy with Zain,2023-01-06
SV5179,C00267,5,Great service,2024-09-16
SV5180,C00185,1,Network issue,2022-10-04
SV5181,C00138,2,Network issue,2020-10-11
SV5182,C00349,2,Great service,2022-01-06
SV5183,C00004,4,Great service,2024-04-10
SV5184,C00182,4,Happy with Zain,2023-10-10
SV5185,C00195,2,Great service,2020-04-16
SV5186,C00167,3,Network issue,2024-07-27
SV5187,C00099,4,Happy with Zain,2024-12-31
SV5188,C00316,1,Too expensive,2024-10-16
SV5189,C00051,1,Network issue,2022-12-06
SV5190,C00268,3,Network issue,2022-09-22
SV5191,C00001,2,Too expensive,2022-09-07
SV5192,C00210,2,Network issue,2021-03-05
SV5193,C00333,2,Too expensive,2021-07-15
SV5194,C00073,4,Too expensive,2022-09-17
SV5195,C00435,1,Too expensive,2021-05-22
SV5196,C00321,4,Too expensive,2022-06-21
SV5197,C00032,4,Too expensive,2023-05-07
SV5198,C00228,3,Too expensive,2024-12-17
SV5199,C00223,3,Great service,2024-01-16
SV5200,C00329,3,Great service,2021-07-19
SV5201,C00125,2,Happy with Zain,2023-10-23
SV5202,C00139,1,Great service,2023-05-22
SV5203,C00294,4,Happy with Zain,2024-02-16
SV5204,C00049,3,Network issue,2023-10-19
SV5205,C00021,5,Too expensive,2025-01-09
SV5206,C00327,4,Great service,2023-09-10
SV5207,C00382,3,Network issue,2024-08-23
SV5208,C00046,5,Happy with Zain,2022-05-22
SV5209,C00165,3,Happy with Zain,2020-03-02
SV5210,C00073,5,Too expensive,2023-01-12
SV5211,C00336,4,Network issue,2021-06-03
SV5212,C00216,4,Network issue,2022-07-27
SV5213,C00035,3,Too expensive,2022-09-03
SV5214,C00027,5,Happy with Zain,2025-06-07
SV5215,C00283,5,Network issue,2022-06-13
SV5216,C00030,4,Happy with Zain,2025-02-06
SV5217,C00333,4,Happy with Zain,2020-10-16
SV5218,C00458,4,Happy with Zain,2022-04-16
SV5219,C00025,5,Too expensive,2025-07-13
SV5220,C00281,4,Too expensive,2020-09-11
SV5221,C00134,1,Happy with Zain,2024-03-18
SV5222,C00265,4,Too expensive,2020-04-07
SV5223,C00343,1,Great service,2022-04-18
SV5224,C00236,3,Happy with Zain,2023-05-02
SV5225,C00193,4,Happy with Zain,2021-08-11
SV5226,C00243,4,Too expensive,2025-03-03
SV5227,C00491,2,Happy with Zain,2025-06-23
SV5228,C00162,3,Too expensive,2024-08-12
SV5229,C00132,2,Great service,2024-03-15
SV5230,C00348,4,Great service,2023-04-24
SV5231,C00227,5,Happy with Zain,2025-01-05
SV5232,C00349,5,Happy with Zain,2024-12-07
SV5233,C00093,3,Happy with Zain,2020-08-01
SV5234,C00096,1,Network issue,2020-05-17
SV5235,C00365,2,Too expensive,2024-02-12
SV5236,C00235,3,Too expensive,2020-08-22
SV5237,C00363,3,Network issue,2024-06-24
SV5238,C00123,5,Network issue,2025-06-20
SV5239,C00279,1,Too expensive,2021-12-02
SV5240,C00300,4,Great service,2022-07-13
SV5241,C00327,5,Great service,2021-08-29
SV5242,C00460,3,Great service,2022-02-23
SV5243,C00194,3,Network issue,2025-05-07
SV5244,C00284,1,Happy with Zain,2024-04-03
SV5245,C00046,4,Too expensive,2024-02-25
SV5246,C00067,1,Too expensive,2020-07-05
SV5247,C00423,1,Network issue,2025-09-29
SV5248,C00391,4,Too expensive,2020-06-28
SV5249,C00153,4,Network issue,2022-02-14
SV5250,C00270,4,Great service,2023-10-30
SV5251,C00032,5,Great service,2021-12-30
SV5252,C00245,2,Too expensive,2022-07-16
SV5253,C00297,3,Too expensive,2023-03-23
SV5254,C00176,4,Too expensive,2023-07-19
SV5255,C00415,4,Too expensive,2021-01-17
SV5256,C00100,2,Happy with Zain,2025-05-01
SV5257,C00323,3,Great service,2020-12-07
SV5258,C00489,3,Great service,2025-02-20
SV5259,C00466,2,Great service,2022-06-13
SV5260,C00401,3,Too expensive,2024-10-13
SV5261,C00213,2,Too expensive,2020-03-12
SV5262,C00499,3,Happy with Zain,2021-12-20
SV5263,C00490,5,Happy with Zain,2024-03-27
SV5264,C00188,2,Happy with Zain,2022-06-08
SV5265,C00261,5,Too expensive,2021-06-12
SV5266,C00326,3,Too expensive,2023-01-11
SV5267,C00149,2,Network issue,2024-11-30
SV5268,C00393,1,Too expensive,2021-01-18
SV5269,C00432,3,Great service,2022-02-17
SV5270,C00006,1,Too expensive,2020-10-23
SV5271,C00335,3,Too expensive,2021-01-02
