usage_id,customer_id,date,data_used_gb,app_category
U4823,C065,2025-01-21,0.9,Work
U4824,C075,2025-02-17,5.76,Education
U4825,C075,2025-01-09,6.24,Gaming
U4826,C045,2025-05-08,6.33,Education
U4827,C059,2024-10-10,7.08,Streaming
U4828,C093,2025-06-05,3.37,Social Media
U4829,C040,2025-02-13,0.85,Social Media
U4830,C018,2024-09-19,7.94,Work
U4831,C072,2024-10-17,5.63,Gaming
U4832,C074,2025-03-10,3.67,Work
U4833,C057,2024-12-28,1.47,Streaming
U4834,C062,2025-04-06,5.33,Social Media
U4835,C037,2025-06-03,0.75,Social Media
U4836,C012,2024-11-17,3.51,Education
U4837,C036,2024-12-24,0.62,Streaming
U4838,C042,2024-11-26,7.83,Social Media
U4839,C081,2025-08-31,5.1,Education
U4840,C094,2025-04-23,4.27,Education
U4841,C057,2025-05-04,5.24,Work
U4842,C066,2025-02-18,8.56,Gaming
U4843,C029,2025-03-20,6.32,Gaming
U4844,C044,2024-09-18,8.6,Social Media
U4845,C084,2025-09-04,3.21,Education
U4846,C098,2025-08-17,2.42,Education
U4847,C026,2025-01-08,0.19,Streaming
U4848,C054,2025-08-10,4.61,Social Media
U4849,C058,2025-05-06,5.45,Streaming
U4850,C056,2025-06-25,9.75,Streaming
U4851,C079,2025-02-08,8.12,Social Media
U4852,C025,2025-05-28,4.09,Education
U4853,C084,2025-06-28,9.93,Streaming
U4854,C039,2024-12-04,4.12,Education
U4855,C014,2025-01-15,4.14,Work
U4856,C029,2024-09-28,6.8,Education
U4857,C026,2025-07-10,6.86,Streaming
U4858,C083,2025-06-13,0.26,Education
U4859,C052,2024-12-17,9.17,Work
U4860,C009,2024-11-16,9.22,Gaming
U4861,C017,2025-04-05,4.49,Streaming
U4862,C017,2024-10-08,6.7,Social Media
U4863,C079,2025-07-13,8.93,Social Media
U4864,C011,2025-03-27,6.92,Streaming
U4865,C056,2024-11-12,2.07,Education
U4866,C090,2025-01-11,2.18,Gaming
U4867,C042,2025-02-22,7.89,Work
U4868,C007,2024-12-31,8.65,Work
U4869,C020,2024-09-24,7.49,Streaming
U4870,C088,2024-10-29,9.29,Work
U4871,C090,2024-10-02,9.62,Streaming
U4872,C028,2025-07-24,9.63,Education
U4873,C002,2025-07-23,6.77,Streaming
U4874,C077,2025-03-28,7.77,Gaming
U4875,C087,2025-07-27,1.0,Work
U4876,C024,2025-09-12,9.8,Streaming
U4877,C077,2025-02-15,2.37,Streaming
U4878,C015,2024-11-14,8.07,Education
U4879,C045,2025-01-27,5.28,Gaming
U4880,C084,2025-07-13,4.01,Education
U4881,C098,2025-03-19,0.25,Streaming
U4882,C082,2025-06-27,2.14,Gaming
U4883,C066,2025-04-30,1.62,Gaming
U4884,C043,2025-06-17,8.05,Streaming
U4885,C036,2024-12-12,8.79,Social Media
U4886,C044,2025-05-06,9.91,Streaming
U4887,C090,2025-04-09,3.65,Streaming
U4888,C093,2025-06-16,6.64,Education
U4889,C042,2025-02-08,1.38,Social Media
U4890,C060,2025-04-04,6.26,Social Media
U4891,C042,2024-09-30,1.74,Work
U4892,C007,2025-01-31,6.87,Education
U4893,C066,2025-01-08,1.78,Streaming
U4894,C068,2025-01-18,0.22,Work
U4895,C025,2024-09-18,3.73,Gaming
U4896,C093,2025-07-16,4.21,Work
U4897,C062,2024-09-19,8.3,Gaming
U4898,C060,2024-10-11,4.12,Social Media
U4899,C097,2025-06-18,1.21,Education
U4900,C053,2025-02-19,6.73,Work
U4901,C072,2025-04-11,1.85,Work
U4902,C043,2025-04-19,0.82,Social Media
U4903,C084,2024-10-12,3.63,Education
U4904,C077,2025-07-04,7.65,Gaming
U4905,C008,2025-05-07,5.83,Streaming
U4906,C079,2024-09-12,4.71,Social Media
U4907,C014,2024-12-28,9.17,Gaming
U4908,C058,2025-08-14,8.93,Work
U4909,C053,2025-07-23,6.43,Education
U4910,C038,2024-11-04,3.49,Gaming
U4911,C086,2025-07-26,6.44,Work
U4912,C060,2025-05-29,9.74,Streaming
U4913,C091,2025-02-27,1.95,Gaming
U4914,C035,2025-03-22,3.19,Streaming
U4915,C070,2025-06-16,4.78,Gaming
U4916,C063,2024-09-29,3.44,Social Media
U4917,C050,2024-11-30,8.48,Streaming
U4918,C046,2025-01-09,3.12,Social Media
U4919,C019,2024-11-04,5.85,Education
U4920,C027,2025-08-23,1.4,Education
U4921,C073,2025-06-12,5.98,Social Media
U4922,C040,2024-11-29,5.92,Streaming
U4923,C078,2025-01-01,1.5,Work
U4924,C013,2024-12-23,5.97,Social Media
U4925,C093,2025-04-30,2.93,Work
U4926,C054,2024-12-15,5.26,Gaming
U4927,C014,2025-03-17,3.4,Work
U4928,C006,2025-04-18,9.22,Social Media
U4929,C054,2025-06-12,6.21,Work
U4930,C089,2025-06-02,1.66,Education
U4931,C044,2024-12-06,3.53,Education
U4932,C097,2025-03-27,3.15,Social Media
U4933,C002,2025-05-16,1.21,Work
U4934,C064,2024-11-06,1.76,Streaming
U4935,C017,2024-12-02,1.01,Work
U4936,C056,2025-02-19,3.48,Education
U4937,C060,2025-02-13,5.18,Gaming
U4938,C081,2025-03-05,4.1,Education
U4939,C011,2025-07-17,6.5,Gaming
U4940,C079,2025-08-08,9.22,Work
U4941,C072,2025-02-23,2.92,Streaming
U4942,C059,2024-12-01,0.31,Gaming
U4943,C050,2024-10-27,1.79,Gaming
U4944,C039,2025-02-22,4.71,Work
U4945,C098,2024-12-23,8.98,Gaming
U4946,C073,2025-01-20,6.93,Education
U4947,C030,2025-02-27,3.29,Streaming
U4948,C041,2025-02-15,4.71,Education
U4949,C002,2025-05-17,4.09,Streaming
U4950,C043,2025-08-03,8.2,Gaming
U4951,C067,2025-02-01,1.54,Social Media
U4952,C098,2025-08-23,2.64,Social Media
U4953,C065,2025-02-21,7.47,Work
U4954,C073,2025-01-04,2.32,Social Media
U4955,C063,2024-09-27,2.81,Streaming
U4956,C060,2025-04-24,5.77,Education
U4957,C089,2025-08-10,1.77,Social Media
U4958,C079,2025-08-12,5.57,Work
U4959,C091,2025-04-21,1.91,Work
U4960,C072,2025-07-06,4.24,Streaming
U4961,C076,2024-12-17,1.01,Gaming
U4962,C070,2025-03-12,9.79,Social Media
U4963,C038,2025-06-22,5.0,Gaming
U4964,C041,2025-01-27,8.17,Streaming
U4965,C062,2024-12-20,2.64,Streaming
U4966,C058,2024-12-25,3.59,Streaming
U4967,C014,2024-12-08,7.87,Social Media
U4968,C013,2024-12-25,7.93,Social Media
U4969,C096,2025-03-14,1.21,Social Media
U4970,C061,2025-01-12,7.93,Work
U4971,C029,2025-04-15,0.89,Streaming
U4972,C010,2025-07-19,1.25,Gaming
U4973,C098,2025-02-22,8.01,Work
U4974,C059,2025-02-27,9.84,Social Media
U4975,C010,2024-12-13,7.2,Streaming
U4976,C029,2025-07-11,9.88,Streaming
U4977,C008,2024-09-22,2.67,Education
U4978,C057,2025-06-14,0.19,Education
U4979,C050,2024-12-08,8.87,Work
U4980,C032,2025-02-01,2.41,Work
U4981,C053,2025-02-12,1.51,Gaming
U4982,C019,2025-03-04,3.73,Streaming
U4983,C017,2024-09-21,9.46,Education
U4984,C051,2025-07-28,3.4,Gaming
U4985,C031,2024-09-20,8.6,Education
U4986,C063,2025-07-26,1.5,Social Media
U4987,C054,2025-02-13,6.57,Gaming
U4988,C074,2025-01-19,7.51,Social Media
U4989,C050,2025-01-02,5.64,Work
U4990,C015,2025-02-21,6.9,Streaming
U4991,C069,2024-11-24,3.58,Gaming
U4992,C088,2024-10-14,7.3,Streaming
U4993,C073,2025-01-06,2.97,Work
U4994,C020,2025-03-03,7.54,Education
U4995,C078,2024-11-27,6.9,Education
U4996,C018,2025-06-23,7.8,Social Media
U4997,C035,2024-10-03,1.59,Social Media
U4998,C040,2025-04-15,6.1,Gaming
U4999,C053,2025-06-27,2.16,Gaming
U5000,C074,2025-05-05,4.6,Streaming
U5001,C043,2024-09-29,2.5,Gaming
U5002,C073,2025-07-20,9.89,Streaming
U5003,C048,2025-06-09,1.95,Gaming
U5004,C056,2025-06-30,0.23,Education
U5005,C038,2025-01-26,4.94,Social Media
U5006,C063,2025-01-20,6.53,Social Media
U5007,C060,2025-03-16,9.26,Streaming
U5008,C027,2024-12-09,4.39,Work
U5009,C013,2024-12-27,5.57,Social Media
U5010,C048,2024-12-17,0.76,Education
U5011,C038,2024-12-10,4.84,Education
U5012,C034,2025-09-06,8.88,Streaming
U5013,C073,2025-07-01,9.14,Education
U5014,C047,2025-05-09,3.39,Streaming
U5015,C003,2025-02-13,0.32,Education
U5016,C071,2024-12-11,2.18,Streaming
U5017,C057,2025-08-27,8.98,Social Media
U5018,C005,2025-08-12,3.45,Education
U5019,C039,2025-07-25,3.74,Gaming
U5020,C098,2024-10-29,0.86,Social Media
U5021,C074,2025-02-09,0.78,Work
U5022,C091,2025-09-07,8.1,Education
U5023,C098,2025-05-01,2.85,Streaming
U5024,C068,2025-08-13,1.83,Streaming
U5025,C091,2025-05-15,5.59,Social Media
U5026,C045,2024-09-16,6.11,Gaming
U5027,C046,2025-08-28,2.64,Social Media
U5028,C063,2024-12-16,3.5,Gaming
U5029,C085,2024-09-22,4.45,Social Media
U5030,C075,2025-09-12,7.65,Education
U5031,C071,2025-06-08,1.14,Social Media
U5032,C075,2024-10-07,0.36,Education
U5033,C002,2025-06-08,7.67,Gaming
U5034,C026,2025-07-07,2.56,Social Media
U5035,C049,2025-04-14,9.19,Education
U5036,C058,2025-06-14,5.47,Streaming
U5037,C072,2025-01-22,6.95,Social Media
U5038,C059,2025-02-13,2.95,Work
U5039,C080,2024-10-10,8.49,Streaming
U5040,C091,2025-05-22,2.3,Work
U5041,C056,2025-04-18,0.97,Work
U5042,C076,2025-04-07,6.99,Social Media
U5043,C053,2025-06-08,7.09,Work
U5044,C056,2025-07-14,3.83,Social Media
U5045,C046,2025-09-10,9.87,Work
U5046,C014,2024-10-13,9.69,Education
U5047,C059,2024-10-19,1.29,Streaming
U5048,C006,2025-08-02,1.3,Education
U5049,C066,2025-03-14,9.56,Work
U5050,C044,2025-06-13,5.53,Gaming
U5051,C039,2025-02-22,3.21,Work
U5052,C011,2025-08-18,8.89,Education
U5053,C007,2025-02-06,1.66,Work
U5054,C077,2024-10-09,2.54,Work
U5055,C061,2025-06-06,9.61,Gaming
U5056,C067,2025-03-03,6.95,Gaming
U5057,C015,2025-02-14,5.48,Gaming
U5058,C012,2024-10-16,1.96,Work
U5059,C029,2025-05-05,4.27,Streaming
U5060,C010,2025-05-07,2.22,Education
U5061,C051,2025-03-18,9.99,Streaming
U5062,C013,2025-05-14,1.06,Work
U5063,C026,2024-12-23,8.17,Gaming
U5064,C045,2025-02-27,7.98,Streaming
U5065,C049,2025-04-13,5.75,Gaming
U5066,C062,2025-02-05,7.09,Education
U5067,C087,2025-05-08,9.28,Gaming
U5068,C007,2025-06-25,7.06,Streaming
U5069,C032,2025-01-30,4.24,Work
U5070,C006,2025-08-02,1.77,Social Media
U5071,C090,2025-05-29,2.1,Work
U5072,C051,2024-09-17,0.78,Streaming
U5073,C042,2025-01-26,1.91,Streaming
U5074,C011,2024-10-30,6.05,Work
U5075,C090,2025-02-06,1.81,Education
U5076,C060,2025-09-04,0.11,Social Media
U5077,C032,2025-04-14,7.69,Streaming
U5078,C066,2024-09-18,5.72,Education
U5079,C003,2025-05-04,2.46,Streaming
U5080,C052,2024-10-06,0.76,Social Media
U5081,C070,2025-06-01,0.59,Education
U5082,C090,2025-05-26,4.3,Streaming
U5083,C053,2025-05-23,8.92,Education
U5084,C011,2024-09-13,7.05,Gaming
U5085,C089,2024-11-17,7.06,Education
U5086,C095,2025-05-27,5.58,Social Media
U5087,C067,2025-03-12,9.41,Work
U5088,C098,2025-08-10,3.95,Work
U5089,C039,2025-07-22,5.75,Gaming
U5090,C015,2025-01-05,2.23,Education
U5091,C072,2025-07-15,3.49,Education
U5092,C069,2025-05-19,8.53,Work
U5093,C082,2025-04-28,2.29,Streaming
U5094,C059,2025-02-13,4.51,Education
U5095,C029,2025-08-12,8.82,Work
U5096,C069,2024-10-06,5.56,Work
U5097,C023,2024-10-02,1.3,Education
U5098,C094,2024-10-06,9.04,Gaming
U5099,C050,2025-07-29,1.26,Social Media
U5100,C003,2025-03-25,3.95,Gaming
U5101,C002,2025-01-27,6.51,Education
U5102,C023,2025-01-02,3.56,Work
U5103,C022,2025-01-02,6.81,Education
U5104,C055,2025-07-26,4.67,Work
U5105,C037,2024-11-29,3.38,Gaming
U5106,C087,2025-04-16,5.1,Education
U5107,C073,2024-10-15,4.18,Social Media
U5108,C032,2025-02-25,7.86,Streaming
U5109,C045,2025-06-10,4.4,Gaming
U5110,C071,2025-01-14,2.26,Education
U5111,C094,2024-12-16,3.79,Streaming
U5112,C025,2024-12-30,4.31,Education
U5113,C058,2024-12-31,9.31,Social Media
U5114,C058,2024-10-28,8.41,Gaming
U5115,C001,2024-11-19,8.9,Streaming
U5116,C044,2025-04-21,4.97,Social Media
U5117,C064,2024-12-24,9.53,Streaming
U5118,C053,2024-09-18,9.05,Education
U5119,C013,2025-08-06,3.98,Gaming
U5120,C049,2025-07-28,1.89,Social Media
U5121,C044,2024-11-11,6.33,Social Media
U5122,C046,2025-06-03,6.11,Education
U5123,C086,2025-06-25,9.4,Social Media
U5124,C083,2025-03-06,8.22,Work
U5125,C047,2024-12-03,7.78,Streaming
U5126,C095,2025-01-20,8.45,Streaming
U5127,C081,2024-10-12,6.61,Streaming
U5128,C097,2025-08-13,0.86,Social Media
U5129,C019,2025-05-19,3.89,Gaming
U5130,C026,2025-06-15,9.56,Social Media
U5131,C062,2025-02-07,6.06,Gaming
U5132,C088,2025-01-03,5.38,Streaming
U5133,C092,2025-07-26,7.63,Streaming
U5134,C024,2025-03-12,1.69,Education
U5135,C073,2024-12-31,0.76,Social Media
U5136,C086,2024-11-25,7.79,Gaming
U5137,C007,2025-09-01,9.22,Streaming
U5138,C047,2025-08-14,1.56,Work
U5139,C035,2024-10-09,8.24,Gaming
U5140,C056,2025-05-16,2.79,Education
U5141,C084,2024-09-15,1.34,Work
U5142,C094,2025-01-20,5.32,Gaming
U5143,C017,2025-01-26,8.48,Gaming
U5144,C051,2024-12-18,9.52,Work
U5145,C091,2025-08-23,5.86,Education
U5146,C060,2025-02-12,7.53,Streaming
U5147,C069,2025-01-06,5.57,Gaming
U5148,C022,2025-07-07,5.56,Gaming
U5149,C001,2025-01-17,6.19,Work
U5150,C045,2025-08-26,4.01,Work
U5151,C041,2025-08-20,1.22,Education
U5152,C003,2025-06-22,9.91,Gaming
U5153,C057,2025-01-23,9.72,Streaming
U5154,C022,2024-11-12,9.07,Education
U5155,C069,2024-10-25,8.3,Work
U5156,C055,2025-04-01,9.65,Streaming
U5157,C076,2025-01-09,8.78,Education
U5158,C008,2025-07-29,3.99,Streaming
U5159,C009,2025-07-04,2.23,Gaming
U5160,C043,2024-10-03,0.84,Work
U5161,C001,2025-04-11,5.74,Social Media
U5162,C047,2025-01-01,5.81,Streaming
U5163,C009,2025-08-02,9.55,Gaming
U5164,C078,2025-06-29,6.42,Work
U5165,C070,2024-10-09,0.69,Gaming
U5166,C004,2024-11-13,4.75,Social Media
U5167,C084,2025-09-12,0.4,Education
U5168,C091,2025-09-05,2.65,Social Media
U5169,C042,2025-01-10,4.99,Streaming
U5170,C013,2025-07-04,9.84,Work
U5171,C079,2025-07-16,2.02,Education
U5172,C013,2025-09-03,6.75,Streaming
U5173,C016,2024-10-22,0.34,Gaming
U5174,C012,2025-02-27,5.27,Education
U5175,C021,2025-06-16,7.89,Streaming
U5176,C061,2024-11-16,6.06,Education
U5177,C047,2025-03-27,5.64,Work
U5178,C059,2025-08-22,5.22,Streaming
U5179,C099,2024-10-17,9.26,Streaming
U5180,C011,2024-12-01,6.36,Education
U5181,C065,2025-03-25,8.42,Gaming
U5182,C006,2025-08-27,9.22,Gaming
U5183,C029,2024-10-15,1.76,Education
U5184,C011,2025-08-04,3.2,Education
U5185,C029,2025-06-19,6.38,Streaming
U5186,C035,2025-06-07,0.58,Streaming
U5187,C093,2025-09-10,2.41,Gaming
U5188,C060,2025-08-29,2.89,Work
U5189,C043,2024-10-05,2.16,Work
U5190,C048,2024-12-15,1.68,Social Media
U5191,C092,2025-01-30,3.49,Streaming
U5192,C074,2024-12-15,0.47,Social Media
U5193,C035,2025-05-27,6.68,Education
U5194,C002,2025-09-06,2.9,Social Media
U5195,C074,2024-11-14,1.68,Education
U5196,C070,2025-08-12,8.78,Streaming
U5197,C007,2024-10-19,3.24,Education
U5198,C057,2025-04-22,3.66,Education
U5199,C046,2025-01-25,7.67,Social Media
U5200,C017,2025-02-28,0.85,Streaming
U5201,C065,2025-07-16,4.08,Education
U5202,C070,2025-09-04,8.28,Social Media
U5203,C022,2025-07-18,3.68,Streaming
U5204,C006,2025-07-16,0.29,Social Media
U5205,C044,2025-06-08,0.32,Education
U5206,C005,2024-10-19,0.96,Gaming
U5207,C051,2024-10-05,0.93,Gaming
U5208,C085,2025-01-05,7.0,Streaming
U5209,C011,2025-03-03,6.62,Gaming
U5210,C065,2024-11-21,6.72,Social Media
U5211,C026,2024-10-15,1.39,Streaming
U5212,C016,2024-10-13,8.76,Gaming
U5213,C017,2025-06-03,4.91,Education
U5214,C011,2024-10-14,0.45,Gaming
U5215,C055,2024-12-12,5.44,Gaming
U5216,C086,2025-01-11,1.53,Social Media
U5217,C050,2025-05-04,5.46,Social Media
U5218,C003,2025-01-22,8.63,Gaming
U5219,C051,2025-07-19,3.51,Gaming
U5220,C081,2025-08-26,7.15,Streaming
U5221,C023,2025-01-07,3.17,Gaming
U5222,C033,2024-09-26,9.22,Gaming
U5223,C012,2024-10-03,7.09,Education
U5224,C011,2025-01-02,2.16,Gaming
U5225,C038,2024-09-15,3.76,Gaming
U5226,C024,2025-02-20,1.95,Streaming
U5227,C052,2024-10-14,1.22,Streaming
U5228,C019,2025-05-30,5.31,Education
U5229,C073,2025-08-05,8.84,Streaming
U5230,C046,2025-04-25,5.71,Education
U5231,C048,2025-08-03,1.21,Social Media
U5232,C059,2025-02-08,4.74,Social Media
U5233,C036,2025-04-24,4.39,Streaming
U5234,C051,2024-12-31,9.48,Work
U5235,C078,2025-06-20,1.98,Streaming
U5236,C092,2025-01-07,7.37,Education
U5237,C095,2025-02-07,4.82,Work
U5238,C084,2025-07-16,2.56,Education
U5239,C047,2025-02-17,6.88,Education
U5240,C036,2025-06-13,7.11,Education
U5241,C029,2025-01-01,8.71,Work
U5242,C037,2025-09-08,4.38,Education
U5243,C052,2025-01-01,0.48,Work
U5244,C040,2025-06-25,9.81,Education
U5245,C049,2025-06-10,8.28,Work
U5246,C024,2024-11-18,1.62,Gaming
U5247,C054,2025-04-16,1.35,Work
U5248,C077,2024-11-02,1.22,Social Media
U5249,C091,2025-08-21,7.27,Streaming
U5250,C004,2025-07-22,6.07,Social Media
U5251,C064,2025-04-18,7.52,Work
U5252,C081,2025-01-14,5.54,Education
U5253,C092,2024-10-02,9.04,Work
U5254,C091,2025-01-02,0.14,Education
U5255,C027,2024-10-12,6.12,Work
U5256,C016,2025-04-26,5.0,Work
U5257,C014,2025-06-07,0.46,Gaming
U5258,C076,2024-10-19,3.64,Gaming
U5259,C011,2025-02-12,4.34,Streaming
U5260,C026,2024-10-20,6.61,Social Media
U5261,C018,2025-05-24,6.0,Social Media
U5262,C034,2025-01-29,1.49,Social Media
U5263,C037,2025-05-04,7.17,Education
U5264,C003,2025-05-22,1.1,Gaming
U5265,C066,2024-10-16,8.26,Education
U5266,C028,2024-10-03,4.31,Streaming
U5267,C089,2025-06-14,5.21,Social Media
U5268,C029,2025-07-16,1.48,Gaming
U5269,C081,2025-05-27,6.77,Social Media
U5270,C064,2025-03-23,2.26,Social Media
U5271,C037,2024-10-30,8.65,Streaming
U5272,C062,2025-05-13,3.14,Gaming
U5273,C025,2024-10-31,2.72,Streaming
U5274,C042,2025-06-09,5.04,Work
U5275,C001,2025-02-07,3.77,Social Media
U5276,C100,2024-11-02,9.02,Gaming
U5277,C003,2025-07-10,2.13,Streaming
U5278,C077,2025-08-16,2.58,Streaming
U5279,C100,2024-11-06,2.02,Gaming
U5280,C016,2024-10-12,7.53,Gaming
U5281,C075,2025-07-05,9.83,Work
U5282,C028,2025-01-20,7.56,Education
U5283,C008,2025-05-03,4.65,Gaming
U5284,C009,2024-11-13,3.51,Education
U5285,C072,2025-06-25,4.06,Gaming
U5286,C099,2025-07-14,6.62,Streaming
U5287,C011,2025-04-08,4.69,Education
U5288,C073,2025-01-29,5.45,Gaming
U5289,C098,2024-11-04,1.09,Work
U5290,C055,2025-03-24,1.55,Streaming
U5291,C023,2025-05-01,5.62,Work
U5292,C052,2025-03-12,9.65,Gaming
U5293,C010,2025-07-01,4.38,Work
U5294,C053,2025-05-29,0.68,Education
U5295,C090,2025-06-11,2.01,Work
U5296,C031,2024-09-16,3.97,Streaming
U5297,C007,2025-04-08,2.84,Streaming
U5298,C009,2024-11-01,7.92,Streaming
U5299,C029,2025-07-01,3.88,Education
U5300,C082,2025-05-01,9.54,Education
U5301,C012,2025-08-20,5.37,Streaming
U5302,C081,2025-05-01,4.75,Work
U5303,C046,2025-03-11,8.26,Education
U5304,C002,2025-06-17,6.56,Work
U5305,C001,2025-04-01,7.84,Streaming
U5306,C003,2025-02-25,5.71,Social Media
U5307,C044,2025-05-27,8.11,Social Media
U5308,C043,2024-11-08,5.8,Gaming
U5309,C049,2024-09-23,2.72,Social Media
U5310,C088,2025-08-29,5.9,Streaming
U5311,C031,2025-05-11,5.34,Gaming
U5312,C025,2025-08-12,1.88,Streaming
U5313,C024,2024-12-18,5.08,Gaming
U5314,C034,2025-01-14,7.12,Social Media
U5315,C034,2025-03-11,9.14,Education
U5316,C026,2024-10-29,5.72,Gaming
U5317,C052,2025-07-03,4.36,Gaming
U5318,C088,2025-04-03,0.33,Gaming
U5319,C014,2025-08-21,5.44,Streaming
U5320,C050,2024-11-03,7.08,Work
U5321,C097,2025-01-17,3.1,Education
U5322,C005,2024-12-29,6.01,Streaming
U5323,C057,2024-11-19,9.66,Streaming
U5324,C047,2025-06-01,0.35,Streaming
U5325,C038,2024-09-28,0.3,Social Media
U5326,C098,2025-05-17,2.35,Social Media
U5327,C070,2025-03-18,2.56,Social Media
U5328,C099,2025-08-16,2.98,Social Media
U5329,C078,2025-05-05,5.46,Education
U5330,C096,2025-05-28,3.49,Work
U5331,C018,2024-11-04,3.4,Education
U5332,C080,2025-05-01,8.83,Gaming
U5333,C098,2025-03-19,3.07,Gaming
U5334,C042,2024-09-17,2.1,Education
U5335,C006,2025-01-29,3.76,Education
U5336,C088,2024-12-26,8.5,Education
U5337,C011,2024-09-22,5.06,Education
U5338,C046,2025-06-28,2.54,Gaming
U5339,C033,2025-07-13,8.18,Gaming
U5340,C072,2024-12-16,7.58,Education
U5341,C004,2025-02-12,8.27,Work
U5342,C017,2025-01-21,4.81,Gaming
U5343,C074,2024-12-30,3.57,Education
U5344,C010,2025-03-05,4.15,Work
U5345,C002,2025-02-24,6.49,Education
U5346,C040,2025-07-03,1.1,Social Media
U5347,C097,2025-05-23,9.64,Gaming
U5348,C084,2025-04-22,7.5,Work
U5349,C040,2025-01-14,0.4,Streaming
U5350,C020,2025-06-01,3.64,Streaming
U5351,C046,2024-09-20,5.93,Streaming
U5352,C003,2025-07-27,7.67,Social Media
U5353,C095,2025-05-02,8.33,Streaming
U5354,C085,2025-09-02,7.19,Gaming
U5355,C023,2025-04-13,8.02,Education
U5356,C078,2025-01-10,2.97,Gaming
U5357,C043,2025-02-02,5.29,Work
U5358,C042,2025-05-21,2.38,Work
U5359,C099,2024-11-25,1.67,Work
U5360,C092,2024-10-16,7.91,Streaming
U5361,C060,2025-02-01,7.25,Social Media
U5362,C078,2025-04-29,7.4,Education
U5363,C088,2025-01-19,9.52,Work
U5364,C079,2025-07-03,3.65,Gaming
U5365,C013,2024-12-01,4.29,Streaming
U5366,C041,2025-04-04,5.82,Work
U5367,C075,2025-03-25,3.8,Work
U5368,C010,2025-08-17,3.54,Social Media
U5369,C078,2025-02-21,0.23,Social Media
U5370,C019,2025-07-31,1.48,Education
U5371,C033,2025-01-17,9.24,Education
U5372,C057,2025-05-25,7.97,Education
U5373,C031,2025-08-11,0.34,Work
U5374,C036,2025-04-24,8.24,Streaming
U5375,C062,2025-07-12,6.72,Work
U5376,C050,2024-10-09,5.53,Social Media
U5377,C005,2025-02-01,2.48,Gaming
U5378,C062,2025-08-28,9.9,Social Media
U5379,C058,2025-02-11,2.28,Gaming
U5380,C052,2024-10-28,3.31,Work
U5381,C005,2025-08-17,9.78,Education
U5382,C024,2025-07-17,1.54,Gaming
U5383,C015,2024-09-20,4.12,Social Media
U5384,C076,2024-10-14,8.65,Gaming
U5385,C083,2024-10-17,9.6,Work
U5386,C030,2025-06-05,3.12,Gaming
U5387,C068,2024-11-21,6.04,Social Media
U5388,C051,2025-01-29,1.33,Education
U5389,C064,2025-08-15,1.71,Work
U5390,C011,2025-03-07,5.14,Streaming
U5391,C041,2025-04-15,1.94,Social Media
U5392,C073,2025-05-13,5.38,Work
U5393,C076,2025-02-22,8.32,Social Media
U5394,C057,2025-07-31,2.69,Work
U5395,C002,2025-06-14,3.92,Streaming
U5396,C057,2025-04-25,6.04,Work
U5397,C014,2024-11-29,1.62,Streaming
U5398,C019,2024-09-18,7.19,Streaming
U5399,C092,2025-01-10,6.06,Streaming
U5400,C012,2025-06-17,0.65,Work
U5401,C012,2025-06-06,3.16,Social Media
U5402,C016,2025-07-22,4.78,Education
U5403,C034,2025-03-21,9.43,Streaming
U5404,C064,2025-06-30,4.06,Streaming
U5405,C002,2025-06-19,6.15,Work
U5406,C048,2025-06-06,0.49,Gaming
U5407,C099,2025-04-05,0.45,Social Media
U5408,C056,2025-08-25,3.03,Education
U5409,C013,2025-04-08,8.02,Education
U5410,C058,2025-01-02,8.28,Education
U5411,C017,2025-04-15,1.37,Gaming
U5412,C091,2025-06-14,1.31,Social Media
U5413,C055,2024-12-16,0.95,Streaming
U5414,C092,2025-07-05,6.9,Social Media
U5415,C035,2025-06-06,7.11,Gaming
U5416,C012,2025-08-28,8.54,Streaming
U5417,C003,2024-12-06,9.37,Education
U5418,C075,2025-02-20,4.83,Streaming
U5419,C014,2025-04-05,1.7,Gaming
U5420,C004,2025-04-15,0.65,Gaming
U5421,C038,2025-08-01,0.51,Streaming
U5422,C014,2025-08-28,1.37,Streaming
U5423,C042,2025-02-08,3.51,Gaming
U5424,C013,2024-11-29,1.32,Education
U5425,C060,2024-10-02,1.79,Streaming
U5426,C013,2025-04-06,4.46,Streaming
U5427,C090,2025-06-05,4.48,Streaming
U5428,C002,2024-10-28,3.94,Gaming
U5429,C083,2025-06-06,8.98,Social Media
U5430,C094,2025-03-11,6.28,Gaming
U5431,C075,2025-07-04,8.24,Streaming
U5432,C065,2024-12-14,4.15,Work
U5433,C019,2025-03-17,7.09,Streaming
U5434,C056,2025-03-20,1.03,Education
U5435,C052,2025-07-07,4.82,Streaming
U5436,C042,2025-03-24,1.89,Education
U5437,C025,2025-06-20,1.2,Education
U5438,C057,2025-07-14,8.36,Social Media
U5439,C092,2025-01-11,2.93,Social Media
U5440,C091,2025-05-22,2.04,Work
U5441,C090,2024-11-05,8.93,Gaming
U5442,C100,2025-08-04,9.3,Streaming
U5443,C100,2025-01-24,2.61,Work
U5444,C029,2025-05-12,2.02,Gaming
U5445,C059,2025-05-12,8.27,Education
U5446,C085,2025-05-12,3.06,Education
