customer_id,income_bracket,household_size,nationality
C05803,High,6,Expats-Other
C05804,High,4,Bahraini
C05805,High,6,Bahraini
C05806,Medium,3,Bahraini
C05807,High,7,Bahraini
C05808,Low,2,Expats-Other
C05809,High,1,Expats-Other
C05810,Medium,1,Bahraini
C05811,High,1,Expats-Asia
C05812,Medium,7,Expats-Other
C05813,Medium,4,Expats-Other
C05814,High,6,Expats-Other
C05815,Low,6,Expats-Other
C05816,Medium,2,Expats-GCC
C05817,High,6,Expats-Asia
C05818,Medium,3,Expats-Asia
C05819,Low,6,Expats-Asia
C05820,High,2,Expats-GCC
C05821,Medium,6,Expats-Other
C05822,Medium,4,Expats-Other
C05823,Medium,1,Expats-GCC
C05824,Medium,2,Bahraini
C05825,High,3,Expats-Asia
C05826,Medium,3,Expats-Asia
C05827,Low,7,Expats-Asia
C05828,Low,6,Expats-Other
C05829,High,6,Expats-Asia
C05830,Low,3,Expats-GCC
C05831,Low,5,Expats-Other
C05832,Low,1,Expats-Other
C05833,Medium,7,Expats-Other
C05834,Low,2,Expats-Asia
C05835,High,3,Expats-GCC
C05836,High,7,Bahraini
C05837,Medium,3,Expats-Other
C05838,Medium,3,Expats-Other
C05839,High,5,Bahraini
C05840,High,5,Bahraini
C05841,Low,7,Expats-Asia
C05842,High,3,Bahraini
C05843,Medium,6,Expats-Other
C05844,Low,5,Expats-Other
C05845,Medium,3,Expats-GCC
C05846,Low,3,Bahraini
C05847,Low,2,Expats-Asia
C05848,Low,3,Bahraini
C05849,Low,3,Expats-Other
C05850,Low,1,Bahraini
C05851,Medium,2,Bahraini
C05852,Low,5,Expats-Asia
C05853,Medium,6,Expats-Asia
C05854,Medium,3,Expats-Other
C05855,Low,5,Expats-GCC
C05856,Medium,7,Bahraini
C05857,High,1,Expats-GCC
C05858,Low,3,Expats-GCC
C05859,Medium,3,Expats-Other
C05860,Medium,6,Bahraini
C05861,High,5,Bahraini
C05862,Medium,3,Bahraini
C05863,High,6,Expats-Other
C05864,Medium,1,Bahraini
C05865,Medium,3,Expats-Asia
C05866,Medium,3,Bahraini
C05867,Medium,4,Expats-Asia
C05868,High,6,Expats-GCC
C05869,High,2,Expats-GCC
C05870,Low,3,Expats-Asia
C05871,High,3,Expats-Other
C05872,Medium,2,Bahraini
C05873,High,2,Expats-Other
C05874,Medium,7,Expats-GCC
C05875,Medium,1,Expats-Other
C05876,High,3,Bahraini
C05877,High,1,Bahraini
C05878,Low,6,Bahraini
C05879,High,7,Bahraini
C05880,High,2,Bahraini
C05881,Low,5,Expats-Asia
C05882,Medium,5,Bahraini
C05883,High,7,Bahraini
C05884,Low,1,Expats-Other
C05885,Low,7,Bahraini
C05886,Low,1,Expats-GCC
C05887,High,6,Expats-GCC
C05888,Low,2,Bahraini
C05889,High,2,Expats-Asia
C05890,Medium,6,Expats-Asia
C05891,High,3,Expats-Asia
C05892,Medium,3,Bahraini
C05893,Medium,4,Expats-Other
C05894,Medium,3,Bahraini
C05895,High,5,Bahraini
C05896,Medium,4,Expats-Asia
C05897,Low,2,Expats-Asia
C05898,High,4,Bahraini
C05899,High,3,Expats-Other
C05900,Low,6,Expats-Other
C05901,High,6,Expats-GCC
C05902,High,1,Expats-Asia
C05903,High,2,Expats-Asia
C05904,High,5,Bahraini
C05905,Medium,7,Expats-GCC
C05906,Low,3,Expats-Asia
C05907,High,3,Bahraini
C05908,Medium,7,Expats-GCC
C05909,Medium,4,Expats-Other
C05910,Medium,7,Expats-Asia
C05911,Low,1,Expats-GCC
C05912,Medium,7,Expats-Asia
C05913,Low,1,Expats-Asia
C05914,Medium,6,Expats-Asia
C05915,High,3,Expats-Asia
C05916,High,2,Bahraini
C05917,High,3,Bahraini
C05918,Low,6,Expats-GCC
C05919,High,2,Expats-GCC
C05920,High,4,Expats-Other
C05921,Medium,7,Expats-Other
C05922,High,4,Expats-Asia
C05923,Low,6,Expats-GCC
C05924,Medium,4,Expats-GCC
C05925,Low,4,Expats-Asia
C05926,Medium,1,Expats-Other
C05927,Medium,1,Expats-Other
C05928,Medium,7,Expats-GCC
C05929,High,6,Expats-GCC
C05930,Low,6,Expats-Asia
C05931,Medium,5,Bahraini
C05932,High,4,Expats-Other
C05933,Low,2,Expats-Other
C05934,Medium,5,Expats-GCC
C05935,Medium,5,Expats-Asia
C05936,Medium,7,Expats-Asia
C05937,High,1,Bahraini
C05938,Medium,7,Expats-Other
C05939,Medium,7,Bahraini
C05940,Medium,6,Expats-GCC
C05941,Low,3,Bahraini
C05942,High,5,Bahraini
C05943,High,2,Bahraini
C05944,Medium,7,Expats-Other
C05945,Medium,7,Expats-Asia
C05946,High,3,Expats-GCC
C05947,Low,6,Expats-GCC
C05948,Low,7,Expats-GCC
C05949,Low,1,Expats-Other
C05950,Low,3,Expats-Other
C05951,High,4,Bahraini
C05952,High,5,Expats-Other
C05953,Low,6,Bahraini
C05954,High,5,Expats-Other
C05955,Low,5,Expats-Asia
C05956,High,5,Expats-Other
C05957,Medium,1,Expats-GCC
C05958,Low,2,Expats-Asia
C05959,Low,5,Expats-GCC
C05960,Low,4,Expats-GCC
C05961,High,4,Expats-Other
C05962,High,3,Expats-GCC
C05963,Low,7,Expats-Asia
C05964,High,3,Expats-GCC
C05965,Low,5,Expats-Other
C05966,Low,7,Bahraini
C05967,High,3,Expats-GCC
C05968,Low,4,Expats-Other
C05969,Low,4,Expats-Other
C05970,Low,3,Expats-GCC
C05971,Medium,1,Expats-Asia
C05972,High,5,Expats-GCC
C05973,High,5,Expats-Asia
C05974,High,2,Expats-Other
C05975,Medium,6,Bahraini
C05976,High,2,Expats-GCC
C05977,Medium,7,Expats-Other
C05978,Medium,5,Expats-GCC
C05979,Low,4,Expats-Other
C05980,Medium,4,Expats-Other
C05981,Medium,2,Expats-Asia
C05982,High,2,Bahraini
C05983,Medium,1,Expats-GCC
C05984,Low,4,Expats-GCC
C05985,Medium,3,Expats-GCC
C05986,High,2,Expats-GCC
C05987,High,5,Expats-Other
C05988,Low,1,Expats-Asia
C05989,Low,3,Expats-GCC
C05990,High,4,Expats-Other
C05991,High,4,Expats-Asia
C05992,Medium,6,Bahraini
C05993,Low,5,Bahraini
C05994,High,1,Expats-GCC
C05995,Medium,2,Bahraini
C05996,High,2,Expats-Asia
C05997,High,3,Expats-GCC
C05998,High,7,Bahraini
C05999,High,3,Expats-GCC
C06000,Low,5,Expats-GCC
C06001,Medium,7,Expats-Asia
C06002,Medium,6,Bahraini
C06003,High,5,Expats-Other
C06004,Medium,7,Bahraini
C06005,Low,2,Expats-Other
C06006,High,6,Expats-GCC
C06007,Low,3,Expats-Other
C06008,Low,6,Bahraini
C06009,High,1,Expats-GCC
C06010,Low,4,Bahraini
C06011,Medium,7,Expats-Asia
C06012,High,2,Expats-Asia
C06013,Medium,6,Expats-Other
C06014,Medium,4,Expats-GCC
C06015,High,3,Expats-Asia
C06016,High,4,Bahraini
C06017,Low,3,Expats-GCC
C06018,Medium,3,Bahraini
C06019,Low,3,Bahraini
C06020,Medium,3,Expats-Other
C06021,Low,1,Expats-GCC
C06022,Medium,1,Expats-Asia
C06023,Medium,5,Expats-GCC
C06024,Medium,7,Bahraini
C06025,Low,2,Expats-Other
C06026,Low,3,Expats-Asia
C06027,Medium,7,Bahraini
C06028,High,1,Expats-Asia
C06029,High,7,Expats-Other
C06030,High,6,Expats-GCC
C06031,Medium,6,Expats-Asia
C06032,High,7,Expats-Asia
C06033,Low,7,Bahraini
C06034,High,3,Expats-Other
C06035,Medium,5,Expats-Asia
C06036,Low,4,Expats-GCC
C06037,High,7,Expats-Other
C06038,High,4,Bahraini
C06039,Medium,4,Expats-GCC
C06040,Medium,3,Expats-Asia
C06041,Medium,6,Expats-Other
C06042,Low,5,Expats-Other
C06043,High,4,Expats-GCC
C06044,Medium,3,Expats-Other
C06045,Low,5,Expats-GCC
C06046,High,7,Expats-GCC
C06047,Low,6,Expats-Asia
C06048,Medium,7,Expats-Asia
C06049,Medium,3,Expats-GCC
C06050,High,3,Expats-Asia
C06051,Low,7,Bahraini
C06052,Medium,5,Expats-GCC
C06053,Medium,7,Expats-Other
C06054,Low,2,Expats-GCC
C06055,Low,4,Expats-Other
C06056,High,2,Expats-GCC
C06057,High,1,Expats-Other
C06058,Low,2,Bahraini
C06059,Medium,6,Bahraini
C06060,High,6,Expats-Asia
C06061,Low,1,Expats-GCC
C06062,Low,5,Expats-Other
C06063,High,3,Expats-Asia
C06064,Medium,5,Expats-Other
C06065,High,6,Expats-Other
C06066,High,4,Expats-Asia
C06067,High,7,Bahraini
C06068,Medium,2,Expats-Asia
C06069,High,1,Expats-Other
C06070,Medium,5,Expats-GCC
C06071,Medium,5,Expats-Asia
C06072,Low,6,Expats-GCC
C06073,Medium,6,Expats-Other
C06074,High,5,Bahraini
C06075,High,2,Expats-GCC
C06076,Medium,1,Expats-GCC
C06077,Medium,6,Expats-GCC
C06078,Medium,7,Expats-Other
C06079,High,7,Expats-GCC
C06080,Low,5,Expats-Asia
C06081,Low,6,Expats-Other
C06082,Medium,3,Expats-GCC
C06083,Medium,3,Expats-GCC
C06084,High,1,Expats-Asia
C06085,High,4,Bahraini
C06086,Medium,7,Bahraini
C06087,Low,1,Expats-GCC
C06088,Low,1,Expats-GCC
C06089,High,4,Expats-Other
C06090,Low,1,Bahraini
C06091,High,3,Bahraini
C06092,Low,2,Expats-Asia
C06093,Low,5,Expats-Asia
C06094,Medium,1,Expats-Asia
C06095,Medium,7,Expats-Other
C06096,Low,3,Expats-Other
C06097,Medium,3,Expats-Other
C06098,Low,1,Bahraini
C06099,Low,6,Expats-Other
C06100,High,3,Expats-Asia
C06101,Low,3,Expats-Asia
C06102,Low,1,Expats-GCC
C06103,Low,5,Bahraini
C06104,Medium,5,Expats-Asia
C06105,High,1,Bahraini
C06106,Medium,2,Expats-Other
C06107,Low,6,Expats-Other
C06108,High,7,Expats-GCC
C06109,High,4,Expats-Asia
C06110,High,5,Expats-GCC
C06111,High,2,Expats-GCC
C06112,Medium,5,Expats-GCC
C06113,Low,1,Bahraini
C06114,High,4,Expats-Other
C06115,Medium,1,Expats-Asia
C06116,High,5,Bahraini
C06117,Medium,2,Bahraini
C06118,Low,6,Expats-Asia
C06119,High,2,Bahraini
C06120,Low,6,Expats-GCC
C06121,Low,1,Expats-GCC
C06122,Medium,2,Expats-Other
C06123,Low,1,Bahraini
C06124,High,6,Expats-GCC
C06125,Low,5,Expats-Asia
C06126,High,1,Bahraini
C06127,High,3,Bahraini
C06128,High,6,Expats-Other
C06129,Low,6,Expats-Other
C06130,Low,5,Bahraini
C06131,Low,2,Expats-Other
C06132,High,4,Expats-GCC
C06133,Medium,1,Bahraini
C06134,Low,7,Expats-GCC
C06135,Medium,7,Expats-Asia
C06136,High,3,Expats-Other
C06137,Medium,2,Bahraini
C06138,High,4,Expats-Other
C06139,Medium,5,Expats-GCC
C06140,High,3,Expats-Other
C06141,Low,7,Expats-Asia
C06142,Low,4,Bahraini
C06143,Low,7,Expats-Asia
C06144,Medium,4,Expats-Asia
C06145,Medium,6,Expats-Asia
C06146,High,5,Expats-GCC
C06147,Medium,7,Bahraini
C06148,Medium,6,Expats-Other
C06149,High,7,Expats-GCC
C06150,Medium,6,Expats-Other
C06151,Low,1,Expats-Asia
C06152,Medium,1,Bahraini
C06153,Medium,5,Bahraini
C06154,Low,4,Expats-GCC
C06155,High,5,Expats-Other
C06156,Low,1,Expats-GCC
C06157,Low,7,Expats-Asia
C06158,Medium,3,Bahraini
C06159,Medium,3,Expats-Other
C06160,High,2,Bahraini
C06161,Low,1,Expats-GCC
C06162,Low,1,Expats-GCC
C06163,Medium,5,Expats-GCC
C06164,Medium,1,Expats-Asia
C06165,Low,1,Expats-Other
C06166,High,6,Expats-Other
C06167,Medium,3,Expats-Other
C06168,High,3,Expats-Other
C06169,Medium,6,Expats-GCC
C06170,High,2,Expats-Asia
C06171,Low,1,Expats-Other
C06172,Low,5,Bahraini
C06173,Low,3,Expats-Other
C06174,Low,5,Expats-GCC
C06175,High,4,Bahraini
C06176,Low,2,Bahraini
C06177,Medium,2,Expats-Asia
C06178,Low,1,Expats-Asia
C06179,Low,7,Expats-Other
C06180,Medium,3,Bahraini
C06181,Low,5,Expats-Asia
C06182,High,5,Expats-Other
C06183,Medium,3,Bahraini
C06184,Low,7,Expats-Other
C06185,Low,5,Bahraini
C06186,High,6,Expats-Asia
C06187,Low,5,Expats-GCC
C06188,Medium,3,Expats-Other
C06189,High,5,Expats-Other
C06190,High,6,Bahraini
C06191,High,7,Expats-GCC
C06192,Low,3,Bahraini
C06193,High,4,Expats-GCC
C06194,High,2,Bahraini
C06195,High,2,Expats-Other
C06196,High,4,Expats-Asia
C06197,High,5,Bahraini
C06198,Low,7,Expats-GCC
C06199,High,3,Expats-Asia
C06200,High,3,Expats-Asia
C06201,High,6,Expats-Asia
C06202,Medium,7,Expats-Asia
C06203,High,4,Bahraini
C06204,Medium,6,Expats-Other
C06205,Medium,7,Expats-GCC
C06206,High,1,Expats-Asia
C06207,Medium,5,Expats-Other
C06208,Medium,6,Expats-GCC
C06209,High,6,Expats-GCC
C06210,Low,4,Expats-Other
C06211,High,4,Bahraini
C06212,Medium,7,Expats-GCC
C06213,High,4,Expats-Asia
C06214,Medium,4,Bahraini
C06215,High,4,Expats-GCC
C06216,High,7,Expats-GCC
C06217,Low,5,Expats-Other
C06218,Medium,2,Expats-GCC
C06219,Medium,3,Expats-Asia
C06220,High,3,Expats-Asia
C06221,Low,3,Expats-GCC
C06222,Medium,1,Expats-GCC
C06223,Low,2,Expats-Other
C06224,Low,7,Expats-Other
C06225,High,4,Bahraini
C06226,Low,2,Expats-Asia
C06227,Medium,5,Expats-Asia
C06228,Low,7,Expats-Asia
C06229,Low,6,Expats-Asia
C06230,Low,2,Expats-GCC
C06231,Low,1,Expats-Other
C06232,Low,5,Expats-GCC
C06233,Low,6,Expats-Other
C06234,High,1,Bahraini
C06235,Medium,2,Expats-Other
C06236,Low,2,Bahraini
C06237,Low,4,Expats-Asia
C06238,High,3,Bahraini
C06239,Low,3,Expats-Other
C06240,High,4,Expats-Other
C06241,Low,3,Expats-Asia
C06242,High,3,Expats-Asia
C06243,High,5,Expats-Asia
C06244,Medium,1,Expats-Other
C06245,Medium,5,Bahraini
C06246,High,6,Bahraini
C06247,Low,7,Expats-Asia
C06248,High,4,Expats-Other
C06249,Medium,1,Bahraini
C06250,High,5,Expats-GCC
C06251,Medium,7,Expats-GCC
C06252,Low,3,Bahraini
C06253,Medium,4,Expats-Asia
C06254,Medium,7,Expats-GCC
C06255,High,5,Expats-GCC
C06256,High,3,Bahraini
C06257,High,2,Expats-Asia
C06258,Low,2,Expats-Other
C06259,Low,6,Expats-Asia
C06260,High,6,Expats-GCC
C06261,Medium,4,Expats-GCC
C06262,Low,3,Expats-Asia
C06263,Medium,1,Expats-Other
C06264,Medium,3,Expats-Asia
C06265,Medium,6,Bahraini
C06266,Medium,1,Expats-Other
C06267,Low,5,Expats-Other
C06268,Medium,3,Expats-Asia
C06269,Medium,4,Bahraini
C06270,Medium,4,Expats-Other
C06271,Medium,5,Expats-Other
C06272,High,5,Expats-Other
C06273,Low,7,Expats-GCC
C06274,High,3,Expats-GCC
C06275,Low,3,Expats-Asia
C06276,Low,7,Bahraini
C06277,High,4,Bahraini
C06278,Low,2,Expats-Other
C06279,High,1,Bahraini
C06280,Medium,3,Expats-Other
C06281,Low,2,Expats-GCC
C06282,Low,1,Expats-GCC
C06283,Low,4,Expats-GCC
C06284,Medium,4,Expats-Other
C06285,Low,6,Expats-Asia
C06286,Medium,1,Expats-Other
C06287,Medium,7,Expats-Asia
C06288,High,3,Expats-Asia
C06289,Medium,7,Expats-GCC
C06290,Medium,1,Expats-Asia
C06291,High,3,Expats-Asia
C06292,High,7,Expats-Other
C06293,Low,7,Bahraini
C06294,Medium,3,Expats-Other
C06295,Low,4,Bahraini
C06296,Low,4,Bahraini
C06297,Medium,5,Expats-Asia
C06298,Low,2,Expats-GCC
C06299,Low,1,Bahraini
C06300,Low,3,Expats-GCC
C06301,High,3,Bahraini
C06302,Medium,1,Expats-GCC
C06303,High,3,Bahraini
C06304,Low,5,Bahraini
C06305,Medium,2,Expats-GCC
C06306,Medium,7,Expats-GCC
C06307,High,2,Expats-Other
C06308,Low,1,Expats-Other
C06309,Medium,4,Bahraini
C06310,Medium,2,Expats-GCC
C06311,Medium,2,Expats-Other
C06312,Low,3,Expats-Other
C06313,Low,4,Expats-Other
C06314,Medium,5,Expats-Other
C06315,High,1,Expats-Other
C06316,Medium,4,Expats-Asia
C06317,Low,4,Bahraini
C06318,Low,6,Expats-Asia
C06319,Medium,3,Expats-GCC
C06320,Low,1,Bahraini
C06321,Low,6,Bahraini
C06322,Medium,1,Expats-Other
C06323,High,4,Expats-GCC
C06324,High,4,Expats-GCC
C06325,High,2,Bahraini
C06326,Medium,1,Expats-Asia
C06327,Medium,7,Expats-Asia
C06328,High,6,Expats-GCC
C06329,Medium,2,Expats-GCC
C06330,Medium,4,Expats-Asia
C06331,High,5,Expats-Other
C06332,Medium,4,Bahraini
C06333,Medium,7,Expats-Asia
C06334,Medium,6,Bahraini
C06335,High,3,Expats-GCC
C06336,High,2,Bahraini
C06337,High,1,Expats-Asia
C06338,High,5,Expats-Other
C06339,Low,5,Expats-Other
C06340,Low,4,Expats-Other
C06341,Low,7,Expats-Other
C06342,Low,1,Expats-Asia
C06343,High,4,Bahraini
C06344,Low,4,Expats-Other
C06345,Medium,7,Expats-GCC
C06346,Medium,6,Expats-Asia
C06347,High,7,Expats-GCC
C06348,High,2,Expats-Other
C06349,Medium,5,Bahraini
C06350,High,7,Bahraini
C06351,Medium,1,Expats-GCC
C06352,High,6,Expats-Other
C06353,Medium,7,Expats-Asia
C06354,Medium,5,Bahraini
C06355,High,6,Expats-Asia
C06356,Low,2,Expats-Other
C06357,Medium,6,Expats-GCC
C06358,High,1,Bahraini
C06359,High,3,Expats-Asia
C06360,Low,5,Expats-GCC
C06361,Low,6,Expats-Other
C06362,Medium,1,Expats-Other
C06363,Low,7,Expats-Asia
C06364,Medium,6,Bahraini
C06365,Medium,5,Expats-Other
C06366,High,6,Expats-Asia
C06367,High,6,Expats-Asia
C06368,Medium,7,Expats-Other
C06369,Medium,7,Expats-GCC
C06370,High,5,Bahraini
C06371,Medium,1,Expats-GCC
C06372,High,6,Expats-GCC
C06373,Low,2,Expats-Other
C06374,High,2,Expats-GCC
C06375,High,2,Expats-Other
C06376,High,6,Expats-Asia
C06377,High,7,Expats-GCC
C06378,Low,5,Expats-GCC
C06379,Medium,4,Expats-GCC
C06380,Medium,2,Bahraini
C06381,High,5,Expats-Other
C06382,High,6,Expats-Other
C06383,High,5,Expats-GCC
C06384,High,3,Expats-Asia
C06385,High,4,Expats-Asia
C06386,Medium,2,Expats-Asia
C06387,High,5,Expats-Asia
C06388,Low,7,Expats-Asia
C06389,High,4,Bahraini
C06390,Medium,6,Bahraini
C06391,High,1,Expats-GCC
C06392,Medium,2,Expats-Other
C06393,Low,3,Expats-Asia
C06394,Medium,5,Expats-Asia
C06395,Low,4,Expats-GCC
C06396,High,5,Expats-GCC
C06397,Low,3,Expats-Asia
C06398,Medium,7,Bahraini
C06399,High,3,Expats-Other
C06400,High,6,Expats-Other
C06401,High,4,Expats-Asia
C06402,Medium,3,Bahraini
C06403,Low,1,Expats-Asia
C06404,Low,2,Bahraini
C06405,Medium,3,Expats-Other
C06406,Medium,3,Expats-Other
C06407,High,4,Bahraini
C06408,High,3,Bahraini
C06409,Low,2,Expats-Other
C06410,High,4,Expats-GCC
C06411,Medium,1,Expats-Other
C06412,Medium,1,Expats-Other
C06413,High,4,Expats-Other
C06414,High,1,Bahraini
C06415,Low,7,Expats-Asia
C06416,High,4,Expats-Asia
C06417,Medium,3,Expats-Asia
C06418,High,6,Expats-Other
C06419,Low,4,Expats-Asia
C06420,Low,6,Expats-Asia
C06421,Medium,3,Bahraini
C06422,Medium,7,Bahraini
C06423,High,2,Expats-Other
C06424,High,3,Expats-Asia
C06425,High,3,Expats-Other
C06426,High,4,Bahraini
C06427,Low,4,Expats-GCC
C06428,Low,7,Expats-Other
C06429,Low,6,Expats-Asia
C06430,Medium,1,Expats-Asia
C06431,Medium,1,Bahraini
C06432,Low,5,Expats-Other
C06433,Medium,7,Expats-GCC
C06434,Low,5,Bahraini
C06435,High,2,Expats-Other
C06436,Medium,7,Expats-GCC
C06437,Medium,7,Expats-GCC
C06438,Low,4,Expats-GCC
C06439,Low,2,Expats-Asia
C06440,Medium,2,Expats-Other
C06441,Low,3,Expats-Other
C06442,Medium,3,Expats-Other
C06443,Low,3,Bahraini
C06444,High,2,Expats-GCC
C06445,Medium,2,Bahraini
C06446,Medium,3,Expats-Asia
C06447,Low,1,Expats-Other
C06448,High,5,Expats-Asia
C06449,Low,6,Bahraini
C06450,High,7,Bahraini
C06451,Medium,7,Expats-GCC
C06452,Low,3,Expats-Asia
C06453,Medium,5,Expats-Asia
C06454,High,6,Bahraini
C06455,Medium,1,Expats-Other
C06456,Low,7,Expats-Asia
C06457,High,6,Expats-Asia
C06458,Medium,1,Bahraini
C06459,Medium,4,Expats-Other
C06460,High,2,Bahraini
C06461,High,3,Expats-Asia
C06462,Low,7,Expats-Asia
C06463,Medium,2,Expats-GCC
C06464,Medium,2,Expats-Other
C06465,High,7,Expats-Other
C06466,Medium,7,Expats-GCC
C06467,Medium,2,Bahraini
C06468,High,4,Expats-Asia
C06469,High,7,Expats-Asia
C06470,Low,1,Expats-Other
C06471,Low,6,Expats-GCC
C06472,High,2,Expats-Asia
C06473,Medium,5,Expats-GCC
C06474,High,3,Expats-GCC
C06475,Low,1,Expats-Asia
C06476,Low,4,Expats-Asia
C06477,Medium,1,Bahraini
C06478,Medium,5,Expats-Other
C06479,Medium,4,Expats-GCC
C06480,Medium,2,Bahraini
C06481,Low,4,Expats-Asia
C06482,High,3,Expats-Other
C06483,Medium,7,Expats-Other
C06484,High,3,Expats-GCC
C06485,Low,6,Bahraini
C06486,Medium,5,Expats-Other
C06487,Low,5,Expats-Other
C06488,High,6,Expats-GCC
C06489,High,7,Bahraini
C06490,Low,6,Bahraini
C06491,Medium,1,Expats-Asia
C06492,Low,1,Expats-Other
C06493,Medium,2,Bahraini
C06494,Medium,2,Expats-Other
C06495,High,7,Bahraini
C06496,Low,7,Expats-Other
C06497,Low,7,Expats-GCC
C06498,High,5,Expats-GCC
C06499,Low,4,Expats-Other
C06500,Medium,5,Expats-GCC
C06501,Low,1,Expats-GCC
C06502,Medium,2,Bahraini
C06503,Low,1,Expats-GCC
C06504,High,1,Bahraini
C06505,Medium,5,Expats-GCC
C06506,High,5,Expats-GCC
C06507,Low,6,Expats-Asia
C06508,High,7,Expats-Asia
C06509,Low,3,Expats-Asia
C06510,High,6,Expats-Asia
C06511,Low,3,Expats-Other
C06512,Low,7,Expats-Asia
C06513,Low,4,Expats-Asia
C06514,Low,4,Bahraini
C06515,Medium,6,Expats-Other
C06516,Low,5,Bahraini
C06517,Medium,4,Expats-GCC
C06518,Medium,5,Expats-GCC
C06519,High,6,Bahraini
C06520,High,3,Expats-Asia
C06521,Low,3,Expats-GCC
C06522,Medium,6,Expats-Asia
C06523,Medium,7,Expats-GCC
C06524,Medium,5,Expats-Asia
C06525,Low,6,Expats-GCC
C06526,Medium,7,Expats-GCC
C06527,Low,1,Expats-Other
C06528,Medium,7,Expats-GCC
C06529,High,5,Bahraini
C06530,High,7,Expats-GCC
C06531,Low,4,Expats-Asia
C06532,Medium,7,Expats-Other
C06533,Medium,2,Expats-Other
C06534,High,6,Bahraini
C06535,Low,1,Expats-GCC
C06536,Low,3,Expats-Other
C06537,Low,3,Bahraini
C06538,Medium,2,Expats-Other
C06539,Medium,7,Expats-Asia
C06540,Medium,6,Expats-Other
C06541,Low,2,Expats-GCC
C06542,Low,3,Expats-Other
C06543,Medium,5,Expats-GCC
C06544,Medium,6,Bahraini
C06545,Low,7,Bahraini
C06546,Medium,2,Expats-Asia
C06547,High,6,Bahraini
C06548,Low,1,Expats-Other
C06549,Medium,6,Expats-Asia
C06550,Medium,5,Expats-Other
C06551,High,6,Expats-Asia
C06552,Medium,7,Bahraini
C06553,Low,4,Bahraini
C06554,Low,5,Bahraini
C06555,Low,2,Expats-Asia
C06556,High,7,Bahraini
C06557,Low,2,Bahraini
C06558,High,3,Bahraini
C06559,Medium,6,Expats-Asia
C06560,High,4,Expats-Asia
C06561,High,3,Expats-Asia
C06562,High,2,Expats-GCC
C06563,High,4,Expats-GCC
C06564,Low,3,Expats-Asia
C06565,Low,4,Expats-Other
C06566,Medium,3,Expats-Other
C06567,High,4,Bahraini
C06568,High,6,Expats-Asia
C06569,Medium,6,Expats-Asia
C06570,Medium,6,Expats-Asia
C06571,High,2,Expats-Other
C06572,Medium,3,Bahraini
C06573,High,6,Expats-Other
C06574,Medium,2,Bahraini
C06575,Medium,1,Expats-Other
C06576,Low,1,Bahraini
C06577,High,3,Expats-GCC
C06578,Medium,2,Bahraini
C06579,High,2,Expats-GCC
C06580,Low,4,Bahraini
C06581,High,6,Expats-Asia
C06582,Low,1,Expats-Other
C06583,High,3,Expats-Asia
C06584,Medium,3,Expats-GCC
C06585,Medium,3,Expats-Other
C06586,High,5,Bahraini
C06587,High,4,Expats-GCC
C06588,High,5,Bahraini
C06589,High,1,Expats-Asia
C06590,Medium,3,Expats-Other
C06591,Low,1,Bahraini
C06592,Low,4,Expats-GCC
C06593,Medium,3,Expats-Other
C06594,Low,1,Expats-Asia
C06595,Low,1,Expats-GCC
C06596,Medium,5,Expats-GCC
C06597,High,7,Expats-Other
C06598,Medium,2,Expats-Other
C06599,Low,6,Expats-GCC
C06600,High,4,Expats-Asia
C06601,Medium,5,Bahraini
C06602,High,4,Expats-Asia
C06603,High,3,Bahraini
C06604,Low,6,Expats-GCC
C06605,Medium,3,Expats-Other
C06606,Low,3,Expats-Asia
C06607,Low,5,Expats-GCC
C06608,Medium,4,Expats-Asia
C06609,Low,7,Expats-Asia
C06610,Low,4,Bahraini
C06611,Medium,1,Expats-Asia
C06612,High,4,Expats-GCC
C06613,Low,7,Expats-GCC
C06614,Low,7,Expats-Asia
C06615,Medium,4,Expats-Other
C06616,Low,6,Bahraini
C06617,High,3,Expats-Other
C06618,Low,7,Expats-GCC
C06619,Medium,7,Expats-GCC
C06620,High,5,Expats-GCC
C06621,Low,2,Bahraini
C06622,Low,1,Bahraini
C06623,Low,7,Expats-GCC
C06624,High,2,Expats-GCC
C06625,Low,3,Expats-Other
C06626,High,3,Expats-Asia
C06627,High,6,Expats-Asia
C06628,Medium,5,Bahraini
C06629,Medium,7,Expats-Other
C06630,Medium,7,Expats-Other
C06631,High,6,Expats-Asia
C06632,Low,1,Expats-Asia
C06633,Medium,6,Expats-GCC
C06634,Medium,1,Bahraini
C06635,Low,3,Expats-Other
C06636,Medium,7,Expats-Other
C06637,Medium,3,Bahraini
C06638,Medium,2,Expats-Asia
C06639,Medium,4,Bahraini
C06640,High,5,Expats-Other
C06641,Medium,2,Bahraini
C06642,High,2,Expats-Asia
C06643,High,3,Bahraini
C06644,Low,3,Bahraini
C06645,Low,2,Bahraini
C06646,High,2,Expats-Other
C06647,Medium,7,Expats-GCC
C06648,Medium,7,Expats-Other
C06649,High,1,Bahraini
C06650,Medium,6,Expats-Other
C06651,Medium,6,Bahraini
C06652,High,6,Expats-GCC
C06653,Low,5,Expats-Other
C06654,Low,3,Expats-Other
C06655,Medium,6,Bahraini
C06656,High,7,Bahraini
C06657,High,4,Bahraini
C06658,Medium,4,Expats-Other
C06659,Low,2,Bahraini
C06660,Medium,4,Expats-Asia
C06661,Medium,2,Bahraini
C06662,High,4,Expats-Other
