post_id,platform,sentiment,topic,date
S6515,Twitter,Neutral,Event,2025-01-30
S6516,Facebook,Negative,Customer Service,2025-04-13
S6517,Instagram,Neutral,Offer,2025-07-07
S6518,Facebook,Positive,Offer,2025-01-20
S6519,Twitter,Negative,Network,2025-07-07
S6520,Instagram,Positive,Event,2025-03-28
S6521,Instagram,Positive,Network,2024-10-13
S6522,Instagram,Neutral,Offer,2025-08-19
S6523,Twitter,Negative,Offer,2025-04-06
S6524,Instagram,Positive,Customer Service,2025-03-11
S6525,Instagram,Neutral,Event,2025-04-10
S6526,Facebook,Negative,Event,2024-10-21
S6527,Instagram,Negative,Offer,2025-02-07
S6528,Facebook,Negative,Customer Service,2025-07-21
S6529,Facebook,Negative,Customer Service,2024-10-02
S6530,Facebook,Positive,Network,2024-10-21
S6531,Twitter,Neutral,Network,2025-03-26
S6532,Twitter,Neutral,Network,2024-10-01
S6533,Facebook,Negative,Event,2024-12-22
S6534,Facebook,Negative,Network,2025-09-03
S6535,Facebook,Neutral,Network,2025-06-14
S6536,Facebook,Neutral,Network,2025-03-01
S6537,Instagram,Positive,Customer Service,2025-02-01
S6538,Instagram,Neutral,Customer Service,2024-10-24
S6539,Twitter,Neutral,Offer,2025-07-25
S6540,Instagram,Positive,Offer,2024-12-02
S6541,Twitter,Neutral,Network,2025-02-01
S6542,Twitter,Negative,Event,2025-01-14
S6543,Instagram,Positive,Network,2025-03-03
S6544,Facebook,Neutral,Network,2024-10-15
S6545,Instagram,Neutral,Offer,2025-09-06
S6546,Facebook,Neutral,Network,2024-09-19
S6547,Twitter,Neutral,Offer,2025-01-31
S6548,Facebook,Neutral,Customer Service,2025-02-09
S6549,Instagram,Positive,Offer,2025-03-27
S6550,Twitter,Negative,Network,2025-03-03
S6551,Twitter,Negative,Event,2025-01-04
S6552,Facebook,Negative,Offer,2025-04-14
S6553,Instagram,Negative,Network,2025-08-18
S6554,Twitter,Negative,Network,2025-03-04
S6555,Instagram,Positive,Network,2025-05-05
S6556,Twitter,Negative,Network,2025-03-31
S6557,Twitter,Positive,Customer Service,2025-07-22
S6558,Facebook,Neutral,Event,2025-02-24
S6559,Facebook,Positive,Event,2025-05-03
S6560,Twitter,Positive,Offer,2025-06-29
S6561,Facebook,Positive,Event,2025-06-11
S6562,Instagram,Negative,Network,2025-03-31
S6563,Instagram,Neutral,Customer Service,2025-07-02
S6564,Facebook,Negative,Offer,2025-01-23
S6565,Twitter,Neutral,Network,2024-10-09
S6566,Facebook,Neutral,Customer Service,2025-02-01
S6567,Twitter,Negative,Network,2025-07-24
S6568,Facebook,Negative,Network,2025-08-16
S6569,Facebook,Neutral,Offer,2024-10-21
S6570,Facebook,Neutral,Network,2025-04-16
S6571,Twitter,Positive,Event,2024-10-10
S6572,Twitter,Neutral,Event,2024-11-09
S6573,Instagram,Neutral,Offer,2025-02-07
S6574,Twitter,Positive,Network,2025-09-06
S6575,Instagram,Negative,Customer Service,2025-03-04
S6576,Facebook,Positive,Network,2024-10-31
S6577,Instagram,Neutral,Customer Service,2025-07-11
S6578,Instagram,Neutral,Offer,2024-10-16
S6579,Facebook,Positive,Offer,2025-04-18
S6580,Twitter,Neutral,Customer Service,2025-03-21
S6581,Twitter,Negative,Offer,2024-09-23
S6582,Instagram,Negative,Event,2025-07-27
S6583,Facebook,Positive,Event,2025-08-27
S6584,Instagram,Neutral,Customer Service,2025-06-02
S6585,Facebook,Negative,Offer,2024-10-01
S6586,Facebook,Neutral,Network,2025-01-29
S6587,Instagram,Negative,Network,2024-12-06
S6588,Twitter,Negative,Offer,2024-09-21
S6589,Instagram,Neutral,Customer Service,2024-09-25
S6590,Instagram,Neutral,Customer Service,2025-06-25
S6591,Twitter,Neutral,Offer,2025-05-16
S6592,Facebook,Negative,Event,2025-04-03
S6593,Instagram,Negative,Event,2025-08-19
S6594,Facebook,Positive,Customer Service,2025-05-17
S6595,Twitter,Neutral,Network,2024-11-09
S6596,Facebook,Negative,Event,2025-09-11
S6597,Instagram,Neutral,Event,2025-04-10
S6598,Instagram,Negative,Offer,2025-01-09
S6599,Twitter,Positive,Offer,2025-07-19
S6600,Facebook,Neutral,Offer,2025-07-02
S6601,Instagram,Neutral,Event,2025-01-13
S6602,Instagram,Negative,Network,2025-07-07
S6603,Facebook,Positive,Network,2025-05-27
S6604,Facebook,Negative,Event,2024-12-22
S6605,Twitter,Neutral,Network,2025-01-27
S6606,Facebook,Neutral,Event,2025-07-06
S6607,Twitter,Positive,Network,2025-02-17
S6608,Facebook,Neutral,Event,2024-10-15
S6609,Instagram,Positive,Network,2025-01-25
S6610,Twitter,Neutral,Event,2025-08-07
S6611,Instagram,Positive,Customer Service,2025-08-26
S6612,Twitter,Positive,Customer Service,2024-10-01
S6613,Facebook,Neutral,Event,2025-01-30
S6614,Instagram,Neutral,Customer Service,2024-12-03
S6615,Twitter,Negative,Event,2025-09-12
S6616,Instagram,Neutral,Event,2025-08-16
S6617,Instagram,Positive,Network,2025-08-03
S6618,Instagram,Positive,Customer Service,2024-11-09
S6619,Twitter,Neutral,Offer,2025-08-18
S6620,Facebook,Neutral,Event,2025-02-20
S6621,Twitter,Positive,Customer Service,2025-09-08
S6622,Twitter,Positive,Customer Service,2024-12-14
S6623,Facebook,Neutral,Offer,2025-02-14
S6624,Twitter,Negative,Customer Service,2025-07-26
S6625,Twitter,Negative,Customer Service,2025-06-11
S6626,Twitter,Positive,Network,2024-10-27
S6627,Instagram,Neutral,Network,2025-02-08
S6628,Instagram,Neutral,Event,2025-05-25
S6629,Twitter,Positive,Offer,2025-02-01
S6630,Facebook,Neutral,Customer Service,2025-03-11
S6631,Twitter,Negative,Customer Service,2025-05-05
S6632,Instagram,Negative,Network,2025-04-15
S6633,Facebook,Negative,Offer,2024-12-22
S6634,Facebook,Positive,Customer Service,2025-01-20
S6635,Twitter,Negative,Customer Service,2025-06-14
S6636,Facebook,Negative,Event,2025-08-21
S6637,Twitter,Negative,Event,2025-06-15
S6638,Instagram,Negative,Event,2024-12-28
S6639,Twitter,Neutral,Network,2025-06-15
S6640,Facebook,Positive,Network,2025-05-23
S6641,Facebook,Neutral,Network,2025-01-21
S6642,Twitter,Neutral,Offer,2025-06-25
S6643,Facebook,Neutral,Network,2024-12-16
S6644,Instagram,Positive,Network,2025-09-08
S6645,Instagram,Neutral,Event,2025-01-24
S6646,Twitter,Negative,Network,2025-04-21
S6647,Facebook,Positive,Customer Service,2025-03-25
S6648,Twitter,Negative,Event,2025-01-27
S6649,Instagram,Positive,Customer Service,2024-12-04
S6650,Instagram,Neutral,Customer Service,2024-10-12
S6651,Twitter,Positive,Event,2025-07-17
S6652,Facebook,Neutral,Network,2025-08-29
S6653,Twitter,Positive,Network,2025-08-17
S6654,Twitter,Negative,Offer,2024-09-26
S6655,Facebook,Neutral,Customer Service,2025-05-06
S6656,Twitter,Neutral,Event,2024-12-27
S6657,Twitter,Positive,Offer,2025-06-13
S6658,Instagram,Negative,Event,2025-03-18
S6659,Instagram,Negative,Offer,2025-03-08
S6660,Instagram,Positive,Customer Service,2025-08-24
S6661,Facebook,Neutral,Network,2024-10-07
S6662,Instagram,Positive,Offer,2025-02-15
S6663,Instagram,Negative,Network,2024-10-26
S6664,Twitter,Neutral,Offer,2025-01-29
S6665,Facebook,Neutral,Event,2025-01-15
S6666,Twitter,Neutral,Customer Service,2025-08-03
S6667,Instagram,Negative,Offer,2025-04-07
S6668,Facebook,Positive,Event,2025-01-25
S6669,Twitter,Positive,Event,2025-08-17
S6670,Facebook,Neutral,Event,2024-10-17
S6671,Facebook,Positive,Event,2025-06-10
S6672,Twitter,Negative,Event,2025-06-06
S6673,Facebook,Negative,Event,2025-05-19
S6674,Instagram,Positive,Event,2024-12-23
S6675,Instagram,Positive,Customer Service,2024-11-18
S6676,Facebook,Negative,Event,2024-09-13
S6677,Twitter,Neutral,Offer,2025-01-17
S6678,Facebook,Positive,Customer Service,2025-05-17
S6679,Instagram,Negative,Offer,2024-12-16
S6680,Instagram,Negative,Offer,2025-07-16
S6681,Twitter,Positive,Event,2025-03-01
S6682,Facebook,Negative,Network,2025-09-04
S6683,Twitter,Negative,Offer,2024-10-04
S6684,Instagram,Neutral,Event,2025-03-23
S6685,Facebook,Negative,Event,2025-07-15
S6686,Facebook,Neutral,Offer,2024-09-21
S6687,Twitter,Neutral,Event,2025-07-03
S6688,Instagram,Neutral,Network,2024-12-09
S6689,Facebook,Neutral,Network,2025-03-23
S6690,Facebook,Neutral,Network,2025-06-12
S6691,Twitter,Neutral,Network,2025-08-04
S6692,Twitter,Neutral,Network,2025-09-07
S6693,Twitter,Neutral,Event,2025-05-06
S6694,Twitter,Positive,Event,2025-08-25
S6695,Facebook,Positive,Network,2025-02-15
S6696,Twitter,Negative,Network,2025-01-07
S6697,Instagram,Neutral,Event,2025-05-01
S6698,Twitter,Positive,Event,2025-02-23
S6699,Twitter,Positive,Customer Service,2025-06-19
S6700,Twitter,Negative,Customer Service,2025-02-23
S6701,Twitter,Negative,Customer Service,2025-04-06
S6702,Instagram,Neutral,Customer Service,2025-06-17
S6703,Facebook,Positive,Network,2025-03-07
S6704,Twitter,Positive,Event,2024-10-30
S6705,Instagram,Negative,Network,2025-06-07
S6706,Instagram,Neutral,Network,2025-08-15
S6707,Instagram,Neutral,Event,2025-05-01
S6708,Twitter,Negative,Event,2025-05-07
S6709,Twitter,Negative,Customer Service,2024-10-03
S6710,Facebook,Positive,Customer Service,2025-06-20
S6711,Facebook,Neutral,Customer Service,2024-12-31
S6712,Twitter,Negative,Event,2025-01-30
S6713,Twitter,Positive,Network,2024-11-12
S6714,Facebook,Negative,Network,2025-03-05
S6715,Instagram,Positive,Offer,2025-02-06
S6716,Twitter,Negative,Event,2024-12-14
S6717,Instagram,Negative,Offer,2025-09-05
S6718,Twitter,Neutral,Event,2025-08-02
S6719,Instagram,Negative,Offer,2025-03-24
S6720,Facebook,Neutral,Customer Service,2024-10-04
S6721,Facebook,Positive,Customer Service,2025-05-23
S6722,Twitter,Positive,Network,2025-08-15
S6723,Facebook,Positive,Event,2025-03-22
S6724,Twitter,Negative,Event,2025-05-04
S6725,Instagram,Neutral,Customer Service,2025-02-16
S6726,Instagram,Neutral,Event,2025-07-02
S6727,Twitter,Positive,Network,2025-08-17
S6728,Twitter,Positive,Network,2025-06-18
S6729,Facebook,Neutral,Network,2024-12-06
S6730,Twitter,Negative,Customer Service,2025-06-16
S6731,Instagram,Negative,Customer Service,2024-10-21
S6732,Facebook,Positive,Offer,2025-03-24
S6733,Twitter,Positive,Offer,2025-03-29
S6734,Twitter,Positive,Customer Service,2025-02-06
S6735,Facebook,Positive,Network,2025-02-19
S6736,Facebook,Negative,Customer Service,2025-05-16
S6737,Twitter,Neutral,Event,2025-08-16
S6738,Instagram,Neutral,Event,2025-04-17
S6739,Twitter,Positive,Network,2025-01-26
S6740,Instagram,Positive,Offer,2024-10-21
S6741,Instagram,Positive,Customer Service,2025-08-27
S6742,Instagram,Negative,Customer Service,2025-04-20
S6743,Facebook,Positive,Customer Service,2024-12-02
S6744,Instagram,Neutral,Event,2025-08-09
S6745,Instagram,Positive,Event,2024-11-09
S6746,Instagram,Negative,Network,2024-12-24
S6747,Facebook,Negative,Network,2025-03-07
S6748,Facebook,Negative,Customer Service,2025-05-06
S6749,Facebook,Neutral,Network,2025-05-05
S6750,Instagram,Positive,Offer,2025-04-25
S6751,Twitter,Neutral,Event,2024-11-07
S6752,Twitter,Neutral,Offer,2025-01-13
S6753,Facebook,Negative,Network,2024-11-30
S6754,Instagram,Negative,Customer Service,2025-08-07
S6755,Instagram,Negative,Customer Service,2024-09-19
S6756,Twitter,Positive,Customer Service,2024-09-15
S6757,Twitter,Negative,Customer Service,2024-11-04
S6758,Twitter,Positive,Event,2025-06-30
S6759,Twitter,Positive,Event,2025-08-29
S6760,Instagram,Neutral,Customer Service,2025-01-24
S6761,Facebook,Negative,Event,2025-04-24
S6762,Twitter,Neutral,Event,2025-01-31
S6763,Facebook,Neutral,Network,2025-01-06
S6764,Facebook,Positive,Offer,2025-07-02
S6765,Facebook,Negative,Network,2025-04-04
S6766,Instagram,Negative,Network,2025-03-08
S6767,Facebook,Neutral,Event,2025-02-24
S6768,Twitter,Neutral,Customer Service,2025-01-24
S6769,Twitter,Positive,Offer,2025-07-07
S6770,Twitter,Negative,Event,2024-09-27
S6771,Facebook,Neutral,Offer,2025-06-01
S6772,Instagram,Negative,Event,2025-01-27
S6773,Twitter,Negative,Customer Service,2024-12-01
S6774,Instagram,Neutral,Customer Service,2025-05-01
S6775,Instagram,Negative,Offer,2024-10-05
S6776,Instagram,Positive,Network,2025-01-04
S6777,Facebook,Negative,Event,2025-02-08
S6778,Instagram,Negative,Event,2025-06-28
S6779,Instagram,Neutral,Event,2024-10-21
S6780,Facebook,Neutral,Customer Service,2025-08-28
S6781,Twitter,Negative,Network,2024-11-08
S6782,Twitter,Negative,Customer Service,2025-04-06
S6783,Facebook,Negative,Customer Service,2025-09-01
S6784,Instagram,Neutral,Event,2024-12-26
S6785,Twitter,Negative,Event,2025-05-10
S6786,Twitter,Positive,Customer Service,2024-11-28
S6787,Twitter,Negative,Customer Service,2025-03-11
S6788,Twitter,Neutral,Offer,2025-03-25
S6789,Twitter,Positive,Network,2024-09-17
S6790,Twitter,Neutral,Offer,2025-04-07
S6791,Twitter,Negative,Customer Service,2025-06-02
S6792,Facebook,Neutral,Customer Service,2024-11-07
S6793,Instagram,Neutral,Network,2025-06-06
S6794,Twitter,Positive,Network,2025-06-21
S6795,Twitter,Neutral,Network,2025-03-22
S6796,Instagram,Negative,Offer,2025-04-16
S6797,Twitter,Neutral,Event,2024-09-26
S6798,Twitter,Neutral,Network,2025-08-29
S6799,Instagram,Positive,Offer,2025-02-25
S6800,Instagram,Negative,Customer Service,2025-07-13
S6801,Instagram,Positive,Offer,2025-08-01
S6802,Instagram,Negative,Event,2025-06-13
S6803,Twitter,Neutral,Event,2025-08-25
S6804,Facebook,Positive,Offer,2025-03-08
S6805,Facebook,Positive,Event,2025-04-26
S6806,Instagram,Positive,Event,2024-10-19
S6807,Twitter,Positive,Offer,2024-12-17
S6808,Twitter,Positive,Event,2025-07-14
S6809,Instagram,Negative,Offer,2025-04-16
S6810,Twitter,Negative,Offer,2025-04-01
S6811,Instagram,Positive,Network,2025-03-05
S6812,Facebook,Neutral,Customer Service,2025-05-25
S6813,Instagram,Negative,Event,2025-03-05
S6814,Facebook,Positive,Offer,2025-09-02
S6815,Facebook,Positive,Event,2024-10-20
S6816,Facebook,Positive,Event,2025-02-11
S6817,Instagram,Negative,Event,2025-04-09
S6818,Twitter,Neutral,Customer Service,2024-11-03
S6819,Facebook,Neutral,Event,2025-01-16
S6820,Instagram,Negative,Event,2024-11-12
S6821,Twitter,Negative,Event,2025-01-03
S6822,Twitter,Positive,Event,2025-08-17
S6823,Facebook,Positive,Offer,2024-10-12
S6824,Facebook,Positive,Offer,2024-09-17
S6825,Twitter,Negative,Event,2025-02-05
S6826,Instagram,Negative,Network,2025-04-22
S6827,Instagram,Neutral,Event,2025-05-08
S6828,Facebook,Positive,Event,2025-02-20
S6829,Instagram,Positive,Customer Service,2024-12-27
S6830,Twitter,Positive,Customer Service,2024-09-12
S6831,Twitter,Neutral,Customer Service,2025-05-22
S6832,Instagram,Negative,Offer,2024-10-02
S6833,Instagram,Negative,Event,2025-03-18
S6834,Facebook,Negative,Customer Service,2024-10-30
S6835,Twitter,Neutral,Event,2025-04-30
S6836,Twitter,Neutral,Customer Service,2025-05-22
S6837,Twitter,Positive,Event,2025-02-04
S6838,Facebook,Negative,Network,2025-06-11
S6839,Twitter,Negative,Event,2024-10-08
S6840,Instagram,Positive,Network,2024-09-15
S6841,Twitter,Negative,Offer,2024-10-16
S6842,Instagram,Negative,Customer Service,2025-03-23
S6843,Facebook,Negative,Customer Service,2025-01-13
S6844,Instagram,Neutral,Offer,2024-12-10
S6845,Facebook,Neutral,Offer,2025-02-25
S6846,Twitter,Positive,Customer Service,2024-09-14
S6847,Twitter,Negative,Event,2024-10-04
S6848,Twitter,Positive,Customer Service,2024-09-19
S6849,Twitter,Negative,Customer Service,2024-09-14
S6850,Twitter,Positive,Customer Service,2024-11-05
S6851,Facebook,Positive,Event,2024-11-02
S6852,Facebook,Positive,Offer,2025-06-04
S6853,Twitter,Neutral,Event,2024-11-12
S6854,Twitter,Negative,Event,2025-02-03
S6855,Instagram,Negative,Event,2025-07-12
S6856,Twitter,Negative,Offer,2025-07-28
S6857,Twitter,Negative,Offer,2025-08-23
S6858,Facebook,Negative,Customer Service,2024-09-27
S6859,Facebook,Negative,Event,2024-10-17
S6860,Twitter,Neutral,Customer Service,2025-06-11
S6861,Twitter,Neutral,Customer Service,2024-10-26
S6862,Instagram,Neutral,Offer,2025-08-31
S6863,Twitter,Positive,Customer Service,2024-10-10
S6864,Twitter,Neutral,Offer,2025-08-12
S6865,Facebook,Positive,Event,2025-03-30
S6866,Facebook,Neutral,Event,2024-10-06
S6867,Twitter,Negative,Event,2025-01-28
S6868,Twitter,Negative,Customer Service,2024-11-22
S6869,Facebook,Positive,Customer Service,2024-12-19
S6870,Instagram,Neutral,Network,2025-04-15
S6871,Facebook,Positive,Offer,2024-09-13
S6872,Twitter,Positive,Offer,2025-01-29
S6873,Twitter,Positive,Customer Service,2025-02-28
S6874,Twitter,Neutral,Offer,2025-04-25
S6875,Twitter,Positive,Offer,2025-08-07
S6876,Instagram,Neutral,Network,2025-07-17
S6877,Twitter,Positive,Customer Service,2024-09-26
S6878,Instagram,Negative,Customer Service,2025-09-05
S6879,Twitter,Positive,Event,2024-12-24
S6880,Facebook,Positive,Event,2025-01-01
S6881,Instagram,Positive,Offer,2024-10-11
S6882,Twitter,Neutral,Offer,2025-07-03
S6883,Instagram,Neutral,Offer,2025-06-23
S6884,Instagram,Negative,Network,2025-02-14
S6885,Instagram,Neutral,Event,2025-07-14
S6886,Facebook,Positive,Event,2025-04-04
S6887,Instagram,Positive,Offer,2025-06-11
S6888,Twitter,Positive,Customer Service,2025-01-22
S6889,Facebook,Neutral,Event,2025-04-07
S6890,Instagram,Positive,Customer Service,2024-12-15
S6891,Facebook,Negative,Network,2024-10-31
S6892,Instagram,Positive,Offer,2025-09-01
S6893,Instagram,Neutral,Offer,2025-04-15
S6894,Twitter,Positive,Customer Service,2025-01-10
S6895,Facebook,Neutral,Customer Service,2025-04-30
S6896,Instagram,Neutral,Network,2024-10-26
S6897,Facebook,Positive,Event,2025-02-22
S6898,Facebook,Neutral,Offer,2024-10-21
S6899,Twitter,Positive,Event,2025-08-06
S6900,Twitter,Positive,Network,2025-03-08
S6901,Twitter,Negative,Network,2025-07-26
S6902,Instagram,Positive,Customer Service,2024-11-08
S6903,Facebook,Positive,Event,2025-01-09
S6904,Twitter,Positive,Customer Service,2025-07-21
S6905,Twitter,Negative,Offer,2025-06-26
S6906,Twitter,Negative,Offer,2025-04-17
S6907,Facebook,Neutral,Network,2025-01-05
S6908,Twitter,Positive,Offer,2024-09-25
S6909,Facebook,Negative,Network,2024-11-08
S6910,Instagram,Positive,Event,2024-12-21
S6911,Twitter,Positive,Network,2025-06-09
S6912,Twitter,Positive,Customer Service,2025-08-07
S6913,Facebook,Negative,Customer Service,2024-10-12
S6914,Facebook,Neutral,Event,2025-03-20
S6915,Twitter,Neutral,Event,2025-08-30
S6916,Instagram,Positive,Event,2024-11-02
S6917,Twitter,Positive,Offer,2025-01-09
S6918,Instagram,Positive,Customer Service,2025-07-01
S6919,Instagram,Negative,Network,2025-05-02
S6920,Twitter,Neutral,Offer,2024-09-30
S6921,Twitter,Positive,Event,2025-05-24
S6922,Instagram,Positive,Customer Service,2025-08-24
S6923,Twitter,Positive,Offer,2025-04-26
S6924,Facebook,Neutral,Network,2025-09-02
S6925,Twitter,Positive,Offer,2024-09-12
S6926,Instagram,Negative,Offer,2025-07-31
S6927,Instagram,Negative,Offer,2024-12-28
S6928,Twitter,Positive,Event,2025-09-01
S6929,Twitter,Positive,Offer,2025-05-08
S6930,Twitter,Negative,Event,2024-11-01
S6931,Instagram,Positive,Event,2024-11-29
S6932,Instagram,Positive,Event,2025-08-31
S6933,Facebook,Positive,Network,2024-11-16
S6934,Twitter,Negative,Network,2024-10-24
S6935,Instagram,Neutral,Offer,2025-02-28
S6936,Facebook,Neutral,Customer Service,2025-01-07
S6937,Facebook,Positive,Customer Service,2025-03-15
S6938,Twitter,Neutral,Offer,2025-03-13
S6939,Facebook,Neutral,Customer Service,2024-10-27
S6940,Twitter,Neutral,Event,2025-05-21
S6941,Facebook,Positive,Customer Service,2024-11-22
S6942,Facebook,Negative,Event,2024-09-12
S6943,Instagram,Positive,Offer,2024-09-18
S6944,Instagram,Neutral,Offer,2024-10-14
S6945,Instagram,Neutral,Offer,2024-11-26
S6946,Instagram,Negative,Offer,2025-07-02
S6947,Twitter,Negative,Offer,2024-10-29
S6948,Twitter,Positive,Network,2024-12-07
S6949,Twitter,Positive,Event,2025-06-23
S6950,Instagram,Negative,Customer Service,2025-02-11
S6951,Twitter,Positive,Event,2025-02-14
S6952,Instagram,Positive,Customer Service,2025-06-06
S6953,Facebook,Negative,Network,2025-07-07
S6954,Instagram,Neutral,Customer Service,2024-12-23
S6955,Twitter,Positive,Customer Service,2025-03-20
S6956,Facebook,Neutral,Network,2024-11-12
S6957,Facebook,Neutral,Offer,2025-03-17
S6958,Twitter,Negative,Event,2025-03-10
S6959,Facebook,Neutral,Customer Service,2024-09-15
S6960,Instagram,Negative,Event,2025-08-11
S6961,Facebook,Neutral,Event,2025-04-25
S6962,Twitter,Negative,Customer Service,2024-09-28
S6963,Instagram,Positive,Offer,2025-07-14
S6964,Facebook,Neutral,Event,2024-12-30
S6965,Facebook,Positive,Event,2025-02-17
S6966,Facebook,Neutral,Customer Service,2024-09-23
