ticket_id,customer_id,issue_category,priority,date_opened,status
T6416,C003,Service,High,2025-09-12,Resolved
T6417,C089,Service,High,2025-09-12,Pending
T6418,C093,Network,Low,2025-09-12,Pending
T6419,C061,Service,High,2025-09-12,Resolved
T6420,C002,Technical,Low,2025-09-12,Open
T6421,C082,Technical,Medium,2025-09-12,Open
T6422,C047,Network,Low,2025-09-12,Pending
T6423,C069,Billing,High,2025-09-12,Pending
T6424,C040,Service,Low,2025-09-12,Resolved
T6425,C013,Service,Low,2025-09-12,Open
T6426,C032,Billing,Low,2025-09-12,Open
T6427,C074,Service,Medium,2025-09-12,Resolved
T6428,C090,Network,High,2025-09-12,Pending
T6429,C004,Billing,High,2025-09-12,Pending
T6430,C088,Service,High,2025-09-12,Open
T6431,C016,Technical,Medium,2025-09-12,Open
T6432,C026,Network,Medium,2025-09-12,Resolved
T6433,C070,Network,High,2025-09-12,Resolved
T6434,C036,Service,High,2025-09-12,Open
T6435,C088,Technical,Medium,2025-09-12,Resolved
T6436,C027,Service,Low,2025-09-12,Resolved
T6437,C085,Network,Low,2025-09-12,Resolved
T6438,C072,Billing,Low,2025-09-12,Open
T6439,C020,Billing,High,2025-09-12,Open
T6440,C079,Billing,Medium,2025-09-12,Resolved
T6441,C096,Technical,High,2025-09-12,Pending
T6442,C013,Technical,Low,2025-09-12,Pending
T6443,C088,Billing,Low,2025-09-12,Pending
T6444,C059,Network,Medium,2025-09-12,Pending
T6445,C078,Service,High,2025-09-12,Pending
T6446,C082,Service,High,2025-09-12,Pending
T6447,C023,Billing,Medium,2025-09-12,Pending
T6448,C009,Billing,Medium,2025-09-12,Open
T6449,C058,Service,Low,2025-09-12,Pending
T6450,C022,Billing,Medium,2025-09-12,Resolved
T6451,C094,Technical,Low,2025-09-12,Resolved
T6452,C024,Technical,Medium,2025-09-12,Pending
T6453,C071,Network,High,2025-09-12,Open
T6454,C075,Billing,High,2025-09-12,Pending
T6455,C018,Billing,Low,2025-09-12,Open
T6456,C068,Billing,Low,2025-09-12,Resolved
T6457,C036,Network,Low,2025-09-12,Pending
T6458,C027,Network,High,2025-09-12,Pending
T6459,C041,Network,Medium,2025-09-12,Open
T6460,C090,Billing,High,2025-09-12,Pending
T6461,C078,Network,Medium,2025-09-12,Open
T6462,C034,Billing,Medium,2025-09-12,Resolved
T6463,C088,Billing,High,2025-09-12,Pending
T6464,C002,Technical,High,2025-09-12,Pending
T6465,C014,Billing,High,2025-09-12,Resolved
T6466,C067,Billing,Low,2025-09-12,Resolved
T6467,C001,Network,Low,2025-09-12,Resolved
T6468,C090,Service,Medium,2025-09-12,Open
T6469,C047,Network,High,2025-09-12,Pending
T6470,C014,Service,Medium,2025-09-12,Resolved
T6471,C075,Network,Low,2025-09-12,Open
T6472,C065,Network,Low,2025-09-12,Open
T6473,C064,Service,Medium,2025-09-12,Resolved
T6474,C077,Billing,Low,2025-09-12,Resolved
T6475,C007,Service,High,2025-09-12,Open
T6476,C050,Network,High,2025-09-12,Open
T6477,C038,Billing,Low,2025-09-12,Pending
T6478,C064,Technical,Medium,2025-09-12,Pending
T6479,C057,Network,High,2025-09-12,Pending
T6480,C049,Technical,High,2025-09-12,Open
T6481,C009,Service,High,2025-09-12,Pending
T6482,C087,Billing,High,2025-09-12,Pending
T6483,C016,Billing,Medium,2025-09-12,Resolved
T6484,C029,Service,Low,2025-09-12,Open
T6485,C077,Service,Medium,2025-09-12,Resolved
T6486,C085,Service,Medium,2025-09-12,Pending
T6487,C054,Network,High,2025-09-12,Open
T6488,C035,Technical,Low,2025-09-12,Resolved
T6489,C008,Network,Medium,2025-09-12,Open
T6490,C077,Billing,Low,2025-09-12,Resolved
T6491,C094,Service,Low,2025-09-12,Pending
T6492,C023,Technical,High,2025-09-12,Pending
T6493,C065,Network,High,2025-09-12,Open
T6494,C084,Billing,High,2025-09-12,Pending
T6495,C012,Network,High,2025-09-12,Pending
T6496,C042,Service,Low,2025-09-12,Resolved
T6497,C089,Service,Medium,2025-09-12,Resolved
T6498,C096,Network,Medium,2025-09-12,Pending
T6499,C092,Service,High,2025-09-12,Pending
T6500,C007,Service,Medium,2025-09-12,Pending
T6501,C025,Service,High,2025-09-12,Pending
T6502,C002,Service,Low,2025-09-12,Open
T6503,C060,Billing,High,2025-09-12,Open
T6504,C068,Billing,Medium,2025-09-12,Resolved
T6505,C070,Service,Low,2025-09-12,Resolved
T6506,C066,Network,High,2025-09-12,Pending
T6507,C055,Service,High,2025-09-12,Resolved
T6508,C073,Service,Low,2025-09-12,Open
T6509,C026,Network,High,2025-09-12,Open
T6510,C062,Billing,Medium,2025-09-12,Resolved
T6511,C083,Billing,High,2025-09-12,Resolved
T6512,C040,Technical,Low,2025-09-12,Open
T6513,C026,Billing,Medium,2025-09-12,Pending
T6514,C080,Technical,Medium,2025-09-12,Resolved
T6515,C010,Service,Medium,2025-09-12,Pending
T6516,C042,Network,Medium,2025-09-12,Resolved
T6517,C074,Network,High,2025-09-12,Pending
T6518,C007,Billing,Low,2025-09-12,Pending
T6519,C010,Service,Medium,2025-09-12,Open
T6520,C080,Network,Medium,2025-09-12,Resolved
T6521,C041,Service,Low,2025-09-12,Pending
T6522,C068,Technical,Low,2025-09-12,Open
T6523,C027,Service,High,2025-09-12,Resolved
T6524,C086,Service,Medium,2025-09-12,Open
T6525,C009,Service,Medium,2025-09-12,Pending
T6526,C059,Billing,Medium,2025-09-12,Pending
T6527,C096,Technical,Low,2025-09-12,Pending
T6528,C069,Billing,High,2025-09-12,Resolved
T6529,C013,Technical,High,2025-09-12,Pending
T6530,C011,Service,High,2025-09-12,Open
T6531,C010,Technical,High,2025-09-12,Resolved
T6532,C037,Billing,Low,2025-09-12,Resolved
T6533,C099,Network,Low,2025-09-12,Resolved
T6534,C017,Network,Low,2025-09-12,Pending
T6535,C030,Service,Low,2025-09-12,Pending
T6536,C001,Technical,Low,2025-09-12,Resolved
T6537,C024,Network,Medium,2025-09-12,Open
T6538,C016,Network,Low,2025-09-12,Pending
T6539,C083,Service,High,2025-09-12,Pending
T6540,C047,Network,High,2025-09-12,Open
T6541,C043,Billing,High,2025-09-12,Open
T6542,C052,Network,High,2025-09-12,Pending
T6543,C067,Billing,Medium,2025-09-12,Pending
T6544,C042,Service,Low,2025-09-12,Pending
T6545,C019,Billing,High,2025-09-12,Open
T6546,C094,Network,Medium,2025-09-12,Pending
T6547,C092,Technical,Low,2025-09-12,Pending
T6548,C029,Network,High,2025-09-12,Resolved
T6549,C012,Technical,Low,2025-09-12,Resolved
T6550,C034,Service,Medium,2025-09-12,Open
T6551,C060,Network,Low,2025-09-12,Open
T6552,C094,Billing,High,2025-09-12,Open
T6553,C048,Service,Medium,2025-09-12,Open
T6554,C074,Service,Medium,2025-09-12,Resolved
T6555,C062,Network,High,2025-09-12,Resolved
T6556,C086,Service,High,2025-09-12,Pending
T6557,C097,Technical,Low,2025-09-12,Pending
T6558,C051,Network,Low,2025-09-12,Open
T6559,C093,Technical,High,2025-09-12,Open
T6560,C070,Technical,Low,2025-09-12,Open
T6561,C094,Network,Medium,2025-09-12,Resolved
T6562,C095,Billing,Low,2025-09-12,Pending
T6563,C002,Service,High,2025-09-12,Open
T6564,C038,Network,Low,2025-09-12,Open
T6565,C015,Service,Medium,2025-09-12,Resolved
T6566,C048,Network,High,2025-09-12,Resolved
T6567,C057,Service,Low,2025-09-12,Resolved
T6568,C023,Billing,High,2025-09-12,Resolved
T6569,C074,Service,Medium,2025-09-12,Pending
T6570,C097,Service,Medium,2025-09-12,Resolved
T6571,C001,Billing,Medium,2025-09-12,Open
T6572,C050,Network,High,2025-09-12,Resolved
T6573,C065,Technical,Medium,2025-09-12,Resolved
T6574,C051,Technical,Low,2025-09-12,Resolved
T6575,C026,Service,High,2025-09-12,Open
T6576,C010,Network,Low,2025-09-12,Open
T6577,C006,Technical,Low,2025-09-12,Pending
T6578,C032,Technical,High,2025-09-12,Pending
T6579,C065,Billing,Medium,2025-09-12,Open
T6580,C097,Technical,Medium,2025-09-12,Pending
T6581,C055,Technical,High,2025-09-12,Resolved
T6582,C058,Billing,High,2025-09-12,Resolved
T6583,C034,Billing,High,2025-09-12,Open
T6584,C052,Service,Medium,2025-09-12,Resolved
T6585,C037,Network,Low,2025-09-12,Open
T6586,C057,Network,Medium,2025-09-12,Pending
T6587,C049,Network,High,2025-09-12,Open
T6588,C059,Service,Medium,2025-09-12,Open
T6589,C048,Network,Low,2025-09-12,Open
T6590,C018,Billing,Medium,2025-09-12,Pending
T6591,C066,Service,Medium,2025-09-12,Pending
T6592,C007,Billing,High,2025-09-12,Pending
T6593,C071,Technical,Medium,2025-09-12,Resolved
T6594,C031,Billing,Medium,2025-09-12,Resolved
T6595,C083,Billing,Medium,2025-09-12,Pending
T6596,C049,Technical,Medium,2025-09-12,Open
T6597,C054,Technical,Low,2025-09-12,Pending
T6598,C061,Service,High,2025-09-12,Pending
T6599,C096,Service,High,2025-09-12,Resolved
T6600,C027,Service,High,2025-09-12,Pending
T6601,C028,Network,High,2025-09-12,Pending
T6602,C009,Network,Medium,2025-09-12,Pending
T6603,C053,Network,High,2025-09-12,Open
T6604,C082,Billing,High,2025-09-12,Resolved
T6605,C037,Network,Medium,2025-09-12,Pending
T6606,C081,Service,High,2025-09-12,Open
T6607,C047,Network,Low,2025-09-12,Resolved
T6608,C051,Billing,High,2025-09-12,Open
T6609,C083,Network,Medium,2025-09-12,Pending
T6610,C072,Network,Low,2025-09-12,Open
T6611,C041,Technical,Medium,2025-09-12,Open
T6612,C017,Network,High,2025-09-12,Pending
T6613,C023,Billing,High,2025-09-12,Open
T6614,C033,Technical,Medium,2025-09-12,Resolved
T6615,C081,Service,Medium,2025-09-12,Resolved
T6616,C043,Service,Low,2025-09-12,Pending
T6617,C029,Billing,Low,2025-09-12,Open
T6618,C098,Service,High,2025-09-12,Resolved
T6619,C066,Service,High,2025-09-12,Pending
T6620,C051,Service,Low,2025-09-12,Pending
T6621,C025,Billing,Low,2025-09-12,Resolved
T6622,C092,Network,High,2025-09-12,Pending
T6623,C085,Billing,Medium,2025-09-12,Pending
T6624,C086,Billing,Medium,2025-09-12,Pending
T6625,C083,Network,Low,2025-09-12,Resolved
T6626,C027,Billing,High,2025-09-12,Pending
T6627,C080,Billing,Medium,2025-09-12,Resolved
T6628,C010,Billing,Medium,2025-09-12,Pending
T6629,C067,Technical,Low,2025-09-12,Resolved
T6630,C065,Network,Low,2025-09-12,Pending
T6631,C085,Technical,High,2025-09-12,Resolved
T6632,C073,Technical,Low,2025-09-12,Open
T6633,C089,Service,Low,2025-09-12,Resolved
T6634,C073,Billing,Medium,2025-09-12,Resolved
T6635,C051,Network,Medium,2025-09-12,Open
T6636,C068,Billing,Low,2025-09-12,Resolved
T6637,C099,Network,Medium,2025-09-12,Resolved
T6638,C021,Billing,High,2025-09-12,Open
T6639,C071,Technical,Low,2025-09-12,Open
T6640,C087,Technical,Low,2025-09-12,Pending
T6641,C081,Billing,High,2025-09-12,Resolved
T6642,C008,Service,High,2025-09-12,Open
T6643,C032,Service,High,2025-09-12,Pending
T6644,C054,Service,High,2025-09-12,Resolved
T6645,C054,Network,Medium,2025-09-12,Pending
T6646,C073,Billing,High,2025-09-12,Resolved
T6647,C092,Network,Medium,2025-09-12,Resolved
T6648,C075,Billing,High,2025-09-12,Open
T6649,C004,Billing,Low,2025-09-12,Pending
T6650,C014,Billing,Medium,2025-09-12,Open
T6651,C025,Network,High,2025-09-12,Pending
T6652,C025,Network,High,2025-09-12,Resolved
T6653,C077,Technical,High,2025-09-12,Open
T6654,C062,Service,High,2025-09-12,Resolved
T6655,C001,Technical,Medium,2025-09-12,Resolved
T6656,C070,Network,Low,2025-09-12,Resolved
T6657,C061,Service,High,2025-09-12,Open
T6658,C079,Technical,Low,2025-09-12,Pending
T6659,C070,Technical,High,2025-09-12,Open
T6660,C001,Billing,Low,2025-09-12,Resolved
T6661,C098,Service,Low,2025-09-12,Open
T6662,C034,Service,Low,2025-09-12,Resolved
T6663,C020,Network,Medium,2025-09-12,Resolved
T6664,C035,Billing,Medium,2025-09-12,Resolved
T6665,C048,Network,Medium,2025-09-12,Pending
T6666,C082,Technical,High,2025-09-12,Resolved
T6667,C082,Technical,High,2025-09-12,Open
T6668,C026,Billing,Medium,2025-09-12,Resolved
T6669,C045,Network,High,2025-09-12,Resolved
T6670,C056,Technical,High,2025-09-12,Pending
T6671,C052,Technical,Medium,2025-09-12,Pending
T6672,C039,Technical,Medium,2025-09-12,Resolved
T6673,C031,Service,High,2025-09-12,Pending
T6674,C081,Service,Low,2025-09-12,Open
T6675,C078,Technical,High,2025-09-12,Pending
T6676,C019,Network,Medium,2025-09-12,Pending
T6677,C040,Technical,Medium,2025-09-12,Resolved
T6678,C026,Technical,Low,2025-09-12,Resolved
T6679,C025,Network,High,2025-09-12,Open
T6680,C096,Network,Medium,2025-09-12,Pending
T6681,C085,Service,Medium,2025-09-12,Open
T6682,C045,Network,Medium,2025-09-12,Open
T6683,C016,Service,High,2025-09-12,Pending
T6684,C008,Service,Medium,2025-09-12,Open
T6685,C018,Billing,High,2025-09-12,Resolved
T6686,C059,Service,High,2025-09-12,Open
T6687,C022,Technical,High,2025-09-12,Resolved
T6688,C057,Service,Low,2025-09-12,Resolved
T6689,C083,Service,High,2025-09-12,Open
T6690,C092,Billing,Medium,2025-09-12,Pending
T6691,C069,Billing,High,2025-09-12,Open
T6692,C069,Service,Low,2025-09-12,Pending
T6693,C043,Service,High,2025-09-12,Open
T6694,C064,Technical,High,2025-09-12,Pending
T6695,C003,Network,Medium,2025-09-12,Open
T6696,C069,Billing,Low,2025-09-12,Resolved
T6697,C079,Technical,High,2025-09-12,Open
T6698,C067,Service,Medium,2025-09-12,Pending
T6699,C086,Network,Low,2025-09-12,Resolved
T6700,C066,Technical,Medium,2025-09-12,Resolved
T6701,C070,Service,High,2025-09-12,Pending
T6702,C051,Billing,Low,2025-09-12,Resolved
T6703,C073,Billing,High,2025-09-12,Resolved
T6704,C086,Billing,Low,2025-09-12,Pending
T6705,C068,Network,High,2025-09-12,Pending
T6706,C005,Technical,High,2025-09-12,Open
T6707,C024,Billing,Low,2025-09-12,Resolved
T6708,C095,Billing,Low,2025-09-12,Resolved
T6709,C027,Service,Low,2025-09-12,Open
T6710,C016,Technical,Medium,2025-09-12,Pending
T6711,C033,Service,High,2025-09-12,Pending
T6712,C074,Billing,High,2025-09-12,Resolved
T6713,C069,Technical,High,2025-09-12,Resolved
T6714,C088,Service,Medium,2025-09-12,Open
T6715,C047,Service,Low,2025-09-12,Open
T6716,C049,Technical,Medium,2025-09-12,Open
T6717,C055,Billing,Low,2025-09-12,Open
T6718,C079,Billing,Medium,2025-09-12,Open
T6719,C060,Technical,Low,2025-09-12,Resolved
T6720,C061,Technical,Medium,2025-09-12,Resolved
T6721,C062,Technical,Medium,2025-09-12,Resolved
T6722,C099,Billing,High,2025-09-12,Resolved
T6723,C023,Service,Medium,2025-09-12,Pending
T6724,C066,Billing,Low,2025-09-12,Resolved
T6725,C006,Technical,Medium,2025-09-12,Pending
T6726,C066,Technical,Low,2025-09-12,Pending
T6727,C030,Billing,Low,2025-09-12,Pending
T6728,C035,Network,Low,2025-09-12,Open
T6729,C028,Billing,High,2025-09-12,Resolved
T6730,C055,Billing,High,2025-09-12,Open
T6731,C022,Network,High,2025-09-12,Open
T6732,C071,Service,High,2025-09-12,Pending
T6733,C070,Network,High,2025-09-12,Resolved
T6734,C020,Network,Medium,2025-09-12,Pending
T6735,C029,Service,Medium,2025-09-12,Pending
T6736,C017,Technical,High,2025-09-12,Pending
T6737,C051,Network,Medium,2025-09-12,Resolved
T6738,C012,Service,Medium,2025-09-12,Open
T6739,C088,Billing,Low,2025-09-12,Open
T6740,C100,Service,Medium,2025-09-12,Resolved
T6741,C059,Service,Medium,2025-09-12,Resolved
T6742,C037,Network,Medium,2025-09-12,Pending
T6743,C045,Billing,Medium,2025-09-12,Pending
T6744,C060,Billing,Medium,2025-09-12,Open
T6745,C078,Billing,Low,2025-09-12,Open
T6746,C057,Network,Low,2025-09-12,Pending
T6747,C058,Billing,Low,2025-09-12,Open
T6748,C090,Service,Medium,2025-09-12,Pending
T6749,C027,Billing,High,2025-09-12,Open
T6750,C020,Technical,Medium,2025-09-12,Pending
T6751,C068,Billing,Medium,2025-09-12,Pending
T6752,C067,Billing,High,2025-09-12,Resolved
T6753,C028,Network,High,2025-09-12,Pending
T6754,C067,Service,High,2025-09-12,Pending
T6755,C045,Network,High,2025-09-12,Open
T6756,C045,Network,Low,2025-09-12,Open
T6757,C098,Network,Medium,2025-09-12,Open
T6758,C057,Technical,High,2025-09-12,Open
T6759,C003,Service,Low,2025-09-12,Pending
T6760,C026,Network,High,2025-09-12,Resolved
T6761,C098,Network,High,2025-09-12,Open
T6762,C049,Network,Medium,2025-09-12,Pending
T6763,C090,Network,Medium,2025-09-12,Open
T6764,C029,Billing,Low,2025-09-12,Open
T6765,C042,Technical,High,2025-09-12,Resolved
T6766,C015,Technical,Medium,2025-09-12,Pending
T6767,C036,Service,Low,2025-09-12,Pending
T6768,C009,Billing,Medium,2025-09-12,Open
T6769,C059,Service,High,2025-09-12,Resolved
T6770,C017,Billing,High,2025-09-12,Open
T6771,C093,Service,Low,2025-09-12,Open
T6772,C029,Service,Medium,2025-09-12,Open
T6773,C069,Technical,Low,2025-09-12,Resolved
T6774,C091,Service,High,2025-09-12,Resolved
T6775,C030,Technical,High,2025-09-12,Resolved
T6776,C018,Service,Low,2025-09-12,Open
T6777,C047,Network,Low,2025-09-12,Open
T6778,C023,Service,High,2025-09-12,Open
T6779,C089,Network,High,2025-09-12,Pending
T6780,C002,Network,Medium,2025-09-12,Open
T6781,C021,Billing,Low,2025-09-12,Resolved
T6782,C037,Service,Low,2025-09-12,Resolved
T6783,C011,Network,Low,2025-09-12,Open
T6784,C031,Service,High,2025-09-12,Pending
T6785,C001,Service,High,2025-09-12,Resolved
T6786,C044,Technical,Medium,2025-09-12,Resolved
T6787,C061,Network,Low,2025-09-12,Open
T6788,C075,Technical,Medium,2025-09-12,Open
T6789,C022,Service,Medium,2025-09-12,Resolved
T6790,C007,Billing,High,2025-09-12,Resolved
T6791,C021,Network,Medium,2025-09-12,Open
T6792,C012,Technical,Medium,2025-09-12,Open
T6793,C091,Technical,Low,2025-09-12,Resolved
T6794,C082,Technical,Low,2025-09-12,Pending
T6795,C027,Service,Medium,2025-09-12,Pending
T6796,C087,Service,Medium,2025-09-12,Pending
T6797,C093,Service,High,2025-09-12,Resolved
T6798,C011,Technical,Medium,2025-09-12,Open
T6799,C002,Service,Low,2025-09-12,Open
T6800,C042,Network,High,2025-09-12,Open
T6801,C027,Service,Low,2025-09-12,Resolved
T6802,C051,Billing,Low,2025-09-12,Resolved
T6803,C057,Billing,Medium,2025-09-12,Pending
T6804,C082,Billing,Medium,2025-09-12,Open
T6805,C080,Billing,High,2025-09-12,Open
T6806,C100,Service,Low,2025-09-12,Pending
T6807,C085,Technical,High,2025-09-12,Resolved
T6808,C086,Technical,Low,2025-09-12,Resolved
T6809,C005,Network,Medium,2025-09-12,Open
T6810,C012,Technical,Medium,2025-09-12,Pending
T6811,C082,Billing,Medium,2025-09-12,Resolved
T6812,C068,Service,Low,2025-09-12,Open
T6813,C048,Billing,Low,2025-09-12,Pending
T6814,C035,Service,Low,2025-09-12,Pending
T6815,C074,Technical,High,2025-09-12,Resolved
T6816,C070,Network,Medium,2025-09-12,Open
T6817,C001,Network,High,2025-09-12,Open
T6818,C039,Technical,Medium,2025-09-12,Pending
T6819,C087,Network,Low,2025-09-12,Open
T6820,C033,Technical,High,2025-09-12,Pending
T6821,C055,Service,Medium,2025-09-12,Resolved
T6822,C038,Billing,Medium,2025-09-12,Pending
T6823,C053,Network,High,2025-09-12,Resolved
T6824,C089,Billing,Low,2025-09-12,Open
T6825,C088,Service,High,2025-09-12,Open
T6826,C096,Billing,High,2025-09-12,Pending
T6827,C067,Network,Low,2025-09-12,Resolved
T6828,C014,Service,High,2025-09-12,Open
T6829,C010,Network,Low,2025-09-12,Resolved
T6830,C001,Service,Medium,2025-09-12,Pending
T6831,C059,Network,Medium,2025-09-12,Pending
T6832,C040,Network,High,2025-09-12,Open
T6833,C011,Billing,High,2025-09-12,Open
T6834,C004,Billing,Medium,2025-09-12,Pending
T6835,C025,Technical,High,2025-09-12,Open
T6836,C066,Billing,Low,2025-09-12,Open
T6837,C009,Service,Medium,2025-09-12,Pending
T6838,C037,Technical,Low,2025-09-12,Resolved
T6839,C005,Network,High,2025-09-12,Resolved
T6840,C052,Technical,Medium,2025-09-12,Pending
T6841,C018,Service,High,2025-09-12,Open
T6842,C010,Billing,Medium,2025-09-12,Open
T6843,C011,Billing,High,2025-09-12,Pending
T6844,C043,Technical,Low,2025-09-12,Resolved
T6845,C050,Network,Medium,2025-09-12,Resolved
T6846,C089,Billing,High,2025-09-12,Resolved
T6847,C014,Technical,Low,2025-09-12,Pending
T6848,C003,Network,High,2025-09-12,Open
T6849,C063,Billing,High,2025-09-12,Resolved
T6850,C077,Billing,High,2025-09-12,Open
T6851,C046,Network,High,2025-09-12,Open
T6852,C054,Service,High,2025-09-12,Open
T6853,C094,Technical,Medium,2025-09-12,Pending
T6854,C053,Network,Medium,2025-09-12,Pending
T6855,C078,Service,Low,2025-09-12,Open
T6856,C070,Billing,Low,2025-09-12,Resolved
T6857,C064,Billing,Medium,2025-09-12,Pending
T6858,C052,Technical,High,2025-09-12,Pending
T6859,C088,Service,Medium,2025-09-12,Pending
T6860,C013,Service,High,2025-09-12,Pending
T6861,C028,Technical,Low,2025-09-12,Resolved
T6862,C014,Technical,Low,2025-09-12,Pending
T6863,C093,Network,Medium,2025-09-12,Resolved
T6864,C031,Network,Low,2025-09-12,Pending
T6865,C008,Technical,High,2025-09-12,Resolved
T6866,C099,Network,Medium,2025-09-12,Pending
T6867,C005,Billing,Medium,2025-09-12,Pending
T6868,C019,Billing,Medium,2025-09-12,Pending
T6869,C013,Billing,Low,2025-09-12,Resolved
T6870,C026,Network,High,2025-09-12,Open
T6871,C025,Service,Medium,2025-09-12,Pending
T6872,C078,Network,High,2025-09-12,Pending
T6873,C015,Service,Medium,2025-09-12,Pending
T6874,C062,Network,Medium,2025-09-12,Pending
T6875,C073,Network,Medium,2025-09-12,Resolved
T6876,C007,Network,Medium,2025-09-12,Resolved
T6877,C082,Network,High,2025-09-12,Pending
T6878,C064,Technical,Medium,2025-09-12,Open
T6879,C076,Service,Low,2025-09-12,Pending
T6880,C066,Network,Low,2025-09-12,Pending
T6881,C052,Network,High,2025-09-12,Resolved
T6882,C024,Service,Medium,2025-09-12,Open
T6883,C098,Billing,Low,2025-09-12,Open
T6884,C063,Service,Low,2025-09-12,Resolved
T6885,C014,Billing,Low,2025-09-12,Resolved
T6886,C015,Network,Medium,2025-09-12,Pending
T6887,C019,Billing,High,2025-09-12,Open
T6888,C010,Service,Low,2025-09-12,Resolved
