transaction_id,customer_id,amount,method,date,status
TX05001,C00421,76.45,Top-up,2023-02-04,Success
TX05002,C00450,45.81,Top-up,2024-07-14,Success
TX05003,C00117,30.59,Bill Payment,2025-05-02,Pending
TX05004,C00111,29.13,Roaming,2022-04-15,Failed
TX05005,C00439,111.81,Add-on,2021-07-01,Success
TX05006,C00401,25.5,Roaming,2024-02-09,Pending
TX05007,C00447,7.68,Roaming,2023-09-06,Failed
TX05008,C00136,6.75,Roaming,2024-10-19,Success
TX05009,C00091,30.44,Bill Payment,2021-06-09,Pending
TX05010,C00267,126.07,Roaming,2025-03-12,Failed
TX05011,C00249,135.49,Top-up,2021-02-10,Success
TX05012,C00112,78.73,Add-on,2020-07-17,Success
TX05013,C00402,95.45,Add-on,2020-04-15,Success
TX05014,C00475,130.85,Roaming,2022-09-21,Failed
TX05015,C00476,124.71,Add-on,2023-08-02,Failed
TX05016,C00419,46.02,Add-on,2023-06-06,Success
TX05017,C00259,100.08,Bill Payment,2021-04-15,Pending
TX05018,C00113,174.43,Bill Payment,2022-01-23,Pending
TX05019,C00329,106.14,Top-up,2025-01-01,Success
TX05020,C00019,86.09,Bill Payment,2020-02-21,Failed
TX05021,C00215,77.43,Roaming,2022-11-02,Failed
TX05022,C00206,168.86,Top-up,2023-07-05,Pending
TX05023,C00494,138.53,Add-on,2024-09-16,Failed
TX05024,C00320,154.87,Roaming,2020-04-09,Failed
TX05025,C00429,51.52,Bill Payment,2021-05-23,Pending
TX05026,C00255,194.09,Bill Payment,2023-03-27,Success
TX05027,C00429,141.58,Roaming,2020-05-22,Pending
TX05028,C00405,78.55,Top-up,2025-01-09,Success
TX05029,C00290,21.54,Roaming,2022-06-06,Failed
TX05030,C00420,154.78,Bill Payment,2023-06-11,Pending
TX05031,C00215,82.95,Bill Payment,2024-04-17,Failed
TX05032,C00012,123.85,Add-on,2020-08-03,Success
TX05033,C00370,69.66,Bill Payment,2022-12-29,Pending
TX05034,C00045,160.6,Bill Payment,2025-03-06,Failed
TX05035,C00358,76.0,Top-up,2023-12-27,Pending
TX05036,C00269,199.49,Top-up,2024-04-29,Pending
TX05037,C00333,89.57,Bill Payment,2022-04-04,Success
TX05038,C00471,197.72,Top-up,2023-06-19,Pending
TX05039,C00498,110.08,Add-on,2024-08-30,Pending
TX05040,C00481,26.55,Roaming,2025-07-26,Failed
TX05041,C00071,191.13,Top-up,2024-07-11,Pending
TX05042,C00456,91.99,Bill Payment,2022-10-18,Success
TX05043,C00016,199.62,Roaming,2022-08-06,Failed
TX05044,C00453,161.14,Roaming,2021-10-01,Success
TX05045,C00131,103.73,Bill Payment,2025-03-14,Pending
TX05046,C00098,30.34,Roaming,2021-01-14,Success
TX05047,C00036,92.53,Top-up,2025-08-10,Failed
TX05048,C00164,52.85,Bill Payment,2020-03-26,Pending
TX05049,C00232,192.13,Add-on,2022-01-07,Success
TX05050,C00096,20.72,Add-on,2024-04-25,Pending
TX05051,C00340,162.27,Bill Payment,2021-09-20,Pending
TX05052,C00293,24.51,Bill Payment,2021-05-11,Pending
TX05053,C00247,172.33,Bill Payment,2024-07-24,Success
TX05054,C00097,57.46,Roaming,2025-06-03,Success
TX05055,C00219,45.56,Top-up,2021-10-17,Success
TX05056,C00180,143.58,Roaming,2024-09-19,Failed
TX05057,C00192,51.12,Top-up,2022-01-11,Pending
TX05058,C00017,93.42,Add-on,2024-05-16,Success
TX05059,C00106,95.7,Top-up,2024-06-20,Success
TX05060,C00264,11.36,Bill Payment,2023-02-03,Success
TX05061,C00421,167.65,Add-on,2022-01-27,Pending
TX05062,C00111,9.83,Roaming,2024-01-24,Success
TX05063,C00441,51.51,Add-on,2024-08-27,Success
TX05064,C00070,105.95,Top-up,2020-07-25,Pending
TX05065,C00406,197.63,Roaming,2022-11-30,Failed
TX05066,C00287,139.98,Roaming,2024-09-14,Success
TX05067,C00282,170.69,Add-on,2023-11-08,Failed
TX05068,C00448,126.28,Bill Payment,2024-08-25,Success
TX05069,C00061,194.19,Bill Payment,2023-01-03,Pending
TX05070,C00493,16.27,Add-on,2023-05-03,Pending
TX05071,C00353,146.68,Top-up,2023-03-06,Success
TX05072,C00311,117.56,Bill Payment,2021-05-08,Success
TX05073,C00464,151.53,Roaming,2022-08-24,Success
TX05074,C00431,109.68,Bill Payment,2021-09-22,Success
TX05075,C00089,88.73,Roaming,2020-08-18,Success
TX05076,C00484,90.31,Top-up,2025-03-07,Pending
TX05077,C00082,130.81,Bill Payment,2022-08-30,Success
TX05078,C00017,137.93,Roaming,2023-10-14,Success
TX05079,C00332,105.72,Roaming,2021-11-01,Failed
TX05080,C00208,27.87,Add-on,2020-03-21,Success
TX05081,C00343,95.9,Bill Payment,2020-02-09,Success
TX05082,C00058,95.48,Top-up,2025-08-18,Failed
TX05083,C00302,139.71,Roaming,2024-11-06,Failed
TX05084,C00433,195.03,Roaming,2020-01-04,Pending
TX05085,C00264,161.18,Add-on,2024-02-16,Success
TX05086,C00347,133.83,Roaming,2021-02-02,Failed
TX05087,C00018,79.09,Add-on,2023-04-24,Pending
TX05088,C00083,44.82,Add-on,2022-05-17,Success
TX05089,C00074,42.16,Bill Payment,2020-11-11,Pending
TX05090,C00228,153.41,Bill Payment,2021-06-29,Success
TX05091,C00478,45.19,Roaming,2022-01-31,Pending
TX05092,C00459,14.21,Bill Payment,2020-04-26,Success
TX05093,C00328,128.08,Add-on,2025-09-09,Pending
TX05094,C00253,56.62,Top-up,2023-01-24,Success
TX05095,C00232,84.29,Roaming,2022-04-23,Pending
TX05096,C00128,143.66,Add-on,2020-01-09,Failed
TX05097,C00337,12.72,Add-on,2021-02-13,Pending
TX05098,C00411,19.6,Roaming,2024-10-02,Failed
TX05099,C00117,10.54,Top-up,2022-12-31,Failed
TX05100,C00207,27.4,Bill Payment,2025-06-04,Pending
TX05101,C00476,22.51,Bill Payment,2024-08-20,Success
TX05102,C00271,115.9,Roaming,2024-05-11,Failed
TX05103,C00321,96.07,Add-on,2024-03-18,Pending
TX05104,C00132,56.49,Roaming,2021-12-31,Pending
TX05105,C00379,88.22,Bill Payment,2023-10-17,Pending
TX05106,C00490,73.87,Roaming,2020-04-19,Failed
TX05107,C00472,98.03,Top-up,2022-04-10,Pending
TX05108,C00195,56.55,Bill Payment,2022-03-24,Failed
TX05109,C00122,9.34,Top-up,2025-01-28,Failed
TX05110,C00404,94.5,Top-up,2021-05-19,Success
TX05111,C00158,83.9,Add-on,2020-06-23,Failed
TX05112,C00270,152.81,Roaming,2024-10-06,Failed
TX05113,C00073,16.38,Roaming,2025-04-09,Pending
TX05114,C00018,188.62,Roaming,2024-03-19,Failed
TX05115,C00122,28.64,Add-on,2021-04-02,Success
TX05116,C00087,143.75,Add-on,2020-09-30,Success
TX05117,C00145,100.54,Roaming,2021-04-11,Success
TX05118,C00144,74.44,Add-on,2024-01-20,Failed
TX05119,C00468,34.38,Top-up,2025-06-27,Success
TX05120,C00274,160.57,Roaming,2020-05-18,Failed
TX05121,C00497,62.33,Bill Payment,2021-01-05,Failed
TX05122,C00351,55.83,Bill Payment,2022-12-23,Success
TX05123,C00162,60.18,Add-on,2023-12-31,Success
TX05124,C00366,29.5,Add-on,2023-06-26,Success
TX05125,C00371,193.88,Bill Payment,2025-05-31,Pending
TX05126,C00190,155.01,Roaming,2021-08-07,Success
TX05127,C00331,142.93,Add-on,2023-09-15,Pending
TX05128,C00395,92.87,Add-on,2023-05-13,Failed
TX05129,C00097,109.46,Roaming,2024-07-09,Failed
TX05130,C00467,75.19,Bill Payment,2021-12-03,Success
TX05131,C00490,72.09,Bill Payment,2020-10-22,Success
TX05132,C00337,42.68,Roaming,2021-03-15,Pending
TX05133,C00132,43.71,Bill Payment,2024-10-16,Success
TX05134,C00096,179.16,Add-on,2025-01-17,Failed
TX05135,C00223,3.81,Add-on,2020-05-07,Failed
TX05136,C00113,136.89,Roaming,2024-03-11,Success
TX05137,C00032,159.8,Roaming,2022-04-26,Pending
TX05138,C00375,53.32,Roaming,2025-08-05,Failed
TX05139,C00135,152.81,Roaming,2022-05-23,Pending
TX05140,C00336,105.12,Bill Payment,2024-06-26,Success
TX05141,C00340,151.03,Bill Payment,2022-12-02,Failed
TX05142,C00419,196.13,Bill Payment,2022-08-09,Failed
TX05143,C00010,177.21,Roaming,2025-05-01,Pending
TX05144,C00219,141.21,Bill Payment,2025-09-05,Pending
TX05145,C00181,32.1,Bill Payment,2025-01-29,Success
TX05146,C00139,85.93,Add-on,2020-03-22,Pending
TX05147,C00291,3.4,Roaming,2024-11-13,Pending
TX05148,C00296,86.84,Top-up,2025-05-26,Failed
TX05149,C00136,45.27,Top-up,2020-02-14,Failed
TX05150,C00125,106.05,Add-on,2021-01-04,Failed
TX05151,C00285,162.76,Bill Payment,2025-05-04,Pending
TX05152,C00182,36.49,Top-up,2022-09-01,Success
TX05153,C00096,52.49,Add-on,2023-12-28,Success
TX05154,C00465,125.9,Top-up,2025-06-11,Failed
TX05155,C00096,188.78,Top-up,2020-09-07,Success
TX05156,C00218,124.0,Add-on,2023-09-01,Success
TX05157,C00248,6.94,Bill Payment,2021-07-27,Failed
TX05158,C00172,158.14,Roaming,2023-10-13,Failed
TX05159,C00408,51.59,Top-up,2021-12-21,Success
TX05160,C00088,80.26,Add-on,2021-04-18,Success
TX05161,C00295,60.24,Top-up,2022-12-21,Pending
TX05162,C00297,137.07,Roaming,2025-09-09,Pending
TX05163,C00079,143.08,Top-up,2023-10-23,Pending
TX05164,C00285,24.87,Add-on,2021-10-05,Failed
TX05165,C00233,36.91,Add-on,2022-10-01,Failed
TX05166,C00277,78.56,Bill Payment,2022-06-06,Success
TX05167,C00367,103.46,Top-up,2023-09-12,Pending
TX05168,C00275,139.69,Bill Payment,2024-01-29,Success
TX05169,C00117,121.82,Roaming,2021-04-23,Failed
TX05170,C00319,176.0,Roaming,2020-12-05,Success
TX05171,C00121,198.73,Roaming,2022-04-20,Success
TX05172,C00229,115.23,Roaming,2023-08-26,Failed
TX05173,C00039,17.66,Top-up,2023-12-17,Pending
TX05174,C00232,93.33,Top-up,2022-02-22,Failed
TX05175,C00247,60.71,Roaming,2024-07-31,Failed
TX05176,C00242,128.33,Bill Payment,2020-01-25,Pending
TX05177,C00225,145.36,Bill Payment,2025-01-19,Pending
TX05178,C00251,94.22,Add-on,2022-02-10,Failed
TX05179,C00311,154.64,Top-up,2024-05-15,Success
TX05180,C00297,176.34,Add-on,2025-03-15,Pending
TX05181,C00156,89.22,Bill Payment,2022-03-16,Failed
TX05182,C00331,89.58,Add-on,2022-11-12,Failed
TX05183,C00325,159.73,Top-up,2024-01-14,Failed
TX05184,C00472,168.35,Add-on,2021-12-13,Success
TX05185,C00443,102.66,Top-up,2021-04-30,Pending
TX05186,C00182,42.59,Bill Payment,2024-07-15,Failed
TX05187,C00191,25.57,Bill Payment,2025-08-24,Pending
TX05188,C00414,43.53,Roaming,2022-04-16,Failed
TX05189,C00289,19.94,Bill Payment,2023-06-20,Success
TX05190,C00296,63.76,Bill Payment,2024-12-27,Success
TX05191,C00226,101.18,Top-up,2024-05-02,Success
TX05192,C00020,89.82,Add-on,2021-08-13,Pending
TX05193,C00030,147.56,Roaming,2024-09-26,Success
TX05194,C00404,121.69,Add-on,2020-10-15,Success
TX05195,C00355,155.99,Bill Payment,2021-07-21,Success
TX05196,C00205,198.95,Bill Payment,2023-05-12,Success
TX05197,C00129,193.67,Roaming,2020-11-15,Failed
TX05198,C00201,136.57,Add-on,2020-02-25,Pending
TX05199,C00036,121.25,Bill Payment,2025-01-23,Pending
TX05200,C00023,175.16,Add-on,2024-01-07,Failed
TX05201,C00392,181.45,Add-on,2025-01-12,Success
TX05202,C00304,27.22,Add-on,2020-11-20,Success
TX05203,C00329,92.51,Top-up,2023-07-27,Failed
TX05204,C00079,156.53,Bill Payment,2021-08-23,Failed
TX05205,C00107,122.55,Roaming,2020-03-26,Pending
TX05206,C00036,187.49,Add-on,2023-11-18,Pending
TX05207,C00244,192.47,Roaming,2024-04-16,Pending
TX05208,C00303,145.68,Bill Payment,2021-05-13,Failed
TX05209,C00431,186.86,Add-on,2023-11-30,Failed
TX05210,C00090,192.32,Bill Payment,2021-08-21,Pending
TX05211,C00108,79.34,Bill Payment,2020-04-28,Failed
TX05212,C00015,157.93,Add-on,2025-09-13,Failed
TX05213,C00364,2.65,Roaming,2025-04-24,Success
TX05214,C00287,175.28,Top-up,2023-06-03,Failed
TX05215,C00224,140.54,Roaming,2020-10-11,Pending
TX05216,C00320,146.82,Roaming,2020-09-26,Pending
TX05217,C00336,37.01,Roaming,2023-09-18,Pending
TX05218,C00168,72.14,Add-on,2021-05-23,Success
TX05219,C00460,118.52,Bill Payment,2023-12-25,Failed
TX05220,C00192,172.37,Add-on,2025-08-01,Pending
TX05221,C00311,80.25,Top-up,2023-10-24,Failed
TX05222,C00234,149.28,Top-up,2025-04-28,Failed
TX05223,C00424,109.99,Top-up,2021-03-27,Pending
TX05224,C00376,176.62,Roaming,2020-04-16,Success
TX05225,C00349,198.34,Top-up,2022-12-15,Failed
TX05226,C00378,19.72,Add-on,2022-01-01,Failed
TX05227,C00452,25.38,Bill Payment,2022-09-16,Success
TX05228,C00132,152.71,Roaming,2025-08-24,Pending
TX05229,C00141,115.45,Add-on,2021-01-22,Pending
TX05230,C00470,194.2,Add-on,2022-07-04,Success
TX05231,C00167,130.71,Add-on,2024-08-12,Pending
TX05232,C00250,184.84,Add-on,2023-06-10,Success
TX05233,C00148,125.12,Top-up,2025-01-17,Success
TX05234,C00012,193.81,Roaming,2022-04-16,Pending
TX05235,C00455,57.58,Roaming,2021-10-21,Failed
TX05236,C00481,17.4,Top-up,2024-09-27,Pending
TX05237,C00252,56.28,Top-up,2025-09-07,Success
TX05238,C00237,52.73,Bill Payment,2025-05-05,Pending
TX05239,C00417,24.93,Bill Payment,2020-11-17,Failed
TX05240,C00353,13.31,Roaming,2021-02-27,Pending
TX05241,C00438,183.38,Bill Payment,2024-11-07,Failed
TX05242,C00238,51.36,Roaming,2020-05-17,Success
TX05243,C00098,108.21,Bill Payment,2020-03-17,Success
TX05244,C00425,124.97,Bill Payment,2022-04-04,Pending
TX05245,C00028,168.5,Top-up,2022-02-19,Pending
TX05246,C00136,47.53,Roaming,2024-10-10,Failed
TX05247,C00191,30.25,Bill Payment,2020-04-29,Failed
TX05248,C00370,108.19,Bill Payment,2024-09-10,Success
TX05249,C00144,76.59,Top-up,2023-04-18,Pending
TX05250,C00450,15.1,Bill Payment,2021-11-24,Pending
TX05251,C00354,108.02,Add-on,2020-12-09,Pending
TX05252,C00113,161.08,Top-up,2021-04-20,Success
TX05253,C00085,148.4,Top-up,2021-05-27,Failed
TX05254,C00131,25.76,Top-up,2020-05-04,Pending
TX05255,C00164,182.4,Top-up,2021-01-05,Success
TX05256,C00062,27.64,Add-on,2023-11-06,Success
TX05257,C00306,70.5,Add-on,2025-05-18,Success
TX05258,C00283,33.18,Top-up,2020-07-08,Failed
TX05259,C00232,175.09,Bill Payment,2023-02-12,Pending
TX05260,C00214,15.83,Bill Payment,2020-10-17,Success
TX05261,C00102,99.32,Top-up,2022-01-15,Pending
TX05262,C00097,117.09,Top-up,2020-05-07,Pending
TX05263,C00088,182.25,Add-on,2024-01-21,Success
TX05264,C00084,44.7,Top-up,2023-11-26,Pending
TX05265,C00252,171.24,Bill Payment,2024-11-10,Success
TX05266,C00065,185.29,Bill Payment,2024-08-29,Success
TX05267,C00272,2.08,Add-on,2023-10-08,Pending
TX05268,C00192,199.71,Roaming,2022-06-03,Success
TX05269,C00280,59.94,Roaming,2024-06-03,Success
TX05270,C00278,79.23,Bill Payment,2020-01-06,Failed
TX05271,C00458,107.51,Top-up,2020-07-03,Failed
TX05272,C00383,15.07,Bill Payment,2023-12-08,Pending
TX05273,C00212,130.09,Roaming,2021-08-11,Pending
TX05274,C00053,166.8,Roaming,2021-10-01,Success
TX05275,C00070,168.51,Add-on,2023-06-17,Pending
TX05276,C00434,72.44,Add-on,2021-04-04,Success
TX05277,C00369,184.53,Bill Payment,2024-12-21,Failed
TX05278,C00282,174.03,Add-on,2021-07-29,Pending
TX05279,C00204,8.62,Roaming,2020-10-10,Success
TX05280,C00003,70.84,Top-up,2025-01-15,Pending
TX05281,C00096,32.68,Bill Payment,2022-07-02,Failed
TX05282,C00368,3.96,Top-up,2022-03-06,Pending
TX05283,C00177,190.02,Bill Payment,2022-11-27,Failed
TX05284,C00128,33.84,Add-on,2024-08-12,Pending
TX05285,C00003,138.9,Bill Payment,2022-11-09,Success
TX05286,C00106,35.61,Bill Payment,2024-10-17,Pending
TX05287,C00416,108.56,Add-on,2022-11-02,Success
TX05288,C00369,92.77,Top-up,2021-09-16,Failed
TX05289,C00271,62.17,Bill Payment,2020-10-23,Success
TX05290,C00356,14.47,Bill Payment,2020-08-14,Failed
TX05291,C00090,197.52,Add-on,2024-05-18,Success
TX05292,C00160,17.53,Top-up,2020-02-22,Pending
TX05293,C00087,95.12,Roaming,2022-12-04,Pending
TX05294,C00192,97.17,Bill Payment,2023-09-19,Failed
TX05295,C00046,1.23,Add-on,2024-03-12,Pending
TX05296,C00017,187.73,Roaming,2021-11-28,Failed
TX05297,C00489,125.01,Add-on,2020-09-29,Pending
TX05298,C00299,123.05,Add-on,2025-04-06,Pending
TX05299,C00468,8.6,Roaming,2022-01-03,Failed
TX05300,C00245,19.02,Add-on,2020-05-08,Success
TX05301,C00356,50.94,Add-on,2021-05-09,Failed
TX05302,C00487,69.2,Top-up,2021-05-24,Failed
TX05303,C00298,130.2,Add-on,2021-08-02,Pending
TX05304,C00109,128.54,Add-on,2025-09-16,Pending
TX05305,C00041,196.78,Top-up,2021-06-07,Failed
TX05306,C00184,136.3,Add-on,2022-06-22,Pending
TX05307,C00143,110.67,Add-on,2024-02-04,Failed
TX05308,C00382,26.67,Add-on,2020-10-23,Success
TX05309,C00111,108.7,Add-on,2020-02-08,Pending
TX05310,C00227,45.35,Top-up,2022-11-04,Success
TX05311,C00136,72.5,Roaming,2025-07-31,Success
TX05312,C00255,154.18,Top-up,2022-06-25,Failed
TX05313,C00395,104.26,Roaming,2024-12-02,Failed
TX05314,C00220,66.84,Roaming,2020-12-05,Failed
TX05315,C00022,34.31,Add-on,2024-05-31,Pending
TX05316,C00414,30.88,Roaming,2021-08-31,Failed
TX05317,C00037,95.51,Add-on,2022-05-22,Pending
TX05318,C00050,150.87,Bill Payment,2021-01-07,Failed
TX05319,C00394,181.19,Roaming,2024-11-30,Success
TX05320,C00354,39.77,Top-up,2023-02-26,Success
TX05321,C00128,38.29,Roaming,2020-03-22,Failed
TX05322,C00271,173.22,Bill Payment,2023-08-13,Success
TX05323,C00394,132.04,Add-on,2022-10-10,Failed
TX05324,C00005,117.43,Top-up,2023-01-20,Failed
TX05325,C00236,1.05,Add-on,2022-10-25,Pending
TX05326,C00293,65.7,Top-up,2025-08-06,Failed
TX05327,C00126,7.13,Roaming,2023-06-29,Pending
TX05328,C00370,131.86,Add-on,2024-11-17,Pending
TX05329,C00384,96.2,Bill Payment,2021-07-01,Success
TX05330,C00002,109.65,Roaming,2020-10-24,Success
TX05331,C00196,144.68,Top-up,2021-08-25,Success
TX05332,C00259,184.97,Add-on,2023-03-08,Pending
TX05333,C00167,173.41,Bill Payment,2020-08-03,Failed
TX05334,C00359,159.03,Roaming,2022-03-10,Failed
TX05335,C00179,22.87,Bill Payment,2020-09-02,Pending
TX05336,C00435,99.54,Roaming,2020-06-19,Success
TX05337,C00295,101.45,Roaming,2024-01-18,Failed
TX05338,C00185,179.06,Roaming,2023-02-12,Failed
TX05339,C00397,38.4,Roaming,2020-11-25,Success
TX05340,C00247,29.82,Roaming,2025-06-20,Success
TX05341,C00300,27.81,Roaming,2020-07-01,Pending
TX05342,C00215,10.94,Roaming,2021-12-05,Pending
TX05343,C00150,73.22,Add-on,2021-08-25,Pending
TX05344,C00177,192.29,Top-up,2024-01-09,Pending
TX05345,C00468,88.14,Top-up,2022-12-24,Failed
TX05346,C00439,197.14,Bill Payment,2021-03-24,Success
TX05347,C00461,30.64,Bill Payment,2025-09-25,Pending
TX05348,C00167,70.54,Top-up,2022-03-28,Success
TX05349,C00035,80.08,Bill Payment,2020-08-12,Success
TX05350,C00230,19.4,Roaming,2022-08-25,Failed
TX05351,C00373,138.63,Roaming,2025-05-26,Success
TX05352,C00096,69.15,Top-up,2020-01-06,Success
TX05353,C00315,29.44,Bill Payment,2024-11-09,Success
TX05354,C00233,178.98,Roaming,2022-12-13,Failed
TX05355,C00192,76.08,Add-on,2022-11-02,Failed
TX05356,C00061,53.67,Add-on,2025-08-03,Success
TX05357,C00044,122.69,Top-up,2023-05-23,Success
TX05358,C00115,163.09,Roaming,2022-10-15,Failed
TX05359,C00024,36.76,Add-on,2020-05-29,Success
TX05360,C00083,172.26,Add-on,2022-05-27,Pending
TX05361,C00206,54.97,Top-up,2022-07-05,Pending
TX05362,C00431,117.74,Top-up,2022-05-28,Pending
TX05363,C00133,85.92,Add-on,2024-07-07,Failed
TX05364,C00306,104.6,Top-up,2022-08-20,Pending
TX05365,C00434,175.36,Bill Payment,2024-12-17,Failed
TX05366,C00183,23.54,Bill Payment,2024-08-19,Pending
TX05367,C00220,129.69,Add-on,2023-05-11,Failed
TX05368,C00488,20.23,Roaming,2022-08-28,Pending
TX05369,C00118,188.2,Bill Payment,2020-08-03,Pending
TX05370,C00158,13.26,Roaming,2022-07-20,Pending
TX05371,C00039,63.49,Add-on,2023-04-13,Pending
TX05372,C00283,189.74,Add-on,2020-09-10,Pending
TX05373,C00219,57.67,Add-on,2022-07-30,Pending
TX05374,C00459,134.65,Roaming,2021-11-28,Failed
TX05375,C00115,177.73,Bill Payment,2025-09-14,Success
TX05376,C00358,83.19,Top-up,2024-08-28,Success
TX05377,C00299,33.68,Roaming,2024-11-06,Failed
TX05378,C00271,183.11,Roaming,2024-10-13,Pending
TX05379,C00047,199.82,Add-on,2022-01-31,Pending
TX05380,C00156,148.52,Roaming,2023-09-13,Failed
TX05381,C00405,104.85,Roaming,2022-12-14,Success
TX05382,C00130,187.67,Bill Payment,2024-06-04,Pending
TX05383,C00484,155.41,Top-up,2022-07-06,Success
TX05384,C00034,5.45,Roaming,2025-05-01,Success
TX05385,C00208,181.37,Add-on,2022-10-19,Failed
TX05386,C00392,9.06,Top-up,2024-03-19,Failed
TX05387,C00468,16.42,Roaming,2020-01-08,Success
TX05388,C00046,181.46,Top-up,2022-09-24,Success
TX05389,C00444,143.09,Top-up,2022-08-12,Success
TX05390,C00362,10.57,Top-up,2021-03-24,Pending
TX05391,C00332,8.28,Bill Payment,2021-07-09,Success
TX05392,C00257,85.92,Top-up,2024-02-28,Failed
TX05393,C00471,137.96,Roaming,2021-11-19,Success
TX05394,C00350,103.12,Add-on,2025-07-07,Pending
TX05395,C00031,40.72,Bill Payment,2022-08-21,Success
TX05396,C00307,84.55,Roaming,2024-09-22,Pending
TX05397,C00314,90.13,Bill Payment,2024-09-17,Success
TX05398,C00028,13.47,Bill Payment,2021-05-08,Pending
TX05399,C00226,105.88,Top-up,2023-03-28,Success
TX05400,C00486,75.94,Top-up,2020-04-29,Pending
TX05401,C00354,157.28,Top-up,2022-10-16,Success
TX05402,C00262,52.29,Roaming,2023-04-09,Success
TX05403,C00037,137.5,Roaming,2021-07-01,Success
TX05404,C00241,20.9,Add-on,2022-12-26,Success
TX05405,C00150,130.6,Bill Payment,2020-08-17,Pending
TX05406,C00260,84.1,Roaming,2022-03-26,Success
TX05407,C00032,183.02,Bill Payment,2021-02-06,Success
TX05408,C00448,96.52,Roaming,2025-07-10,Pending
TX05409,C00265,13.22,Top-up,2022-04-22,Success
TX05410,C00047,198.89,Add-on,2023-03-20,Failed
TX05411,C00246,182.04,Bill Payment,2021-10-01,Failed
TX05412,C00201,129.45,Roaming,2025-03-08,Failed
TX05413,C00383,96.02,Roaming,2022-02-28,Failed
TX05414,C00109,14.25,Top-up,2021-09-22,Success
TX05415,C00500,80.38,Add-on,2020-10-14,Success
TX05416,C00235,2.36,Add-on,2020-05-24,Success
TX05417,C00218,183.4,Bill Payment,2021-02-25,Pending
TX05418,C00176,104.45,Top-up,2024-07-20,Success
TX05419,C00441,175.88,Roaming,2022-05-02,Pending
TX05420,C00248,37.84,Top-up,2022-10-21,Success
TX05421,C00247,147.81,Add-on,2023-02-05,Pending
TX05422,C00190,90.77,Bill Payment,2021-05-01,Success
TX05423,C00009,50.29,Roaming,2024-12-14,Pending
TX05424,C00318,124.83,Roaming,2021-02-19,Failed
TX05425,C00461,142.37,Bill Payment,2021-07-23,Failed
TX05426,C00236,67.62,Top-up,2021-09-10,Failed
TX05427,C00348,2.8,Add-on,2020-09-23,Failed
TX05428,C00409,23.97,Bill Payment,2022-12-15,Success
TX05429,C00083,56.98,Roaming,2024-06-14,Pending
TX05430,C00215,160.68,Roaming,2024-09-21,Pending
TX05431,C00411,34.35,Top-up,2020-07-17,Pending
TX05432,C00343,88.79,Add-on,2025-05-30,Success
TX05433,C00425,153.6,Add-on,2020-02-05,Success
TX05434,C00368,182.15,Top-up,2020-11-19,Pending
TX05435,C00015,132.21,Top-up,2024-04-08,Failed
TX05436,C00409,180.81,Top-up,2024-07-15,Pending
TX05437,C00234,85.09,Roaming,2023-12-12,Pending
TX05438,C00036,40.94,Bill Payment,2020-03-27,Pending
TX05439,C00386,30.61,Add-on,2021-08-30,Failed
TX05440,C00011,133.49,Roaming,2024-09-13,Failed
TX05441,C00291,178.21,Top-up,2025-05-02,Pending
TX05442,C00343,140.06,Roaming,2021-07-23,Pending
TX05443,C00276,67.66,Top-up,2024-07-21,Success
TX05444,C00337,62.7,Add-on,2020-05-25,Success
