call_id,customer_id,call_type,duration_min,date
CL5010,C081,voice,2.24,2025-03-21
CL5011,C096,SMS,36.77,2025-05-10
CL5012,C002,data,16.02,2025-04-05
CL5013,C020,SMS,56.03,2024-09-18
CL5014,C087,SMS,6.25,2025-07-08
CL5015,C095,voice,23.07,2024-12-25
CL5016,C060,SMS,59.75,2024-09-13
CL5017,C040,data,53.71,2025-01-16
CL5018,C047,voice,53.18,2025-02-08
CL5019,C042,data,57.38,2025-05-12
CL5020,C078,SMS,52.17,2025-09-06
CL5021,C001,voice,41.94,2025-08-08
CL5022,C013,voice,2.03,2025-04-07
CL5023,C030,data,54.72,2025-02-17
CL5024,C096,SMS,44.3,2024-09-22
CL5025,C051,data,20.63,2025-07-03
CL5026,C099,data,48.81,2025-06-25
CL5027,C042,data,9.85,2025-02-07
CL5028,C095,voice,28.84,2025-06-18
CL5029,C063,data,33.3,2025-03-30
CL5030,C003,voice,10.46,2024-11-04
CL5031,C015,voice,19.55,2025-05-11
CL5032,C073,voice,36.47,2024-10-16
CL5033,C032,voice,22.97,2025-04-01
CL5034,C092,voice,22.91,2025-04-09
CL5035,C086,voice,10.32,2025-01-16
CL5036,C011,SMS,34.15,2025-04-30
CL5037,C081,data,3.76,2025-08-15
CL5038,C060,data,53.77,2024-11-30
CL5039,C036,voice,6.48,2025-04-05
CL5040,C060,SMS,40.33,2025-07-04
CL5041,C045,data,1.29,2024-10-17
CL5042,C016,voice,35.31,2025-07-13
CL5043,C044,data,13.42,2025-07-31
CL5044,C082,SMS,41.44,2025-06-19
CL5045,C066,SMS,12.22,2025-07-04
CL5046,C082,voice,49.86,2025-01-04
CL5047,C012,voice,22.75,2025-01-13
CL5048,C025,data,46.97,2025-08-16
CL5049,C035,voice,41.22,2024-10-25
CL5050,C016,data,50.29,2025-07-17
CL5051,C099,SMS,9.0,2025-06-23
CL5052,C035,voice,59.7,2025-02-04
CL5053,C078,voice,14.22,2024-11-05
CL5054,C011,SMS,20.99,2025-04-15
CL5055,C009,voice,26.2,2025-06-21
CL5056,C026,voice,7.28,2025-07-20
CL5057,C076,SMS,39.04,2024-12-20
CL5058,C045,data,21.96,2025-08-07
CL5059,C039,data,41.16,2025-07-21
CL5060,C095,SMS,33.23,2025-07-13
CL5061,C070,data,20.87,2024-11-11
CL5062,C044,SMS,23.88,2025-06-14
CL5063,C034,voice,45.08,2024-09-12
CL5064,C056,voice,22.7,2025-05-14
CL5065,C015,SMS,16.32,2025-03-19
CL5066,C083,voice,42.04,2025-04-19
CL5067,C058,voice,34.64,2025-08-10
CL5068,C007,data,16.4,2025-02-01
CL5069,C092,data,28.02,2025-09-12
CL5070,C036,voice,40.52,2024-10-24
CL5071,C079,data,26.0,2025-09-05
CL5072,C094,data,42.47,2025-01-31
CL5073,C061,SMS,53.1,2024-11-24
CL5074,C097,voice,51.38,2024-10-11
CL5075,C034,voice,19.48,2024-11-21
CL5076,C029,voice,28.83,2025-04-23
CL5077,C004,voice,29.86,2025-07-10
CL5078,C063,voice,6.35,2025-07-10
CL5079,C081,data,46.29,2024-09-21
CL5080,C059,data,31.11,2025-08-23
CL5081,C084,SMS,43.71,2025-01-27
CL5082,C070,SMS,30.75,2024-10-02
CL5083,C020,SMS,20.75,2025-05-07
CL5084,C007,data,12.67,2024-10-11
CL5085,C096,voice,56.0,2025-04-30
CL5086,C048,SMS,31.03,2024-10-08
CL5087,C096,voice,26.38,2025-06-09
CL5088,C021,SMS,14.02,2024-10-01
CL5089,C049,SMS,7.21,2025-02-08
CL5090,C027,voice,46.83,2024-11-15
CL5091,C076,SMS,12.25,2025-04-30
CL5092,C019,voice,20.83,2024-11-22
CL5093,C073,SMS,11.57,2025-04-13
CL5094,C028,data,52.09,2025-02-21
CL5095,C030,voice,20.63,2025-02-09
CL5096,C091,data,41.31,2024-11-03
CL5097,C005,SMS,41.97,2025-06-06
CL5098,C070,data,58.87,2024-12-01
CL5099,C006,data,29.3,2024-12-23
CL5100,C073,SMS,47.32,2024-09-18
CL5101,C021,data,56.62,2025-03-12
CL5102,C007,data,33.69,2025-02-21
CL5103,C015,data,41.81,2024-12-24
CL5104,C057,voice,53.36,2024-11-10
CL5105,C077,data,20.34,2025-05-31
CL5106,C006,voice,13.63,2025-02-23
CL5107,C071,data,36.91,2024-11-02
CL5108,C013,data,59.49,2025-02-06
CL5109,C017,voice,14.28,2025-07-24
CL5110,C003,data,24.02,2025-05-15
CL5111,C025,voice,29.85,2025-04-18
CL5112,C073,SMS,51.76,2025-01-16
CL5113,C022,SMS,35.11,2025-04-03
CL5114,C001,SMS,8.37,2024-10-15
CL5115,C093,data,4.09,2025-07-28
CL5116,C061,data,15.32,2025-06-04
CL5117,C037,SMS,47.64,2025-07-11
CL5118,C055,data,22.97,2025-08-15
CL5119,C001,data,34.94,2025-08-15
CL5120,C007,voice,13.36,2025-09-06
CL5121,C074,voice,26.84,2025-04-06
CL5122,C094,data,45.04,2025-08-19
CL5123,C087,data,55.42,2024-10-06
CL5124,C008,SMS,16.45,2025-06-23
CL5125,C052,voice,0.82,2024-09-20
CL5126,C074,voice,52.88,2025-08-20
CL5127,C033,data,10.65,2025-05-16
CL5128,C043,data,41.69,2024-12-17
CL5129,C085,voice,4.08,2025-09-02
CL5130,C063,voice,56.95,2024-11-23
CL5131,C007,SMS,51.28,2025-02-25
CL5132,C074,data,29.66,2024-10-14
CL5133,C005,SMS,19.72,2024-10-30
CL5134,C006,voice,18.19,2025-08-18
CL5135,C036,voice,0.72,2025-01-20
CL5136,C014,voice,37.76,2025-08-18
CL5137,C055,SMS,2.15,2024-11-25
CL5138,C045,voice,8.67,2025-08-13
CL5139,C010,voice,28.71,2025-02-05
CL5140,C032,SMS,12.25,2025-03-01
CL5141,C098,data,57.63,2025-08-17
CL5142,C088,voice,44.79,2025-02-28
CL5143,C055,SMS,40.33,2024-11-25
CL5144,C099,SMS,21.2,2025-09-11
CL5145,C069,SMS,36.63,2025-08-10
CL5146,C017,data,33.21,2025-05-18
CL5147,C050,SMS,11.42,2024-10-10
CL5148,C073,voice,16.5,2024-11-10
CL5149,C067,SMS,51.44,2025-01-29
CL5150,C052,voice,30.68,2024-12-01
CL5151,C038,SMS,19.68,2025-02-13
CL5152,C069,SMS,15.63,2025-07-11
CL5153,C057,voice,49.37,2025-09-05
CL5154,C071,data,14.9,2025-01-06
CL5155,C002,voice,57.95,2025-03-02
CL5156,C016,voice,57.29,2025-03-30
CL5157,C078,voice,18.24,2025-09-04
CL5158,C049,voice,54.84,2025-01-27
CL5159,C011,voice,49.63,2024-11-20
CL5160,C003,SMS,7.66,2025-02-22
CL5161,C069,data,49.52,2025-08-04
CL5162,C027,voice,46.57,2025-03-30
CL5163,C016,SMS,7.15,2025-01-02
CL5164,C036,SMS,55.61,2025-04-16
CL5165,C041,voice,58.15,2025-06-04
CL5166,C012,SMS,46.82,2024-11-12
CL5167,C008,SMS,21.63,2025-04-11
CL5168,C095,voice,50.66,2024-09-29
CL5169,C036,voice,49.5,2025-07-25
CL5170,C003,voice,46.1,2024-12-28
CL5171,C092,SMS,27.42,2024-09-27
CL5172,C080,data,55.3,2025-07-08
CL5173,C016,data,30.94,2025-02-16
CL5174,C036,SMS,0.98,2024-12-25
CL5175,C019,data,32.17,2024-10-01
CL5176,C017,SMS,10.56,2025-02-24
CL5177,C004,voice,36.52,2025-05-19
CL5178,C035,voice,2.81,2025-07-13
CL5179,C066,SMS,8.02,2025-02-04
CL5180,C077,SMS,36.53,2025-03-26
CL5181,C053,SMS,23.81,2025-08-17
CL5182,C018,SMS,15.33,2025-08-09
CL5183,C030,data,12.96,2025-06-10
CL5184,C016,voice,9.89,2025-03-13
CL5185,C054,voice,5.56,2025-03-18
CL5186,C023,data,28.19,2025-08-12
CL5187,C011,data,41.46,2024-10-09
CL5188,C002,data,20.28,2025-07-14
CL5189,C013,SMS,55.28,2025-05-03
CL5190,C099,voice,44.92,2025-07-30
CL5191,C060,SMS,54.88,2025-08-05
CL5192,C020,data,4.59,2025-04-15
CL5193,C016,data,45.85,2025-07-11
CL5194,C098,SMS,35.51,2024-10-19
CL5195,C036,data,49.78,2024-11-21
CL5196,C012,SMS,52.72,2025-03-21
CL5197,C051,SMS,33.08,2025-09-03
CL5198,C081,data,50.49,2024-11-13
CL5199,C024,voice,28.62,2025-03-30
CL5200,C085,data,51.45,2025-06-07
CL5201,C094,data,51.15,2025-03-10
CL5202,C008,SMS,20.63,2025-06-06
CL5203,C003,SMS,47.21,2025-04-21
CL5204,C100,SMS,16.86,2024-12-06
CL5205,C087,voice,53.05,2025-02-14
CL5206,C086,SMS,5.28,2025-07-11
CL5207,C041,voice,45.59,2025-07-29
CL5208,C025,SMS,25.36,2025-03-28
CL5209,C087,voice,29.47,2025-07-29
CL5210,C036,data,6.73,2025-07-19
CL5211,C092,SMS,27.78,2024-11-15
CL5212,C029,voice,47.66,2025-05-19
CL5213,C019,voice,44.29,2025-01-06
CL5214,C024,SMS,9.55,2024-09-22
CL5215,C073,SMS,27.55,2024-12-04
CL5216,C038,data,30.12,2025-06-13
CL5217,C025,data,6.72,2025-08-29
CL5218,C072,SMS,59.87,2024-09-20
CL5219,C011,SMS,39.37,2025-06-26
CL5220,C033,SMS,53.4,2025-04-15
CL5221,C044,data,22.89,2025-06-02
CL5222,C078,voice,20.16,2025-02-15
CL5223,C094,data,22.37,2025-05-19
CL5224,C014,SMS,27.53,2025-09-10
CL5225,C055,voice,39.92,2025-02-25
CL5226,C097,voice,33.78,2025-05-26
CL5227,C024,voice,16.86,2025-02-06
CL5228,C090,data,10.57,2025-08-21
CL5229,C080,SMS,31.84,2024-12-07
CL5230,C055,voice,59.63,2025-02-07
CL5231,C032,data,19.88,2025-06-24
CL5232,C030,SMS,43.7,2024-11-04
CL5233,C020,voice,13.76,2025-06-29
CL5234,C083,voice,42.8,2025-01-23
CL5235,C054,data,29.86,2024-09-12
CL5236,C075,data,54.13,2025-03-28
CL5237,C028,voice,20.01,2024-10-12
CL5238,C072,data,35.52,2025-07-16
CL5239,C050,voice,36.82,2024-11-17
CL5240,C091,voice,52.19,2025-04-30
CL5241,C077,SMS,29.91,2025-01-10
CL5242,C070,SMS,37.37,2024-11-09
CL5243,C078,voice,18.48,2025-09-10
CL5244,C031,voice,44.34,2025-05-18
CL5245,C006,voice,35.95,2025-05-11
CL5246,C087,voice,37.29,2024-09-17
CL5247,C047,voice,26.63,2025-01-12
CL5248,C076,voice,42.11,2025-09-08
CL5249,C063,voice,21.15,2025-08-20
CL5250,C037,data,35.32,2025-05-21
CL5251,C073,data,19.52,2025-02-07
CL5252,C048,voice,41.2,2024-11-06
CL5253,C050,voice,55.45,2024-10-08
CL5254,C056,data,1.32,2025-05-08
CL5255,C054,data,10.16,2025-08-20
CL5256,C056,voice,27.0,2024-10-08
CL5257,C090,voice,23.21,2025-04-08
CL5258,C092,SMS,34.42,2025-01-09
CL5259,C033,SMS,22.21,2025-02-04
CL5260,C018,voice,20.05,2025-02-26
CL5261,C062,voice,17.67,2025-04-17
CL5262,C079,SMS,23.16,2024-09-26
CL5263,C051,SMS,57.67,2025-04-16
CL5264,C055,SMS,13.28,2025-06-21
CL5265,C066,data,35.33,2024-12-19
CL5266,C088,data,13.43,2025-02-16
CL5267,C095,SMS,55.54,2025-04-22
CL5268,C001,SMS,24.14,2024-12-26
CL5269,C054,voice,43.29,2025-03-31
CL5270,C099,data,22.02,2024-09-17
CL5271,C021,voice,42.14,2024-11-08
CL5272,C053,data,6.56,2025-08-04
CL5273,C018,SMS,29.37,2024-09-25
CL5274,C026,voice,20.16,2025-01-11
CL5275,C001,SMS,16.43,2024-09-24
CL5276,C004,data,58.74,2025-04-21
CL5277,C009,data,38.97,2025-06-06
CL5278,C093,SMS,44.44,2025-05-12
CL5279,C002,SMS,26.22,2025-03-29
CL5280,C030,SMS,18.16,2025-09-03
CL5281,C066,data,6.85,2025-04-18
CL5282,C084,voice,51.97,2025-05-23
CL5283,C092,voice,51.03,2025-03-16
CL5284,C034,data,2.19,2024-12-27
CL5285,C076,voice,19.2,2024-10-29
CL5286,C069,voice,24.36,2025-07-31
CL5287,C025,data,13.35,2025-01-13
CL5288,C077,data,35.33,2025-06-08
CL5289,C059,voice,50.43,2025-03-18
CL5290,C038,data,49.42,2025-04-30
CL5291,C025,SMS,24.76,2025-05-06
CL5292,C031,voice,28.78,2024-12-24
CL5293,C007,voice,24.64,2025-02-24
CL5294,C075,voice,9.4,2025-03-30
CL5295,C065,data,43.91,2025-02-26
CL5296,C044,voice,19.36,2025-07-05
CL5297,C055,data,49.02,2025-08-12
CL5298,C045,data,11.26,2025-05-24
CL5299,C035,voice,26.54,2025-02-20
CL5300,C077,data,30.07,2025-01-20
CL5301,C091,data,29.76,2024-11-16
CL5302,C044,voice,20.51,2025-08-05
CL5303,C017,voice,56.52,2025-02-06
CL5304,C012,data,50.14,2025-02-01
CL5305,C016,SMS,31.78,2024-11-22
CL5306,C092,data,52.0,2025-06-20
CL5307,C043,data,33.63,2025-05-10
CL5308,C022,data,22.99,2024-09-21
CL5309,C100,SMS,41.73,2025-04-25
CL5310,C038,data,58.93,2024-12-21
CL5311,C079,voice,19.88,2025-06-24
CL5312,C028,SMS,22.22,2025-08-30
CL5313,C100,data,58.43,2024-10-05
CL5314,C083,SMS,33.99,2025-04-29
CL5315,C008,SMS,36.51,2025-09-03
CL5316,C044,data,7.6,2025-03-12
CL5317,C009,data,15.69,2025-03-25
CL5318,C002,voice,0.91,2025-01-30
CL5319,C079,data,32.29,2024-11-05
CL5320,C060,data,10.48,2025-04-28
CL5321,C074,data,1.53,2025-08-13
CL5322,C080,SMS,27.25,2025-03-16
CL5323,C026,SMS,11.95,2025-06-01
CL5324,C017,SMS,49.59,2024-11-07
CL5325,C049,SMS,58.13,2025-07-14
CL5326,C048,data,51.53,2025-01-07
CL5327,C079,data,4.74,2025-04-11
CL5328,C068,voice,46.1,2025-03-11
CL5329,C092,voice,11.85,2025-06-13
CL5330,C035,SMS,44.43,2025-06-28
CL5331,C091,voice,46.61,2025-03-25
CL5332,C024,data,20.09,2025-05-19
CL5333,C036,data,59.14,2024-09-12
CL5334,C006,SMS,21.37,2025-05-05
CL5335,C038,data,37.84,2025-05-19
CL5336,C064,SMS,29.96,2025-06-29
CL5337,C008,voice,56.93,2025-01-24
CL5338,C069,SMS,29.39,2025-05-24
CL5339,C094,voice,25.2,2025-08-01
CL5340,C004,SMS,14.73,2025-05-12
CL5341,C012,data,55.45,2025-07-26
CL5342,C067,SMS,3.19,2025-06-15
CL5343,C035,SMS,32.13,2025-02-01
CL5344,C018,SMS,22.07,2025-06-05
CL5345,C088,SMS,6.74,2025-01-11
CL5346,C070,data,56.14,2025-02-26
CL5347,C098,SMS,3.43,2024-09-26
CL5348,C067,voice,33.51,2025-05-16
CL5349,C086,SMS,44.05,2024-11-12
CL5350,C097,voice,26.79,2025-08-07
CL5351,C098,SMS,53.05,2024-11-15
CL5352,C005,SMS,19.0,2025-06-12
CL5353,C006,data,31.8,2025-07-21
CL5354,C005,SMS,59.05,2024-12-19
CL5355,C074,voice,38.9,2024-11-17
CL5356,C086,voice,29.18,2025-03-22
CL5357,C025,voice,48.7,2025-02-27
CL5358,C062,data,54.9,2025-02-03
CL5359,C083,data,30.07,2024-11-02
CL5360,C033,voice,52.81,2025-07-11
CL5361,C019,data,1.13,2025-04-23
CL5362,C006,voice,57.79,2024-11-18
CL5363,C100,data,47.58,2024-12-11
CL5364,C035,data,13.45,2025-08-26
CL5365,C044,data,25.98,2025-05-20
CL5366,C001,SMS,20.57,2025-06-09
CL5367,C100,SMS,16.18,2025-07-18
CL5368,C088,voice,10.84,2025-06-27
CL5369,C028,SMS,1.01,2025-07-12
CL5370,C099,data,35.75,2024-12-02
CL5371,C025,SMS,26.88,2025-08-22
CL5372,C075,data,25.9,2025-03-30
CL5373,C089,data,13.52,2025-08-07
CL5374,C014,SMS,8.23,2025-04-09
CL5375,C090,data,21.97,2024-10-19
CL5376,C051,voice,44.77,2025-02-07
CL5377,C058,data,2.59,2024-12-16
CL5378,C066,data,21.83,2025-05-20
CL5379,C035,data,44.26,2025-08-13
CL5380,C015,data,30.9,2024-11-19
CL5381,C056,SMS,36.42,2025-06-17
CL5382,C085,data,38.02,2025-06-03
CL5383,C002,data,35.58,2025-08-19
CL5384,C011,data,11.42,2024-11-16
CL5385,C040,SMS,8.77,2025-08-23
CL5386,C055,voice,13.24,2025-02-01
CL5387,C098,voice,18.5,2025-09-01
CL5388,C069,data,43.86,2024-11-13
CL5389,C001,data,39.64,2025-08-24
CL5390,C036,voice,2.99,2024-12-02
CL5391,C074,SMS,15.19,2025-05-24
CL5392,C096,SMS,51.87,2025-01-15
CL5393,C054,data,18.13,2025-04-22
CL5394,C087,voice,20.3,2025-05-21
CL5395,C088,SMS,6.29,2024-10-19
CL5396,C075,data,24.25,2025-07-23
CL5397,C029,data,52.49,2025-08-21
CL5398,C087,voice,26.48,2024-10-20
CL5399,C047,SMS,41.75,2025-05-30
CL5400,C061,voice,13.76,2025-01-25
CL5401,C096,data,2.24,2024-09-21
CL5402,C020,data,39.42,2025-05-06
CL5403,C062,data,19.55,2025-03-20
CL5404,C064,data,8.44,2025-08-27
CL5405,C035,SMS,57.52,2025-08-25
CL5406,C054,data,20.58,2025-04-04
CL5407,C048,data,4.86,2024-09-17
CL5408,C011,SMS,7.92,2025-01-07
CL5409,C016,data,30.81,2025-03-09
CL5410,C019,voice,56.13,2025-05-18
CL5411,C016,SMS,9.14,2025-07-10
CL5412,C049,data,4.68,2024-12-03
CL5413,C017,data,46.52,2024-11-22
CL5414,C070,voice,1.76,2025-04-29
CL5415,C098,voice,36.2,2024-10-25
CL5416,C078,SMS,55.58,2025-05-17
CL5417,C067,data,41.62,2025-03-18
CL5418,C061,SMS,37.44,2025-04-11
CL5419,C004,voice,12.61,2025-08-17
CL5420,C053,SMS,2.23,2024-10-23
CL5421,C059,SMS,12.49,2025-03-07
CL5422,C086,SMS,7.2,2025-03-08
CL5423,C037,voice,56.84,2024-09-29
CL5424,C024,SMS,36.44,2025-03-21
CL5425,C055,voice,44.79,2025-05-27
CL5426,C080,SMS,59.95,2025-04-13
CL5427,C037,data,38.63,2024-12-19
CL5428,C011,data,33.67,2024-09-25
CL5429,C020,data,30.87,2025-07-15
CL5430,C028,data,30.36,2024-11-27
CL5431,C098,SMS,12.0,2025-01-02
CL5432,C061,voice,57.62,2025-01-09
CL5433,C010,data,12.66,2025-02-25
CL5434,C083,voice,33.52,2025-01-09
CL5435,C089,SMS,53.47,2025-01-09
CL5436,C090,SMS,19.14,2024-10-21
CL5437,C031,voice,58.25,2025-06-05
CL5438,C080,data,28.99,2025-01-23
CL5439,C088,voice,15.9,2025-08-02
CL5440,C091,SMS,47.45,2025-07-08
CL5441,C069,voice,33.1,2025-03-05
CL5442,C007,SMS,54.65,2025-07-18
CL5443,C017,data,44.29,2025-03-22
CL5444,C018,SMS,2.91,2024-12-08
CL5445,C054,data,33.57,2025-02-15
CL5446,C031,voice,4.3,2025-07-20
CL5447,C033,data,38.86,2024-09-28
CL5448,C036,SMS,59.21,2025-08-29
CL5449,C081,SMS,51.26,2024-12-18
CL5450,C081,data,38.63,2025-07-18
CL5451,C055,voice,5.41,2025-05-25
CL5452,C053,data,51.15,2025-05-05
CL5453,C099,voice,16.92,2024-10-21
CL5454,C011,voice,22.12,2025-08-25
CL5455,C054,data,25.42,2025-06-29
CL5456,C044,SMS,12.35,2024-09-24
CL5457,C018,voice,32.35,2025-01-19
CL5458,C089,voice,40.91,2025-02-26
CL5459,C037,SMS,15.4,2025-04-25
CL5460,C067,data,33.56,2025-08-24
CL5461,C058,data,52.24,2024-10-26
CL5462,C077,data,3.47,2025-04-16
CL5463,C007,SMS,29.81,2025-03-04
CL5464,C003,data,33.91,2024-10-04
CL5465,C031,data,10.41,2025-06-07
CL5466,C023,voice,31.83,2024-10-30
CL5467,C016,data,57.44,2025-03-05
CL5468,C001,voice,7.49,2024-12-20
CL5469,C045,voice,12.16,2024-10-29
CL5470,C088,data,18.63,2025-07-18
CL5471,C016,SMS,42.75,2025-03-23
CL5472,C014,data,14.54,2025-07-22
CL5473,C021,SMS,27.13,2025-01-17
CL5474,C012,SMS,27.46,2024-11-10
CL5475,C012,data,21.62,2024-11-01
CL5476,C052,SMS,7.0,2025-01-11
CL5477,C059,data,30.11,2025-07-05
CL5478,C017,voice,13.41,2025-07-05
CL5479,C002,SMS,54.16,2025-02-15
CL5480,C015,SMS,34.9,2024-10-03
CL5481,C067,SMS,2.75,2025-01-08
CL5482,C027,SMS,59.48,2025-06-21
CL5483,C068,data,16.22,2025-03-16
CL5484,C036,SMS,28.7,2025-06-28
CL5485,C093,SMS,40.04,2025-02-23
CL5486,C056,data,13.28,2025-02-20
CL5487,C096,SMS,7.66,2024-12-30
CL5488,C027,data,6.48,2024-11-12
CL5489,C079,voice,37.22,2025-03-11
CL5490,C027,voice,11.06,2025-01-13
CL5491,C030,data,18.34,2025-01-13
CL5492,C064,data,32.26,2025-06-10
CL5493,C006,voice,21.47,2025-05-14
CL5494,C099,SMS,26.54,2025-03-29
CL5495,C047,SMS,39.67,2025-01-14
CL5496,C027,SMS,32.19,2025-04-15
CL5497,C042,SMS,31.28,2025-08-31
CL5498,C086,voice,47.7,2025-06-30
CL5499,C005,data,38.04,2025-01-06
CL5500,C078,data,29.77,2025-05-30
CL5501,C027,SMS,32.28,2025-04-24
CL5502,C024,data,3.32,2024-11-16
CL5503,C036,SMS,1.14,2024-10-29
CL5504,C047,SMS,13.06,2025-08-28
CL5505,C095,SMS,38.21,2025-08-11
CL5506,C026,voice,21.83,2025-09-01
CL5507,C020,data,21.72,2025-07-06
CL5508,C076,SMS,9.3,2025-02-15
CL5509,C027,SMS,1.95,2025-01-11
CL5510,C100,voice,57.06,2024-10-31
CL5511,C040,voice,40.01,2025-07-20
CL5512,C069,data,15.42,2025-07-31
CL5513,C044,data,53.75,2024-09-27
CL5514,C012,data,45.88,2025-07-02
CL5515,C001,SMS,36.14,2025-01-26
CL5516,C098,data,59.17,2024-12-05
CL5517,C006,data,6.95,2025-05-06
CL5518,C027,voice,53.29,2024-12-05
CL5519,C064,SMS,10.69,2025-08-28
CL5520,C051,data,8.69,2024-10-29
CL5521,C019,data,27.68,2025-07-30
CL5522,C007,SMS,21.8,2025-08-01
CL5523,C098,data,48.45,2025-07-11
CL5524,C088,voice,53.85,2025-07-01
CL5525,C089,data,8.86,2025-07-26
CL5526,C039,data,22.57,2024-10-07
CL5527,C087,data,30.95,2024-09-14
CL5528,C008,voice,43.14,2025-01-14
CL5529,C059,SMS,37.61,2024-09-24
CL5530,C089,data,22.8,2024-11-25
CL5531,C075,voice,36.36,2025-05-01
CL5532,C062,voice,21.1,2025-04-03
CL5533,C098,voice,32.38,2024-11-17
CL5534,C054,SMS,18.19,2024-10-18
CL5535,C060,voice,33.0,2024-12-31
CL5536,C071,SMS,41.26,2025-07-20
CL5537,C012,data,57.06,2025-03-23
CL5538,C048,data,19.97,2025-01-30
CL5539,C077,SMS,21.11,2025-04-14
CL5540,C036,SMS,10.51,2025-09-11
CL5541,C068,data,22.25,2025-03-10
CL5542,C015,SMS,24.94,2025-03-13
CL5543,C016,voice,55.11,2025-07-20
CL5544,C011,voice,58.36,2025-09-09
CL5545,C048,SMS,35.89,2024-12-02
CL5546,C060,data,34.32,2025-02-23
CL5547,C092,SMS,11.49,2025-05-03
CL5548,C096,voice,47.43,2025-02-20
CL5549,C014,voice,9.19,2025-08-25
CL5550,C021,SMS,41.62,2025-05-05
CL5551,C022,data,37.08,2024-11-05
CL5552,C069,data,44.76,2024-09-14
CL5553,C049,SMS,7.34,2025-01-24
CL5554,C045,SMS,19.71,2025-03-19
CL5555,C036,SMS,41.65,2025-06-09
CL5556,C053,voice,13.95,2024-11-12
CL5557,C052,SMS,7.79,2025-01-24
CL5558,C064,voice,34.77,2024-11-27
CL5559,C080,SMS,48.57,2025-08-28
CL5560,C034,voice,28.97,2025-03-23
CL5561,C097,SMS,39.59,2025-07-03
CL5562,C094,data,20.66,2024-11-14
CL5563,C001,SMS,27.22,2025-03-29
CL5564,C077,SMS,35.12,2025-07-07
CL5565,C023,voice,3.47,2025-06-08
CL5566,C017,SMS,53.37,2024-11-20
CL5567,C084,SMS,22.89,2024-10-05
CL5568,C062,voice,11.01,2024-11-24
CL5569,C053,data,43.26,2024-11-03
CL5570,C061,voice,33.99,2025-07-16
CL5571,C020,data,26.41,2024-09-14
CL5572,C090,SMS,7.03,2025-01-01
CL5573,C061,voice,33.43,2024-10-15
CL5574,C028,voice,28.53,2025-01-28
CL5575,C063,voice,13.21,2024-09-14
CL5576,C004,voice,38.16,2024-10-14
CL5577,C062,voice,40.1,2024-12-10
CL5578,C012,voice,52.53,2024-12-17
CL5579,C028,voice,26.19,2024-11-09
CL5580,C006,voice,32.82,2025-06-01
CL5581,C081,voice,47.04,2025-02-28
CL5582,C032,SMS,22.81,2024-09-20
CL5583,C023,SMS,46.22,2024-11-11
CL5584,C021,voice,32.61,2025-03-03
CL5585,C052,voice,2.73,2025-03-20
CL5586,C014,data,7.09,2024-10-13
CL5587,C020,data,18.36,2025-02-25
CL5588,C010,SMS,38.8,2025-06-27
CL5589,C035,data,27.63,2025-08-07
CL5590,C053,data,32.49,2025-03-06
CL5591,C033,data,36.21,2025-01-07
CL5592,C017,voice,38.16,2025-06-12
CL5593,C058,data,16.0,2025-01-22
CL5594,C070,data,18.44,2025-04-29
CL5595,C065,SMS,43.39,2025-03-08
CL5596,C015,SMS,9.02,2025-01-28
CL5597,C002,voice,6.23,2025-07-24
CL5598,C039,SMS,22.75,2025-08-22
CL5599,C040,data,31.28,2025-01-09
CL5600,C096,data,1.97,2025-04-26
CL5601,C049,voice,59.61,2025-03-17
CL5602,C061,SMS,29.61,2025-06-22
CL5603,C066,voice,44.34,2025-05-15
CL5604,C055,data,17.44,2025-02-25
CL5605,C015,data,48.56,2025-08-07
CL5606,C037,SMS,37.14,2025-04-02
CL5607,C068,SMS,23.26,2025-06-06
CL5608,C038,SMS,9.69,2025-02-02
CL5609,C047,voice,59.76,2025-04-01
CL5610,C094,SMS,19.3,2024-11-17
CL5611,C092,data,22.42,2025-02-19
CL5612,C051,voice,51.02,2024-10-26
CL5613,C076,voice,11.77,2025-03-02
CL5614,C067,data,44.31,2024-10-05
CL5615,C041,voice,25.46,2025-05-21
CL5616,C098,data,7.79,2024-11-23
CL5617,C030,data,37.95,2025-06-27
CL5618,C004,SMS,32.77,2025-06-05
CL5619,C029,voice,43.23,2025-08-16
CL5620,C081,voice,35.86,2025-05-09
CL5621,C068,SMS,2.56,2025-08-31
CL5622,C033,voice,11.97,2025-08-28
CL5623,C043,data,2.68,2025-08-16
CL5624,C096,voice,51.73,2025-01-09
CL5625,C060,voice,21.71,2024-11-14
CL5626,C041,voice,51.71,2025-04-11
CL5627,C091,data,46.1,2025-04-07
CL5628,C094,SMS,11.32,2025-04-25
CL5629,C063,voice,1.38,2025-06-10
CL5630,C061,data,4.52,2025-07-31
CL5631,C095,voice,36.92,2025-08-27
CL5632,C011,voice,50.66,2025-06-07
CL5633,C015,data,52.97,2025-07-01
CL5634,C023,data,47.57,2025-05-10
CL5635,C078,data,43.17,2025-04-14
CL5636,C008,SMS,39.01,2025-05-04
CL5637,C065,voice,29.77,2024-12-07
CL5638,C036,SMS,36.33,2025-04-01
CL5639,C067,SMS,21.6,2024-12-07
CL5640,C080,data,35.24,2024-11-11
CL5641,C069,data,44.13,2025-05-09
CL5642,C094,data,55.55,2025-05-27
CL5643,C023,data,3.95,2024-12-10
CL5644,C046,data,47.74,2025-04-11
CL5645,C035,SMS,47.95,2025-08-05
