request_id,department,vendor,amount_bhd,status,date
PR4464,Finance,VendorA,2238.13,Pending,2025-04-12
PR4465,IT,VendorB,2269.09,Approved,2023-07-19
PR4466,HR,VendorA,2377.5,Pending,2023-10-15
PR4467,HR,VendorA,4727.54,Pending,2024-01-30
PR4468,HR,VendorA,2737.12,Approved,2023-05-14
PR4469,Finance,VendorC,4600.99,Approved,2023-05-02
PR4470,IT,VendorA,3795.87,Pending,2022-03-21
PR4471,Marketing,VendorC,161.2,Approved,2025-04-29
PR4472,Marketing,VendorB,3437.66,Pending,2024-01-18
PR4473,Finance,VendorC,675.71,Pending,2022-11-06
PR4474,Finance,VendorB,2863.57,Approved,2020-03-18
PR4475,HR,VendorC,1718.53,Approved,2023-01-04
PR4476,IT,VendorA,4909.93,Rejected,2024-03-19
PR4477,IT,VendorA,4343.28,Approved,2023-07-03
PR4478,Finance,VendorA,4775.16,Rejected,2025-04-09
PR4479,Finance,VendorB,3038.31,Rejected,2022-05-03
PR4480,Marketing,VendorA,2528.02,Pending,2024-10-19
PR4481,IT,VendorA,3628.69,Approved,2021-06-25
PR4482,IT,VendorC,4120.76,Pending,2023-03-21
PR4483,IT,VendorB,1460.25,Rejected,2021-06-03
PR4484,HR,VendorB,3041.75,Approved,2020-10-09
PR4485,Marketing,VendorB,2889.4,Pending,2024-10-02
PR4486,Finance,VendorB,1328.99,Rejected,2023-08-14
PR4487,IT,VendorC,3736.46,Pending,2021-02-26
PR4488,IT,VendorA,2265.87,Rejected,2022-10-07
PR4489,Marketing,VendorA,500.61,Pending,2023-04-09
PR4490,HR,VendorA,1222.23,Pending,2023-12-02
PR4491,Marketing,VendorB,4107.41,Pending,2021-04-14
PR4492,IT,VendorA,245.92,Approved,2021-12-08
PR4493,Marketing,VendorC,3115.28,Approved,2022-03-09
PR4494,Finance,VendorA,3995.31,Pending,2022-05-13
PR4495,IT,VendorC,1664.0,Approved,2025-05-03
PR4496,HR,VendorC,4243.86,Pending,2024-07-20
PR4497,Finance,VendorC,2512.35,Pending,2024-05-31
PR4498,HR,VendorC,2163.07,Pending,2021-04-30
PR4499,Marketing,VendorA,4531.04,Approved,2021-12-15
PR4500,HR,VendorC,2953.44,Rejected,2023-01-26
PR4501,Finance,VendorA,456.51,Approved,2025-01-22
PR4502,HR,VendorB,748.4,Approved,2020-12-12
PR4503,Finance,VendorC,1677.92,Approved,2022-07-11
PR4504,HR,VendorB,1206.46,Approved,2020-01-18
PR4505,IT,VendorB,2951.92,Rejected,2020-07-03
PR4506,Marketing,VendorB,393.28,Pending,2022-01-16
PR4507,HR,VendorB,4634.0,Pending,2020-10-06
PR4508,HR,VendorB,2364.67,Approved,2020-03-19
PR4509,Finance,VendorB,119.92,Pending,2022-10-31
PR4510,Finance,VendorA,1858.71,Rejected,2024-01-25
PR4511,Marketing,VendorC,500.97,Pending,2021-03-28
PR4512,IT,VendorC,628.12,Rejected,2020-05-19
PR4513,HR,VendorC,3430.31,Rejected,2022-10-18
PR4514,HR,VendorB,4663.72,Rejected,2024-03-23
PR4515,Finance,VendorB,4267.66,Approved,2022-03-23
PR4516,Marketing,VendorB,2979.06,Approved,2020-07-21
PR4517,HR,VendorC,3083.8,Pending,2025-06-09
PR4518,HR,VendorC,2048.56,Approved,2023-11-09
PR4519,IT,VendorC,794.15,Rejected,2021-01-05
PR4520,Marketing,VendorB,2416.6,Rejected,2024-01-09
PR4521,HR,VendorC,4801.49,Rejected,2023-10-04
PR4522,Marketing,VendorA,287.61,Approved,2022-07-13
PR4523,Finance,VendorC,1026.74,Approved,2020-06-28
PR4524,Marketing,VendorB,1089.61,Rejected,2023-04-04
PR4525,Marketing,VendorA,2978.39,Approved,2025-02-21
PR4526,Marketing,VendorB,393.39,Approved,2024-01-22
PR4527,IT,VendorC,4160.23,Pending,2020-11-20
PR4528,IT,VendorA,4594.83,Rejected,2024-07-05
PR4529,IT,VendorB,3961.31,Rejected,2023-08-23
PR4530,Finance,VendorC,3217.94,Pending,2020-08-09
PR4531,Marketing,VendorC,4368.59,Approved,2023-02-05
PR4532,IT,VendorC,2069.84,Pending,2020-04-21
PR4533,HR,VendorA,1698.04,Pending,2023-03-24
PR4534,Finance,VendorA,2247.73,Pending,2020-11-24
PR4535,Marketing,VendorA,4187.91,Pending,2021-09-28
PR4536,Marketing,VendorB,2940.87,Approved,2024-07-17
PR4537,IT,VendorA,343.58,Pending,2021-12-03
PR4538,IT,VendorC,2584.24,Rejected,2020-10-18
PR4539,Finance,VendorB,198.96,Rejected,2021-05-14
PR4540,Marketing,VendorC,1969.8,Rejected,2023-07-18
PR4541,Marketing,VendorA,4995.77,Rejected,2023-08-29
PR4542,HR,VendorA,3567.55,Approved,2021-03-02
PR4543,IT,VendorC,2672.88,Approved,2023-05-30
PR4544,Marketing,VendorA,1894.33,Rejected,2024-10-14
PR4545,Finance,VendorA,1338.91,Rejected,2020-12-15
PR4546,IT,VendorA,2859.03,Rejected,2022-01-05
PR4547,Finance,VendorC,1283.13,Approved,2025-01-08
PR4548,IT,VendorA,4330.03,Approved,2024-02-16
PR4549,Finance,VendorA,3530.21,Approved,2020-03-11
PR4550,Marketing,VendorB,425.81,Approved,2025-02-08
PR4551,HR,VendorA,2158.69,Rejected,2024-02-08
PR4552,IT,VendorA,1306.21,Pending,2021-08-13
PR4553,HR,VendorB,3530.56,Rejected,2024-03-25
PR4554,Marketing,VendorB,107.39,Rejected,2022-05-11
PR4555,IT,VendorC,2939.52,Rejected,2023-12-05
PR4556,HR,VendorB,3212.08,Rejected,2024-04-03
PR4557,HR,VendorA,626.39,Approved,2023-05-30
PR4558,IT,VendorB,2655.18,Approved,2021-02-19
PR4559,IT,VendorC,865.14,Pending,2021-07-26
PR4560,Marketing,VendorC,1110.84,Pending,2023-10-24
PR4561,Finance,VendorA,3987.65,Pending,2025-05-01
PR4562,HR,VendorB,4486.25,Pending,2021-06-11
PR4563,HR,VendorC,2091.83,Pending,2025-05-20
PR4564,Marketing,VendorB,1043.33,Approved,2024-10-10
PR4565,HR,VendorC,655.05,Approved,2025-05-30
PR4566,HR,VendorB,3377.04,Rejected,2024-07-18
PR4567,Finance,VendorC,1116.7,Rejected,2022-10-31
PR4568,HR,VendorB,3673.2,Pending,2021-09-16
PR4569,Marketing,VendorB,4106.19,Rejected,2023-06-04
PR4570,Marketing,VendorB,331.6,Pending,2022-08-02
PR4571,IT,VendorA,4454.48,Pending,2025-05-06
PR4572,Marketing,VendorB,2935.19,Pending,2023-12-28
PR4573,IT,VendorB,4715.95,Pending,2020-06-05
PR4574,Marketing,VendorB,4650.99,Rejected,2023-04-13
PR4575,Marketing,VendorC,874.09,Rejected,2024-09-07
PR4576,Finance,VendorB,3705.48,Pending,2023-08-07
PR4577,Finance,VendorC,971.68,Pending,2025-05-10
PR4578,HR,VendorB,4048.95,Approved,2021-05-25
PR4579,Marketing,VendorC,3787.88,Rejected,2023-06-28
PR4580,IT,VendorA,3411.48,Rejected,2024-01-28
PR4581,Marketing,VendorB,3548.42,Pending,2020-09-29
PR4582,IT,VendorB,580.1,Approved,2024-06-22
PR4583,IT,VendorA,2970.01,Approved,2021-12-30
PR4584,IT,VendorB,2218.72,Approved,2023-03-27
PR4585,IT,VendorA,2667.1,Rejected,2022-06-19
PR4586,Finance,VendorA,1658.94,Approved,2022-01-15
PR4587,Finance,VendorC,2690.4,Rejected,2023-06-01
PR4588,IT,VendorA,348.74,Pending,2022-11-04
PR4589,IT,VendorC,594.37,Pending,2023-03-29
PR4590,HR,VendorC,3640.74,Pending,2023-06-01
PR4591,Marketing,VendorB,3300.81,Pending,2020-09-01
PR4592,IT,VendorB,1218.28,Rejected,2023-07-06
PR4593,HR,VendorB,4363.61,Approved,2023-09-16
PR4594,IT,VendorC,1943.44,Pending,2020-01-24
PR4595,HR,VendorA,1131.95,Rejected,2021-02-15
PR4596,HR,VendorB,476.18,Rejected,2025-05-30
PR4597,Finance,VendorC,2106.44,Rejected,2021-05-07
PR4598,HR,VendorC,3217.38,Rejected,2024-08-16
PR4599,HR,VendorB,4161.47,Approved,2021-05-12
PR4600,HR,VendorA,4753.26,Pending,2025-03-22
PR4601,HR,VendorC,2570.5,Rejected,2024-01-20
PR4602,HR,VendorA,337.11,Rejected,2020-04-19
PR4603,Finance,VendorB,3311.29,Approved,2022-06-19
PR4604,Finance,VendorC,2949.68,Pending,2023-12-14
PR4605,HR,VendorB,779.31,Approved,2020-06-27
PR4606,Finance,VendorC,2543.13,Approved,2024-11-11
PR4607,Finance,VendorC,3975.56,Pending,2020-10-20
PR4608,Finance,VendorC,1650.07,Pending,2021-01-06
PR4609,Finance,VendorC,797.47,Approved,2022-05-29
PR4610,IT,VendorA,1750.31,Approved,2021-05-13
PR4611,Finance,VendorA,4427.62,Rejected,2025-06-18
PR4612,Finance,VendorB,3747.46,Approved,2021-11-21
PR4613,Finance,VendorC,4546.7,Pending,2025-01-13
PR4614,Finance,VendorC,220.77,Pending,2024-01-14
PR4615,Marketing,VendorC,2619.8,Pending,2022-08-29
PR4616,HR,VendorA,2392.26,Pending,2023-02-23
PR4617,Marketing,VendorB,3925.05,Approved,2021-11-29
PR4618,HR,VendorC,4970.44,Rejected,2021-10-18
PR4619,Marketing,VendorC,1620.53,Rejected,2021-08-10
PR4620,IT,VendorC,2549.55,Pending,2023-08-07
PR4621,Finance,VendorB,2314.29,Approved,2020-05-02
PR4622,Marketing,VendorA,3083.79,Pending,2022-08-02
PR4623,Marketing,VendorA,2136.29,Rejected,2022-02-16
PR4624,Marketing,VendorC,3100.99,Pending,2023-10-31
PR4625,IT,VendorA,4825.14,Approved,2020-04-21
PR4626,HR,VendorB,1735.29,Rejected,2022-06-09
PR4627,HR,VendorB,1528.42,Pending,2022-12-04
PR4628,IT,VendorC,1280.85,Rejected,2024-10-12
PR4629,HR,VendorC,2503.43,Rejected,2024-10-13
PR4630,IT,VendorC,256.73,Rejected,2023-08-06
PR4631,IT,VendorC,1247.86,Rejected,2024-02-23
PR4632,IT,VendorB,4943.85,Rejected,2023-07-15
PR4633,HR,VendorA,1922.21,Rejected,2020-04-26
PR4634,IT,VendorA,4569.14,Rejected,2024-08-15
PR4635,HR,VendorB,2776.62,Approved,2022-04-26
PR4636,Finance,VendorC,4931.41,Rejected,2024-11-09
PR4637,IT,VendorB,2733.02,Rejected,2024-12-31
PR4638,Marketing,VendorA,859.79,Rejected,2020-01-28
PR4639,Marketing,VendorC,1230.7,Approved,2020-05-18
PR4640,Finance,VendorA,3557.49,Pending,2024-12-21
PR4641,Finance,VendorC,1007.11,Rejected,2024-01-17
PR4642,Finance,VendorB,322.04,Approved,2024-10-27
PR4643,Finance,VendorB,579.99,Pending,2021-05-26
PR4644,Marketing,VendorC,2231.91,Approved,2020-08-03
PR4645,HR,VendorA,132.13,Approved,2022-02-13
PR4646,IT,VendorA,523.18,Pending,2020-06-09
PR4647,IT,VendorC,4941.5,Pending,2023-04-26
PR4648,HR,VendorA,4007.64,Rejected,2025-02-21
PR4649,Finance,VendorC,826.86,Approved,2025-01-26
PR4650,Marketing,VendorA,2654.56,Approved,2021-09-12
PR4651,Finance,VendorA,1163.65,Approved,2024-02-17
PR4652,Finance,VendorB,2150.93,Approved,2025-07-20
PR4653,Marketing,VendorA,1404.65,Pending,2024-06-09
PR4654,Finance,VendorA,1602.2,Approved,2021-12-15
PR4655,Marketing,VendorC,2540.57,Rejected,2025-05-02
PR4656,Finance,VendorC,2208.22,Pending,2022-05-13
PR4657,HR,VendorA,4692.71,Rejected,2022-04-04
PR4658,Marketing,VendorB,1774.51,Pending,2023-08-20
PR4659,Finance,VendorB,4346.13,Approved,2023-09-24
PR4660,IT,VendorC,2910.45,Approved,2020-10-30
PR4661,IT,VendorC,1144.24,Rejected,2024-02-24
PR4662,HR,VendorC,1423.85,Pending,2020-07-07
PR4663,Marketing,VendorB,465.98,Pending,2020-02-04
PR4664,IT,VendorB,4100.13,Pending,2022-04-05
PR4665,Finance,VendorB,3310.03,Rejected,2022-09-22
PR4666,Marketing,VendorC,673.99,Pending,2024-08-16
PR4667,Marketing,VendorC,202.41,Pending,2020-06-02
PR4668,IT,VendorB,497.01,Approved,2021-12-15
PR4669,Marketing,VendorB,3917.04,Rejected,2020-08-28
PR4670,Marketing,VendorA,1507.82,Rejected,2023-08-04
PR4671,Finance,VendorA,739.33,Rejected,2024-02-29
PR4672,Finance,VendorB,397.52,Rejected,2022-09-01
PR4673,Finance,VendorA,807.71,Approved,2021-01-01
PR4674,HR,VendorC,1895.57,Pending,2023-07-10
PR4675,Finance,VendorC,3607.07,Approved,2020-09-27
PR4676,Finance,VendorC,4751.02,Rejected,2023-11-02
PR4677,IT,VendorC,816.73,Rejected,2022-02-14
PR4678,HR,VendorB,3990.08,Rejected,2022-09-14
PR4679,Finance,VendorC,221.98,Approved,2024-10-08
PR4680,Finance,VendorC,2743.98,Pending,2022-01-24
PR4681,HR,VendorA,1441.9,Rejected,2025-09-26
PR4682,HR,VendorC,4740.16,Approved,2023-04-07
PR4683,IT,VendorC,1376.8,Rejected,2023-11-04
PR4684,HR,VendorB,1024.26,Pending,2020-07-28
PR4685,Marketing,VendorB,4749.39,Rejected,2025-03-08
PR4686,Finance,VendorC,1178.02,Approved,2020-07-09
PR4687,Finance,VendorA,2555.88,Pending,2020-10-14
PR4688,HR,VendorB,1772.66,Approved,2020-11-12
PR4689,Finance,VendorB,2508.08,Pending,2022-03-13
PR4690,Finance,VendorB,3826.69,Pending,2024-02-28
PR4691,IT,VendorB,2441.61,Approved,2024-03-28
PR4692,Finance,VendorB,275.64,Pending,2021-03-06
PR4693,HR,VendorB,3019.44,Pending,2024-05-31
PR4694,Finance,VendorC,1805.05,Approved,2023-07-01
PR4695,HR,VendorB,4101.84,Approved,2020-09-07
PR4696,Marketing,VendorA,1088.98,Pending,2022-10-12
PR4697,HR,VendorC,3975.48,Pending,2021-08-13
PR4698,Marketing,VendorC,2918.58,Approved,2022-08-16
PR4699,IT,VendorC,311.49,Approved,2023-04-19
PR4700,IT,VendorC,1745.9,Pending,2021-09-09
PR4701,Marketing,VendorA,171.05,Rejected,2022-05-16
PR4702,IT,VendorA,953.63,Approved,2023-08-08
PR4703,IT,VendorA,4999.45,Approved,2021-09-09
PR4704,Finance,VendorB,2833.8,Rejected,2024-04-30
PR4705,Marketing,VendorC,4997.84,Pending,2020-07-07
PR4706,HR,VendorC,1486.05,Approved,2021-05-22
PR4707,Marketing,VendorA,3033.23,Rejected,2020-06-21
PR4708,Finance,VendorB,4790.25,Rejected,2021-12-21
PR4709,Finance,VendorC,3007.74,Pending,2022-09-21
PR4710,Marketing,VendorA,4756.25,Rejected,2020-11-30
PR4711,Finance,VendorB,437.13,Pending,2025-04-17
PR4712,Finance,VendorA,4295.64,Rejected,2021-02-17
PR4713,Marketing,VendorB,4331.75,Rejected,2021-11-06
PR4714,Marketing,VendorB,1462.24,Pending,2024-12-28
PR4715,IT,VendorA,2124.0,Pending,2023-10-22
PR4716,Marketing,VendorC,290.57,Pending,2021-03-10
PR4717,IT,VendorC,4607.82,Approved,2025-04-20
PR4718,Marketing,VendorA,4854.15,Approved,2021-11-15
PR4719,IT,VendorB,2247.0,Pending,2023-12-07
PR4720,Marketing,VendorA,1874.02,Approved,2025-06-14
PR4721,Marketing,VendorA,898.02,Pending,2023-04-01
PR4722,Finance,VendorC,2545.42,Pending,2022-04-13
PR4723,Marketing,VendorC,1226.73,Rejected,2022-03-03
PR4724,Finance,VendorB,4345.47,Pending,2025-07-08
PR4725,Finance,VendorA,3952.59,Rejected,2023-05-30
PR4726,HR,VendorB,2422.51,Approved,2023-09-03
PR4727,HR,VendorB,2072.2,Pending,2021-07-06
PR4728,IT,VendorC,1688.81,Approved,2021-10-05
PR4729,Marketing,VendorA,3026.58,Rejected,2022-03-19
PR4730,IT,VendorB,4558.0,Pending,2023-08-18
PR4731,IT,VendorC,449.85,Approved,2021-04-13
PR4732,Finance,VendorB,2332.52,Approved,2023-12-21
PR4733,IT,VendorB,2240.29,Approved,2020-03-18
PR4734,HR,VendorB,1811.45,Approved,2025-08-13
PR4735,IT,VendorA,4575.21,Rejected,2020-06-28
PR4736,Marketing,VendorB,782.14,Rejected,2023-03-03
PR4737,HR,VendorA,257.82,Rejected,2020-03-12
PR4738,Finance,VendorC,3378.9,Pending,2022-04-21
PR4739,HR,VendorB,446.97,Pending,2024-05-26
PR4740,Marketing,VendorA,102.79,Rejected,2020-03-28
PR4741,Finance,VendorC,3567.64,Rejected,2025-01-31
PR4742,Finance,VendorA,3044.13,Rejected,2024-10-12
PR4743,Marketing,VendorA,4375.84,Pending,2020-04-30
PR4744,Marketing,VendorA,3628.83,Pending,2025-09-15
PR4745,HR,VendorC,735.35,Rejected,2025-03-19
PR4746,Finance,VendorC,3808.64,Pending,2023-05-07
PR4747,Finance,VendorA,371.25,Pending,2025-07-22
PR4748,Marketing,VendorB,1228.02,Pending,2024-08-08
PR4749,IT,VendorA,4064.24,Rejected,2024-02-12
PR4750,Marketing,VendorA,654.55,Pending,2023-05-12
PR4751,Finance,VendorC,4277.16,Rejected,2022-01-15
PR4752,IT,VendorB,1461.7,Pending,2024-08-15
PR4753,HR,VendorB,3292.77,Pending,2023-01-21
PR4754,Marketing,VendorC,4933.26,Approved,2023-03-30
PR4755,HR,VendorA,3461.06,Approved,2023-11-01
PR4756,IT,VendorB,2618.45,Rejected,2024-07-22
PR4757,IT,VendorB,1891.65,Approved,2021-10-09
PR4758,HR,VendorC,3418.17,Pending,2023-10-14
PR4759,Finance,VendorB,3836.52,Approved,2022-12-17
PR4760,HR,VendorB,2475.76,Rejected,2023-06-18
PR4761,HR,VendorB,3507.37,Rejected,2021-10-24
PR4762,IT,VendorB,1789.4,Pending,2022-06-13
PR4763,Marketing,VendorB,1190.08,Rejected,2020-07-31
PR4764,IT,VendorA,3690.46,Approved,2022-01-19
PR4765,HR,VendorA,1899.08,Pending,2024-04-17
PR4766,Finance,VendorB,2776.81,Pending,2022-08-17
PR4767,IT,VendorB,552.6,Rejected,2024-01-10
PR4768,HR,VendorA,4882.62,Approved,2022-04-06
PR4769,Finance,VendorA,198.43,Approved,2022-11-23
PR4770,IT,VendorB,2630.11,Rejected,2022-04-13
PR4771,IT,VendorB,2057.67,Approved,2025-03-12
PR4772,HR,VendorB,4100.0,Approved,2021-02-16
PR4773,Finance,VendorB,4417.27,Pending,2022-03-07
PR4774,Finance,VendorC,1319.32,Approved,2021-06-14
PR4775,HR,VendorB,4158.79,Approved,2025-08-09
PR4776,IT,VendorA,4284.98,Rejected,2023-11-19
PR4777,IT,VendorC,1035.05,Pending,2021-09-19
PR4778,Marketing,VendorC,2363.25,Approved,2020-02-28
PR4779,IT,VendorC,1434.29,Rejected,2021-09-22
PR4780,Finance,VendorA,2345.74,Rejected,2021-03-15
PR4781,HR,VendorA,4342.72,Approved,2024-03-18
PR4782,Marketing,VendorB,4113.82,Rejected,2020-10-26
PR4783,IT,VendorC,580.57,Approved,2024-08-05
PR4784,Marketing,VendorB,4199.59,Approved,2020-11-07
PR4785,Finance,VendorC,2245.27,Approved,2024-07-20
PR4786,Marketing,VendorA,3304.82,Approved,2025-05-04
PR4787,Finance,VendorA,4930.82,Pending,2022-12-05
PR4788,Marketing,VendorB,2836.83,Pending,2020-09-20
PR4789,HR,VendorB,2556.92,Approved,2020-01-16
PR4790,Finance,VendorC,1224.73,Pending,2020-08-21
PR4791,Finance,VendorB,256.87,Rejected,2022-12-30
PR4792,Marketing,VendorB,249.1,Pending,2023-07-19
PR4793,IT,VendorC,2234.01,Approved,2020-12-21
PR4794,HR,VendorC,2758.53,Rejected,2022-08-17
PR4795,Marketing,VendorB,595.77,Pending,2023-11-04
PR4796,Marketing,VendorB,361.22,Pending,2020-08-27
PR4797,Marketing,VendorC,4578.3,Rejected,2023-05-08
PR4798,IT,VendorB,4860.96,Pending,2023-11-16
PR4799,Marketing,VendorC,3663.57,Approved,2020-06-23
PR4800,IT,VendorA,3215.13,Pending,2021-09-25
PR4801,Finance,VendorC,909.88,Rejected,2022-08-20
PR4802,IT,VendorA,3532.53,Rejected,2020-09-18
PR4803,HR,VendorC,2580.56,Pending,2023-06-23
PR4804,HR,VendorA,1290.99,Approved,2022-06-29
PR4805,IT,VendorC,2112.64,Approved,2023-10-04
PR4806,Finance,VendorA,2389.12,Rejected,2024-09-07
PR4807,IT,VendorB,785.85,Rejected,2024-09-25
PR4808,Finance,VendorC,4272.3,Pending,2024-12-29
PR4809,HR,VendorA,637.06,Rejected,2025-08-25
PR4810,Marketing,VendorA,4721.26,Rejected,2020-05-04
PR4811,HR,VendorA,2234.82,Pending,2020-05-29
PR4812,Marketing,VendorB,856.07,Pending,2020-03-24
PR4813,HR,VendorA,2088.81,Pending,2020-10-26
PR4814,HR,VendorB,3265.39,Pending,2024-01-02
PR4815,IT,VendorC,4840.07,Approved,2024-11-01
PR4816,Marketing,VendorB,2174.28,Rejected,2024-07-30
PR4817,Finance,VendorC,4069.88,Pending,2025-09-10
PR4818,HR,VendorC,3871.25,Pending,2025-04-08
PR4819,IT,VendorC,2463.98,Approved,2023-12-04
PR4820,Finance,VendorC,573.63,Approved,2023-08-04
PR4821,HR,VendorC,3612.25,Pending,2020-05-29
PR4822,IT,VendorC,2625.92,Approved,2020-08-24
PR4823,HR,VendorB,3378.81,Approved,2022-08-03
PR4824,IT,VendorA,4528.03,Approved,2023-05-11
PR4825,HR,VendorA,4093.83,Rejected,2023-06-26
PR4826,IT,VendorB,2500.99,Rejected,2024-12-01
PR4827,HR,VendorC,3373.25,Approved,2024-10-07
PR4828,Finance,VendorA,3105.81,Rejected,2020-05-23
PR4829,IT,VendorC,2417.1,Rejected,2020-04-24
PR4830,Finance,VendorC,619.12,Rejected,2025-07-29
PR4831,HR,VendorB,1238.56,Approved,2021-02-02
PR4832,Marketing,VendorC,817.47,Approved,2024-02-09
PR4833,Marketing,VendorA,4596.57,Rejected,2023-04-01
PR4834,Finance,VendorC,3964.26,Approved,2023-02-05
PR4835,Finance,VendorB,4510.99,Pending,2020-05-22
PR4836,HR,VendorC,2999.44,Pending,2021-10-17
PR4837,HR,VendorB,1410.36,Rejected,2023-06-10
PR4838,HR,VendorA,2753.86,Pending,2021-04-13
PR4839,HR,VendorB,4707.69,Approved,2022-10-31
PR4840,Finance,VendorB,391.41,Rejected,2025-09-17
PR4841,HR,VendorC,2990.53,Pending,2020-01-02
PR4842,Finance,VendorA,3866.66,Pending,2023-06-21
PR4843,Marketing,VendorB,4369.38,Rejected,2024-02-18
PR4844,IT,VendorA,4140.64,Approved,2024-11-05
PR4845,Finance,VendorC,2517.48,Rejected,2025-03-29
PR4846,Finance,VendorC,3470.99,Rejected,2022-09-14
PR4847,Finance,VendorA,3960.64,Approved,2024-01-27
PR4848,Marketing,VendorB,2015.33,Pending,2021-04-28
PR4849,IT,VendorB,3717.25,Rejected,2024-10-08
PR4850,Finance,VendorB,567.68,Rejected,2022-05-08
PR4851,IT,VendorB,4498.78,Rejected,2022-10-16
PR4852,Finance,VendorB,3545.41,Rejected,2024-03-09
PR4853,Marketing,VendorB,3460.36,Rejected,2022-03-30
PR4854,IT,VendorA,4257.68,Rejected,2024-04-14
PR4855,Finance,VendorB,3573.96,Pending,2025-03-22
PR4856,Marketing,VendorC,4853.25,Rejected,2023-04-02
PR4857,Finance,VendorC,675.73,Rejected,2021-03-24
PR4858,HR,VendorA,1553.11,Pending,2025-05-05
PR4859,Finance,VendorA,2109.14,Pending,2022-01-31
PR4860,Finance,VendorA,2069.1,Rejected,2022-08-15
PR4861,IT,VendorC,2922.75,Approved,2022-03-13
PR4862,Finance,VendorC,3379.98,Approved,2022-10-29
PR4863,IT,VendorB,4930.66,Pending,2025-03-30
PR4864,HR,VendorB,4746.08,Rejected,2025-09-25
PR4865,IT,VendorB,4838.09,Approved,2020-01-19
PR4866,Finance,VendorA,3559.97,Pending,2021-07-26
PR4867,Marketing,VendorB,1978.2,Pending,2024-09-15
PR4868,HR,VendorB,2176.09,Pending,2020-04-02
PR4869,IT,VendorA,4773.91,Rejected,2023-07-25
PR4870,Finance,VendorB,774.86,Rejected,2020-07-06
PR4871,Marketing,VendorB,3266.63,Approved,2020-09-12
PR4872,IT,VendorA,3526.25,Pending,2025-09-29
PR4873,IT,VendorA,3962.61,Pending,2021-12-06
PR4874,Finance,VendorB,4684.41,Rejected,2023-01-24
PR4875,Finance,VendorC,2254.33,Approved,2022-10-31
PR4876,IT,VendorA,4295.3,Pending,2022-05-06
PR4877,Marketing,VendorC,1674.67,Approved,2020-09-10
PR4878,Finance,VendorB,2784.83,Pending,2024-02-21
PR4879,Marketing,VendorA,1092.02,Approved,2023-10-22
PR4880,Finance,VendorC,800.85,Pending,2021-07-13
PR4881,Marketing,VendorC,3162.32,Approved,2025-04-05
PR4882,HR,VendorC,1664.53,Rejected,2021-08-02
PR4883,HR,VendorC,1283.26,Rejected,2020-05-13
PR4884,HR,VendorB,1446.02,Approved,2022-01-26
PR4885,Finance,VendorB,489.51,Pending,2022-06-17
PR4886,Finance,VendorB,1749.43,Approved,2022-04-01
PR4887,Marketing,VendorA,1802.95,Pending,2025-08-24
PR4888,Marketing,VendorB,3192.03,Approved,2020-06-09
PR4889,HR,VendorC,2859.79,Pending,2021-10-21
PR4890,HR,VendorB,2554.8,Approved,2021-04-28
PR4891,IT,VendorC,3131.7,Rejected,2025-03-09
PR4892,IT,VendorA,2670.78,Pending,2021-09-24
PR4893,IT,VendorB,279.39,Pending,2021-08-26
PR4894,IT,VendorC,1038.63,Approved,2020-10-15
PR4895,IT,VendorB,2576.12,Rejected,2023-04-05
PR4896,HR,VendorC,3011.93,Rejected,2020-03-31
PR4897,IT,VendorA,2570.09,Approved,2020-05-02
PR4898,HR,VendorA,3854.56,Approved,2022-05-21
PR4899,IT,VendorA,1005.85,Pending,2021-10-07
PR4900,Marketing,VendorB,4493.3,Rejected,2020-05-07
PR4901,IT,VendorB,3646.85,Rejected,2022-04-29
PR4902,Finance,VendorC,172.18,Pending,2023-01-16
PR4903,IT,VendorC,3173.59,Rejected,2025-08-06
PR4904,HR,VendorC,1591.18,Approved,2020-03-30
PR4905,IT,VendorB,4464.86,Pending,2023-06-18
PR4906,HR,VendorC,3618.63,Rejected,2022-07-17
PR4907,HR,VendorB,3455.36,Rejected,2021-05-04
PR4908,HR,VendorA,4550.72,Rejected,2025-07-05
PR4909,HR,VendorA,3766.71,Rejected,2024-02-21
PR4910,Marketing,VendorA,1173.42,Approved,2021-07-14
PR4911,IT,VendorA,391.01,Pending,2022-11-20
PR4912,Marketing,VendorA,1670.6,Rejected,2024-12-03
PR4913,IT,VendorB,4477.34,Approved,2022-04-19
PR4914,Finance,VendorB,3755.41,Approved,2020-12-20
PR4915,IT,VendorA,2061.72,Rejected,2025-08-29
PR4916,IT,VendorC,3245.01,Approved,2020-08-16
PR4917,HR,VendorA,2240.22,Pending,2020-07-21
PR4918,Marketing,VendorA,3907.78,Approved,2021-05-28
PR4919,Marketing,VendorC,4451.37,Approved,2023-12-02
PR4920,IT,VendorB,2613.71,Approved,2025-05-13
PR4921,Marketing,VendorB,3172.21,Rejected,2024-07-20
PR4922,Finance,VendorC,1217.09,Rejected,2025-02-14
PR4923,HR,VendorB,1724.29,Approved,2021-01-21
PR4924,HR,VendorA,2610.77,Rejected,2025-01-21
PR4925,IT,VendorA,4186.46,Pending,2021-10-04
PR4926,Finance,VendorC,1338.77,Pending,2021-05-14
PR4927,Finance,VendorB,2963.07,Rejected,2024-08-10
