request_id,department,type,amount,status,date_submitted
F6270,Marketing,Purchase,3190.34,Pending,2025-09-12
F6271,Operations,Invoice,4210.08,Approved,2025-09-12
F6272,IT,Reimbursement,918.7,Approved,2025-09-12
F6273,Marketing,Reimbursement,1182.24,Rejected,2025-09-12
F6274,Finance,Invoice,765.41,Rejected,2025-09-12
F6275,Finance,Purchase,450.15,Rejected,2025-09-12
F6276,Operations,Software License,3222.12,Rejected,2025-09-12
F6277,Operations,Purchase,1341.61,Pending,2025-09-12
F6278,HR,Reimbursement,4316.92,Rejected,2025-09-12
F6279,Finance,Invoice,4208.56,Pending,2025-09-12
F6280,Marketing,Purchase,1143.33,Pending,2025-09-12
F6281,HR,Purchase,2373.85,Rejected,2025-09-12
F6282,Finance,Software License,3194.54,Pending,2025-09-12
F6283,Operations,Purchase,3696.87,Pending,2025-09-12
F6284,Marketing,Invoice,4109.43,Approved,2025-09-12
F6285,Marketing,Invoice,1045.78,Rejected,2025-09-12
F6286,Marketing,Reimbursement,3686.1,Approved,2025-09-12
F6287,Finance,Software License,3768.59,Pending,2025-09-12
F6288,HR,Invoice,3263.22,Rejected,2025-09-12
F6289,Finance,Purchase,1731.19,Pending,2025-09-12
F6290,Marketing,Software License,4147.1,Rejected,2025-09-12
F6291,Marketing,Invoice,3693.9,Pending,2025-09-12
F6292,Finance,Purchase,499.29,Rejected,2025-09-12
F6293,Finance,Software License,4238.64,Pending,2025-09-12
F6294,HR,Software License,2695.56,Pending,2025-09-12
F6295,HR,Reimbursement,4716.36,Pending,2025-09-12
F6296,Operations,Software License,629.52,Pending,2025-09-12
F6297,Finance,Reimbursement,3509.04,Approved,2025-09-12
F6298,IT,Invoice,3240.57,Rejected,2025-09-12
F6299,IT,Invoice,3755.73,Approved,2025-09-12
F6300,Finance,Purchase,1486.31,Pending,2025-09-12
F6301,Finance,Reimbursement,3018.84,Approved,2025-09-12
F6302,Marketing,Purchase,1948.76,Pending,2025-09-12
F6303,HR,Software License,3759.28,Pending,2025-09-12
F6304,Operations,Reimbursement,763.62,Approved,2025-09-12
F6305,IT,Reimbursement,2219.66,Approved,2025-09-12
F6306,HR,Purchase,2148.04,Rejected,2025-09-12
F6307,Operations,Software License,3937.02,Rejected,2025-09-12
F6308,Marketing,Invoice,896.66,Pending,2025-09-12
F6309,IT,Reimbursement,2175.44,Rejected,2025-09-12
F6310,Operations,Purchase,324.31,Approved,2025-09-12
F6311,IT,Invoice,3456.43,Rejected,2025-09-12
F6312,IT,Purchase,1187.35,Pending,2025-09-12
F6313,IT,Software License,4897.93,Rejected,2025-09-12
F6314,Finance,Software License,1095.87,Approved,2025-09-12
F6315,IT,Purchase,1050.26,Rejected,2025-09-12
F6316,Operations,Invoice,3585.59,Rejected,2025-09-12
F6317,IT,Purchase,443.62,Rejected,2025-09-12
F6318,Finance,Software License,4516.51,Pending,2025-09-12
F6319,Finance,Reimbursement,2032.53,Pending,2025-09-12
F6320,HR,Reimbursement,3241.88,Pending,2025-09-12
F6321,IT,Invoice,4691.31,Pending,2025-09-12
F6322,Operations,Software License,720.48,Approved,2025-09-12
F6323,HR,Software License,2998.14,Rejected,2025-09-12
F6324,Marketing,Reimbursement,2354.27,Approved,2025-09-12
F6325,Marketing,Reimbursement,485.44,Rejected,2025-09-12
F6326,HR,Reimbursement,1013.98,Approved,2025-09-12
F6327,Marketing,Software License,765.33,Approved,2025-09-12
F6328,Finance,Invoice,1809.9,Rejected,2025-09-12
F6329,Operations,Reimbursement,1455.58,Pending,2025-09-12
F6330,Marketing,Invoice,2218.18,Approved,2025-09-12
F6331,HR,Invoice,4048.33,Approved,2025-09-12
F6332,Operations,Software License,4540.04,Approved,2025-09-12
F6333,IT,Invoice,532.07,Pending,2025-09-12
F6334,Operations,Invoice,2687.98,Approved,2025-09-12
F6335,HR,Reimbursement,1302.9,Pending,2025-09-12
F6336,Finance,Software License,3748.6,Pending,2025-09-12
F6337,IT,Purchase,2153.53,Approved,2025-09-12
F6338,Finance,Invoice,1884.43,Pending,2025-09-12
F6339,HR,Software License,4122.57,Approved,2025-09-12
F6340,Finance,Reimbursement,2013.01,Approved,2025-09-12
F6341,Operations,Reimbursement,2624.95,Approved,2025-09-12
F6342,Operations,Purchase,741.83,Pending,2025-09-12
F6343,IT,Invoice,2938.53,Rejected,2025-09-12
F6344,Operations,Invoice,1004.84,Approved,2025-09-12
F6345,Finance,Invoice,4473.24,Approved,2025-09-12
F6346,Marketing,Reimbursement,1869.17,Approved,2025-09-12
F6347,Operations,Reimbursement,874.39,Rejected,2025-09-12
F6348,Operations,Software License,1866.52,Rejected,2025-09-12
F6349,Operations,Reimbursement,2949.87,Approved,2025-09-12
F6350,Finance,Purchase,3782.99,Approved,2025-09-12
F6351,HR,Invoice,2708.13,Approved,2025-09-12
F6352,Finance,Invoice,3856.78,Approved,2025-09-12
F6353,HR,Reimbursement,1672.4,Pending,2025-09-12
F6354,Marketing,Purchase,1443.23,Pending,2025-09-12
F6355,IT,Software License,348.12,Rejected,2025-09-12
F6356,IT,Invoice,4359.37,Approved,2025-09-12
F6357,Operations,Software License,1352.22,Pending,2025-09-12
F6358,Marketing,Software License,598.62,Pending,2025-09-12
F6359,Operations,Purchase,1177.87,Rejected,2025-09-12
F6360,Finance,Reimbursement,999.19,Approved,2025-09-12
F6361,Finance,Purchase,3077.64,Rejected,2025-09-12
F6362,Marketing,Invoice,1157.74,Approved,2025-09-12
F6363,Finance,Purchase,491.88,Approved,2025-09-12
F6364,Finance,Purchase,4143.47,Rejected,2025-09-12
F6365,IT,Reimbursement,581.92,Approved,2025-09-12
F6366,Operations,Software License,4794.4,Approved,2025-09-12
F6367,HR,Reimbursement,2940.99,Rejected,2025-09-12
F6368,Operations,Software License,3538.45,Pending,2025-09-12
F6369,Operations,Purchase,92.99,Pending,2025-09-12
F6370,IT,Invoice,1183.8,Rejected,2025-09-12
F6371,Operations,Software License,4877.18,Rejected,2025-09-12
F6372,HR,Purchase,2844.45,Rejected,2025-09-12
F6373,Finance,Purchase,1605.98,Rejected,2025-09-12
F6374,Marketing,Software License,1052.21,Approved,2025-09-12
F6375,HR,Purchase,2171.09,Rejected,2025-09-12
F6376,IT,Purchase,1637.42,Rejected,2025-09-12
F6377,IT,Purchase,4840.25,Approved,2025-09-12
F6378,IT,Software License,2529.18,Pending,2025-09-12
F6379,IT,Software License,3855.9,Approved,2025-09-12
F6380,Operations,Invoice,2099.04,Pending,2025-09-12
F6381,HR,Software License,2880.82,Rejected,2025-09-12
F6382,Finance,Invoice,4552.54,Pending,2025-09-12
F6383,Finance,Software License,3509.39,Rejected,2025-09-12
F6384,Marketing,Reimbursement,1815.82,Approved,2025-09-12
F6385,Finance,Invoice,4940.17,Pending,2025-09-12
F6386,IT,Invoice,4556.28,Pending,2025-09-12
F6387,Operations,Purchase,1093.94,Rejected,2025-09-12
F6388,Operations,Reimbursement,2790.61,Rejected,2025-09-12
F6389,HR,Invoice,3140.68,Pending,2025-09-12
F6390,Operations,Reimbursement,1645.2,Rejected,2025-09-12
F6391,Marketing,Software License,4781.87,Rejected,2025-09-12
F6392,Finance,Purchase,3624.99,Approved,2025-09-12
F6393,HR,Reimbursement,2829.23,Approved,2025-09-12
F6394,Finance,Software License,1767.95,Rejected,2025-09-12
F6395,Marketing,Software License,2729.74,Approved,2025-09-12
F6396,IT,Purchase,381.46,Approved,2025-09-12
F6397,IT,Reimbursement,4341.56,Rejected,2025-09-12
F6398,Marketing,Purchase,3998.3,Pending,2025-09-12
F6399,Operations,Invoice,817.96,Pending,2025-09-12
F6400,IT,Software License,3900.0,Pending,2025-09-12
F6401,Marketing,Invoice,2502.04,Rejected,2025-09-12
F6402,HR,Software License,2150.3,Approved,2025-09-12
F6403,IT,Reimbursement,3794.83,Pending,2025-09-12
F6404,HR,Reimbursement,1333.08,Approved,2025-09-12
F6405,Operations,Purchase,3840.43,Pending,2025-09-12
F6406,HR,Software License,3777.3,Pending,2025-09-12
F6407,Operations,Purchase,4105.88,Rejected,2025-09-12
F6408,Operations,Reimbursement,1790.86,Rejected,2025-09-12
F6409,Finance,Software License,944.35,Approved,2025-09-12
F6410,IT,Reimbursement,4395.16,Approved,2025-09-12
F6411,IT,Invoice,1523.65,Approved,2025-09-12
F6412,Operations,Reimbursement,4451.53,Pending,2025-09-12
F6413,Operations,Reimbursement,1433.71,Approved,2025-09-12
F6414,HR,Purchase,1013.8,Pending,2025-09-12
F6415,Finance,Reimbursement,2636.66,Pending,2025-09-12
F6416,Finance,Invoice,406.35,Approved,2025-09-12
F6417,Finance,Purchase,3239.82,Pending,2025-09-12
F6418,IT,Reimbursement,2336.14,Rejected,2025-09-12
F6419,Finance,Software License,1005.65,Pending,2025-09-12
F6420,HR,Software License,3744.12,Pending,2025-09-12
F6421,IT,Invoice,2748.92,Pending,2025-09-12
F6422,HR,Software License,1053.28,Rejected,2025-09-12
F6423,Operations,Invoice,3556.49,Rejected,2025-09-12
F6424,IT,Reimbursement,1266.63,Pending,2025-09-12
F6425,Marketing,Invoice,3205.27,Rejected,2025-09-12
F6426,HR,Purchase,1397.59,Pending,2025-09-12
F6427,HR,Reimbursement,440.51,Approved,2025-09-12
F6428,Operations,Invoice,4590.44,Pending,2025-09-12
F6429,Finance,Purchase,1904.01,Pending,2025-09-12
F6430,HR,Purchase,2862.23,Rejected,2025-09-12
F6431,Finance,Reimbursement,2392.31,Rejected,2025-09-12
F6432,Finance,Invoice,3722.12,Approved,2025-09-12
F6433,Operations,Software License,4949.94,Approved,2025-09-12
F6434,Marketing,Reimbursement,872.73,Rejected,2025-09-12
F6435,Operations,Invoice,683.11,Pending,2025-09-12
F6436,HR,Reimbursement,2840.81,Approved,2025-09-12
F6437,Operations,Software License,3817.86,Pending,2025-09-12
F6438,Finance,Reimbursement,4823.64,Rejected,2025-09-12
F6439,Finance,Purchase,3426.94,Approved,2025-09-12
F6440,HR,Invoice,2897.12,Pending,2025-09-12
F6441,HR,Reimbursement,1404.46,Rejected,2025-09-12
F6442,HR,Invoice,1391.97,Pending,2025-09-12
F6443,Operations,Reimbursement,3743.28,Approved,2025-09-12
F6444,Finance,Invoice,4527.03,Pending,2025-09-12
F6445,Operations,Purchase,3570.95,Rejected,2025-09-12
F6446,Marketing,Invoice,2645.15,Pending,2025-09-12
F6447,IT,Software License,4719.55,Rejected,2025-09-12
F6448,IT,Purchase,3805.35,Approved,2025-09-12
F6449,Finance,Invoice,3262.25,Approved,2025-09-12
F6450,IT,Invoice,2086.8,Approved,2025-09-12
F6451,Finance,Reimbursement,588.91,Rejected,2025-09-12
F6452,Marketing,Software License,3668.3,Rejected,2025-09-12
F6453,Operations,Invoice,3997.93,Approved,2025-09-12
F6454,Marketing,Reimbursement,4850.65,Approved,2025-09-12
F6455,HR,Purchase,2571.58,Approved,2025-09-12
F6456,Finance,Purchase,1807.44,Rejected,2025-09-12
F6457,HR,Reimbursement,2673.88,Approved,2025-09-12
F6458,Finance,Invoice,2010.04,Approved,2025-09-12
F6459,IT,Purchase,2932.81,Approved,2025-09-12
F6460,HR,Invoice,2368.44,Rejected,2025-09-12
F6461,IT,Purchase,4784.71,Pending,2025-09-12
F6462,IT,Purchase,2672.51,Pending,2025-09-12
F6463,Operations,Reimbursement,2888.14,Rejected,2025-09-12
F6464,IT,Invoice,1638.46,Pending,2025-09-12
F6465,Operations,Software License,1679.53,Approved,2025-09-12
F6466,IT,Reimbursement,3167.36,Approved,2025-09-12
F6467,Finance,Invoice,3725.02,Approved,2025-09-12
F6468,Marketing,Invoice,4486.6,Rejected,2025-09-12
F6469,Finance,Software License,2838.55,Rejected,2025-09-12
F6470,Marketing,Software License,4406.8,Pending,2025-09-12
F6471,Operations,Invoice,4798.81,Pending,2025-09-12
F6472,IT,Software License,1823.99,Pending,2025-09-12
F6473,Marketing,Purchase,2826.87,Pending,2025-09-12
F6474,Marketing,Purchase,1086.05,Pending,2025-09-12
F6475,Operations,Invoice,1059.61,Rejected,2025-09-12
F6476,HR,Reimbursement,1551.33,Rejected,2025-09-12
F6477,HR,Software License,2123.77,Approved,2025-09-12
F6478,IT,Reimbursement,1368.89,Rejected,2025-09-12
F6479,IT,Software License,4129.93,Pending,2025-09-12
F6480,HR,Purchase,2810.05,Approved,2025-09-12
F6481,IT,Invoice,3635.99,Approved,2025-09-12
F6482,HR,Software License,1209.43,Pending,2025-09-12
F6483,HR,Software License,940.2,Pending,2025-09-12
F6484,IT,Invoice,1772.69,Approved,2025-09-12
F6485,Operations,Invoice,689.93,Rejected,2025-09-12
F6486,Finance,Reimbursement,2958.34,Approved,2025-09-12
F6487,Operations,Reimbursement,1541.36,Approved,2025-09-12
F6488,Marketing,Purchase,3725.86,Approved,2025-09-12
F6489,Finance,Software License,1238.57,Pending,2025-09-12
F6490,Marketing,Reimbursement,848.3,Rejected,2025-09-12
F6491,Finance,Reimbursement,4107.58,Pending,2025-09-12
F6492,HR,Software License,3206.5,Pending,2025-09-12
F6493,Marketing,Invoice,4362.83,Rejected,2025-09-12
F6494,Finance,Purchase,1632.6,Rejected,2025-09-12
F6495,IT,Purchase,2399.37,Approved,2025-09-12
F6496,Marketing,Invoice,2935.8,Pending,2025-09-12
F6497,HR,Purchase,257.06,Pending,2025-09-12
F6498,Operations,Reimbursement,1354.1,Rejected,2025-09-12
F6499,IT,Reimbursement,495.03,Pending,2025-09-12
F6500,Operations,Reimbursement,1370.45,Approved,2025-09-12
F6501,Finance,Software License,2627.63,Pending,2025-09-12
F6502,Operations,Software License,648.69,Approved,2025-09-12
F6503,Marketing,Purchase,1130.25,Rejected,2025-09-12
F6504,Operations,Invoice,1346.0,Pending,2025-09-12
F6505,Operations,Purchase,960.31,Rejected,2025-09-12
F6506,Marketing,Reimbursement,3926.65,Pending,2025-09-12
F6507,Finance,Reimbursement,2665.36,Rejected,2025-09-12
F6508,Operations,Invoice,310.17,Rejected,2025-09-12
F6509,IT,Software License,1843.35,Rejected,2025-09-12
F6510,Operations,Purchase,949.15,Pending,2025-09-12
F6511,HR,Invoice,493.64,Approved,2025-09-12
F6512,Marketing,Software License,4785.77,Pending,2025-09-12
F6513,Marketing,Software License,246.37,Rejected,2025-09-12
F6514,Marketing,Software License,1817.32,Pending,2025-09-12
F6515,Finance,Software License,2279.42,Pending,2025-09-12
F6516,Marketing,Software License,2928.45,Rejected,2025-09-12
F6517,Operations,Purchase,4128.12,Rejected,2025-09-12
F6518,HR,Invoice,3811.6,Rejected,2025-09-12
F6519,Marketing,Software License,119.36,Pending,2025-09-12
F6520,Finance,Reimbursement,1527.38,Rejected,2025-09-12
F6521,HR,Reimbursement,4426.98,Rejected,2025-09-12
F6522,IT,Reimbursement,4530.43,Approved,2025-09-12
F6523,HR,Reimbursement,3340.54,Approved,2025-09-12
F6524,IT,Invoice,4021.5,Approved,2025-09-12
F6525,Finance,Invoice,1386.6,Approved,2025-09-12
F6526,Marketing,Reimbursement,3841.79,Approved,2025-09-12
F6527,HR,Reimbursement,1581.59,Approved,2025-09-12
F6528,Finance,Reimbursement,1048.73,Rejected,2025-09-12
F6529,Finance,Purchase,1231.34,Pending,2025-09-12
F6530,IT,Purchase,935.43,Approved,2025-09-12
F6531,Marketing,Reimbursement,1696.33,Approved,2025-09-12
F6532,HR,Software License,2662.27,Approved,2025-09-12
F6533,IT,Purchase,123.0,Approved,2025-09-12
F6534,HR,Reimbursement,4106.05,Rejected,2025-09-12
F6535,Finance,Software License,1846.2,Approved,2025-09-12
F6536,Marketing,Purchase,4573.63,Pending,2025-09-12
F6537,Finance,Purchase,4084.41,Rejected,2025-09-12
F6538,Operations,Software License,280.57,Rejected,2025-09-12
F6539,HR,Software License,489.93,Rejected,2025-09-12
F6540,Finance,Reimbursement,1471.56,Approved,2025-09-12
F6541,Finance,Purchase,1015.59,Pending,2025-09-12
F6542,Marketing,Software License,4153.88,Rejected,2025-09-12
F6543,Finance,Reimbursement,4535.9,Rejected,2025-09-12
F6544,Marketing,Software License,4209.0,Rejected,2025-09-12
F6545,Marketing,Invoice,4490.6,Pending,2025-09-12
F6546,Marketing,Purchase,141.07,Pending,2025-09-12
F6547,Finance,Purchase,2267.45,Approved,2025-09-12
F6548,Operations,Reimbursement,899.09,Pending,2025-09-12
F6549,HR,Reimbursement,620.97,Rejected,2025-09-12
F6550,Finance,Purchase,2524.54,Approved,2025-09-12
F6551,IT,Purchase,3163.32,Approved,2025-09-12
F6552,Operations,Invoice,2007.76,Rejected,2025-09-12
F6553,Operations,Purchase,1468.3,Rejected,2025-09-12
F6554,Operations,Reimbursement,2545.4,Rejected,2025-09-12
F6555,Finance,Reimbursement,1668.62,Pending,2025-09-12
F6556,IT,Reimbursement,2657.73,Pending,2025-09-12
F6557,Finance,Software License,4109.27,Approved,2025-09-12
F6558,Operations,Reimbursement,4833.02,Pending,2025-09-12
F6559,Finance,Software License,3377.53,Rejected,2025-09-12
F6560,Finance,Invoice,490.81,Rejected,2025-09-12
F6561,Finance,Invoice,3627.06,Rejected,2025-09-12
F6562,HR,Invoice,950.31,Approved,2025-09-12
F6563,IT,Reimbursement,2967.86,Pending,2025-09-12
F6564,HR,Software License,4156.75,Approved,2025-09-12
F6565,Operations,Software License,176.74,Pending,2025-09-12
F6566,HR,Reimbursement,3927.42,Approved,2025-09-12
F6567,Marketing,Purchase,751.84,Rejected,2025-09-12
F6568,IT,Reimbursement,3394.21,Rejected,2025-09-12
F6569,HR,Purchase,955.44,Pending,2025-09-12
F6570,Marketing,Invoice,2197.17,Pending,2025-09-12
F6571,Marketing,Software License,3505.84,Rejected,2025-09-12
F6572,Marketing,Invoice,2879.72,Pending,2025-09-12
F6573,HR,Software License,721.75,Approved,2025-09-12
F6574,Operations,Purchase,681.82,Rejected,2025-09-12
F6575,IT,Purchase,1164.1,Rejected,2025-09-12
F6576,Operations,Purchase,2950.06,Approved,2025-09-12
F6577,HR,Purchase,3884.29,Pending,2025-09-12
F6578,Marketing,Invoice,263.36,Rejected,2025-09-12
F6579,Finance,Invoice,4668.37,Approved,2025-09-12
F6580,IT,Invoice,3071.47,Pending,2025-09-12
F6581,Marketing,Invoice,3087.43,Pending,2025-09-12
F6582,Operations,Reimbursement,4566.66,Approved,2025-09-12
F6583,IT,Purchase,4648.82,Rejected,2025-09-12
F6584,HR,Purchase,2029.05,Pending,2025-09-12
F6585,Marketing,Purchase,3870.12,Pending,2025-09-12
F6586,Marketing,Software License,2003.49,Pending,2025-09-12
F6587,Marketing,Software License,2988.0,Approved,2025-09-12
F6588,Operations,Reimbursement,3296.21,Approved,2025-09-12
F6589,Operations,Software License,4346.7,Approved,2025-09-12
F6590,IT,Reimbursement,64.5,Approved,2025-09-12
F6591,Operations,Software License,353.08,Pending,2025-09-12
F6592,HR,Reimbursement,3611.34,Approved,2025-09-12
F6593,IT,Software License,4853.44,Approved,2025-09-12
F6594,Operations,Invoice,4896.77,Pending,2025-09-12
F6595,Finance,Software License,1342.05,Approved,2025-09-12
F6596,HR,Invoice,1812.52,Approved,2025-09-12
F6597,Operations,Invoice,2418.28,Approved,2025-09-12
F6598,IT,Invoice,2603.06,Approved,2025-09-12
F6599,HR,Software License,3867.23,Approved,2025-09-12
F6600,HR,Purchase,2688.32,Rejected,2025-09-12
F6601,HR,Purchase,4412.75,Rejected,2025-09-12
F6602,Operations,Software License,4513.44,Approved,2025-09-12
F6603,Operations,Purchase,1558.77,Pending,2025-09-12
F6604,Operations,Invoice,467.21,Approved,2025-09-12
F6605,Operations,Purchase,742.47,Rejected,2025-09-12
F6606,Marketing,Software License,3552.83,Pending,2025-09-12
F6607,Marketing,Software License,4281.58,Rejected,2025-09-12
F6608,Finance,Software License,113.77,Approved,2025-09-12
F6609,IT,Reimbursement,3292.28,Rejected,2025-09-12
F6610,IT,Reimbursement,3635.89,Pending,2025-09-12
F6611,IT,Invoice,2695.72,Approved,2025-09-12
F6612,Finance,Reimbursement,621.99,Pending,2025-09-12
F6613,Marketing,Software License,3719.49,Rejected,2025-09-12
F6614,IT,Purchase,4447.68,Approved,2025-09-12
F6615,HR,Purchase,1803.82,Pending,2025-09-12
F6616,HR,Reimbursement,1436.87,Approved,2025-09-12
F6617,IT,Invoice,2188.18,Pending,2025-09-12
F6618,Operations,Invoice,3654.17,Rejected,2025-09-12
F6619,Finance,Invoice,1922.03,Pending,2025-09-12
F6620,Finance,Invoice,4082.85,Approved,2025-09-12
F6621,HR,Invoice,1523.19,Rejected,2025-09-12
F6622,Operations,Purchase,4510.29,Approved,2025-09-12
F6623,Marketing,Software License,1081.32,Rejected,2025-09-12
F6624,Marketing,Invoice,4752.5,Pending,2025-09-12
F6625,Marketing,Reimbursement,556.59,Pending,2025-09-12
F6626,Finance,Reimbursement,69.56,Pending,2025-09-12
F6627,IT,Software License,4616.47,Pending,2025-09-12
F6628,IT,Reimbursement,1086.55,Rejected,2025-09-12
F6629,IT,Software License,2737.07,Rejected,2025-09-12
F6630,HR,Software License,4379.04,Pending,2025-09-12
F6631,Marketing,Purchase,1126.75,Pending,2025-09-12
F6632,Operations,Reimbursement,4105.39,Approved,2025-09-12
F6633,IT,Invoice,4664.71,Rejected,2025-09-12
F6634,Operations,Software License,4556.19,Rejected,2025-09-12
F6635,HR,Invoice,3672.47,Rejected,2025-09-12
F6636,Marketing,Software License,3934.15,Pending,2025-09-12
F6637,IT,Reimbursement,2641.3,Approved,2025-09-12
F6638,HR,Invoice,4989.8,Pending,2025-09-12
F6639,IT,Reimbursement,4207.88,Pending,2025-09-12
F6640,HR,Invoice,1883.8,Approved,2025-09-12
F6641,Marketing,Purchase,314.6,Approved,2025-09-12
F6642,Finance,Reimbursement,142.0,Rejected,2025-09-12
F6643,IT,Invoice,4124.57,Pending,2025-09-12
F6644,IT,Reimbursement,3745.35,Pending,2025-09-12
F6645,Operations,Invoice,2248.17,Pending,2025-09-12
F6646,IT,Invoice,1076.47,Rejected,2025-09-12
F6647,IT,Purchase,2748.84,Approved,2025-09-12
F6648,Marketing,Invoice,4050.26,Pending,2025-09-12
F6649,Marketing,Software License,1069.35,Approved,2025-09-12
F6650,Operations,Purchase,1487.48,Approved,2025-09-12
F6651,IT,Software License,4124.39,Pending,2025-09-12
F6652,Operations,Reimbursement,4045.09,Pending,2025-09-12
